example_id,rate,method,position_bin,count,ratio_in_stable
17,0.15,per_doc_top,00-10%,15,0.1048951048951049
17,0.15,per_doc_top,10-20%,13,0.09090909090909091
17,0.15,per_doc_top,20-30%,10,0.06993006993006994
17,0.15,per_doc_top,30-40%,15,0.1048951048951049
17,0.15,per_doc_top,40-50%,15,0.1048951048951049
17,0.15,per_doc_top,50-60%,13,0.09090909090909091
17,0.15,per_doc_top,60-70%,11,0.07692307692307693
17,0.15,per_doc_top,70-80%,13,0.09090909090909091
17,0.15,per_doc_top,80-90%,14,0.0979020979020979
17,0.15,per_doc_top,90-100%,24,0.16783216783216784
17,0.15,per_doc_top,category_latin_word,56,0.3916083916083916
17,0.15,per_doc_top,category_number,16,0.11188811188811189
17,0.15,per_doc_top,category_other_text,1,0.006993006993006993
17,0.15,per_doc_top,category_punct_or_symbol,65,0.45454545454545453
17,0.15,per_doc_top,category_space,5,0.03496503496503497
17,0.3,global_top,00-10%,7,0.014675052410901468
17,0.3,global_top,20-30%,8,0.016771488469601678
17,0.3,global_top,30-40%,7,0.014675052410901468
17,0.3,global_top,40-50%,7,0.014675052410901468
17,0.3,global_top,50-60%,35,0.07337526205450734
17,0.3,global_top,60-70%,41,0.0859538784067086
17,0.3,global_top,70-80%,61,0.1278825995807128
17,0.3,global_top,80-90%,117,0.24528301886792453
17,0.3,global_top,90-100%,194,0.40670859538784065
17,0.3,global_top,category_latin_word,250,0.5241090146750524
17,0.3,global_top,category_number,73,0.1530398322851153
17,0.3,global_top,category_other_text,6,0.012578616352201259
17,0.3,global_top,category_punct_or_symbol,133,0.27882599580712786
17,0.3,global_top,category_space,15,0.031446540880503145
17,0.3,per_doc_top,00-10%,47,0.11380145278450363
17,0.3,per_doc_top,10-20%,35,0.0847457627118644
17,0.3,per_doc_top,20-30%,40,0.09685230024213075
17,0.3,per_doc_top,30-40%,44,0.10653753026634383
17,0.3,per_doc_top,40-50%,37,0.08958837772397095
17,0.3,per_doc_top,50-60%,46,0.11138014527845036
17,0.3,per_doc_top,60-70%,39,0.09443099273607748
17,0.3,per_doc_top,70-80%,38,0.09200968523002422
17,0.3,per_doc_top,80-90%,35,0.0847457627118644
17,0.3,per_doc_top,90-100%,52,0.12590799031476999
17,0.3,per_doc_top,category_latin_word,199,0.48184019370460046
17,0.3,per_doc_top,category_number,28,0.06779661016949153
17,0.3,per_doc_top,category_other_text,3,0.007263922518159807
17,0.3,per_doc_top,category_punct_or_symbol,171,0.41404358353510895
17,0.3,per_doc_top,category_space,12,0.029055690072639227
18,0.15,global_top,00-10%,1,0.0058823529411764705
18,0.15,global_top,10-20%,2,0.011764705882352941
18,0.15,global_top,30-40%,2,0.011764705882352941
18,0.15,global_top,40-50%,2,0.011764705882352941
18,0.15,global_top,50-60%,2,0.011764705882352941
18,0.15,global_top,60-70%,4,0.023529411764705882
18,0.15,global_top,70-80%,17,0.1
18,0.15,global_top,80-90%,22,0.12941176470588237
18,0.15,global_top,90-100%,118,0.6941176470588235
18,0.15,global_top,category_latin_word,99,0.5823529411764706
18,0.15,global_top,category_number,13,0.07647058823529412
18,0.15,global_top,category_other_text,1,0.0058823529411764705
18,0.15,global_top,category_punct_or_symbol,51,0.3
18,0.15,global_top,category_space,6,0.03529411764705882
18,0.15,per_doc_top,00-10%,5,0.05102040816326531
18,0.15,per_doc_top,10-20%,12,0.12244897959183673
18,0.15,per_doc_top,20-30%,9,0.09183673469387756
18,0.15,per_doc_top,30-40%,12,0.12244897959183673
18,0.15,per_doc_top,40-50%,11,0.11224489795918367
18,0.15,per_doc_top,50-60%,11,0.11224489795918367
18,0.15,per_doc_top,60-70%,5,0.05102040816326531
18,0.15,per_doc_top,70-80%,8,0.08163265306122448
18,0.15,per_doc_top,80-90%,10,0.10204081632653061
18,0.15,per_doc_top,90-100%,15,0.15306122448979592
18,0.15,per_doc_top,category_latin_word,31,0.3163265306122449
18,0.15,per_doc_top,category_newline_or_space,2,0.02040816326530612
18,0.15,per_doc_top,category_number,4,0.04081632653061224
18,0.15,per_doc_top,category_punct_or_symbol,55,0.5612244897959183
18,0.15,per_doc_top,category_space,6,0.061224489795918366
18,0.3,global_top,00-10%,9,0.02535211267605634
18,0.3,global_top,10-20%,3,0.008450704225352112
18,0.3,global_top,20-30%,3,0.008450704225352112
18,0.3,global_top,30-40%,12,0.03380281690140845
18,0.3,global_top,40-50%,15,0.04225352112676056
18,0.3,global_top,50-60%,25,0.07042253521126761
18,0.3,global_top,60-70%,34,0.09577464788732394
18,0.3,global_top,70-80%,47,0.1323943661971831
18,0.3,global_top,80-90%,62,0.17464788732394365
18,0.3,global_top,90-100%,145,0.4084507042253521
18,0.3,global_top,category_latin_word,190,0.5352112676056338
18,0.3,global_top,category_newline_or_space,1,0.0028169014084507044
18,0.3,global_top,category_number,25,0.07042253521126761
18,0.3,global_top,category_other_text,2,0.005633802816901409
18,0.3,global_top,category_punct_or_symbol,120,0.3380281690140845
18,0.3,global_top,category_space,17,0.04788732394366197
18,0.3,per_doc_top,00-10%,33,0.11743772241992882
18,0.3,per_doc_top,10-20%,21,0.07473309608540925
18,0.3,per_doc_top,20-30%,27,0.09608540925266904
18,0.3,per_doc_top,30-40%,29,0.10320284697508897
18,0.3,per_doc_top,40-50%,28,0.099644128113879
18,0.3,per_doc_top,50-60%,33,0.11743772241992882
18,0.3,per_doc_top,60-70%,23,0.08185053380782918
18,0.3,per_doc_top,70-80%,24,0.08540925266903915
18,0.3,per_doc_top,80-90%,32,0.11387900355871886
18,0.3,per_doc_top,90-100%,31,0.1103202846975089
18,0.3,per_doc_top,category_latin_word,128,0.4555160142348754
18,0.3,per_doc_top,category_newline_or_space,2,0.0071174377224199285
18,0.3,per_doc_top,category_number,8,0.028469750889679714
18,0.3,per_doc_top,category_other_text,1,0.0035587188612099642
18,0.3,per_doc_top,category_punct_or_symbol,127,0.45195729537366547
18,0.3,per_doc_top,category_space,15,0.05338078291814947
19,0.15,global_top,00-10%,1,0.0045662100456621
19,0.15,global_top,10-20%,1,0.0045662100456621
19,0.15,global_top,20-30%,1,0.0045662100456621
19,0.15,global_top,30-40%,1,0.0045662100456621
19,0.15,global_top,50-60%,9,0.0410958904109589
19,0.15,global_top,60-70%,3,0.0136986301369863
19,0.15,global_top,70-80%,30,0.136986301369863
19,0.15,global_top,80-90%,33,0.1506849315068493
19,0.15,global_top,90-100%,140,0.639269406392694
19,0.15,global_top,category_latin_word,67,0.3059360730593607
19,0.15,global_top,category_number,51,0.2328767123287671
19,0.15,global_top,category_punct_or_symbol,75,0.3424657534246575
19,0.15,global_top,category_space,26,0.1187214611872146
19,0.15,per_doc_top,00-10%,13,0.0783132530120482
19,0.15,per_doc_top,10-20%,17,0.10240963855421686
19,0.15,per_doc_top,20-30%,15,0.09036144578313253
19,0.15,per_doc_top,30-40%,16,0.0963855421686747
19,0.15,per_doc_top,40-50%,15,0.09036144578313253
19,0.15,per_doc_top,50-60%,24,0.14457831325301204
19,0.15,per_doc_top,60-70%,9,0.05421686746987952
19,0.15,per_doc_top,70-80%,14,0.08433734939759036
19,0.15,per_doc_top,80-90%,6,0.03614457831325301
19,0.15,per_doc_top,90-100%,37,0.22289156626506024
19,0.15,per_doc_top,category_latin_word,64,0.3855421686746988
19,0.15,per_doc_top,category_newline_or_space,1,0.006024096385542169
19,0.15,per_doc_top,category_number,22,0.13253012048192772
19,0.15,per_doc_top,category_punct_or_symbol,65,0.39156626506024095
19,0.15,per_doc_top,category_space,14,0.08433734939759036
19,0.3,global_top,00-10%,9,0.018072289156626505
19,0.3,global_top,10-20%,8,0.01606425702811245
19,0.3,global_top,20-30%,6,0.012048192771084338
19,0.3,global_top,30-40%,14,0.028112449799196786
19,0.3,global_top,40-50%,12,0.024096385542168676
19,0.3,global_top,50-60%,33,0.06626506024096386
19,0.3,global_top,60-70%,23,0.04618473895582329
19,0.3,global_top,70-80%,86,0.17269076305220885
19,0.3,global_top,80-90%,123,0.2469879518072289
19,0.3,global_top,90-100%,184,0.36947791164658633
19,0.3,global_top,category_latin_word,219,0.4397590361445783
19,0.3,global_top,category_newline_or_space,1,0.002008032128514056
19,0.3,global_top,category_number,91,0.1827309236947791
19,0.3,global_top,category_other_text,3,0.006024096385542169
19,0.3,global_top,category_punct_or_symbol,140,0.28112449799196787
19,0.3,global_top,category_space,44,0.08835341365461848
19,0.3,per_doc_top,00-10%,37,0.08545034642032333
19,0.3,per_doc_top,10-20%,48,0.11085450346420324
19,0.3,per_doc_top,20-30%,42,0.09699769053117784
19,0.3,per_doc_top,30-40%,44,0.10161662817551963
19,0.3,per_doc_top,40-50%,37,0.08545034642032333
19,0.3,per_doc_top,50-60%,56,0.12933025404157045
19,0.3,per_doc_top,60-70%,34,0.07852193995381063
19,0.3,per_doc_top,70-80%,42,0.09699769053117784
19,0.3,per_doc_top,80-90%,19,0.04387990762124711
19,0.3,per_doc_top,90-100%,74,0.17090069284064666
19,0.3,per_doc_top,category_latin_word,177,0.40877598152424943
19,0.3,per_doc_top,category_newline_or_space,1,0.0023094688221709007
19,0.3,per_doc_top,category_number,37,0.08545034642032333
19,0.3,per_doc_top,category_punct_or_symbol,182,0.42032332563510394
19,0.3,per_doc_top,category_space,36,0.08314087759815242
