dataset,method,rate,segment,source_csv,source_row,Question,Real Answer,Pred Answer,Predicted_Clean,Rejudge_Correct,Rejudge_Reason,Rejudge_Raw
musique-v2,sparse_block_raw_k16,0.15,seg_0_10,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k16/musique-v2/rate_0p15/seg_0_10/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,8,When did military instruction start at the place where Larry Alcala was educated?,1912,1922,1922,False,预测答案给出的年份是1922，而标准答案明确指出军事教学开始于1912年。两者在具体年份上存在明显差异，且不具备语义等价性，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的年份是1922，而标准答案明确指出军事教学开始于1912年。两者在具体年份上存在明显差异，且不具备语义等价性，因此预测答案未能正确回答问题。"
musique-v2,sparse_block_raw_k16,0.15,seg_0_10,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k16/musique-v2/rate_0p15/seg_0_10/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,9,What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,ATS - 6 (Applications Technology Satellite - 6),ATS-6,ATS-6,True,预测答案“ATS-6”包含了标准答案“ATS - 6 (Applications Technology Satellite - 6)”中的核心名称，两者在语义上完全等价，仅仅是省略了全称展开和连字符的细微格式差异，不影响答案的正确性。,"判断: 正确
原因: 预测答案“ATS-6”包含了标准答案“ATS - 6 (Applications Technology Satellite - 6)”中的核心名称，两者在语义上完全等价，仅仅是省略了全称展开和连字符的细微格式差异，不影响答案的正确性。"
musique-v2,sparse_block_raw_k16,0.15,seg_10_20,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k16/musique-v2/rate_0p15/seg_10_20/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,0,Who was the first African American student at the university Robert Khayat was educated at?,James Howard Meredith,James Meredith,James Meredith,True,预测答案“James Meredith”与标准答案“James Howard Meredith”指代的是同一个人。两者在语义上完全等价，仅仅是省略了中间名，属于措辞上的细微差异，包含了标准答案的关键信息，因此判断为正确。,"判断: 正确
原因: 预测答案“James Meredith”与标准答案“James Howard Meredith”指代的是同一个人。两者在语义上完全等价，仅仅是省略了中间名，属于措辞上的细微差异，包含了标准答案的关键信息，因此判断为正确。"
musique-v2,sparse_block_raw_k16,0.15,seg_10_20,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k16/musique-v2/rate_0p15/seg_10_20/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,1,Who gives out the prize named after the author of Lectures on Jurisprudence?,University of Cambridge,The prize named after the author of *Lectures on Jurisprudence* is the **Adam Smith Prize**. It is given by the **University of Cambridge** as part of the Economics Tripos.,The prize named after the author of *Lectures on Jurisprudence* is the **Adam Smith Prize**. It is given by the **University of Cambridge** as part of the Economics Tripos.,True,预测答案明确指出了颁发该奖项的机构是“University of Cambridge”，包含了标准答案的关键信息，且在语义上与标准答案完全一致，因此判断为正确。,"判断: 正确
原因: 预测答案明确指出了颁发该奖项的机构是“University of Cambridge”，包含了标准答案的关键信息，且在语义上与标准答案完全一致，因此判断为正确。"
musique-v2,sparse_block_raw_k16,0.15,seg_10_20,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k16/musique-v2/rate_0p15/seg_10_20/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,2,Who is Frances Freeling Broderip's sibling?,Tom Hood,Tom Hood,Tom Hood,True,预测答案“Tom Hood”与标准答案完全一致，准确地包含了问题所需的关键信息，语义上完全等价，因此正确回答了关于Frances Freeling Broderip兄弟姐妹的问题。,"判断: 正确
原因: 预测答案“Tom Hood”与标准答案完全一致，准确地包含了问题所需的关键信息，语义上完全等价，因此正确回答了关于Frances Freeling Broderip兄弟姐妹的问题。"
musique-v2,sparse_block_raw_k16,0.15,seg_10_20,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k16/musique-v2/rate_0p15/seg_10_20/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,3,Who is the spouse of the person who voices Jarvis in Iron Man?,Jennifer Connelly,Jennifer Connelly,Jennifer Connelly,True,预测答案“Jennifer Connelly”与标准答案完全一致，准确给出了在《钢铁侠》中为贾维斯配音的演员的配偶名字，符合所有的判断标准。,"判断: 正确
原因: 预测答案“Jennifer Connelly”与标准答案完全一致，准确给出了在《钢铁侠》中为贾维斯配音的演员的配偶名字，符合所有的判断标准。"
musique-v2,sparse_block_raw_k16,0.15,seg_10_20,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k16/musique-v2/rate_0p15/seg_10_20/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,4,What is the source of the river that is the mouth of the Caledon River?,Thaba Putsoa,Orange River,Orange River,False,预测答案“Orange River”与标准答案“Thaba Putsoa”完全不一致。问题询问的是作为卡利登河河口的那条河流的源头，标准答案明确指出源头为Thaba Putsoa，而预测答案给出的是河流的名称，并未包含正确答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案“Orange River”与标准答案“Thaba Putsoa”完全不一致。问题询问的是作为卡利登河河口的那条河流的源头，标准答案明确指出源头为Thaba Putsoa，而预测答案给出的是河流的名称，并未包含正确答案的关键信息，因此判断为错误。"
musique-v2,sparse_block_raw_k16,0.15,seg_10_20,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k16/musique-v2/rate_0p15/seg_10_20/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,5,What is the name of the famous bridge located in the birthplace of the composer of Nulla in mundo pax sincera?,Rialto Bridge,Royal Albert Bridge,Royal Albert Bridge,False,预测答案“Royal Albert Bridge”与标准答案“Rialto Bridge”完全不一致。两者指代的是完全不同的桥梁，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。,"判断: 错误
原因: 预测答案“Royal Albert Bridge”与标准答案“Rialto Bridge”完全不一致。两者指代的是完全不同的桥梁，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。"
musique-v2,sparse_block_raw_k16,0.15,seg_10_20,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k16/musique-v2/rate_0p15/seg_10_20/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,6,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,January 2015,The party that gained control of Congress in the midterm elections in 1946 was the Republican Party. The government branch that determines the rules of the US House is the House of Representatives. The Republicans gained control of the,The party that gained control of Congress in the midterm elections in 1946 was the Republican Party. The government branch that determines the rules of the US House is the House of Representatives. The Republicans gained control of the,False,预测答案的句子不完整且被截断，未能给出具体的时间点。它没有包含标准答案中的关键信息“January 2015”，因此未能正确回答问题。,"判断: 错误
原因: 预测答案的句子不完整且被截断，未能给出具体的时间点。它没有包含标准答案中的关键信息“January 2015”，因此未能正确回答问题。"
musique-v2,sparse_block_raw_k16,0.15,seg_10_20,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k16/musique-v2/rate_0p15/seg_10_20/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,7,Where did the producer of Julius Caesar study or work?,Clifton College,John Houseman studied or worked at Clifton College in England.,John Houseman studied or worked at Clifton College in England.,True,预测答案明确指出了John Houseman在Clifton College学习或工作，包含了标准答案“Clifton College”这一关键信息，且语义与标准答案完全一致，正确回答了问题。,"判断: 正确
原因: 预测答案明确指出了John Houseman在Clifton College学习或工作，包含了标准答案“Clifton College”这一关键信息，且语义与标准答案完全一致，正确回答了问题。"
musique-v2,sparse_block_raw_k16,0.15,seg_10_20,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k16/musique-v2/rate_0p15/seg_10_20/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,8,Mehmet Hayri Tarhan's birthplace is the capital of what municipality?,Malko Tarnovo Municipality,Malko Tarnovo,Malko Tarnovo,True,预测答案“Malko Tarnovo”包含了标准答案“Malko Tarnovo Municipality”中的核心地名信息。在常识问答的语境下，省略“Municipality”这一行政单位后缀并不改变其语义，两者在语义上完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“Malko Tarnovo”包含了标准答案“Malko Tarnovo Municipality”中的核心地名信息。在常识问答的语境下，省略“Municipality”这一行政单位后缀并不改变其语义，两者在语义上完全等价，因此判断为正确。"
musique-v2,sparse_block_raw_k16,0.15,seg_10_20,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k16/musique-v2/rate_0p15/seg_10_20/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,9,What is the performer of Heartbeat named after?,Natalie Albino,Adelaide Malanotte,Adelaide Malanotte,False,预测答案给出的名字是“Adelaide Malanotte”，与标准答案“Natalie Albino”完全不一致，没有包含标准答案的任何关键信息，因此未能正确回答问题。,"判断: 错误
原因: 预测答案给出的名字是“Adelaide Malanotte”，与标准答案“Natalie Albino”完全不一致，没有包含标准答案的任何关键信息，因此未能正确回答问题。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,0,Who plays the wife of the producer of Here Comes the Boom in Grown Ups?,Maria Bello,Maria Bello,Maria Bello,True,预测答案“Maria Bello”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了问题。,"判断: 正确
原因: 预测答案“Maria Bello”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了问题。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,1,What was the person who provided evidence to suggest the existence of the neutron a participant of?,Manhattan Project,Manhattan Project,Manhattan Project,True,预测答案“Manhattan Project”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了提出的问题。,"判断: 正确
原因: 预测答案“Manhattan Project”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了提出的问题。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,2,In which borough was Callum McManaman born?,Knowsley,Merseyside,Merseyside,False,预测答案“Merseyside”是一个更大的地理范围（默西赛德郡），而标准答案是“Knowsley”（诺斯利）。虽然诺斯利位于默西赛德郡内，但两者并不等价，预测答案未能准确提供出生地的具体行政区信息。,"判断: 错误
原因: 预测答案“Merseyside”是一个更大的地理范围（默西赛德郡），而标准答案是“Knowsley”（诺斯利）。虽然诺斯利位于默西赛德郡内，但两者并不等价，预测答案未能准确提供出生地的具体行政区信息。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,3,Who is the child of the Italian navigator who sailed for England and explored the eastern coast of the continent Francisco Bojado's birthplace is located?,Sebastian Cabot,Sebastian Cabot,Sebastian Cabot,True,预测答案“Sebastian Cabot”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。,"判断: 正确
原因: 预测答案“Sebastian Cabot”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,4,Who is the spouse of the actor who played hannibal smith in the a team?,Sherry Boucher,Larry Smith,Larry Smith,False,预测答案“Larry Smith”与标准答案“Sherry Boucher”完全不一致。问题询问的是扮演汉尼拔·史密斯的演员的配偶，标准答案明确为Sherry Boucher，而预测答案给出了完全不同的人名，未包含正确答案的关键信息。,"判断: 错误
原因: 预测答案“Larry Smith”与标准答案“Sherry Boucher”完全不一致。问题询问的是扮演汉尼拔·史密斯的演员的配偶，标准答案明确为Sherry Boucher，而预测答案给出了完全不同的人名，未包含正确答案的关键信息。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,5,When was the last time Peter Till's sports team beat the winner of the 1894-95 FA Cup?,1 December 2010,1984–85,1984–85,False,预测答案给出的时间是“1984–85”，而标准答案为“1 December 2010”。两者在时间信息上完全不一致，预测答案未能包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的时间是“1984–85”，而标准答案为“1 December 2010”。两者在时间信息上完全不一致，预测答案未能包含标准答案的关键信息，因此判断为错误。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,6,Who is the child of the cast member of Green Ice?,Tatum O'Neal,Answer: The child of the cast member of Green Ice is not mentioned in the provided information.,The child of the cast member of Green Ice is not mentioned in the provided information.,False,预测答案表示在提供的信息中没有提及该演员的孩子，未能给出具体的人名。它没有包含标准答案中的关键信息“Tatum O'Neal”，两者在语义上完全不一致，因此判断为错误。,"判断: 错误
原因: 预测答案表示在提供的信息中没有提及该演员的孩子，未能给出具体的人名。它没有包含标准答案中的关键信息“Tatum O'Neal”，两者在语义上完全不一致，因此判断为错误。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,7,How many times did plague occur in the birthplace of La Silvia's composer?,22,3,3,False,预测答案给出的数字是3，而标准答案明确指出瘟疫发生的次数是22。两者在数值上完全不一致，且不存在任何语义上的等价关系，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的数字是3，而标准答案明确指出瘟疫发生的次数是22。两者在数值上完全不一致，且不存在任何语义上的等价关系，因此预测答案未能正确回答问题。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,8,When did military instruction start at the place where Larry Alcala was educated?,1912,1922,1922,False,预测答案给出的年份是1922，而标准答案明确指出军事教学开始于1912年。两者在具体年份上存在明显差异，且不具备语义等价性，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的年份是1922，而标准答案明确指出军事教学开始于1912年。两者在具体年份上存在明显差异，且不具备语义等价性，因此预测答案未能正确回答问题。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,9,What is the experimental satellite being forerunner to communication satellite of INSAT-4CR's manufacturer called?,ATS - 6 (Applications Technology Satellite - 6),ATS-6,ATS-6,True,预测答案“ATS-6”与标准答案“ATS - 6 (Applications Technology Satellite - 6)”的核心名称完全一致。预测答案包含了标准答案的关键信息，且在语义上完全等价，仅仅是省略了全称和连字符的细微格式差异，符合允许措辞细微差异的评判标准。,"判断: 正确
原因: 预测答案“ATS-6”与标准答案“ATS - 6 (Applications Technology Satellite - 6)”的核心名称完全一致。预测答案包含了标准答案的关键信息，且在语义上完全等价，仅仅是省略了全称和连字符的细微格式差异，符合允许措辞细微差异的评判标准。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,10,Who was the first African American student at the university Robert Khayat was educated at?,James Howard Meredith,James Meredith,James Meredith,True,预测答案“James Meredith”与标准答案“James Howard Meredith”指的是同一个人。两者在语义上完全等价，仅仅是省略了中间名，属于措辞上的细微差异，包含了标准答案的关键信息，因此判断为正确。,"判断: 正确
原因: 预测答案“James Meredith”与标准答案“James Howard Meredith”指的是同一个人。两者在语义上完全等价，仅仅是省略了中间名，属于措辞上的细微差异，包含了标准答案的关键信息，因此判断为正确。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,11,Who gives out the prize named after the author of Lectures on Jurisprudence?,University of Cambridge,The Nobel Foundation,The Nobel Foundation,False,预测答案给出的机构是“The Nobel Foundation”，而标准答案是“University of Cambridge”。两者在语义上完全不同，且预测答案未包含标准答案的任何关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的机构是“The Nobel Foundation”，而标准答案是“University of Cambridge”。两者在语义上完全不同，且预测答案未包含标准答案的任何关键信息，因此判断为错误。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,12,Who is Frances Freeling Broderip's sibling?,Tom Hood,Tom Hood,Tom Hood,True,预测答案“Tom Hood”与标准答案完全一致，准确地包含了标准答案的关键信息，在语义上完全等价，正确地回答了关于Frances Freeling Broderip兄弟姐妹的问题。,"判断: 正确
原因: 预测答案“Tom Hood”与标准答案完全一致，准确地包含了标准答案的关键信息，在语义上完全等价，正确地回答了关于Frances Freeling Broderip兄弟姐妹的问题。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,13,Who is the spouse of the person who voices Jarvis in Iron Man?,Jennifer Connelly,Jennifer Connelly,Jennifer Connelly,True,预测答案“Jennifer Connelly”与标准答案完全一致，准确给出了在《钢铁侠》中为贾维斯配音的演员的配偶名字，符合所有判断标准，正确回答了问题。,"判断: 正确
原因: 预测答案“Jennifer Connelly”与标准答案完全一致，准确给出了在《钢铁侠》中为贾维斯配音的演员的配偶名字，符合所有判断标准，正确回答了问题。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,14,What is the source of the river that is the mouth of the Caledon River?,Thaba Putsoa,Orange River,Orange River,False,预测答案“Orange River”与标准答案“Thaba Putsoa”完全不一致。问题询问的是作为卡利登河河口的那条河流的源头，标准答案给出的是源头地名，而预测答案给出的是河流名称，未包含关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案“Orange River”与标准答案“Thaba Putsoa”完全不一致。问题询问的是作为卡利登河河口的那条河流的源头，标准答案给出的是源头地名，而预测答案给出的是河流名称，未包含关键信息，因此判断为错误。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,15,What is the name of the famous bridge located in the birthplace of the composer of Nulla in mundo pax sincera?,Rialto Bridge,Royal Albert Bridge,Royal Albert Bridge,False,预测答案给出的桥梁名称是“Royal Albert Bridge”，而标准答案是“Rialto Bridge”。两者在名称和语义上完全不同，预测答案没有包含标准答案的任何关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的桥梁名称是“Royal Albert Bridge”，而标准答案是“Rialto Bridge”。两者在名称和语义上完全不同，预测答案没有包含标准答案的任何关键信息，因此判断为错误。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,16,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,January 2015,The party that gained control of Congress in the midterm elections in 1946 was the Republican Party. The government branch that determines the rules of the US House is the House of Representatives. The Republicans gained control of the,The party that gained control of Congress in the midterm elections in 1946 was the Republican Party. The government branch that determines the rules of the US House is the House of Representatives. The Republicans gained control of the,False,预测答案未能给出具体的时间，且句子未完整结束就被截断。它没有包含标准答案中的关键信息“January 2015”，因此无法正确回答问题。,"判断: 错误
原因: 预测答案未能给出具体的时间，且句子未完整结束就被截断。它没有包含标准答案中的关键信息“January 2015”，因此无法正确回答问题。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,17,Where did the producer of Julius Caesar study or work?,Clifton College,John Houseman studied or worked at Clifton College in England.,John Houseman studied or worked at Clifton College in England.,True,预测答案明确指出了《Julius Caesar》的制片人John Houseman在Clifton College学习或工作，包含了标准答案“Clifton College”这一核心信息，语义上完全一致，正确回答了问题。,"判断: 正确
原因: 预测答案明确指出了《Julius Caesar》的制片人John Houseman在Clifton College学习或工作，包含了标准答案“Clifton College”这一核心信息，语义上完全一致，正确回答了问题。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,18,Mehmet Hayri Tarhan's birthplace is the capital of what municipality?,Malko Tarnovo Municipality,Malko Tarnovo,Malko Tarnovo,True,预测答案“Malko Tarnovo”包含了标准答案“Malko Tarnovo Municipality”的核心地理名称信息。在常识问答中，省略“Municipality”这一行政级别后缀并不改变其实际指代的语义实体，两者在语义上完全等价，因此判断为正确。,"判断: 正确
原因: 预测答案“Malko Tarnovo”包含了标准答案“Malko Tarnovo Municipality”的核心地理名称信息。在常识问答中，省略“Municipality”这一行政级别后缀并不改变其实际指代的语义实体，两者在语义上完全等价，因此判断为正确。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,19,What is the performer of Heartbeat named after?,Natalie Albino,Adelaide Malanotte,Adelaide Malanotte,False,预测答案“Adelaide Malanotte”与标准答案“Natalie Albino”完全不一致，没有包含标准答案的任何关键信息，两者在语义上也不等价，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“Adelaide Malanotte”与标准答案“Natalie Albino”完全不一致，没有包含标准答案的任何关键信息，两者在语义上也不等价，因此未能正确回答问题。"
musique-v2,sparse_block_raw_k2,0.15,seg_0_25,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input/sparse_block_raw_k2/musique-v2/rate_0p15/seg_0_25/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True.csv,20,The author of Elizabeth and After attended which university?,University of Toronto,University of Toronto,University of Toronto,True,预测答案“University of Toronto”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了《Elizabeth and After》作者所就读的大学。,"判断: 正确
原因: 预测答案“University of Toronto”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了《Elizabeth and After》作者所就读的大学。"
