rate,example_id,selected_times,token_count,token_ratio
0.15,8,32,5,0.002066969822240595
0.15,8,33,3,0.0012401818933443572
0.15,8,34,16,0.006614303431169905
0.15,8,35,266,0.10996279454319967
0.25,8,0,1260,0.52087639520463
0.25,8,1,251,0.10376188507647788
0.25,8,2,110,0.0454733360892931
0.25,8,3,60,0.024803637866887142
0.25,8,4,37,0.015295576684580404
0.25,8,5,29,0.011988424968995453
0.25,8,6,24,0.009921455146754857
0.25,8,7,18,0.007441091360066143
0.25,8,8,12,0.004960727573377429
0.25,8,9,6,0.0024803637866887144
0.25,8,10,12,0.004960727573377429
0.25,8,11,4,0.0016535758577924762
0.25,8,12,6,0.0024803637866887144
0.25,8,13,5,0.002066969822240595
0.25,8,14,9,0.0037205456800330715
0.25,8,15,5,0.002066969822240595
0.25,8,16,2,0.0008267879288962381
0.25,8,17,6,0.0024803637866887144
0.25,8,18,4,0.0016535758577924762
0.25,8,19,5,0.002066969822240595
0.25,8,20,4,0.0016535758577924762
0.25,8,21,2,0.0008267879288962381
0.25,8,22,5,0.002066969822240595
0.25,8,23,3,0.0012401818933443572
0.25,8,24,1,0.00041339396444811904
0.25,8,25,2,0.0008267879288962381
0.25,8,26,3,0.0012401818933443572
0.25,8,27,2,0.0008267879288962381
0.25,8,28,4,0.0016535758577924762
0.25,8,29,3,0.0012401818933443572
0.25,8,30,4,0.0016535758577924762
0.25,8,31,9,0.0037205456800330715
0.25,8,32,9,0.0037205456800330715
0.25,8,33,7,0.0028937577511368336
0.25,8,34,11,0.0045473336089293095
0.25,8,35,485,0.20049607275733775
0.3,8,0,1154,0.4770566349731294
0.3,8,1,242,0.10004133939644481
0.3,8,2,103,0.04257957833815626
0.3,8,3,51,0.02108309218685407
0.3,8,4,33,0.01364200082678793
0.3,8,5,34,0.014055394791236048
0.3,8,6,29,0.011988424968995453
0.3,8,7,18,0.007441091360066143
0.3,8,8,11,0.0045473336089293095
0.3,8,9,6,0.0024803637866887144
0.3,8,10,13,0.005374121537825548
0.3,8,11,5,0.002066969822240595
0.3,8,12,6,0.0024803637866887144
0.3,8,13,6,0.0024803637866887144
0.3,8,14,5,0.002066969822240595
0.3,8,15,6,0.0024803637866887144
0.3,8,16,8,0.0033071517155849523
0.3,8,17,2,0.0008267879288962381
0.3,8,18,2,0.0008267879288962381
0.3,8,19,5,0.002066969822240595
0.3,8,20,5,0.002066969822240595
0.3,8,21,8,0.0033071517155849523
0.3,8,22,2,0.0008267879288962381
0.3,8,23,7,0.0028937577511368336
0.3,8,24,5,0.002066969822240595
0.3,8,25,1,0.00041339396444811904
0.3,8,26,4,0.0016535758577924762
0.3,8,27,5,0.002066969822240595
0.3,8,28,2,0.0008267879288962381
0.3,8,29,3,0.0012401818933443572
0.3,8,30,4,0.0016535758577924762
0.3,8,31,3,0.0012401818933443572
0.3,8,32,5,0.002066969822240595
0.3,8,33,9,0.0037205456800330715
0.3,8,34,23,0.009508061182306739
0.3,8,35,594,0.24555601488218273
0.5,8,0,768,0.31748656469615544
0.5,8,1,176,0.07275733774286895
0.5,8,2,87,0.03596527490698636
0.5,8,3,44,0.018189334435717238
0.5,8,4,26,0.010748243075651096
0.5,8,5,25,0.010334849111202976
0.5,8,6,22,0.009094667217858619
0.5,8,7,12,0.004960727573377429
0.5,8,8,16,0.006614303431169905
0.5,8,9,11,0.0045473336089293095
0.5,8,10,11,0.0045473336089293095
0.5,8,11,4,0.0016535758577924762
0.5,8,12,11,0.0045473336089293095
0.5,8,13,9,0.0037205456800330715
0.5,8,14,4,0.0016535758577924762
0.5,8,15,7,0.0028937577511368336
0.5,8,16,3,0.0012401818933443572
0.5,8,17,2,0.0008267879288962381
0.5,8,18,5,0.002066969822240595
0.5,8,19,6,0.0024803637866887144
0.5,8,20,3,0.0012401818933443572
0.5,8,21,5,0.002066969822240595
0.5,8,22,3,0.0012401818933443572
0.5,8,23,4,0.0016535758577924762
0.5,8,24,7,0.0028937577511368336
0.5,8,25,8,0.0033071517155849523
0.5,8,26,6,0.0024803637866887144
0.5,8,27,4,0.0016535758577924762
0.5,8,28,5,0.002066969822240595
0.5,8,29,6,0.0024803637866887144
0.5,8,30,4,0.0016535758577924762
0.5,8,31,7,0.0028937577511368336
0.5,8,32,9,0.0037205456800330715
0.5,8,33,13,0.005374121537825548
0.5,8,34,22,0.009094667217858619
0.5,8,35,1064,0.4398511781727987
0.8,8,0,255,0.10541546093427036
0.8,8,1,77,0.031831335262505166
0.8,8,2,33,0.01364200082678793
0.8,8,3,21,0.0086812732534105
0.8,8,4,9,0.0037205456800330715
0.8,8,5,15,0.0062009094667217855
0.8,8,6,7,0.0028937577511368336
0.8,8,7,6,0.0024803637866887144
0.8,8,8,10,0.00413393964448119
0.8,8,9,11,0.0045473336089293095
0.8,8,10,4,0.0016535758577924762
0.8,8,11,6,0.0024803637866887144
0.8,8,12,9,0.0037205456800330715
0.8,8,13,6,0.0024803637866887144
0.8,8,14,9,0.0037205456800330715
0.8,8,15,7,0.0028937577511368336
0.8,8,16,6,0.0024803637866887144
0.8,8,17,5,0.002066969822240595
0.8,8,18,5,0.002066969822240595
0.8,8,19,5,0.002066969822240595
0.8,8,20,6,0.0024803637866887144
0.8,8,21,5,0.002066969822240595
0.8,8,22,6,0.0024803637866887144
0.8,8,23,8,0.0033071517155849523
0.8,8,24,2,0.0008267879288962381
0.8,8,25,5,0.002066969822240595
0.8,8,26,7,0.0028937577511368336
0.8,8,27,2,0.0008267879288962381
0.8,8,28,3,0.0012401818933443572
0.8,8,29,6,0.0024803637866887144
0.8,8,30,11,0.0045473336089293095
0.8,8,31,8,0.0033071517155849523
0.8,8,32,9,0.0037205456800330715
0.8,8,33,14,0.005787515502273667
0.8,8,34,15,0.0062009094667217855
0.8,8,35,1806,0.746589499793303
0.15,9,0,1938,0.6237528162214354
0.15,9,1,333,0.10717734148696492
0.15,9,2,135,0.04345027357579659
0.15,9,3,75,0.02413904087544255
0.15,9,4,49,0.015770840038622464
0.15,9,5,27,0.008690054715159318
0.15,9,6,25,0.00804634695848085
0.15,9,7,19,0.006115223688445446
0.15,9,8,19,0.006115223688445446
0.15,9,9,10,0.0032185387833923397
0.15,9,10,13,0.0041841004184100415
0.15,9,11,8,0.002574831026713872
0.15,9,12,8,0.002574831026713872
0.15,9,13,10,0.0032185387833923397
0.15,9,14,6,0.0019311232700354038
0.15,9,15,5,0.0016092693916961698
0.15,9,16,4,0.001287415513356936
0.15,9,17,3,0.0009655616350177019
0.15,9,18,7,0.002252977148374638
0.15,9,19,5,0.0016092693916961698
0.15,9,20,8,0.002574831026713872
0.15,9,21,4,0.001287415513356936
0.15,9,22,8,0.002574831026713872
0.15,9,23,2,0.000643707756678468
0.15,9,24,4,0.001287415513356936
0.15,9,25,8,0.002574831026713872
0.15,9,26,5,0.0016092693916961698
0.15,9,27,1,0.000321853878339234
0.15,9,28,4,0.001287415513356936
0.15,9,29,6,0.0019311232700354038
0.15,9,30,3,0.0009655616350177019
0.15,9,31,3,0.0009655616350177019
0.15,9,32,0,0.0
0.15,9,33,4,0.001287415513356936
0.15,9,34,13,0.0041841004184100415
0.15,9,35,335,0.10782104924364339
0.25,9,0,1604,0.5162536208561314
0.25,9,1,346,0.11136144190537496
0.25,9,2,122,0.03926617315738655
0.25,9,3,82,0.026392018023817188
0.25,9,4,44,0.014161570646926296
0.25,9,5,34,0.010943031863533955
0.25,9,6,24,0.007724493080141615
0.25,9,7,8,0.002574831026713872
0.25,9,8,18,0.005793369810106212
0.25,9,9,12,0.0038622465400708077
0.25,9,10,16,0.005149662053427744
0.25,9,11,16,0.005149662053427744
0.25,9,12,13,0.0041841004184100415
0.25,9,13,10,0.0032185387833923397
0.25,9,14,9,0.002896684905053106
0.25,9,15,8,0.002574831026713872
0.25,9,16,4,0.001287415513356936
0.25,9,17,7,0.002252977148374638
0.25,9,18,10,0.0032185387833923397
0.25,9,19,8,0.002574831026713872
0.25,9,20,6,0.0019311232700354038
0.25,9,21,6,0.0019311232700354038
0.25,9,22,4,0.001287415513356936
0.25,9,23,7,0.002252977148374638
0.25,9,24,3,0.0009655616350177019
0.25,9,25,9,0.002896684905053106
0.25,9,26,8,0.002574831026713872
0.25,9,27,9,0.002896684905053106
0.25,9,28,4,0.001287415513356936
0.25,9,29,11,0.003540392661731574
0.25,9,30,4,0.001287415513356936
0.25,9,31,8,0.002574831026713872
0.25,9,32,5,0.0016092693916961698
0.25,9,33,9,0.002896684905053106
0.25,9,34,21,0.0067589314451239136
0.25,9,35,598,0.19246861924686193
0.3,9,0,1470,0.47312520115867396
0.3,9,1,330,0.10621177985194721
0.3,9,2,132,0.04248471194077889
0.3,9,3,75,0.02413904087544255
0.3,9,4,48,0.01544898616028323
0.3,9,5,28,0.009011908593498551
0.3,9,6,20,0.006437077566784679
0.3,9,7,17,0.0054715159317669775
0.3,9,8,13,0.0041841004184100415
0.3,9,9,15,0.00482780817508851
0.3,9,10,15,0.00482780817508851
0.3,9,11,11,0.003540392661731574
0.3,9,12,15,0.00482780817508851
0.3,9,13,10,0.0032185387833923397
0.3,9,14,6,0.0019311232700354038
0.3,9,15,10,0.0032185387833923397
0.3,9,16,7,0.002252977148374638
0.3,9,17,4,0.001287415513356936
0.3,9,18,5,0.0016092693916961698
0.3,9,19,7,0.002252977148374638
0.3,9,20,3,0.0009655616350177019
0.3,9,21,4,0.001287415513356936
0.3,9,22,6,0.0019311232700354038
0.3,9,23,8,0.002574831026713872
0.3,9,24,2,0.000643707756678468
0.3,9,25,8,0.002574831026713872
0.3,9,26,2,0.000643707756678468
0.3,9,27,7,0.002252977148374638
0.3,9,28,5,0.0016092693916961698
0.3,9,29,4,0.001287415513356936
0.3,9,30,6,0.0019311232700354038
0.3,9,31,4,0.001287415513356936
0.3,9,32,9,0.002896684905053106
0.3,9,33,14,0.004505954296749276
0.3,9,34,31,0.009977470228516253
0.3,9,35,756,0.24332153202446088
0.5,9,0,994,0.3199227550691986
0.5,9,1,244,0.0785323463147731
0.5,9,2,93,0.02993241068554876
0.5,9,3,54,0.017380109430318636
0.5,9,4,43,0.013839716768587062
0.5,9,5,30,0.00965561635017702
0.5,9,6,23,0.007402639201802382
0.5,9,7,11,0.003540392661731574
0.5,9,8,8,0.002574831026713872
0.5,9,9,5,0.0016092693916961698
0.5,9,10,16,0.005149662053427744
0.5,9,11,16,0.005149662053427744
0.5,9,12,6,0.0019311232700354038
0.5,9,13,11,0.003540392661731574
0.5,9,14,9,0.002896684905053106
0.5,9,15,13,0.0041841004184100415
0.5,9,16,7,0.002252977148374638
0.5,9,17,3,0.0009655616350177019
0.5,9,18,18,0.005793369810106212
0.5,9,19,8,0.002574831026713872
0.5,9,20,7,0.002252977148374638
0.5,9,21,6,0.0019311232700354038
0.5,9,22,6,0.0019311232700354038
0.5,9,23,5,0.0016092693916961698
0.5,9,24,5,0.0016092693916961698
0.5,9,25,8,0.002574831026713872
0.5,9,26,6,0.0019311232700354038
0.5,9,27,2,0.000643707756678468
0.5,9,28,3,0.0009655616350177019
0.5,9,29,6,0.0019311232700354038
0.5,9,30,4,0.001287415513356936
0.5,9,31,6,0.0019311232700354038
0.5,9,32,12,0.0038622465400708077
0.5,9,33,9,0.002896684905053106
0.5,9,34,32,0.010299324106855488
0.5,9,35,1378,0.4435146443514644
0.8,9,0,303,0.0975217251367879
0.8,9,1,103,0.0331509494689411
0.8,9,2,46,0.014805278403604764
0.8,9,3,29,0.009333762471837787
0.8,9,4,30,0.00965561635017702
0.8,9,5,16,0.005149662053427744
0.8,9,6,15,0.00482780817508851
0.8,9,7,15,0.00482780817508851
0.8,9,8,7,0.002252977148374638
0.8,9,9,13,0.0041841004184100415
0.8,9,10,7,0.002252977148374638
0.8,9,11,8,0.002574831026713872
0.8,9,12,5,0.0016092693916961698
0.8,9,13,10,0.0032185387833923397
0.8,9,14,7,0.002252977148374638
0.8,9,15,7,0.002252977148374638
0.8,9,16,9,0.002896684905053106
0.8,9,17,9,0.002896684905053106
0.8,9,18,11,0.003540392661731574
0.8,9,19,9,0.002896684905053106
0.8,9,20,6,0.0019311232700354038
0.8,9,21,6,0.0019311232700354038
0.8,9,22,4,0.001287415513356936
0.8,9,23,3,0.0009655616350177019
0.8,9,24,7,0.002252977148374638
0.8,9,25,9,0.002896684905053106
0.8,9,26,3,0.0009655616350177019
0.8,9,27,10,0.0032185387833923397
0.8,9,28,7,0.002252977148374638
0.8,9,29,6,0.0019311232700354038
0.8,9,30,3,0.0009655616350177019
0.8,9,31,13,0.0041841004184100415
0.8,9,32,10,0.0032185387833923397
0.8,9,33,14,0.004505954296749276
0.8,9,34,26,0.008368200836820083
0.8,9,35,2321,0.7470228516253621
0.15,10,0,1527,0.6503407155025553
0.15,10,1,224,0.09540034071550256
0.15,10,2,72,0.030664395229982964
0.15,10,3,54,0.022998296422487224
0.15,10,4,37,0.01575809199318569
0.15,10,5,21,0.008943781942078365
0.15,10,6,21,0.008943781942078365
0.15,10,7,15,0.006388415672913117
0.15,10,8,11,0.004684838160136286
0.15,10,9,8,0.0034071550255536627
0.15,10,10,6,0.002555366269165247
0.15,10,11,11,0.004684838160136286
0.15,10,12,7,0.002981260647359455
0.15,10,13,5,0.002129471890971039
0.15,10,14,2,0.0008517887563884157
0.15,10,15,4,0.0017035775127768314
0.15,10,16,4,0.0017035775127768314
0.15,10,17,3,0.0012776831345826234
0.15,10,18,2,0.0008517887563884157
0.15,10,19,3,0.0012776831345826234
0.15,10,20,6,0.002555366269165247
0.15,10,21,2,0.0008517887563884157
0.15,10,22,3,0.0012776831345826234
0.15,10,23,3,0.0012776831345826234
0.15,10,24,2,0.0008517887563884157
0.15,10,25,1,0.00042589437819420784
0.15,10,26,1,0.00042589437819420784
0.15,10,27,3,0.0012776831345826234
0.15,10,28,3,0.0012776831345826234
0.15,10,29,6,0.002555366269165247
0.15,10,30,0,0.0
0.15,10,31,3,0.0012776831345826234
0.15,10,32,5,0.002129471890971039
0.15,10,33,7,0.002981260647359455
0.15,10,34,9,0.0038330494037478705
0.15,10,35,257,0.10945485519591142
0.25,10,0,1216,0.5178875638841567
0.25,10,1,235,0.10008517887563884
0.25,10,2,96,0.04088586030664395
0.25,10,3,45,0.019165247018739354
0.25,10,4,58,0.024701873935264053
0.25,10,5,19,0.008091993185689948
0.25,10,6,31,0.013202725724020443
0.25,10,7,17,0.007240204429301534
0.25,10,8,9,0.0038330494037478705
0.25,10,9,14,0.00596252129471891
0.25,10,10,17,0.007240204429301534
0.25,10,11,8,0.0034071550255536627
0.25,10,12,11,0.004684838160136286
0.25,10,13,7,0.002981260647359455
0.25,10,14,6,0.002555366269165247
0.25,10,15,7,0.002981260647359455
0.25,10,16,3,0.0012776831345826234
0.25,10,17,3,0.0012776831345826234
0.25,10,18,5,0.002129471890971039
0.25,10,19,7,0.002981260647359455
0.25,10,20,6,0.002555366269165247
0.25,10,21,4,0.0017035775127768314
0.25,10,22,4,0.0017035775127768314
0.25,10,23,3,0.0012776831345826234
0.25,10,24,6,0.002555366269165247
0.25,10,25,5,0.002129471890971039
0.25,10,26,3,0.0012776831345826234
0.25,10,27,4,0.0017035775127768314
0.25,10,28,3,0.0012776831345826234
0.25,10,29,4,0.0017035775127768314
0.25,10,30,2,0.0008517887563884157
0.25,10,31,2,0.0008517887563884157
0.25,10,32,5,0.002129471890971039
0.25,10,33,14,0.00596252129471891
0.25,10,34,14,0.00596252129471891
0.25,10,35,455,0.19378194207836458
0.3,10,0,1141,0.48594548551959116
0.3,10,1,204,0.0868824531516184
0.3,10,2,94,0.04003407155025554
0.3,10,3,46,0.019591141396933562
0.3,10,4,46,0.019591141396933562
0.3,10,5,18,0.007666098807495741
0.3,10,6,29,0.012350936967632026
0.3,10,7,17,0.007240204429301534
0.3,10,8,11,0.004684838160136286
0.3,10,9,12,0.005110732538330494
0.3,10,10,11,0.004684838160136286
0.3,10,11,7,0.002981260647359455
0.3,10,12,9,0.0038330494037478705
0.3,10,13,6,0.002555366269165247
0.3,10,14,5,0.002129471890971039
0.3,10,15,6,0.002555366269165247
0.3,10,16,2,0.0008517887563884157
0.3,10,17,10,0.004258943781942078
0.3,10,18,6,0.002555366269165247
0.3,10,19,10,0.004258943781942078
0.3,10,20,7,0.002981260647359455
0.3,10,21,4,0.0017035775127768314
0.3,10,22,4,0.0017035775127768314
0.3,10,23,5,0.002129471890971039
0.3,10,24,6,0.002555366269165247
0.3,10,25,6,0.002555366269165247
0.3,10,26,6,0.002555366269165247
0.3,10,27,5,0.002129471890971039
0.3,10,28,6,0.002555366269165247
0.3,10,29,7,0.002981260647359455
0.3,10,30,5,0.002129471890971039
0.3,10,31,6,0.002555366269165247
0.3,10,32,8,0.0034071550255536627
0.3,10,33,25,0.010647359454855196
0.3,10,34,16,0.0068143100511073255
0.3,10,35,542,0.23083475298126066
0.5,10,0,752,0.3202725724020443
0.5,10,1,156,0.06643952299829642
0.5,10,2,79,0.03364565587734242
0.5,10,3,45,0.019165247018739354
0.5,10,4,32,0.013628620102214651
0.5,10,5,15,0.006388415672913117
0.5,10,6,25,0.010647359454855196
0.5,10,7,15,0.006388415672913117
0.5,10,8,10,0.004258943781942078
0.5,10,9,11,0.004684838160136286
0.5,10,10,13,0.005536626916524702
0.5,10,11,9,0.0038330494037478705
0.5,10,12,11,0.004684838160136286
0.5,10,13,5,0.002129471890971039
0.5,10,14,4,0.0017035775127768314
0.5,10,15,6,0.002555366269165247
0.5,10,16,5,0.002129471890971039
0.5,10,17,4,0.0017035775127768314
0.5,10,18,6,0.002555366269165247
0.5,10,19,6,0.002555366269165247
0.5,10,20,5,0.002129471890971039
0.5,10,21,6,0.002555366269165247
0.5,10,22,6,0.002555366269165247
0.5,10,23,5,0.002129471890971039
0.5,10,24,7,0.002981260647359455
0.5,10,25,4,0.0017035775127768314
0.5,10,26,14,0.00596252129471891
0.5,10,27,3,0.0012776831345826234
0.5,10,28,7,0.002981260647359455
0.5,10,29,6,0.002555366269165247
0.5,10,30,5,0.002129471890971039
0.5,10,31,8,0.0034071550255536627
0.5,10,32,7,0.002981260647359455
0.5,10,33,25,0.010647359454855196
0.5,10,34,26,0.011073253833049404
0.5,10,35,1005,0.4280238500851789
0.8,10,0,245,0.10434412265758092
0.8,10,1,70,0.029812606473594547
0.8,10,2,44,0.018739352640545145
0.8,10,3,22,0.009369676320272573
0.8,10,4,16,0.0068143100511073255
0.8,10,5,15,0.006388415672913117
0.8,10,6,10,0.004258943781942078
0.8,10,7,3,0.0012776831345826234
0.8,10,8,6,0.002555366269165247
0.8,10,9,8,0.0034071550255536627
0.8,10,10,10,0.004258943781942078
0.8,10,11,8,0.0034071550255536627
0.8,10,12,6,0.002555366269165247
0.8,10,13,8,0.0034071550255536627
0.8,10,14,5,0.002129471890971039
0.8,10,15,1,0.00042589437819420784
0.8,10,16,1,0.00042589437819420784
0.8,10,17,5,0.002129471890971039
0.8,10,18,3,0.0012776831345826234
0.8,10,19,8,0.0034071550255536627
0.8,10,20,7,0.002981260647359455
0.8,10,21,2,0.0008517887563884157
0.8,10,22,3,0.0012776831345826234
0.8,10,23,3,0.0012776831345826234
0.8,10,24,0,0.0
0.8,10,25,5,0.002129471890971039
0.8,10,26,2,0.0008517887563884157
0.8,10,27,4,0.0017035775127768314
0.8,10,28,1,0.00042589437819420784
0.8,10,29,8,0.0034071550255536627
0.8,10,30,3,0.0012776831345826234
0.8,10,31,3,0.0012776831345826234
0.8,10,32,12,0.005110732538330494
0.8,10,33,17,0.007240204429301534
0.8,10,34,20,0.008517887563884156
0.8,10,35,1764,0.7512776831345827
0.15,11,0,1486,0.6374946374946375
0.15,11,1,246,0.10553410553410554
0.15,11,2,76,0.03260403260403261
0.15,11,3,50,0.02145002145002145
0.15,11,4,33,0.014157014157014158
0.15,11,5,28,0.012012012012012012
0.15,11,6,24,0.010296010296010296
0.15,11,7,12,0.005148005148005148
0.15,11,8,13,0.005577005577005577
0.15,11,9,9,0.003861003861003861
0.15,11,10,3,0.001287001287001287
0.15,11,11,6,0.002574002574002574
0.15,11,12,7,0.003003003003003003
0.15,11,13,6,0.002574002574002574
0.15,11,14,4,0.001716001716001716
0.15,11,15,2,0.000858000858000858
0.15,11,16,4,0.001716001716001716
0.15,11,17,9,0.003861003861003861
0.15,11,18,3,0.001287001287001287
0.15,11,19,3,0.001287001287001287
0.15,11,20,5,0.002145002145002145
0.15,11,21,3,0.001287001287001287
0.15,11,22,3,0.001287001287001287
0.15,11,23,4,0.001716001716001716
0.15,11,24,3,0.001287001287001287
0.15,11,25,0,0.0
0.15,11,26,3,0.001287001287001287
0.15,11,27,6,0.002574002574002574
0.15,11,28,4,0.001716001716001716
0.15,11,29,2,0.000858000858000858
0.15,11,30,7,0.003003003003003003
0.15,11,31,4,0.001716001716001716
0.15,11,32,8,0.003432003432003432
0.15,11,33,3,0.001287001287001287
0.15,11,34,2,0.000858000858000858
0.15,11,35,250,0.10725010725010725
0.25,11,0,1208,0.5182325182325183
0.25,11,1,251,0.10767910767910768
0.25,11,2,93,0.039897039897039896
0.25,11,3,49,0.021021021021021023
0.25,11,4,35,0.015015015015015015
0.25,11,5,21,0.009009009009009009
0.25,11,6,18,0.007722007722007722
0.25,11,7,22,0.009438009438009438
0.25,11,8,18,0.007722007722007722
0.25,11,9,12,0.005148005148005148
0.25,11,10,10,0.00429000429000429
0.25,11,11,12,0.005148005148005148
0.25,11,12,7,0.003003003003003003
0.25,11,13,6,0.002574002574002574
0.25,11,14,5,0.002145002145002145
0.25,11,15,5,0.002145002145002145
0.25,11,16,10,0.00429000429000429
0.25,11,17,5,0.002145002145002145
0.25,11,18,5,0.002145002145002145
0.25,11,19,5,0.002145002145002145
0.25,11,20,5,0.002145002145002145
0.25,11,21,6,0.002574002574002574
0.25,11,22,5,0.002145002145002145
0.25,11,23,3,0.001287001287001287
0.25,11,24,3,0.001287001287001287
0.25,11,25,3,0.001287001287001287
0.25,11,26,5,0.002145002145002145
0.25,11,27,2,0.000858000858000858
0.25,11,28,7,0.003003003003003003
0.25,11,29,8,0.003432003432003432
0.25,11,30,9,0.003861003861003861
0.25,11,31,8,0.003432003432003432
0.25,11,32,14,0.006006006006006006
0.25,11,33,10,0.00429000429000429
0.25,11,34,12,0.005148005148005148
0.25,11,35,434,0.18618618618618618
0.3,11,0,1097,0.4706134706134706
0.3,11,1,237,0.10167310167310167
0.3,11,2,88,0.037752037752037754
0.3,11,3,59,0.02531102531102531
0.3,11,4,36,0.015444015444015444
0.3,11,5,18,0.007722007722007722
0.3,11,6,27,0.011583011583011582
0.3,11,7,15,0.006435006435006435
0.3,11,8,14,0.006006006006006006
0.3,11,9,14,0.006006006006006006
0.3,11,10,12,0.005148005148005148
0.3,11,11,7,0.003003003003003003
0.3,11,12,9,0.003861003861003861
0.3,11,13,12,0.005148005148005148
0.3,11,14,7,0.003003003003003003
0.3,11,15,4,0.001716001716001716
0.3,11,16,7,0.003003003003003003
0.3,11,17,9,0.003861003861003861
0.3,11,18,2,0.000858000858000858
0.3,11,19,8,0.003432003432003432
0.3,11,20,4,0.001716001716001716
0.3,11,21,6,0.002574002574002574
0.3,11,22,8,0.003432003432003432
0.3,11,23,6,0.002574002574002574
0.3,11,24,1,0.000429000429000429
0.3,11,25,5,0.002145002145002145
0.3,11,26,2,0.000858000858000858
0.3,11,27,7,0.003003003003003003
0.3,11,28,4,0.001716001716001716
0.3,11,29,4,0.001716001716001716
0.3,11,30,7,0.003003003003003003
0.3,11,31,5,0.002145002145002145
0.3,11,32,15,0.006435006435006435
0.3,11,33,18,0.007722007722007722
0.3,11,34,8,0.003432003432003432
0.3,11,35,549,0.23552123552123552
0.5,11,0,741,0.3178893178893179
0.5,11,1,182,0.07807807807807808
0.5,11,2,71,0.030459030459030458
0.5,11,3,37,0.015873015873015872
0.5,11,4,24,0.010296010296010296
0.5,11,5,18,0.007722007722007722
0.5,11,6,12,0.005148005148005148
0.5,11,7,13,0.005577005577005577
0.5,11,8,13,0.005577005577005577
0.5,11,9,13,0.005577005577005577
0.5,11,10,17,0.007293007293007293
0.5,11,11,6,0.002574002574002574
0.5,11,12,13,0.005577005577005577
0.5,11,13,11,0.004719004719004719
0.5,11,14,6,0.002574002574002574
0.5,11,15,4,0.001716001716001716
0.5,11,16,5,0.002145002145002145
0.5,11,17,6,0.002574002574002574
0.5,11,18,4,0.001716001716001716
0.5,11,19,6,0.002574002574002574
0.5,11,20,3,0.001287001287001287
0.5,11,21,4,0.001716001716001716
0.5,11,22,7,0.003003003003003003
0.5,11,23,6,0.002574002574002574
0.5,11,24,6,0.002574002574002574
0.5,11,25,6,0.002574002574002574
0.5,11,26,8,0.003432003432003432
0.5,11,27,5,0.002145002145002145
0.5,11,28,4,0.001716001716001716
0.5,11,29,10,0.00429000429000429
0.5,11,30,9,0.003861003861003861
0.5,11,31,8,0.003432003432003432
0.5,11,32,17,0.007293007293007293
0.5,11,33,26,0.011154011154011155
0.5,11,34,22,0.009438009438009438
0.5,11,35,988,0.42385242385242383
0.8,11,0,232,0.09952809952809953
0.8,11,1,72,0.03088803088803089
0.8,11,2,37,0.015873015873015872
0.8,11,3,26,0.011154011154011155
0.8,11,4,22,0.009438009438009438
0.8,11,5,16,0.006864006864006864
0.8,11,6,15,0.006435006435006435
0.8,11,7,8,0.003432003432003432
0.8,11,8,7,0.003003003003003003
0.8,11,9,5,0.002145002145002145
0.8,11,10,3,0.001287001287001287
0.8,11,11,5,0.002145002145002145
0.8,11,12,8,0.003432003432003432
0.8,11,13,7,0.003003003003003003
0.8,11,14,3,0.001287001287001287
0.8,11,15,2,0.000858000858000858
0.8,11,16,4,0.001716001716001716
0.8,11,17,6,0.002574002574002574
0.8,11,18,6,0.002574002574002574
0.8,11,19,5,0.002145002145002145
0.8,11,20,4,0.001716001716001716
0.8,11,21,6,0.002574002574002574
0.8,11,22,0,0.0
0.8,11,23,3,0.001287001287001287
0.8,11,24,1,0.000429000429000429
0.8,11,25,3,0.001287001287001287
0.8,11,26,4,0.001716001716001716
0.8,11,27,8,0.003432003432003432
0.8,11,28,6,0.002574002574002574
0.8,11,29,5,0.002145002145002145
0.8,11,30,11,0.004719004719004719
0.8,11,31,4,0.001716001716001716
0.8,11,32,20,0.00858000858000858
0.8,11,33,20,0.00858000858000858
0.8,11,34,18,0.007722007722007722
0.8,11,35,1729,0.7417417417417418
0.15,12,0,1584,0.6433793663688059
0.15,12,1,234,0.0950446791226645
0.15,12,2,94,0.038180341186027617
0.15,12,3,56,0.022745735174654752
0.15,12,4,29,0.011779041429731926
0.15,12,5,18,0.007311129163281885
0.15,12,6,25,0.010154346060113728
0.15,12,7,16,0.006498781478472786
0.15,12,8,12,0.00487408610885459
0.15,12,9,13,0.005280259951259139
0.15,12,10,13,0.005280259951259139
0.15,12,11,6,0.002437043054427295
0.15,12,12,13,0.005280259951259139
0.15,12,13,8,0.003249390739236393
0.15,12,14,5,0.0020308692120227455
0.15,12,15,5,0.0020308692120227455
0.15,12,16,3,0.0012185215272136475
0.15,12,17,5,0.0020308692120227455
0.15,12,18,3,0.0012185215272136475
0.15,12,19,2,0.0008123476848090983
0.15,12,20,5,0.0020308692120227455
0.15,12,21,3,0.0012185215272136475
0.15,12,22,2,0.0008123476848090983
0.15,12,23,3,0.0012185215272136475
0.15,12,24,0,0.0
0.15,12,25,5,0.0020308692120227455
0.15,12,26,2,0.0008123476848090983
0.15,12,27,1,0.00040617384240454913
0.15,12,28,0,0.0
0.15,12,29,0,0.0
0.15,12,30,3,0.0012185215272136475
0.15,12,31,5,0.0020308692120227455
0.15,12,32,4,0.0016246953696181965
0.15,12,33,2,0.0008123476848090983
0.15,12,34,6,0.002437043054427295
0.15,12,35,277,0.11251015434606011
0.25,12,0,1246,0.5060926076360682
