selector,rate,example_id,sub_question_id,main_question,sub_question,context_len,system_len,doc_len,query_len,selected_tokens,actual_rate,selection_time_s,selection_score_time_s,recompute_time_s,query_prefill_time_s,decode_first_token_time_s,query_mass_all_layer_mean,query_mass_last_layer,query_mass_first_half_mean,query_mass_second_half_mean,decode_mass_all_layer_mean,decode_mass_last_layer,decode_mass_first_half_mean,decode_mass_second_half_mean,first_token,first_token_text,per_layer_query_mass_json,per_layer_decode_mass_json
draft,0.05,35,0,What year did the author of Prince Prigio die?,Who is the author of Prince Prigio?,1966,792,1174,20,58,0.049403747870528106,0.12275498593226075,0.12216143403202295,0.030603022780269384,0.05604559509083629,0.0475048772059381,0.062181008774407055,0.06916608129228864,0.04815420411070998,0.07620781343810412,0.06646318650063203,0.11996880599430629,0.040541805935149285,0.09238456706611478,13615, Andrew,"[0.03720801898411342, 0.07634134973798479, 0.05490978785923549, 0.0648343563079834, 0.023305770329066684, 0.044042205810546874, 0.04914158752986363, 0.04350501469203404, 0.048922913415091376, 0.044018643242972236, 0.028058762209756033, 0.03649443898882185, 0.06182499613080706, 0.06155101231166295, 0.056204853739057266, 0.039859407288687566, 0.057208006722586496, 0.061537313461303714, 0.04134623663766043, 0.10379811014447893, 0.05931394440787179, 0.08492905752999443, 0.16942900248936243, 0.09237669536045619, 0.06762007304600307, 0.07748327255249024, 0.08663733346121652, 0.06916608129228864]","[0.023483885186059133, 0.0476025002343314, 0.04064334290368216, 0.03725395883832659, 0.025360354355403354, 0.05604414428983416, 0.036280955587114604, 0.04452565312385559, 0.06416248423712594, 0.053766076053891866, 0.01853737873690469, 0.03597499643053327, 0.04184260538646153, 0.04210694772856576, 0.07788463149751935, 0.05529939276831491, 0.03883911030633109, 0.07318188462938581, 0.04893523454666138, 0.12415807587759835, 0.07946109771728516, 0.09074217081069946, 0.21801400184631348, 0.14897074018205916, 0.039593662534441264, 0.07552561589649745, 0.10280951431819371, 0.11996880599430629]"
draft,0.05,35,1,What year did the author of Prince Prigio die?,What year did Andrew Lang die?,2007,792,1215,17,60,0.04938271604938271,0.12290252605453134,0.12220128113403916,0.030367004685103893,0.05529415002092719,0.04783521080389619,0.10435942126637032,0.10206640067220736,0.11729959279549221,0.0914192497372484,0.1305088581783431,0.11838204520089286,0.07618223404397771,0.18483548231270847,16,1,"[0.20868051352621125, 0.23031191465233555, 0.12349276182030429, 0.20447242159803375, 0.054657294970600546, 0.07963424169716715, 0.09871601457355403, 0.08249292453797925, 0.08473562993923155, 0.07499471231668937, 0.0847893722918855, 0.09712047737185694, 0.09986433461934578, 0.1182316852216961, 0.0764800320152475, 0.08310733923391134, 0.07445756928259585, 0.09323038373674665, 0.05463871034253545, 0.08803503853934151, 0.07576971294499245, 0.11569886247650916, 0.1780746844636292, 0.12305097820378151, 0.06649021341019318, 0.08403754033962217, 0.06473203066016446, 0.10206640067220736]","[0.10234156676701137, 0.11035416807447161, 0.0692209005355835, 0.08903520447867257, 0.03824198246002197, 0.06138158696038382, 0.062045420919145854, 0.06460405247552055, 0.06061522024018424, 0.08828930343900408, 0.05721902421542576, 0.06744775601795741, 0.08092130933489118, 0.11483378069741386, 0.06553817646844047, 0.10776501042502266, 0.051823820386614115, 0.09369140011923653, 0.17217557770865305, 0.15688134942735946, 0.1663391249520438, 0.3002253259931292, 0.5813507352556501, 0.4408847263881138, 0.11687010526657104, 0.18081721237727574, 0.03495214240891593, 0.11838204520089286]"
draft,0.05,36,0,In which county is Mark Dismore's birthplace located?,Where was Mark Dismore born?,2255,792,1463,18,73,0.04989747095010253,0.13241305574774742,0.13168387580662966,0.031504655722528696,0.055835639126598835,0.0478820581920445,0.06369925052130303,0.08173873689439562,0.038377768733874475,0.0890207323087316,0.0855096276773482,0.03096671828201839,0.03452152682810414,0.13649772852659225,7840, Green,"[0.051222725520058285, 0.04815855858817933, 0.04845789500645229, 0.04526978447323754, 0.016310370157635402, 0.03741416855463906, 0.03973992665608724, 0.02884564891694084, 0.041500628940642825, 0.03782306398664202, 0.019234445359971788, 0.031726027291918556, 0.04861241673666333, 0.042973102085174075, 0.06318551018124535, 0.03673552709912497, 0.06851384753272646, 0.06590538176279219, 0.042119503021240234, 0.11346807177104647, 0.07140737109714085, 0.13250696091424852, 0.19116428920200892, 0.1406228504483662, 0.06733369070386129, 0.07201607265169659, 0.0995724390423487, 0.08173873689439562]","[0.032187964235033305, 0.03161334352833884, 0.03797578811645508, 0.027762349162782942, 0.016924807003566196, 0.038491947310311456, 0.02807990993772234, 0.02905331552028656, 0.0390687712601253, 0.04291941012654986, 0.015523001551628113, 0.059325499194008965, 0.0549403258732387, 0.02943494277341025, 0.09210538012640816, 0.11052040542875018, 0.03256003771509443, 0.10119875839778356, 0.03298078264508929, 0.11583067689623151, 0.06854722329548427, 0.16711599486214773, 0.36594247817993164, 0.2897892338888986, 0.13453384808131627, 0.09274428231375557, 0.276132379259382, 0.03096671828201839]"
draft,0.05,36,1,In which county is Mark Dismore's birthplace located?,"Which county is Greenfield, Indiana located in?",2612,792,1820,20,91,0.05,0.1615106831304729,0.1608481821604073,0.030444387812167406,0.0558971269056201,0.047792434226721525,0.11406737882263805,0.09333315576825824,0.12489012698737942,0.10324463065789669,0.10374094287351684,0.11811613185065133,0.09567799556012055,0.11180389018691317,80267, Hancock,"[0.2846432549612863, 0.265949331011091, 0.14503402709960939, 0.2162515095302037, 0.0581876346043178, 0.09184295109340122, 0.10801214490618025, 0.08966118948800224, 0.08021499088832311, 0.05344499860491071, 0.06838579177856445, 0.09495269230433873, 0.09642761775425503, 0.09545364379882812, 0.10446882929120745, 0.06541577747889928, 0.08410875456673758, 0.10225793293544225, 0.04267263412475586, 0.11425858906337193, 0.09636613300868443, 0.11521613257271902, 0.21496328626360212, 0.11168153626578195, 0.08608927726745605, 0.10153264318193708, 0.11306014742170062, 0.09333315576825824]","[0.1502938781465803, 0.09808739594050817, 0.10972443648747035, 0.12323033809661865, 0.043504766055515835, 0.10027519294193812, 0.06258254391806466, 0.11508982522147042, 0.08167258330753871, 0.0789427672113691, 0.060129131589617045, 0.09558040755135673, 0.11616856711251396, 0.10421010426112584, 0.1357974750655038, 0.14301565715244838, 0.14286320550101145, 0.19279956817626953, 0.11964661734444755, 0.1497692040034703, 0.061833696705954413, 0.07317917687552315, 0.16789722442626953, 0.10855599812098912, 0.06624773144721985, 0.031282739979880195, 0.05425003596714565, 0.11811613185065133]"
draft,0.05,37,0,Who was the sibling of Nannina de' Medici?,Who were the parents of Nannina de' Medici?,1864,792,1072,23,53,0.049440298507462684,0.11820996413007379,0.11753948824480176,0.03041802439838648,0.05707719875499606,0.04813001211732626,0.051915670773997814,0.045721329517246036,0.04582558972918045,0.05800575181881516,0.07064903987457558,0.15565109252929688,0.031212769828888837,0.11008530992026232,20718, Pier,"[0.050027965758898243, 0.09534219777361946, 0.04414246541372738, 0.06805674037577943, 0.020639111536630193, 0.03783260961497052, 0.04286407091602776, 0.03646578107561384, 0.03876713936373314, 0.0313606587996394, 0.03348286255546238, 0.036104128227470826, 0.054073677299926, 0.052398847497027855, 0.05365437454318408, 0.03557902093259444, 0.042438779558454244, 0.048011214096353665, 0.022419849537914583, 0.05201856838250012, 0.04402257788995778, 0.07470158168247767, 0.13645367592758273, 0.10187909617927504, 0.04057807803894422, 0.052522469751583124, 0.062079909425344526, 0.045721329517246036]","[0.030247609530176436, 0.05445638298988342, 0.0376782843044826, 0.044877852712358744, 0.019786391939435686, 0.042701001678194316, 0.02048217398779733, 0.025109142065048218, 0.02535352749483926, 0.033052227326801846, 0.01568679405110223, 0.028722980192729404, 0.0324662093605314, 0.026358199971062795, 0.03576803633144924, 0.05195369039263044, 0.02689750705446516, 0.04232318912233625, 0.012093294944081987, 0.09434673615864345, 0.06931539944240026, 0.20904924188341414, 0.3240268571036203, 0.2534830570220947, 0.0696805545261928, 0.06710905688149589, 0.129496625491551, 0.15565109252929688]"
draft,0.05,37,1,Who was the sibling of Nannina de' Medici?,"Based on Nannina de' Medici's parents Piero di Cosimo de' Medici and Lucrezia Tornabuoni, who were her siblings?",2083,792,1291,45,64,0.049573973663826494,0.1283326563425362,0.12774154916405678,0.030776185914874077,0.06427961681038141,0.048152650240808725,0.053844284795038826,0.02581948477124411,0.06086851204333663,0.04682005754674102,0.028488411092940646,0.03487218490668705,0.03173134095814763,0.025245481227733648,73400, Lorenzo,"[0.08361140659877232, 0.11360568091982887, 0.06787201412140377, 0.08732290116567461, 0.016884211888388984, 0.03585743979802208, 0.05423573085239956, 0.051072172134641616, 0.06591495332263765, 0.046723544408404635, 0.05348234630766369, 0.04790113237169054, 0.06310705760168651, 0.06456857711549789, 0.06993589855375744, 0.04732096535818917, 0.06337688385494171, 0.06085206289140005, 0.020275845603337363, 0.05445238749186198, 0.04101500738234747, 0.04083184741792225, 0.08837457687135726, 0.04620499081081814, 0.021637625921340217, 0.0301192631797185, 0.0452639655461387, 0.02581948477124411]","[0.026401189821107045, 0.038074876580919535, 0.036261954477855136, 0.03592531170163836, 0.010526550667626517, 0.029391823070389882, 0.018791803291865757, 0.03107644191810063, 0.027484050818852017, 0.03654081906591143, 0.029035336204937527, 0.029536068439483643, 0.06504919699260167, 0.03014335036277771, 0.04111689754894802, 0.016843125224113464, 0.027605439935411726, 0.019210668546812876, 0.02357027998992375, 0.023511990904808044, 0.035694660884993415, 0.027574028287615095, 0.01127520203590393, 0.025003854717527117, 0.021203415734427317, 0.03682699799537659, 0.009127990475722722, 0.03487218490668705]"
draft,0.05,38,0,What county is the NRHEG High School located in?,Where is NRHEG High School located?,1601,792,809,19,40,0.049443757725587144,0.0988305970095098,0.09835346601903439,0.0303036798723042,0.055742471013218164,0.04796561086550355,0.03927610017495304,0.02233510626886124,0.022827947658319612,0.05572425269158647,0.07839924802205392,0.03257805534771511,0.02468181853847844,0.1321166775056294,1532, New,"[0.017192664899324115, 0.023096803435705658, 0.03603356225149972, 0.029611046152903622, 0.01066023245789951, 0.029653590424616533, 0.02145368533026903, 0.021693218919567596, 0.03395452714504156, 0.019822185200856143, 0.006489751482368412, 0.01866289726773599, 0.02913884829757805, 0.022128253951108547, 0.04150607173604177, 0.019635922926709168, 0.0381209545565727, 0.04476691367930936, 0.01992322089976834, 0.0885319673925414, 0.05690396100954902, 0.09891346522739955, 0.1305722401554423, 0.09378530746115778, 0.044804590985290986, 0.0353785565024928, 0.04496125888107415, 0.02233510626886124]","[0.015370210366589683, 0.017735802701541355, 0.030765524932316372, 0.018661503280912126, 0.009396255016326904, 0.04143346207482474, 0.015050162162099565, 0.020436495542526245, 0.07347157171794347, 0.0247995172228132, 0.005805441843611854, 0.023635142615863254, 0.031851496015276225, 0.017132874046053206, 0.11994220529283796, 0.09294469015938896, 0.052008356366838725, 0.09252163342067174, 0.03857169832502093, 0.14801296166011266, 0.11663046053477696, 0.2276684386389596, 0.36583668845040457, 0.2553849901471819, 0.11081708329064506, 0.08592465945652553, 0.11079156398773193, 0.03257805534771511]"
draft,0.05,38,1,What county is the NRHEG High School located in?,"Which county is New Richland, Minnesota located in?",1784,792,992,21,49,0.04939516129032258,0.11668846243992448,0.11618358502164483,0.0306582972407341,0.05670547438785434,0.047995808999985456,0.06493769546987017,0.06313175409018588,0.06267472629528584,0.0672006646444545,0.08727164140769414,0.2224806887762887,0.046886736032914135,0.12765654678247412,467, W,"[0.08700181351227014, 0.11573220596832483, 0.05497370609620802, 0.09322895646906224, 0.021927619466976245, 0.04845504371487364, 0.0595524262408821, 0.04879130149374203, 0.04609233181492812, 0.03268244801735391, 0.04999281759975719, 0.06344666124201145, 0.08366038523563722, 0.07190845126197451, 0.07250418630587001, 0.0547368639991397, 0.07238768233733923, 0.07268735016284346, 0.03541194824945359, 0.07344137568052123, 0.06739533353014057, 0.06278618663346687, 0.12782525043098295, 0.069699358777935, 0.06900625164006031, 0.05618867420014881, 0.04360708898427535, 0.06313175409018588]","[0.05716542260987418, 0.06913783720561437, 0.038776904344558716, 0.053200951644352505, 0.01548657672745841, 0.039459432874407084, 0.030516403062003, 0.04136666655540466, 0.04397514036723545, 0.034671659980501444, 0.033244967460632324, 0.0646629546369825, 0.07491669484547206, 0.05983269214630127, 0.12189623287745885, 0.06463017633983068, 0.048976515020642965, 0.10958964484078544, 0.09779210601534162, 0.07898527383804321, 0.12233693259102958, 0.0886092015675136, 0.2895029272351946, 0.156549300466265, 0.06360853569848197, 0.15976888792855398, 0.1624652317592076, 0.2224806887762887]"
draft,0.05,39,0,Who founded the political party of Dimuthu Bandara Abayakoon?,What is the name of the political party of Dimuthu Bandara Abayakoon?,1757,792,965,29,48,0.049740932642487044,0.104160709772259,0.10364539595320821,0.03085063910111785,0.06008190894499421,0.04827039875090122,0.05337904323414126,0.046852980928468,0.043832834969936,0.0629252514983465,0.02509317478184037,0.0020602370745369364,0.030951522062627638,0.019234827501053108,1644, Ar,"[0.04237251563612463, 0.06141295221638797, 0.051597144216152246, 0.0585220787912754, 0.01950536925217201, 0.032878645535173084, 0.04515723524422481, 0.03397882395777209, 0.05688506629079434, 0.03334177421231575, 0.028137813060741708, 0.03680203818335322, 0.05623399800267713, 0.05683423497993958, 0.0631186950382928, 0.044803938842172104, 0.05961048896676801, 0.06209184618419027, 0.03506215100217923, 0.07152615157254223, 0.04454628704803918, 0.08840825874817196, 0.15401122370376963, 0.07989280212101678, 0.03737415821094231, 0.03810126205970501, 0.05555327655059363, 0.046852980928468]","[0.02511304829801832, 0.04797054188592093, 0.042474406106131415, 0.031059631279536655, 0.0176609999367169, 0.034690652574811666, 0.038554208619253974, 0.03189789397375924, 0.035848451512200494, 0.03981428486960275, 0.01229617212499891, 0.021667727402278354, 0.024733019726616994, 0.029540270566940308, 0.02250440631593977, 0.015621787735394068, 0.019125938415527344, 0.020386738436562673, 0.010311203343527657, 0.027934802430016652, 0.026967900139944895, 0.03002967153276716, 0.029043938432421004, 0.037589660712650845, 0.005260886890547616, 0.021683641842433383, 0.0007667717124734606, 0.0020602370745369364]"
draft,0.05,39,1,Who founded the political party of Dimuthu Bandara Abayakoon?,Who founded the Janatha Vimukthi Peramuna political party?,2147,792,1355,25,67,0.04944649446494465,0.13140914402902126,0.13086006697267294,0.032277398742735386,0.05772650707513094,0.04745889501646161,0.10319516590663365,0.14090182713099889,0.10278108402174346,0.10360924779152388,0.061098433042667356,0.12486148732049125,0.05871226045550132,0.06348460562983338,8126, Dim,"[0.19950746808733258, 0.22816927228655134, 0.09981880187988282, 0.18260775974818638, 0.02992833273751395, 0.0543189457484654, 0.07191873822893415, 0.06360559735979353, 0.08694313049316406, 0.06828251429966518, 0.05703214372907366, 0.08804351261683872, 0.09991664341517857, 0.10884231567382813, 0.11276240757533482, 0.0837524632045201, 0.1115527561732701, 0.11393700735909598, 0.07519041878836495, 0.13290933881487166, 0.1251581028529576, 0.10123742239815849, 0.1653870609828404, 0.07268887111118862, 0.065781980242048, 0.07374839237758092, 0.07552142007010323, 0.14090182713099889]","[0.10882806777954102, 0.10489995990480695, 0.05632256610052926, 0.07114044683320182, 0.022482373884746006, 0.04566695860454014, 0.04696863889694214, 0.05049471344266619, 0.03906901393617902, 0.04927931087357657, 0.021470116717474803, 0.0550884519304548, 0.0858172859464373, 0.0644437415259225, 0.08764466217585973, 0.06929653882980347, 0.07765380825315203, 0.04374234591211591, 0.11788959162575859, 0.07833199841635567, 0.108939528465271, 0.04383550797189985, 0.03800495607512338, 0.026267047439302717, 0.01843631054673876, 0.024359590240887234, 0.029521105544907705, 0.12486148732049125]"
draft,0.05,40,0,When did military instruction start at the place where Larry Alcala was educated?,Where did Larry Alcala study?,1881,792,1089,17,54,0.049586776859504134,0.11813319940119982,0.11751172877848148,0.030404645949602127,0.05574557604268193,0.04770458396524191,0.04933965596116605,0.047301781277696624,0.028282725868248,0.0703965860540841,0.06095660223188449,0.029985204339027405,0.027048920262224822,0.09486428420154416,3822, University,"[0.04213720209458295, 0.035844895018249, 0.03235397218656139, 0.03957568497217002, 0.01266670026699034, 0.025748240847547513, 0.025643803492313672, 0.02227845512518362, 0.02898846353803362, 0.029949005912331975, 0.015590656705263281, 0.026438250261194566, 0.034609802630769106, 0.024133029104280872, 0.03773626760274422, 0.017913768271438212, 0.04277446490375936, 0.04459695255055147, 0.025292853347393646, 0.08703719066972491, 0.056162385379566866, 0.10183167657932314, 0.1709698428626822, 0.12974408093620748, 0.06659934500686261, 0.0812826717601103, 0.0763089236091165, 0.047301781277696624]","[0.03974980967385428, 0.026850811072758267, 0.024747867669378008, 0.019446475165230886, 0.01231294870376587, 0.029500503625188555, 0.020356297492980957, 0.02596351078578404, 0.024529406002589633, 0.04472543512071882, 0.015087005283151354, 0.037112993853432794, 0.036446060453142436, 0.02185575876917158, 0.054952463933399746, 0.02235586302621024, 0.038711875677108765, 0.060409716197422574, 0.03345389238425663, 0.20091712474822998, 0.11617399965013776, 0.1423226765223912, 0.3538034302847726, 0.13610620158059256, 0.04770781738417489, 0.05314114689826965, 0.03805856619562421, 0.029985204339027405]"
draft,0.05,40,1,When did military instruction start at the place where Larry Alcala was educated?,When did military instruction begin at the University of the Philippines?,2307,792,1515,22,75,0.04950495049504951,0.1364765320904553,0.13570689596235752,0.030819830019026995,0.05720275919884443,0.04799617687240243,0.09551365322438597,0.10118385414024453,0.08071190262548557,0.11031540382328632,0.09362671060525642,0.06377835784639631,0.05240235173580598,0.13485106947470685,16,1,"[0.1459261535050033, 0.13102670149369675, 0.09278211965189352, 0.13232902427772422, 0.0348021395794757, 0.06292393919709441, 0.06506330316716974, 0.061671634773155314, 0.06790382211858575, 0.05790712926294896, 0.05286052010276101, 0.06273994198093166, 0.08511714192179891, 0.07691306572455864, 0.08425918182769379, 0.0551168206450227, 0.09037987597576984, 0.08947730374026608, 0.05638788272808125, 0.10599703602976614, 0.11773653154249315, 0.1479496398529449, 0.2503390621829343, 0.150683019068334, 0.10015065329415458, 0.10174522771463766, 0.09300956478366604, 0.10118385414024453]","[0.07997204576219831, 0.07974914142063685, 0.06379161136490959, 0.07154255253928048, 0.028566275324140276, 0.042890889304024835, 0.04233522926058088, 0.0474014367376055, 0.0357058367558888, 0.05935467141015189, 0.04669677359717233, 0.03971900258745466, 0.059216976165771484, 0.03669048207146781, 0.03771543502807617, 0.07677644491195679, 0.01825918895857675, 0.025256620986121043, 0.04446483509881156, 0.11503018651689802, 0.12418534074510847, 0.13520628213882446, 0.4700040817260742, 0.34964254924229216, 0.16444388457706996, 0.24313441344669887, 0.020017351422991072, 0.06377835784639631]"
draft,0.05,43,0,What county shares a border with Cedar Springs?,Where is Cedar Springs located?,1630,792,838,16,41,0.04892601431980907,0.09943279344588518,0.09882078226655722,0.03183127287775278,0.05444850632920861,0.04775091726332903,0.05217849957395574,0.048936200993401666,0.04712183925570274,0.05723515989220871,0.04991756056492425,0.07276225090026855,0.02298542553064774,0.07684969559920078,56648, Cedar,"[0.0800840173448835, 0.10722156933375768, 0.06248125859669277, 0.07108216626303536, 0.01791598754269736, 0.039764187165669033, 0.048638348068509786, 0.0347584422145571, 0.04036147253853934, 0.029968040330069407, 0.02390872154917036, 0.039887960468019755, 0.03620050208909171, 0.027433076075145175, 0.03502422996929714, 0.026785905872072493, 0.03871387669018337, 0.039187261036464145, 0.02191738784313202, 0.06160879986626761, 0.04366247994559152, 0.08801096677780151, 0.12006372213363647, 0.09822547435760498, 0.05384047968047006, 0.07091068370001656, 0.054404769624982564, 0.048936200993401666]","[0.032638764807156155, 0.027319650564874922, 0.028534429413931712, 0.01845141819545201, 0.009810228432927812, 0.02819994943482535, 0.02236383088997432, 0.021175035408564975, 0.025390265243394033, 0.0272236168384552, 0.008539806519235884, 0.02327157131263188, 0.032105939728873115, 0.016771450638771057, 0.032484433480671475, 0.04126471281051636, 0.017404806401048387, 0.026368107114519392, 0.015071532555988856, 0.07839141573224749, 0.059073141642979214, 0.1415065356663295, 0.13561610664640153, 0.12269223587853569, 0.1081454839025225, 0.10453406402042933, 0.12058091163635254, 0.07276225090026855]"
draft,0.05,43,1,What county shares a border with Cedar Springs?,"Which counties share a border with Falls County, Texas?",1783,792,991,21,49,0.04944500504540868,0.11703722411766648,0.11643863283097744,0.03072283696383238,0.056452963035553694,0.04762956500053406,0.04720496778006223,0.05485341986831354,0.05528006238538856,0.03912987317473594,0.07043593399682825,0.16643919263567244,0.04217064000514088,0.09870122798851562,17884, Bell,"[0.07864161900111608, 0.12925834396258504, 0.06427571562682691, 0.08801895582757029, 0.022582420686475275, 0.04501311633051658, 0.051212122651184494, 0.04003334369789176, 0.048417438455179436, 0.03408049563972317, 0.037891245212684686, 0.04368488480444668, 0.05623432730330902, 0.03457684419593032, 0.04095296146107369, 0.03002924497435693, 0.03483207858338648, 0.028183852734208918, 0.018182113868038672, 0.03857074140691433, 0.034734670807715175, 0.04148191984007959, 0.07187361295531396, 0.04006976821795613, 0.030762445359002976, 0.04362030418551698, 0.03967109018442582, 0.05485341986831354]","[0.035205066204071045, 0.048813155719212124, 0.037605856146131246, 0.037150438342775614, 0.019459264619009837, 0.07392113549368722, 0.04193592071533203, 0.04064098426273891, 0.05814652783530099, 0.043051838874816895, 0.02956693938800267, 0.04784737314496722, 0.05527856945991516, 0.021765889866011485, 0.04354321105139596, 0.07315215042659215, 0.040328877312796454, 0.09648392030170985, 0.039592891931533813, 0.11615081344332014, 0.08486261538096837, 0.04731250660760062, 0.2588449035372053, 0.14153139931815012, 0.05875732217516218, 0.08077555043356759, 0.13404183728354319, 0.16643919263567244]"
draft,0.05,44,0,Bancroft's county borders what county?,Where is Bancroft located?,1790,792,998,17,49,0.04909819639278557,0.11631509102880955,0.1157998968847096,0.03037109784781933,0.054897790774703026,0.04796498501673341,0.06359691758688185,0.04190801572398979,0.06476145789545981,0.062432377278303905,0.06513796625088672,0.02513036983353751,0.05146057143503307,0.07881536106674036,20551, Ontario,"[0.07951130586511948, 0.14252545653271073, 0.07313036718288389, 0.08774319015631155, 0.021989307483705152, 0.04843745512120864, 0.061691512580679245, 0.04831330115053834, 0.05967447136630531, 0.05658165747378053, 0.043197459533434956, 0.06637172538693212, 0.059794798618605156, 0.05769840208422236, 0.047551199167716406, 0.042165063008540817, 0.06535106947442063, 0.05880797410211643, 0.03240891865321568, 0.07586294863404346, 0.04702358486271706, 0.08121137859440651, 0.14420459651145615, 0.08932754773051799, 0.04730775576679647, 0.04564650719907103, 0.05527672246724617, 0.04190801572398979]","[0.036148245845522196, 0.040910848549434116, 0.04011791518756321, 0.033415643232209344, 0.018268798078809465, 0.0523335337638855, 0.026450727667127336, 0.06223708391189575, 0.10654796872820173, 0.0731201342173985, 0.03332670032978058, 0.08483764103480748, 0.0762309261730739, 0.036501833370753696, 0.07215604611805507, 0.0921001774924142, 0.09545376471110753, 0.13370861325945174, 0.03598865866661072, 0.12919968366622925, 0.038759057010923116, 0.07168716192245483, 0.23576389040265763, 0.09834866012845721, 0.017921153988157, 0.014800603900636946, 0.04239721383367266, 0.02513036983353751]"
draft,0.05,44,1,Bancroft's county borders what county?,"Which county is Bancroft, Ontario located in?",1899,792,1107,21,55,0.04968383017163505,0.1217285799793899,0.12119946721941233,0.030331125017255545,0.05602235486730933,0.0480576790869236,0.0451778646113226,0.043888679167040354,0.039107638035617606,0.05124809118702762,0.03621728292533329,0.02879872066634042,0.037685613851157984,0.0347489519995086,11789, Document,"[0.029278093454789142, 0.06673195248558408, 0.04441454621399341, 0.05501199579563271, 0.017553708991225884, 0.038910502479189917, 0.048012765897374576, 0.03721237831375226, 0.039166778123297656, 0.026426227725282008, 0.021982108654619074, 0.03115753900437128, 0.05244150615873791, 0.03920682920079653, 0.04639752057133889, 0.03528123323609229, 0.035251559043417174, 0.0475539966505401, 0.023045183039035928, 0.06422777240779125, 0.04268163564253827, 0.058391116914295015, 0.11817900988520408, 0.0599486746755587, 0.03851460761764423, 0.043676668283890704, 0.060435619483999656, 0.043888679167040354]","[0.025522815329687937, 0.04378518887928554, 0.03443637916019985, 0.03940401758466448, 0.013282812067440577, 0.04977049146379743, 0.03647171599524362, 0.04165518283843994, 0.08151420525142125, 0.04074282731328692, 0.021905413695744107, 0.02549578675201961, 0.04528295568057469, 0.028328801904405867, 0.07447950329099383, 0.027241398181234087, 0.011144629546574183, 0.02639062064034598, 0.012465728180749076, 0.07898844991411481, 0.0339476934501103, 0.0362412120614733, 0.05313176342419216, 0.016462943383625576, 0.025532258408410207, 0.04047551325389317, 0.021184893591063365, 0.02879872066634042]"
draft,0.05,44,2,Bancroft's county borders what county?,Which counties border Hastings County in Ontario?,2395,792,1603,18,80,0.049906425452276984,0.13687263848260045,0.1362496237270534,0.030605803709477186,0.05563741084188223,0.04813631111755967,0.09921617113273429,0.12802257235088046,0.10257661207462923,0.09585573019083936,0.12254439568033026,0.37584332057407926,0.08163813699264917,0.16345065436801134,13775, Ren,"[0.2092515854608445, 0.2148631867908296, 0.10775320870535714, 0.17381846715533544, 0.04359451172843812, 0.08449276666792613, 0.08718910671415783, 0.06641172984289745, 0.06962526412237258, 0.06213188928271097, 0.05795891322786846, 0.06721217291695732, 0.10217071714855376, 0.0895990492805602, 0.08746311399671766, 0.0681529272170294, 0.08978804330977183, 0.08472366938515315, 0.052834866538880365, 0.10198287358359685, 0.10737087613060362, 0.09234778086344402, 0.16219441852872335, 0.07421323988172743, 0.07781218725537496, 0.09533583171783931, 0.11973782191200862, 0.12802257235088046]","[0.11622095959527153, 0.11760491132736206, 0.07728932585035052, 0.10486047608511788, 0.04100255881037031, 0.08031714814049858, 0.06083264521190098, 0.07456481456756592, 0.08724888733455113, 0.08205665009362358, 0.058747512953622, 0.07466159548078265, 0.08588155678340367, 0.08164487566266741, 0.11314667974199567, 0.05704118098531451, 0.04814721856798444, 0.09559716497148786, 0.07002736840929304, 0.14647517885480607, 0.15773228236607142, 0.11972437586103167, 0.2869699341910226, 0.2038912432534354, 0.13141427721296037, 0.14167092527662004, 0.3406280108860561, 0.37584332057407926]"
draft,0.05,45,0,Who is the father of Empress Wang's husband?,Who is Empress Wang's husband?,2330,792,1538,18,76,0.0494148244473342,0.13664855808019638,0.1360643240623176,0.03385944617912173,0.05526649486273527,0.04750324971973896,0.07735447453803758,0.09347101998707605,0.08994054199616655,0.06476840707990858,0.08968002774885722,0.12923445020403182,0.06609116373013477,0.11326889176757968,24474, Yang,"[0.13682195875379774, 0.1687117379809183, 0.09043517945304749, 0.13996405828566777, 0.037314297660948736, 0.06512838696676587, 0.08681963360498822, 0.07720777723524305, 0.0737762451171875, 0.07388144447689965, 0.0571810972122919, 0.07726735917348711, 0.08572374071393694, 0.08893467131115142, 0.06454495021275111, 0.059084861997574095, 0.06306614951481895, 0.07649791051471044, 0.044140217796204584, 0.07424630059136285, 0.05562794397747706, 0.0735044933500744, 0.11682711707221137, 0.05838912630838061, 0.036715757279168995, 0.04669906222631061, 0.043942788290599034, 0.09347101998707605]","[0.05526263798986163, 0.06760500158582415, 0.05957147479057312, 0.06753767388207572, 0.026426834719521657, 0.06321509395326887, 0.05529942682811192, 0.06736458199364799, 0.10456180572509766, 0.09732062476021903, 0.03627540384020124, 0.06339203034128461, 0.0966430391584124, 0.0648006626537868, 0.05930641719273159, 0.0956201468195234, 0.051154604979923794, 0.07241146053586688, 0.06775015592575073, 0.14052444696426392, 0.08376282453536987, 0.16072148936135427, 0.291104827608381, 0.13999525138310023, 0.05564082520348685, 0.10632073879241943, 0.13221684523991176, 0.12923445020403182]"
