example_id,chunk_id,method,rate,boundary_rate,chunk_len,selected_count,doc_len,total_target_count,base_budget,boundary_budget,boundary_selected_count_global
101,11,draft_smart_mean_boundary0p05_global,0.15,0.05,165,21,1643,246,164,82,82
101,12,draft_smart_mean_boundary0p05_global,0.15,0.05,127,13,1643,246,164,82,82
101,13,draft_smart_mean_boundary0p05_global,0.15,0.05,87,13,1643,246,164,82,82
101,14,draft_smart_mean_boundary0p05_global,0.15,0.05,171,23,1643,246,164,82,82
101,15,draft_smart_mean_boundary0p05_global,0.15,0.05,89,48,1643,246,164,82,82
102,0,draft_smart_freq_boundary0p02_global,0.15,0.02,124,33,2626,393,341,52,52
102,1,draft_smart_freq_boundary0p02_global,0.15,0.02,59,16,2626,393,341,52,52
102,2,draft_smart_freq_boundary0p02_global,0.15,0.02,158,15,2626,393,341,52,52
102,3,draft_smart_freq_boundary0p02_global,0.15,0.02,99,14,2626,393,341,52,52
102,4,draft_smart_freq_boundary0p02_global,0.15,0.02,147,16,2626,393,341,52,52
102,5,draft_smart_freq_boundary0p02_global,0.15,0.02,78,17,2626,393,341,52,52
102,6,draft_smart_freq_boundary0p02_global,0.15,0.02,156,8,2626,393,341,52,52
102,7,draft_smart_freq_boundary0p02_global,0.15,0.02,118,8,2626,393,341,52,52
102,8,draft_smart_freq_boundary0p02_global,0.15,0.02,185,12,2626,393,341,52,52
102,9,draft_smart_freq_boundary0p02_global,0.15,0.02,136,13,2626,393,341,52,52
102,10,draft_smart_freq_boundary0p02_global,0.15,0.02,73,18,2626,393,341,52,52
102,11,draft_smart_freq_boundary0p02_global,0.15,0.02,121,8,2626,393,341,52,52
102,12,draft_smart_freq_boundary0p02_global,0.15,0.02,165,24,2626,393,341,52,52
102,13,draft_smart_freq_boundary0p02_global,0.15,0.02,151,13,2626,393,341,52,52
102,14,draft_smart_freq_boundary0p02_global,0.15,0.02,144,10,2626,393,341,52,52
102,15,draft_smart_freq_boundary0p02_global,0.15,0.02,103,18,2626,393,341,52,52
102,16,draft_smart_freq_boundary0p02_global,0.15,0.02,153,10,2626,393,341,52,52
102,17,draft_smart_freq_boundary0p02_global,0.15,0.02,260,22,2626,393,341,52,52
102,18,draft_smart_freq_boundary0p02_global,0.15,0.02,196,118,2626,393,341,52,52
102,0,draft_smart_mean_boundary0p02_global,0.15,0.02,124,33,2626,393,341,52,52
102,1,draft_smart_mean_boundary0p02_global,0.15,0.02,59,15,2626,393,341,52,52
102,2,draft_smart_mean_boundary0p02_global,0.15,0.02,158,17,2626,393,341,52,52
102,3,draft_smart_mean_boundary0p02_global,0.15,0.02,99,15,2626,393,341,52,52
102,4,draft_smart_mean_boundary0p02_global,0.15,0.02,147,14,2626,393,341,52,52
102,5,draft_smart_mean_boundary0p02_global,0.15,0.02,78,20,2626,393,341,52,52
102,6,draft_smart_mean_boundary0p02_global,0.15,0.02,156,13,2626,393,341,52,52
102,7,draft_smart_mean_boundary0p02_global,0.15,0.02,118,8,2626,393,341,52,52
102,8,draft_smart_mean_boundary0p02_global,0.15,0.02,185,14,2626,393,341,52,52
102,9,draft_smart_mean_boundary0p02_global,0.15,0.02,136,14,2626,393,341,52,52
102,10,draft_smart_mean_boundary0p02_global,0.15,0.02,73,19,2626,393,341,52,52
102,11,draft_smart_mean_boundary0p02_global,0.15,0.02,121,9,2626,393,341,52,52
102,12,draft_smart_mean_boundary0p02_global,0.15,0.02,165,21,2626,393,341,52,52
102,13,draft_smart_mean_boundary0p02_global,0.15,0.02,151,13,2626,393,341,52,52
102,14,draft_smart_mean_boundary0p02_global,0.15,0.02,144,12,2626,393,341,52,52
102,15,draft_smart_mean_boundary0p02_global,0.15,0.02,103,18,2626,393,341,52,52
102,16,draft_smart_mean_boundary0p02_global,0.15,0.02,153,14,2626,393,341,52,52
102,17,draft_smart_mean_boundary0p02_global,0.15,0.02,260,25,2626,393,341,52,52
102,18,draft_smart_mean_boundary0p02_global,0.15,0.02,196,99,2626,393,341,52,52
102,0,draft_smart_freq_boundary0p03_global,0.15,0.03,124,30,2626,393,315,78,78
102,1,draft_smart_freq_boundary0p03_global,0.15,0.03,59,17,2626,393,315,78,78
102,2,draft_smart_freq_boundary0p03_global,0.15,0.03,158,13,2626,393,315,78,78
102,3,draft_smart_freq_boundary0p03_global,0.15,0.03,99,14,2626,393,315,78,78
102,4,draft_smart_freq_boundary0p03_global,0.15,0.03,147,17,2626,393,315,78,78
102,5,draft_smart_freq_boundary0p03_global,0.15,0.03,78,11,2626,393,315,78,78
102,6,draft_smart_freq_boundary0p03_global,0.15,0.03,156,9,2626,393,315,78,78
102,7,draft_smart_freq_boundary0p03_global,0.15,0.03,118,10,2626,393,315,78,78
102,8,draft_smart_freq_boundary0p03_global,0.15,0.03,185,14,2626,393,315,78,78
102,9,draft_smart_freq_boundary0p03_global,0.15,0.03,136,13,2626,393,315,78,78
102,10,draft_smart_freq_boundary0p03_global,0.15,0.03,73,17,2626,393,315,78,78
102,11,draft_smart_freq_boundary0p03_global,0.15,0.03,121,10,2626,393,315,78,78
102,12,draft_smart_freq_boundary0p03_global,0.15,0.03,165,25,2626,393,315,78,78
102,13,draft_smart_freq_boundary0p03_global,0.15,0.03,151,14,2626,393,315,78,78
102,14,draft_smart_freq_boundary0p03_global,0.15,0.03,144,12,2626,393,315,78,78
102,15,draft_smart_freq_boundary0p03_global,0.15,0.03,103,18,2626,393,315,78,78
102,16,draft_smart_freq_boundary0p03_global,0.15,0.03,153,11,2626,393,315,78,78
102,17,draft_smart_freq_boundary0p03_global,0.15,0.03,260,22,2626,393,315,78,78
102,18,draft_smart_freq_boundary0p03_global,0.15,0.03,196,116,2626,393,315,78,78
102,0,draft_smart_mean_boundary0p03_global,0.15,0.03,124,32,2626,393,315,78,78
102,1,draft_smart_mean_boundary0p03_global,0.15,0.03,59,15,2626,393,315,78,78
102,2,draft_smart_mean_boundary0p03_global,0.15,0.03,158,17,2626,393,315,78,78
102,3,draft_smart_mean_boundary0p03_global,0.15,0.03,99,15,2626,393,315,78,78
102,4,draft_smart_mean_boundary0p03_global,0.15,0.03,147,15,2626,393,315,78,78
102,5,draft_smart_mean_boundary0p03_global,0.15,0.03,78,18,2626,393,315,78,78
102,6,draft_smart_mean_boundary0p03_global,0.15,0.03,156,14,2626,393,315,78,78
102,7,draft_smart_mean_boundary0p03_global,0.15,0.03,118,11,2626,393,315,78,78
102,8,draft_smart_mean_boundary0p03_global,0.15,0.03,185,12,2626,393,315,78,78
102,9,draft_smart_mean_boundary0p03_global,0.15,0.03,136,16,2626,393,315,78,78
102,10,draft_smart_mean_boundary0p03_global,0.15,0.03,73,20,2626,393,315,78,78
102,11,draft_smart_mean_boundary0p03_global,0.15,0.03,121,12,2626,393,315,78,78
102,12,draft_smart_mean_boundary0p03_global,0.15,0.03,165,23,2626,393,315,78,78
102,13,draft_smart_mean_boundary0p03_global,0.15,0.03,151,14,2626,393,315,78,78
102,14,draft_smart_mean_boundary0p03_global,0.15,0.03,144,13,2626,393,315,78,78
102,15,draft_smart_mean_boundary0p03_global,0.15,0.03,103,18,2626,393,315,78,78
102,16,draft_smart_mean_boundary0p03_global,0.15,0.03,153,13,2626,393,315,78,78
102,17,draft_smart_mean_boundary0p03_global,0.15,0.03,260,23,2626,393,315,78,78
102,18,draft_smart_mean_boundary0p03_global,0.15,0.03,196,92,2626,393,315,78,78
102,0,draft_smart_freq_boundary0p05_global,0.15,0.05,124,27,2626,393,262,131,131
102,1,draft_smart_freq_boundary0p05_global,0.15,0.05,59,17,2626,393,262,131,131
102,2,draft_smart_freq_boundary0p05_global,0.15,0.05,158,15,2626,393,262,131,131
102,3,draft_smart_freq_boundary0p05_global,0.15,0.05,99,15,2626,393,262,131,131
102,4,draft_smart_freq_boundary0p05_global,0.15,0.05,147,17,2626,393,262,131,131
102,5,draft_smart_freq_boundary0p05_global,0.15,0.05,78,13,2626,393,262,131,131
102,6,draft_smart_freq_boundary0p05_global,0.15,0.05,156,13,2626,393,262,131,131
102,7,draft_smart_freq_boundary0p05_global,0.15,0.05,118,13,2626,393,262,131,131
102,8,draft_smart_freq_boundary0p05_global,0.15,0.05,185,17,2626,393,262,131,131
102,9,draft_smart_freq_boundary0p05_global,0.15,0.05,136,16,2626,393,262,131,131
102,10,draft_smart_freq_boundary0p05_global,0.15,0.05,73,16,2626,393,262,131,131
102,11,draft_smart_freq_boundary0p05_global,0.15,0.05,121,12,2626,393,262,131,131
102,12,draft_smart_freq_boundary0p05_global,0.15,0.05,165,26,2626,393,262,131,131
102,13,draft_smart_freq_boundary0p05_global,0.15,0.05,151,15,2626,393,262,131,131
102,14,draft_smart_freq_boundary0p05_global,0.15,0.05,144,15,2626,393,262,131,131
102,15,draft_smart_freq_boundary0p05_global,0.15,0.05,103,18,2626,393,262,131,131
102,16,draft_smart_freq_boundary0p05_global,0.15,0.05,153,14,2626,393,262,131,131
102,17,draft_smart_freq_boundary0p05_global,0.15,0.05,260,21,2626,393,262,131,131
102,18,draft_smart_freq_boundary0p05_global,0.15,0.05,196,93,2626,393,262,131,131
102,0,draft_smart_mean_boundary0p05_global,0.15,0.05,124,28,2626,393,262,131,131
102,1,draft_smart_mean_boundary0p05_global,0.15,0.05,59,18,2626,393,262,131,131
102,2,draft_smart_mean_boundary0p05_global,0.15,0.05,158,18,2626,393,262,131,131
102,3,draft_smart_mean_boundary0p05_global,0.15,0.05,99,16,2626,393,262,131,131
102,4,draft_smart_mean_boundary0p05_global,0.15,0.05,147,15,2626,393,262,131,131
102,5,draft_smart_mean_boundary0p05_global,0.15,0.05,78,16,2626,393,262,131,131
102,6,draft_smart_mean_boundary0p05_global,0.15,0.05,156,17,2626,393,262,131,131
102,7,draft_smart_mean_boundary0p05_global,0.15,0.05,118,13,2626,393,262,131,131
102,8,draft_smart_mean_boundary0p05_global,0.15,0.05,185,14,2626,393,262,131,131
102,9,draft_smart_mean_boundary0p05_global,0.15,0.05,136,17,2626,393,262,131,131
102,10,draft_smart_mean_boundary0p05_global,0.15,0.05,73,22,2626,393,262,131,131
102,11,draft_smart_mean_boundary0p05_global,0.15,0.05,121,12,2626,393,262,131,131
102,12,draft_smart_mean_boundary0p05_global,0.15,0.05,165,23,2626,393,262,131,131
102,13,draft_smart_mean_boundary0p05_global,0.15,0.05,151,15,2626,393,262,131,131
102,14,draft_smart_mean_boundary0p05_global,0.15,0.05,144,15,2626,393,262,131,131
102,15,draft_smart_mean_boundary0p05_global,0.15,0.05,103,19,2626,393,262,131,131
102,16,draft_smart_mean_boundary0p05_global,0.15,0.05,153,15,2626,393,262,131,131
102,17,draft_smart_mean_boundary0p05_global,0.15,0.05,260,22,2626,393,262,131,131
102,18,draft_smart_mean_boundary0p05_global,0.15,0.05,196,78,2626,393,262,131,131
103,0,draft_smart_freq_boundary0p02_global,0.15,0.02,57,24,2078,311,270,41,41
103,1,draft_smart_freq_boundary0p02_global,0.15,0.02,118,8,2078,311,270,41,41
103,2,draft_smart_freq_boundary0p02_global,0.15,0.02,171,9,2078,311,270,41,41
103,3,draft_smart_freq_boundary0p02_global,0.15,0.02,143,12,2078,311,270,41,41
103,4,draft_smart_freq_boundary0p02_global,0.15,0.02,221,7,2078,311,270,41,41
103,5,draft_smart_freq_boundary0p02_global,0.15,0.02,189,7,2078,311,270,41,41
103,6,draft_smart_freq_boundary0p02_global,0.15,0.02,113,10,2078,311,270,41,41
103,7,draft_smart_freq_boundary0p02_global,0.15,0.02,108,10,2078,311,270,41,41
103,8,draft_smart_freq_boundary0p02_global,0.15,0.02,157,8,2078,311,270,41,41
103,9,draft_smart_freq_boundary0p02_global,0.15,0.02,96,7,2078,311,270,41,41
103,10,draft_smart_freq_boundary0p02_global,0.15,0.02,55,22,2078,311,270,41,41
103,11,draft_smart_freq_boundary0p02_global,0.15,0.02,77,8,2078,311,270,41,41
103,12,draft_smart_freq_boundary0p02_global,0.15,0.02,97,19,2078,311,270,41,41
103,13,draft_smart_freq_boundary0p02_global,0.15,0.02,134,18,2078,311,270,41,41
103,14,draft_smart_freq_boundary0p02_global,0.15,0.02,120,25,2078,311,270,41,41
103,15,draft_smart_freq_boundary0p02_global,0.15,0.02,129,28,2078,311,270,41,41
103,16,draft_smart_freq_boundary0p02_global,0.15,0.02,93,89,2078,311,270,41,41
103,0,draft_smart_mean_boundary0p02_global,0.15,0.02,57,22,2078,311,270,41,41
103,1,draft_smart_mean_boundary0p02_global,0.15,0.02,118,10,2078,311,270,41,41
103,2,draft_smart_mean_boundary0p02_global,0.15,0.02,171,10,2078,311,270,41,41
103,3,draft_smart_mean_boundary0p02_global,0.15,0.02,143,14,2078,311,270,41,41
103,4,draft_smart_mean_boundary0p02_global,0.15,0.02,221,9,2078,311,270,41,41
103,5,draft_smart_mean_boundary0p02_global,0.15,0.02,189,6,2078,311,270,41,41
103,6,draft_smart_mean_boundary0p02_global,0.15,0.02,113,12,2078,311,270,41,41
103,7,draft_smart_mean_boundary0p02_global,0.15,0.02,108,12,2078,311,270,41,41
103,8,draft_smart_mean_boundary0p02_global,0.15,0.02,157,11,2078,311,270,41,41
103,9,draft_smart_mean_boundary0p02_global,0.15,0.02,96,7,2078,311,270,41,41
103,10,draft_smart_mean_boundary0p02_global,0.15,0.02,55,17,2078,311,270,41,41
103,11,draft_smart_mean_boundary0p02_global,0.15,0.02,77,13,2078,311,270,41,41
103,12,draft_smart_mean_boundary0p02_global,0.15,0.02,97,18,2078,311,270,41,41
103,13,draft_smart_mean_boundary0p02_global,0.15,0.02,134,19,2078,311,270,41,41
103,14,draft_smart_mean_boundary0p02_global,0.15,0.02,120,27,2078,311,270,41,41
103,15,draft_smart_mean_boundary0p02_global,0.15,0.02,129,26,2078,311,270,41,41
103,16,draft_smart_mean_boundary0p02_global,0.15,0.02,93,78,2078,311,270,41,41
103,0,draft_smart_freq_boundary0p03_global,0.15,0.03,57,23,2078,311,249,62,62
103,1,draft_smart_freq_boundary0p03_global,0.15,0.03,118,9,2078,311,249,62,62
103,2,draft_smart_freq_boundary0p03_global,0.15,0.03,171,10,2078,311,249,62,62
103,3,draft_smart_freq_boundary0p03_global,0.15,0.03,143,13,2078,311,249,62,62
103,4,draft_smart_freq_boundary0p03_global,0.15,0.03,221,9,2078,311,249,62,62
103,5,draft_smart_freq_boundary0p03_global,0.15,0.03,189,8,2078,311,249,62,62
103,6,draft_smart_freq_boundary0p03_global,0.15,0.03,113,11,2078,311,249,62,62
103,7,draft_smart_freq_boundary0p03_global,0.15,0.03,108,9,2078,311,249,62,62
103,8,draft_smart_freq_boundary0p03_global,0.15,0.03,157,10,2078,311,249,62,62
103,9,draft_smart_freq_boundary0p03_global,0.15,0.03,96,8,2078,311,249,62,62
103,10,draft_smart_freq_boundary0p03_global,0.15,0.03,55,20,2078,311,249,62,62
103,11,draft_smart_freq_boundary0p03_global,0.15,0.03,77,10,2078,311,249,62,62
103,12,draft_smart_freq_boundary0p03_global,0.15,0.03,97,19,2078,311,249,62,62
103,13,draft_smart_freq_boundary0p03_global,0.15,0.03,134,16,2078,311,249,62,62
103,14,draft_smart_freq_boundary0p03_global,0.15,0.03,120,25,2078,311,249,62,62
103,15,draft_smart_freq_boundary0p03_global,0.15,0.03,129,22,2078,311,249,62,62
103,16,draft_smart_freq_boundary0p03_global,0.15,0.03,93,89,2078,311,249,62,62
103,0,draft_smart_mean_boundary0p03_global,0.15,0.03,57,22,2078,311,249,62,62
103,1,draft_smart_mean_boundary0p03_global,0.15,0.03,118,12,2078,311,249,62,62
103,2,draft_smart_mean_boundary0p03_global,0.15,0.03,171,11,2078,311,249,62,62
103,3,draft_smart_mean_boundary0p03_global,0.15,0.03,143,15,2078,311,249,62,62
103,4,draft_smart_mean_boundary0p03_global,0.15,0.03,221,9,2078,311,249,62,62
103,5,draft_smart_mean_boundary0p03_global,0.15,0.03,189,8,2078,311,249,62,62
103,6,draft_smart_mean_boundary0p03_global,0.15,0.03,113,11,2078,311,249,62,62
103,7,draft_smart_mean_boundary0p03_global,0.15,0.03,108,13,2078,311,249,62,62
103,8,draft_smart_mean_boundary0p03_global,0.15,0.03,157,11,2078,311,249,62,62
103,9,draft_smart_mean_boundary0p03_global,0.15,0.03,96,9,2078,311,249,62,62
103,10,draft_smart_mean_boundary0p03_global,0.15,0.03,55,18,2078,311,249,62,62
103,11,draft_smart_mean_boundary0p03_global,0.15,0.03,77,12,2078,311,249,62,62
103,12,draft_smart_mean_boundary0p03_global,0.15,0.03,97,17,2078,311,249,62,62
103,13,draft_smart_mean_boundary0p03_global,0.15,0.03,134,20,2078,311,249,62,62
103,14,draft_smart_mean_boundary0p03_global,0.15,0.03,120,24,2078,311,249,62,62
103,15,draft_smart_mean_boundary0p03_global,0.15,0.03,129,26,2078,311,249,62,62
103,16,draft_smart_mean_boundary0p03_global,0.15,0.03,93,73,2078,311,249,62,62
103,0,draft_smart_freq_boundary0p05_global,0.15,0.05,57,24,2078,311,208,103,103
103,1,draft_smart_freq_boundary0p05_global,0.15,0.05,118,12,2078,311,208,103,103
103,2,draft_smart_freq_boundary0p05_global,0.15,0.05,171,12,2078,311,208,103,103
103,3,draft_smart_freq_boundary0p05_global,0.15,0.05,143,14,2078,311,208,103,103
103,4,draft_smart_freq_boundary0p05_global,0.15,0.05,221,12,2078,311,208,103,103
103,5,draft_smart_freq_boundary0p05_global,0.15,0.05,189,11,2078,311,208,103,103
103,6,draft_smart_freq_boundary0p05_global,0.15,0.05,113,11,2078,311,208,103,103
103,7,draft_smart_freq_boundary0p05_global,0.15,0.05,108,12,2078,311,208,103,103
103,8,draft_smart_freq_boundary0p05_global,0.15,0.05,157,11,2078,311,208,103,103
103,9,draft_smart_freq_boundary0p05_global,0.15,0.05,96,12,2078,311,208,103,103
103,10,draft_smart_freq_boundary0p05_global,0.15,0.05,55,17,2078,311,208,103,103
103,11,draft_smart_freq_boundary0p05_global,0.15,0.05,77,11,2078,311,208,103,103
103,12,draft_smart_freq_boundary0p05_global,0.15,0.05,97,16,2078,311,208,103,103
103,13,draft_smart_freq_boundary0p05_global,0.15,0.05,134,17,2078,311,208,103,103
103,14,draft_smart_freq_boundary0p05_global,0.15,0.05,120,14,2078,311,208,103,103
103,15,draft_smart_freq_boundary0p05_global,0.15,0.05,129,21,2078,311,208,103,103
103,16,draft_smart_freq_boundary0p05_global,0.15,0.05,93,84,2078,311,208,103,103
103,0,draft_smart_mean_boundary0p05_global,0.15,0.05,57,20,2078,311,208,103,103
103,1,draft_smart_mean_boundary0p05_global,0.15,0.05,118,14,2078,311,208,103,103
103,2,draft_smart_mean_boundary0p05_global,0.15,0.05,171,13,2078,311,208,103,103
103,3,draft_smart_mean_boundary0p05_global,0.15,0.05,143,15,2078,311,208,103,103
103,4,draft_smart_mean_boundary0p05_global,0.15,0.05,221,12,2078,311,208,103,103
103,5,draft_smart_mean_boundary0p05_global,0.15,0.05,189,10,2078,311,208,103,103
103,6,draft_smart_mean_boundary0p05_global,0.15,0.05,113,12,2078,311,208,103,103
103,7,draft_smart_mean_boundary0p05_global,0.15,0.05,108,13,2078,311,208,103,103
103,8,draft_smart_mean_boundary0p05_global,0.15,0.05,157,13,2078,311,208,103,103
103,9,draft_smart_mean_boundary0p05_global,0.15,0.05,96,11,2078,311,208,103,103
103,10,draft_smart_mean_boundary0p05_global,0.15,0.05,55,17,2078,311,208,103,103
103,11,draft_smart_mean_boundary0p05_global,0.15,0.05,77,12,2078,311,208,103,103
103,12,draft_smart_mean_boundary0p05_global,0.15,0.05,97,19,2078,311,208,103,103
103,13,draft_smart_mean_boundary0p05_global,0.15,0.05,134,21,2078,311,208,103,103
103,14,draft_smart_mean_boundary0p05_global,0.15,0.05,120,22,2078,311,208,103,103
103,15,draft_smart_mean_boundary0p05_global,0.15,0.05,129,23,2078,311,208,103,103
103,16,draft_smart_mean_boundary0p05_global,0.15,0.05,93,64,2078,311,208,103,103
104,0,draft_smart_freq_boundary0p02_global,0.15,0.02,155,37,1694,254,221,33,33
104,1,draft_smart_freq_boundary0p02_global,0.15,0.02,156,15,1694,254,221,33,33
104,2,draft_smart_freq_boundary0p02_global,0.15,0.02,129,11,1694,254,221,33,33
104,3,draft_smart_freq_boundary0p02_global,0.15,0.02,136,17,1694,254,221,33,33
104,4,draft_smart_freq_boundary0p02_global,0.15,0.02,292,19,1694,254,221,33,33
104,5,draft_smart_freq_boundary0p02_global,0.15,0.02,144,14,1694,254,221,33,33
104,6,draft_smart_freq_boundary0p02_global,0.15,0.02,164,20,1694,254,221,33,33
104,7,draft_smart_freq_boundary0p02_global,0.15,0.02,119,20,1694,254,221,33,33
104,8,draft_smart_freq_boundary0p02_global,0.15,0.02,111,27,1694,254,221,33,33
104,9,draft_smart_freq_boundary0p02_global,0.15,0.02,288,74,1694,254,221,33,33
104,0,draft_smart_mean_boundary0p02_global,0.15,0.02,155,30,1694,254,221,33,33
104,1,draft_smart_mean_boundary0p02_global,0.15,0.02,156,19,1694,254,221,33,33
104,2,draft_smart_mean_boundary0p02_global,0.15,0.02,129,10,1694,254,221,33,33
104,3,draft_smart_mean_boundary0p02_global,0.15,0.02,136,18,1694,254,221,33,33
104,4,draft_smart_mean_boundary0p02_global,0.15,0.02,292,17,1694,254,221,33,33
104,5,draft_smart_mean_boundary0p02_global,0.15,0.02,144,19,1694,254,221,33,33
104,6,draft_smart_mean_boundary0p02_global,0.15,0.02,164,23,1694,254,221,33,33
104,7,draft_smart_mean_boundary0p02_global,0.15,0.02,119,23,1694,254,221,33,33
104,8,draft_smart_mean_boundary0p02_global,0.15,0.02,111,27,1694,254,221,33,33
104,9,draft_smart_mean_boundary0p02_global,0.15,0.02,288,68,1694,254,221,33,33
104,0,draft_smart_freq_boundary0p03_global,0.15,0.03,155,37,1694,254,204,50,50
104,1,draft_smart_freq_boundary0p03_global,0.15,0.03,156,16,1694,254,204,50,50
104,2,draft_smart_freq_boundary0p03_global,0.15,0.03,129,14,1694,254,204,50,50
104,3,draft_smart_freq_boundary0p03_global,0.15,0.03,136,15,1694,254,204,50,50
104,4,draft_smart_freq_boundary0p03_global,0.15,0.03,292,22,1694,254,204,50,50
104,5,draft_smart_freq_boundary0p03_global,0.15,0.03,144,15,1694,254,204,50,50
104,6,draft_smart_freq_boundary0p03_global,0.15,0.03,164,22,1694,254,204,50,50
104,7,draft_smart_freq_boundary0p03_global,0.15,0.03,119,21,1694,254,204,50,50
104,8,draft_smart_freq_boundary0p03_global,0.15,0.03,111,25,1694,254,204,50,50
104,9,draft_smart_freq_boundary0p03_global,0.15,0.03,288,67,1694,254,204,50,50
104,0,draft_smart_mean_boundary0p03_global,0.15,0.03,155,30,1694,254,204,50,50
104,1,draft_smart_mean_boundary0p03_global,0.15,0.03,156,19,1694,254,204,50,50
104,2,draft_smart_mean_boundary0p03_global,0.15,0.03,129,13,1694,254,204,50,50
104,3,draft_smart_mean_boundary0p03_global,0.15,0.03,136,18,1694,254,204,50,50
104,4,draft_smart_mean_boundary0p03_global,0.15,0.03,292,20,1694,254,204,50,50
104,5,draft_smart_mean_boundary0p03_global,0.15,0.03,144,21,1694,254,204,50,50
104,6,draft_smart_mean_boundary0p03_global,0.15,0.03,164,23,1694,254,204,50,50
104,7,draft_smart_mean_boundary0p03_global,0.15,0.03,119,21,1694,254,204,50,50
104,8,draft_smart_mean_boundary0p03_global,0.15,0.03,111,26,1694,254,204,50,50
104,9,draft_smart_mean_boundary0p03_global,0.15,0.03,288,63,1694,254,204,50,50
104,0,draft_smart_freq_boundary0p05_global,0.15,0.05,155,37,1694,254,170,84,84
104,1,draft_smart_freq_boundary0p05_global,0.15,0.05,156,18,1694,254,170,84,84
104,2,draft_smart_freq_boundary0p05_global,0.15,0.05,129,18,1694,254,170,84,84
104,3,draft_smart_freq_boundary0p05_global,0.15,0.05,136,19,1694,254,170,84,84
104,4,draft_smart_freq_boundary0p05_global,0.15,0.05,292,20,1694,254,170,84,84
104,5,draft_smart_freq_boundary0p05_global,0.15,0.05,144,18,1694,254,170,84,84
104,6,draft_smart_freq_boundary0p05_global,0.15,0.05,164,22,1694,254,170,84,84
104,7,draft_smart_freq_boundary0p05_global,0.15,0.05,119,22,1694,254,170,84,84
104,8,draft_smart_freq_boundary0p05_global,0.15,0.05,111,27,1694,254,170,84,84
104,9,draft_smart_freq_boundary0p05_global,0.15,0.05,288,53,1694,254,170,84,84
104,0,draft_smart_mean_boundary0p05_global,0.15,0.05,155,31,1694,254,170,84,84
104,1,draft_smart_mean_boundary0p05_global,0.15,0.05,156,20,1694,254,170,84,84
104,2,draft_smart_mean_boundary0p05_global,0.15,0.05,129,17,1694,254,170,84,84
104,3,draft_smart_mean_boundary0p05_global,0.15,0.05,136,21,1694,254,170,84,84
104,4,draft_smart_mean_boundary0p05_global,0.15,0.05,292,23,1694,254,170,84,84
104,5,draft_smart_mean_boundary0p05_global,0.15,0.05,144,22,1694,254,170,84,84
104,6,draft_smart_mean_boundary0p05_global,0.15,0.05,164,24,1694,254,170,84,84
104,7,draft_smart_mean_boundary0p05_global,0.15,0.05,119,21,1694,254,170,84,84
104,8,draft_smart_mean_boundary0p05_global,0.15,0.05,111,26,1694,254,170,84,84
104,9,draft_smart_mean_boundary0p05_global,0.15,0.05,288,49,1694,254,170,84,84
105,0,draft_smart_freq_boundary0p02_global,0.15,0.02,228,68,3006,450,390,60,60
105,1,draft_smart_freq_boundary0p02_global,0.15,0.02,264,21,3006,450,390,60,60
105,2,draft_smart_freq_boundary0p02_global,0.15,0.02,335,18,3006,450,390,60,60
105,3,draft_smart_freq_boundary0p02_global,0.15,0.02,171,25,3006,450,390,60,60
105,4,draft_smart_freq_boundary0p02_global,0.15,0.02,167,19,3006,450,390,60,60
105,5,draft_smart_freq_boundary0p02_global,0.15,0.02,314,23,3006,450,390,60,60
105,6,draft_smart_freq_boundary0p02_global,0.15,0.02,248,22,3006,450,390,60,60
105,7,draft_smart_freq_boundary0p02_global,0.15,0.02,222,26,3006,450,390,60,60
105,8,draft_smart_freq_boundary0p02_global,0.15,0.02,201,20,3006,450,390,60,60
105,9,draft_smart_freq_boundary0p02_global,0.15,0.02,260,39,3006,450,390,60,60
105,10,draft_smart_freq_boundary0p02_global,0.15,0.02,100,27,3006,450,390,60,60
105,11,draft_smart_freq_boundary0p02_global,0.15,0.02,185,38,3006,450,390,60,60
105,12,draft_smart_freq_boundary0p02_global,0.15,0.02,311,104,3006,450,390,60,60
105,0,draft_smart_mean_boundary0p02_global,0.15,0.02,228,63,3006,450,390,60,60
105,1,draft_smart_mean_boundary0p02_global,0.15,0.02,264,25,3006,450,390,60,60
105,2,draft_smart_mean_boundary0p02_global,0.15,0.02,335,22,3006,450,390,60,60
105,3,draft_smart_mean_boundary0p02_global,0.15,0.02,171,26,3006,450,390,60,60
105,4,draft_smart_mean_boundary0p02_global,0.15,0.02,167,19,3006,450,390,60,60
105,5,draft_smart_mean_boundary0p02_global,0.15,0.02,314,23,3006,450,390,60,60
105,6,draft_smart_mean_boundary0p02_global,0.15,0.02,248,25,3006,450,390,60,60
105,7,draft_smart_mean_boundary0p02_global,0.15,0.02,222,22,3006,450,390,60,60
105,8,draft_smart_mean_boundary0p02_global,0.15,0.02,201,19,3006,450,390,60,60
105,9,draft_smart_mean_boundary0p02_global,0.15,0.02,260,43,3006,450,390,60,60
105,10,draft_smart_mean_boundary0p02_global,0.15,0.02,100,31,3006,450,390,60,60
105,11,draft_smart_mean_boundary0p02_global,0.15,0.02,185,32,3006,450,390,60,60
105,12,draft_smart_mean_boundary0p02_global,0.15,0.02,311,100,3006,450,390,60,60
105,0,draft_smart_freq_boundary0p03_global,0.15,0.03,228,68,3006,450,360,90,90
105,1,draft_smart_freq_boundary0p03_global,0.15,0.03,264,22,3006,450,360,90,90
