candidate_pool,example_id,sub_q_idx,doc_len,pool_size,pool_doc_frac,teacher_selected_size,old10_size,teacher_overlap_old10,teacher_old10_recall,teacher_old10_precision,residual_size,residual_hit,residual_recall,teacher_hit,teacher_recall,pool_precision_to_residual,pool_precision_to_teacher
docgen10,78,0,912,83,0.09100877192982457,185,114,114,0.6162162162162163,1.0,71,3,0.04225352112676056,51,0.2756756756756757,0.03614457831325301,0.6144578313253012
hybrid70_old_docgen10,78,0,912,114,0.125,185,114,114,0.6162162162162163,1.0,71,0,0.0,95,0.5135135135135135,0.0,0.8333333333333334
old10_union_docgen10,78,0,912,149,0.16337719298245615,185,114,114,0.6162162162162163,1.0,71,3,0.04225352112676056,117,0.6324324324324324,0.020134228187919462,0.785234899328859
old10_union_hybrid70,78,0,912,133,0.14583333333333334,185,114,114,0.6162162162162163,1.0,71,0,0.0,114,0.6162162162162163,0.0,0.8571428571428571
docgen15_frequency,78,0,912,127,0.13925438596491227,185,114,114,0.6162162162162163,1.0,71,12,0.16901408450704225,83,0.4486486486486487,0.09448818897637795,0.6535433070866141
docgen15_mean_score,78,0,912,127,0.13925438596491227,185,114,114,0.6162162162162163,1.0,71,22,0.30985915492957744,81,0.43783783783783786,0.1732283464566929,0.6377952755905512
old10_union_docgen15_frequency,78,0,912,170,0.18640350877192982,185,114,114,0.6162162162162163,1.0,71,12,0.16901408450704225,126,0.6810810810810811,0.07058823529411765,0.7411764705882353
old10_union_docgen15_mean,78,0,912,182,0.19956140350877194,185,114,114,0.6162162162162163,1.0,71,22,0.30985915492957744,136,0.7351351351351352,0.12087912087912088,0.7472527472527473
old20_base,78,0,912,236,0.25877192982456143,185,114,114,0.6162162162162163,1.0,71,24,0.3380281690140845,138,0.745945945945946,0.1016949152542373,0.5847457627118644
old10_union_old20,78,0,912,236,0.25877192982456143,185,114,114,0.6162162162162163,1.0,71,24,0.3380281690140845,138,0.745945945945946,0.1016949152542373,0.5847457627118644
oracle_online_draft_selected,78,0,912,185,0.20285087719298245,185,114,114,0.6162162162162163,1.0,71,71,1.0,185,1.0,0.3837837837837838,1.0
old10_base,78,1,1817,130,0.07154650522839846,246,130,130,0.5284552845528455,1.0,116,0,0.0,130,0.5284552845528455,0.0,1.0
docgen10,78,1,1817,174,0.0957622454595487,246,130,130,0.5284552845528455,1.0,116,19,0.16379310344827586,82,0.3333333333333333,0.10919540229885058,0.47126436781609193
hybrid70_old_docgen10,78,1,1817,130,0.07154650522839846,246,130,130,0.5284552845528455,1.0,116,0,0.0,118,0.4796747967479675,0.0,0.9076923076923077
old10_union_docgen10,78,1,1817,241,0.13263621353880023,246,130,130,0.5284552845528455,1.0,116,19,0.16379310344827586,149,0.6056910569105691,0.07883817427385892,0.6182572614107884
old10_union_hybrid70,78,1,1817,142,0.07815079801871216,246,130,130,0.5284552845528455,1.0,116,0,0.0,130,0.5284552845528455,0.0,0.9154929577464789
docgen15_frequency,78,1,1817,262,0.1441937259218492,246,130,130,0.5284552845528455,1.0,116,32,0.27586206896551724,107,0.4349593495934959,0.12213740458015267,0.4083969465648855
docgen15_mean_score,78,1,1817,262,0.1441937259218492,246,130,130,0.5284552845528455,1.0,116,47,0.4051724137931034,110,0.44715447154471544,0.17938931297709923,0.4198473282442748
old10_union_docgen15_frequency,78,1,1817,317,0.17446340121078702,246,130,130,0.5284552845528455,1.0,116,32,0.27586206896551724,162,0.6585365853658537,0.10094637223974763,0.5110410094637224
old10_union_docgen15_mean,78,1,1817,329,0.1810676940011007,246,130,130,0.5284552845528455,1.0,116,47,0.4051724137931034,177,0.7195121951219512,0.14285714285714285,0.5379939209726444
old20_base,78,1,1817,264,0.14529444138690148,246,130,130,0.5284552845528455,1.0,116,33,0.28448275862068967,163,0.6626016260162602,0.125,0.6174242424242424
old10_union_old20,78,1,1817,264,0.14529444138690148,246,130,130,0.5284552845528455,1.0,116,33,0.28448275862068967,163,0.6626016260162602,0.125,0.6174242424242424
oracle_online_draft_selected,78,1,1817,246,0.13538800220143093,246,130,130,0.5284552845528455,1.0,116,116,1.0,246,1.0,0.4715447154471545,1.0
old10_base,79,0,1295,112,0.08648648648648649,207,112,112,0.5410628019323671,1.0,95,0,0.0,112,0.5410628019323671,0.0,1.0
docgen10,79,0,1295,121,0.09343629343629344,207,112,112,0.5410628019323671,1.0,95,19,0.2,60,0.2898550724637681,0.15702479338842976,0.49586776859504134
hybrid70_old_docgen10,79,0,1295,112,0.08648648648648649,207,112,112,0.5410628019323671,1.0,95,2,0.021052631578947368,101,0.48792270531400966,0.017857142857142856,0.9017857142857143
old10_union_docgen10,79,0,1295,192,0.14826254826254825,207,112,112,0.5410628019323671,1.0,95,19,0.2,131,0.6328502415458938,0.09895833333333333,0.6822916666666666
old10_union_hybrid70,79,0,1295,125,0.09652509652509653,207,112,112,0.5410628019323671,1.0,95,2,0.021052631578947368,114,0.5507246376811594,0.016,0.912
docgen15_frequency,79,0,1295,186,0.14362934362934363,207,112,112,0.5410628019323671,1.0,95,26,0.2736842105263158,103,0.4975845410628019,0.13978494623655913,0.553763440860215
docgen15_mean_score,79,0,1295,186,0.14362934362934363,207,112,112,0.5410628019323671,1.0,95,41,0.43157894736842106,108,0.5217391304347826,0.22043010752688172,0.5806451612903226
old10_union_docgen15_frequency,79,0,1295,221,0.17065637065637065,207,112,112,0.5410628019323671,1.0,95,26,0.2736842105263158,138,0.6666666666666666,0.11764705882352941,0.6244343891402715
old10_union_docgen15_mean,79,0,1295,231,0.1783783783783784,207,112,112,0.5410628019323671,1.0,95,41,0.43157894736842106,153,0.7391304347826086,0.1774891774891775,0.6623376623376623
old20_base,79,0,1295,241,0.1861003861003861,207,112,112,0.5410628019323671,1.0,95,31,0.3263157894736842,142,0.6859903381642513,0.12863070539419086,0.5892116182572614
old10_union_old20,79,0,1295,242,0.18687258687258687,207,112,112,0.5410628019323671,1.0,95,31,0.3263157894736842,143,0.6908212560386473,0.128099173553719,0.5909090909090909
oracle_online_draft_selected,79,0,1295,207,0.15984555984555984,207,112,112,0.5410628019323671,1.0,95,95,1.0,207,1.0,0.45893719806763283,1.0
old10_base,79,1,1607,68,0.042314872433105166,184,68,68,0.3695652173913043,1.0,116,0,0.0,68,0.3695652173913043,0.0,1.0
docgen10,79,1,1607,152,0.09458618543870566,184,68,68,0.3695652173913043,1.0,116,9,0.07758620689655173,61,0.33152173913043476,0.05921052631578947,0.40131578947368424
hybrid70_old_docgen10,79,1,1607,68,0.042314872433105166,184,68,68,0.3695652173913043,1.0,116,1,0.008620689655172414,61,0.33152173913043476,0.014705882352941176,0.8970588235294118
old10_union_docgen10,79,1,1607,168,0.104542626011201,184,68,68,0.3695652173913043,1.0,116,9,0.07758620689655173,77,0.41847826086956524,0.05357142857142857,0.4583333333333333
old10_union_hybrid70,79,1,1607,76,0.04729309271935283,184,68,68,0.3695652173913043,1.0,116,1,0.008620689655172414,69,0.375,0.013157894736842105,0.9078947368421053
docgen15_frequency,79,1,1607,232,0.14436838830118232,184,68,68,0.3695652173913043,1.0,116,20,0.1724137931034483,80,0.43478260869565216,0.08620689655172414,0.3448275862068966
docgen15_mean_score,79,1,1607,232,0.14436838830118232,184,68,68,0.3695652173913043,1.0,116,36,0.3103448275862069,90,0.4891304347826087,0.15517241379310345,0.3879310344827586
old10_union_docgen15_frequency,79,1,1607,240,0.14934660858742999,184,68,68,0.3695652173913043,1.0,116,20,0.1724137931034483,88,0.4782608695652174,0.08333333333333333,0.36666666666666664
old10_union_docgen15_mean,79,1,1607,246,0.15308027380211575,184,68,68,0.3695652173913043,1.0,116,36,0.3103448275862069,104,0.5652173913043478,0.14634146341463414,0.42276422764227645
old20_base,79,1,1607,223,0.1387678904791537,184,68,68,0.3695652173913043,1.0,116,29,0.25,96,0.5217391304347826,0.13004484304932734,0.4304932735426009
old10_union_old20,79,1,1607,224,0.13939016801493467,184,68,68,0.3695652173913043,1.0,116,29,0.25,97,0.5271739130434783,0.12946428571428573,0.4330357142857143
oracle_online_draft_selected,79,1,1607,184,0.11449906658369632,184,68,68,0.3695652173913043,1.0,116,116,1.0,184,1.0,0.6304347826086957,1.0
old10_base,79,2,1415,213,0.15053003533568904,319,213,213,0.6677115987460815,1.0,106,0,0.0,213,0.6677115987460815,0.0,1.0
docgen10,79,2,1415,131,0.09257950530035336,319,213,213,0.6677115987460815,1.0,106,13,0.12264150943396226,64,0.2006269592476489,0.09923664122137404,0.48854961832061067
hybrid70_old_docgen10,79,2,1415,213,0.15053003533568904,319,213,213,0.6677115987460815,1.0,106,0,0.0,182,0.5705329153605015,0.0,0.8544600938967136
old10_union_docgen10,79,2,1415,293,0.20706713780918728,319,213,213,0.6677115987460815,1.0,106,13,0.12264150943396226,226,0.7084639498432602,0.04436860068259386,0.7713310580204779
old10_union_hybrid70,79,2,1415,244,0.1724381625441696,319,213,213,0.6677115987460815,1.0,106,0,0.0,213,0.6677115987460815,0.0,0.8729508196721312
docgen15_frequency,79,2,1415,202,0.14275618374558305,319,213,213,0.6677115987460815,1.0,106,30,0.2830188679245283,125,0.39184952978056425,0.1485148514851485,0.6188118811881188
docgen15_mean_score,79,2,1415,202,0.14275618374558305,319,213,213,0.6677115987460815,1.0,106,36,0.33962264150943394,121,0.3793103448275862,0.1782178217821782,0.599009900990099
old10_union_docgen15_frequency,79,2,1415,320,0.22614840989399293,319,213,213,0.6677115987460815,1.0,106,30,0.2830188679245283,243,0.7617554858934169,0.09375,0.759375
old10_union_docgen15_mean,79,2,1415,330,0.2332155477031802,319,213,213,0.6677115987460815,1.0,106,36,0.33962264150943394,249,0.780564263322884,0.10909090909090909,0.7545454545454545
old20_base,79,2,1415,356,0.25159010600706716,319,213,213,0.6677115987460815,1.0,106,22,0.20754716981132076,233,0.7304075235109718,0.06179775280898876,0.6544943820224719
old10_union_old20,79,2,1415,358,0.2530035335689046,319,213,213,0.6677115987460815,1.0,106,22,0.20754716981132076,235,0.7366771159874608,0.061452513966480445,0.6564245810055865
oracle_online_draft_selected,79,2,1415,319,0.2254416961130742,319,213,213,0.6677115987460815,1.0,106,106,1.0,319,1.0,0.3322884012539185,1.0
old10_base,80,0,1357,148,0.10906411201179071,241,148,148,0.6141078838174274,1.0,93,0,0.0,148,0.6141078838174274,0.0,1.0
docgen10,80,0,1357,128,0.09432571849668386,241,148,148,0.6141078838174274,1.0,93,14,0.15053763440860216,71,0.2946058091286307,0.109375,0.5546875
hybrid70_old_docgen10,80,0,1357,148,0.10906411201179071,241,148,148,0.6141078838174274,1.0,93,10,0.10752688172043011,132,0.5477178423236515,0.06756756756756757,0.8918918918918919
old10_union_docgen10,80,0,1357,219,0.16138540899042003,241,148,148,0.6141078838174274,1.0,93,14,0.15053763440860216,162,0.6721991701244814,0.0639269406392694,0.7397260273972602
old10_union_hybrid70,80,0,1357,174,0.12822402358142962,241,148,148,0.6141078838174274,1.0,93,10,0.10752688172043011,158,0.6556016597510373,0.05747126436781609,0.9080459770114943
docgen15_frequency,80,0,1357,194,0.14296241709653648,241,148,148,0.6141078838174274,1.0,93,21,0.22580645161290322,97,0.4024896265560166,0.10824742268041238,0.5
docgen15_mean_score,80,0,1357,194,0.14296241709653648,241,148,148,0.6141078838174274,1.0,93,26,0.27956989247311825,90,0.37344398340248963,0.13402061855670103,0.4639175257731959
old10_union_docgen15_frequency,80,0,1357,266,0.19602063375092116,241,148,148,0.6141078838174274,1.0,93,21,0.22580645161290322,169,0.7012448132780082,0.07894736842105263,0.6353383458646616
old10_union_docgen15_mean,80,0,1357,278,0.20486366985998525,241,148,148,0.6141078838174274,1.0,93,26,0.27956989247311825,174,0.7219917012448133,0.09352517985611511,0.6258992805755396
old20_base,80,0,1357,284,0.2092851879145173,241,148,148,0.6141078838174274,1.0,93,37,0.3978494623655914,185,0.7676348547717843,0.13028169014084506,0.6514084507042254
old10_union_old20,80,0,1357,284,0.2092851879145173,241,148,148,0.6141078838174274,1.0,93,37,0.3978494623655914,185,0.7676348547717843,0.13028169014084506,0.6514084507042254
oracle_online_draft_selected,80,0,1357,241,0.17759764185703758,241,148,148,0.6141078838174274,1.0,93,93,1.0,241,1.0,0.38589211618257263,1.0
old10_base,81,0,1365,93,0.06813186813186813,193,93,93,0.48186528497409326,1.0,100,0,0.0,93,0.48186528497409326,0.0,1.0
docgen10,81,0,1365,130,0.09523809523809523,193,93,93,0.48186528497409326,1.0,100,16,0.16,74,0.38341968911917096,0.12307692307692308,0.5692307692307692
hybrid70_old_docgen10,81,0,1365,93,0.06813186813186813,193,93,93,0.48186528497409326,1.0,100,7,0.07,86,0.44559585492227977,0.07526881720430108,0.9247311827956989
old10_union_docgen10,81,0,1365,165,0.12087912087912088,193,93,93,0.48186528497409326,1.0,100,16,0.16,109,0.5647668393782384,0.09696969696969697,0.6606060606060606
old10_union_hybrid70,81,0,1365,107,0.07838827838827839,193,93,93,0.48186528497409326,1.0,100,7,0.07,100,0.5181347150259067,0.06542056074766354,0.9345794392523364
docgen15_frequency,81,0,1365,195,0.14285714285714285,193,93,93,0.48186528497409326,1.0,100,22,0.22,91,0.47150259067357514,0.11282051282051282,0.4666666666666667
docgen15_mean_score,81,0,1365,195,0.14285714285714285,193,93,93,0.48186528497409326,1.0,100,41,0.41,97,0.5025906735751295,0.21025641025641026,0.49743589743589745
old10_union_docgen15_frequency,81,0,1365,219,0.16043956043956045,193,93,93,0.48186528497409326,1.0,100,22,0.22,115,0.5958549222797928,0.1004566210045662,0.5251141552511416
old10_union_docgen15_mean,81,0,1365,232,0.16996336996336997,193,93,93,0.48186528497409326,1.0,100,41,0.41,134,0.694300518134715,0.17672413793103448,0.5775862068965517
old20_base,81,0,1365,230,0.1684981684981685,193,93,93,0.48186528497409326,1.0,100,47,0.47,140,0.7253886010362695,0.20434782608695654,0.6086956521739131
old10_union_old20,81,0,1365,230,0.1684981684981685,193,93,93,0.48186528497409326,1.0,100,47,0.47,140,0.7253886010362695,0.20434782608695654,0.6086956521739131
oracle_online_draft_selected,81,0,1365,193,0.1413919413919414,193,93,93,0.48186528497409326,1.0,100,100,1.0,193,1.0,0.5181347150259067,1.0
old10_base,81,1,1662,216,0.1299638989169675,328,216,216,0.6585365853658537,1.0,112,0,0.0,216,0.6585365853658537,0.0,1.0
docgen10,81,1,1662,158,0.0950661853188929,328,216,216,0.6585365853658537,1.0,112,18,0.16071428571428573,94,0.2865853658536585,0.11392405063291139,0.5949367088607594
hybrid70_old_docgen10,81,1,1662,216,0.1299638989169675,328,216,216,0.6585365853658537,1.0,112,6,0.05357142857142857,189,0.5762195121951219,0.027777777777777776,0.875
old10_union_docgen10,81,1,1662,298,0.1793020457280385,328,216,216,0.6585365853658537,1.0,112,18,0.16071428571428573,234,0.7134146341463414,0.06040268456375839,0.785234899328859
old10_union_hybrid70,81,1,1662,249,0.14981949458483754,328,216,216,0.6585365853658537,1.0,112,6,0.05357142857142857,222,0.676829268292683,0.024096385542168676,0.891566265060241
docgen15_frequency,81,1,1662,238,0.14320096269554752,328,216,216,0.6585365853658537,1.0,112,24,0.21428571428571427,123,0.375,0.10084033613445378,0.5168067226890757
docgen15_mean_score,81,1,1662,238,0.14320096269554752,328,216,216,0.6585365853658537,1.0,112,36,0.32142857142857145,117,0.3567073170731707,0.15126050420168066,0.49159663865546216
old10_union_docgen15_frequency,81,1,1662,355,0.21359807460890493,328,216,216,0.6585365853658537,1.0,112,24,0.21428571428571427,240,0.7317073170731707,0.0676056338028169,0.676056338028169
old10_union_docgen15_mean,81,1,1662,373,0.22442839951865223,328,216,216,0.6585365853658537,1.0,112,36,0.32142857142857145,252,0.7682926829268293,0.09651474530831099,0.675603217158177
old20_base,81,1,1662,369,0.22202166064981949,328,216,216,0.6585365853658537,1.0,112,39,0.3482142857142857,255,0.7774390243902439,0.10569105691056911,0.6910569105691057
old10_union_old20,81,1,1662,369,0.22202166064981949,328,216,216,0.6585365853658537,1.0,112,39,0.3482142857142857,255,0.7774390243902439,0.10569105691056911,0.6910569105691057
oracle_online_draft_selected,81,1,1662,328,0.197352587244284,328,216,216,0.6585365853658537,1.0,112,112,1.0,328,1.0,0.34146341463414637,1.0
old10_base,82,0,1348,89,0.06602373887240356,186,89,89,0.478494623655914,1.0,97,0,0.0,89,0.478494623655914,0.0,1.0
docgen10,82,0,1348,126,0.09347181008902077,186,89,89,0.478494623655914,1.0,97,5,0.05154639175257732,72,0.3870967741935484,0.03968253968253968,0.5714285714285714
hybrid70_old_docgen10,82,0,1348,89,0.06602373887240356,186,89,89,0.478494623655914,1.0,97,3,0.030927835051546393,81,0.43548387096774194,0.033707865168539325,0.9101123595505618
old10_union_docgen10,82,0,1348,148,0.10979228486646884,186,89,89,0.478494623655914,1.0,97,5,0.05154639175257732,94,0.5053763440860215,0.033783783783783786,0.6351351351351351
old10_union_hybrid70,82,0,1348,100,0.07418397626112759,186,89,89,0.478494623655914,1.0,97,3,0.030927835051546393,92,0.4946236559139785,0.03,0.92
docgen15_frequency,82,0,1348,193,0.14317507418397626,186,89,89,0.478494623655914,1.0,97,11,0.1134020618556701,92,0.4946236559139785,0.05699481865284974,0.47668393782383417
docgen15_mean_score,82,0,1348,193,0.14317507418397626,186,89,89,0.478494623655914,1.0,97,23,0.23711340206185566,89,0.478494623655914,0.11917098445595854,0.46113989637305697
old10_union_docgen15_frequency,82,0,1348,201,0.14910979228486648,186,89,89,0.478494623655914,1.0,97,11,0.1134020618556701,100,0.5376344086021505,0.05472636815920398,0.4975124378109453
old10_union_docgen15_mean,82,0,1348,216,0.16023738872403562,186,89,89,0.478494623655914,1.0,97,23,0.23711340206185566,112,0.6021505376344086,0.10648148148148148,0.5185185185185185
old20_base,82,0,1348,169,0.12537091988130564,186,89,89,0.478494623655914,1.0,97,28,0.28865979381443296,117,0.6290322580645161,0.16568047337278108,0.6923076923076923
old10_union_old20,82,0,1348,169,0.12537091988130564,186,89,89,0.478494623655914,1.0,97,28,0.28865979381443296,117,0.6290322580645161,0.16568047337278108,0.6923076923076923
oracle_online_draft_selected,82,0,1348,186,0.13798219584569732,186,89,89,0.478494623655914,1.0,97,97,1.0,186,1.0,0.521505376344086,1.0
old10_base,82,1,1679,153,0.09112567004169149,272,153,153,0.5625,1.0,119,0,0.0,153,0.5625,0.0,1.0
docgen10,82,1,1679,157,0.09350804050029779,272,153,153,0.5625,1.0,119,15,0.12605042016806722,108,0.39705882352941174,0.09554140127388536,0.6878980891719745
hybrid70_old_docgen10,82,1,1679,153,0.09112567004169149,272,153,153,0.5625,1.0,119,2,0.01680672268907563,134,0.49264705882352944,0.013071895424836602,0.8758169934640523
old10_union_docgen10,82,1,1679,217,0.1292435973793925,272,153,153,0.5625,1.0,119,15,0.12605042016806722,168,0.6176470588235294,0.06912442396313365,0.7741935483870968
old10_union_hybrid70,82,1,1679,174,0.10363311494937463,272,153,153,0.5625,1.0,119,2,0.01680672268907563,155,0.5698529411764706,0.011494252873563218,0.8908045977011494
docgen15_frequency,82,1,1679,240,0.1429422275163788,272,153,153,0.5625,1.0,119,23,0.19327731092436976,140,0.5147058823529411,0.09583333333333334,0.5833333333333334
docgen15_mean_score,82,1,1679,240,0.1429422275163788,272,153,153,0.5625,1.0,119,47,0.3949579831932773,141,0.5183823529411765,0.19583333333333333,0.5875
old10_union_docgen15_frequency,82,1,1679,276,0.1643835616438356,272,153,153,0.5625,1.0,119,23,0.19327731092436976,176,0.6470588235294118,0.08333333333333333,0.6376811594202898
old10_union_docgen15_mean,82,1,1679,299,0.1780821917808219,272,153,153,0.5625,1.0,119,47,0.3949579831932773,200,0.7352941176470589,0.15719063545150502,0.6688963210702341
old20_base,82,1,1679,308,0.18344252531268612,272,153,153,0.5625,1.0,119,18,0.15126050420168066,171,0.6286764705882353,0.05844155844155844,0.5551948051948052
old10_union_old20,82,1,1679,308,0.18344252531268612,272,153,153,0.5625,1.0,119,18,0.15126050420168066,171,0.6286764705882353,0.05844155844155844,0.5551948051948052
oracle_online_draft_selected,82,1,1679,272,0.1620011911852293,272,153,153,0.5625,1.0,119,119,1.0,272,1.0,0.4375,1.0
old10_base,84,0,1307,94,0.07192042846212701,189,94,94,0.4973544973544973,1.0,95,0,0.0,94,0.4973544973544973,0.0,1.0
docgen10,84,0,1307,124,0.09487375669472073,189,94,94,0.4973544973544973,1.0,95,19,0.2,74,0.3915343915343915,0.1532258064516129,0.5967741935483871
hybrid70_old_docgen10,84,0,1307,94,0.07192042846212701,189,94,94,0.4973544973544973,1.0,95,3,0.031578947368421054,86,0.455026455026455,0.031914893617021274,0.9148936170212766
old10_union_docgen10,84,0,1307,163,0.12471308339709258,189,94,94,0.4973544973544973,1.0,95,19,0.2,113,0.5978835978835979,0.1165644171779141,0.6932515337423313
old10_union_hybrid70,84,0,1307,105,0.08033664881407804,189,94,94,0.4973544973544973,1.0,95,3,0.031578947368421054,97,0.5132275132275133,0.02857142857142857,0.9238095238095239
docgen15_frequency,84,0,1307,188,0.14384085692425402,189,94,94,0.4973544973544973,1.0,95,23,0.24210526315789474,88,0.4656084656084656,0.12234042553191489,0.46808510638297873
docgen15_mean_score,84,0,1307,188,0.14384085692425402,189,94,94,0.4973544973544973,1.0,95,34,0.35789473684210527,86,0.455026455026455,0.18085106382978725,0.4574468085106383
old10_union_docgen15_frequency,84,0,1307,217,0.1660290742157613,189,94,94,0.4973544973544973,1.0,95,23,0.24210526315789474,117,0.6190476190476191,0.10599078341013825,0.5391705069124424
old10_union_docgen15_mean,84,0,1307,230,0.17597551644988524,189,94,94,0.4973544973544973,1.0,95,34,0.35789473684210527,128,0.6772486772486772,0.14782608695652175,0.5565217391304348
old20_base,84,0,1307,177,0.135424636572303,189,94,94,0.4973544973544973,1.0,95,29,0.30526315789473685,123,0.6507936507936508,0.1638418079096045,0.6949152542372882
old10_union_old20,84,0,1307,177,0.135424636572303,189,94,94,0.4973544973544973,1.0,95,29,0.30526315789473685,123,0.6507936507936508,0.1638418079096045,0.6949152542372882
oracle_online_draft_selected,84,0,1307,189,0.14460596786534047,189,94,94,0.4973544973544973,1.0,95,95,1.0,189,1.0,0.5026455026455027,1.0
old10_base,84,1,1283,180,0.1402961808261886,269,180,180,0.6691449814126395,1.0,89,0,0.0,180,0.6691449814126395,0.0,1.0
docgen10,84,1,1283,122,0.0950896336710834,269,180,180,0.6691449814126395,1.0,89,8,0.0898876404494382,78,0.2899628252788104,0.06557377049180328,0.639344262295082
hybrid70_old_docgen10,84,1,1283,180,0.1402961808261886,269,180,180,0.6691449814126395,1.0,89,6,0.06741573033707865,160,0.5947955390334573,0.03333333333333333,0.8888888888888888
old10_union_docgen10,84,1,1283,232,0.18082618862042088,269,180,180,0.6691449814126395,1.0,89,8,0.0898876404494382,188,0.6988847583643123,0.034482758620689655,0.8103448275862069
old10_union_hybrid70,84,1,1283,206,0.16056118472330475,269,180,180,0.6691449814126395,1.0,89,6,0.06741573033707865,186,0.6914498141263941,0.02912621359223301,0.9029126213592233
docgen15_frequency,84,1,1283,182,0.14185502727981295,269,180,180,0.6691449814126395,1.0,89,12,0.1348314606741573,111,0.41263940520446096,0.06593406593406594,0.6098901098901099
docgen15_mean_score,84,1,1283,182,0.14185502727981295,269,180,180,0.6691449814126395,1.0,89,19,0.21348314606741572,105,0.3903345724907063,0.1043956043956044,0.5769230769230769
old10_union_docgen15_frequency,84,1,1283,263,0.2049883086515978,269,180,180,0.6691449814126395,1.0,89,12,0.1348314606741573,192,0.7137546468401487,0.045627376425855515,0.7300380228136882
old10_union_docgen15_mean,84,1,1283,276,0.2151208106001559,269,180,180,0.6691449814126395,1.0,89,19,0.21348314606741572,199,0.7397769516728625,0.06884057971014493,0.7210144927536232
old20_base,84,1,1283,351,0.2735775526110678,269,180,180,0.6691449814126395,1.0,89,30,0.33707865168539325,210,0.7806691449814126,0.08547008547008547,0.5982905982905983
old10_union_old20,84,1,1283,351,0.2735775526110678,269,180,180,0.6691449814126395,1.0,89,30,0.33707865168539325,210,0.7806691449814126,0.08547008547008547,0.5982905982905983
oracle_online_draft_selected,84,1,1283,269,0.20966484801247076,269,180,180,0.6691449814126395,1.0,89,89,1.0,269,1.0,0.3308550185873606,1.0
old10_base,85,0,2087,201,0.09631049353138477,339,201,201,0.5929203539823009,1.0,138,0,0.0,201,0.5929203539823009,0.0,1.0
docgen10,85,0,2087,199,0.09535218016291327,339,201,201,0.5929203539823009,1.0,138,23,0.16666666666666666,133,0.39233038348082594,0.11557788944723618,0.6683417085427136
hybrid70_old_docgen10,85,0,2087,201,0.09631049353138477,339,201,201,0.5929203539823009,1.0,138,2,0.014492753623188406,185,0.5457227138643068,0.009950248756218905,0.9203980099502488
old10_union_docgen10,85,0,2087,290,0.13895543842836608,339,201,201,0.5929203539823009,1.0,138,23,0.16666666666666666,224,0.6607669616519174,0.07931034482758621,0.7724137931034483
old10_union_hybrid70,85,0,2087,219,0.10493531384762818,339,201,201,0.5929203539823009,1.0,138,2,0.014492753623188406,203,0.5988200589970502,0.0091324200913242,0.9269406392694064
docgen15_frequency,85,0,2087,302,0.14470531863919503,339,201,201,0.5929203539823009,1.0,138,32,0.2318840579710145,179,0.528023598820059,0.10596026490066225,0.5927152317880795
docgen15_mean_score,85,0,2087,302,0.14470531863919503,339,201,201,0.5929203539823009,1.0,138,55,0.39855072463768115,176,0.5191740412979351,0.18211920529801323,0.5827814569536424
old10_union_docgen15_frequency,85,0,2087,356,0.17057977958792525,339,201,201,0.5929203539823009,1.0,138,32,0.2318840579710145,233,0.6873156342182891,0.0898876404494382,0.6544943820224719
old10_union_docgen15_mean,85,0,2087,382,0.18303785337805462,339,201,201,0.5929203539823009,1.0,138,55,0.39855072463768115,256,0.7551622418879056,0.14397905759162305,0.6701570680628273
old20_base,85,0,2087,385,0.18447532343076187,339,201,201,0.5929203539823009,1.0,138,46,0.3333333333333333,247,0.7286135693215339,0.11948051948051948,0.6415584415584416
old10_union_old20,85,0,2087,385,0.18447532343076187,339,201,201,0.5929203539823009,1.0,138,46,0.3333333333333333,247,0.7286135693215339,0.11948051948051948,0.6415584415584416
oracle_online_draft_selected,85,0,2087,339,0.16243411595591759,339,201,201,0.5929203539823009,1.0,138,138,1.0,339,1.0,0.40707964601769914,1.0
old10_base,86,0,878,96,0.10933940774487472,168,96,96,0.5714285714285714,1.0,72,0,0.0,96,0.5714285714285714,0.0,1.0
docgen10,86,0,878,81,0.09225512528473805,168,96,96,0.5714285714285714,1.0,72,20,0.2777777777777778,45,0.26785714285714285,0.24691358024691357,0.5555555555555556
hybrid70_old_docgen10,86,0,878,96,0.10933940774487472,168,96,96,0.5714285714285714,1.0,72,5,0.06944444444444445,84,0.5,0.052083333333333336,0.875
old10_union_docgen10,86,0,878,152,0.17312072892938496,168,96,96,0.5714285714285714,1.0,72,20,0.2777777777777778,116,0.6904761904761905,0.13157894736842105,0.7631578947368421
old10_union_hybrid70,86,0,878,113,0.12870159453302962,168,96,96,0.5714285714285714,1.0,72,5,0.06944444444444445,101,0.6011904761904762,0.04424778761061947,0.8938053097345132
docgen15_frequency,86,0,878,121,0.1378132118451025,168,96,96,0.5714285714285714,1.0,72,23,0.3194444444444444,72,0.42857142857142855,0.19008264462809918,0.5950413223140496
docgen15_mean_score,86,0,878,121,0.1378132118451025,168,96,96,0.5714285714285714,1.0,72,29,0.4027777777777778,70,0.4166666666666667,0.2396694214876033,0.5785123966942148
old10_union_docgen15_frequency,86,0,878,168,0.19134396355353075,168,96,96,0.5714285714285714,1.0,72,23,0.3194444444444444,119,0.7083333333333334,0.13690476190476192,0.7083333333333334
old10_union_docgen15_mean,86,0,878,176,0.20045558086560364,168,96,96,0.5714285714285714,1.0,72,29,0.4027777777777778,125,0.7440476190476191,0.16477272727272727,0.7102272727272727
