example_id,chunk_id,method,rate,chunk_len,selected_count,max_count
78,17,online_draft_trace_frequency_per_chunk,0.15,205,30,1
78,18,online_draft_trace_frequency_per_chunk,0.15,132,19,1
78,19,online_draft_trace_frequency_per_chunk,0.15,68,10,1
79,1,online_draft_trace_frequency_per_chunk,0.15,158,23,2
79,2,online_draft_trace_frequency_per_chunk,0.15,118,17,1
79,3,online_draft_trace_frequency_per_chunk,0.15,89,13,2
79,4,online_draft_trace_frequency_per_chunk,0.15,135,20,3
79,5,online_draft_trace_frequency_per_chunk,0.15,76,11,3
79,6,online_draft_trace_frequency_per_chunk,0.15,128,19,4
79,7,online_draft_trace_frequency_per_chunk,0.15,101,15,2
79,8,online_draft_trace_frequency_per_chunk,0.15,191,28,1
79,9,online_draft_trace_frequency_per_chunk,0.15,127,19,2
79,10,online_draft_trace_frequency_per_chunk,0.15,140,21,1
79,11,online_draft_trace_frequency_per_chunk,0.15,147,22,2
79,12,online_draft_trace_frequency_per_chunk,0.15,51,7,2
79,13,online_draft_trace_frequency_per_chunk,0.15,121,18,1
79,14,online_draft_trace_frequency_per_chunk,0.15,95,14,1
79,15,online_draft_trace_frequency_per_chunk,0.15,328,49,1
79,16,online_draft_trace_frequency_per_chunk,0.15,92,13,2
79,17,online_draft_trace_frequency_per_chunk,0.15,396,59,1
79,18,online_draft_trace_frequency_per_chunk,0.15,145,21,1
80,1,online_draft_trace_frequency_per_chunk,0.15,51,7,2
80,2,online_draft_trace_frequency_per_chunk,0.15,91,13,2
80,3,online_draft_trace_frequency_per_chunk,0.15,107,16,1
80,4,online_draft_trace_frequency_per_chunk,0.15,147,22,1
80,5,online_draft_trace_frequency_per_chunk,0.15,130,19,1
80,6,online_draft_trace_frequency_per_chunk,0.15,77,11,1
80,7,online_draft_trace_frequency_per_chunk,0.15,297,44,1
80,8,online_draft_trace_frequency_per_chunk,0.15,78,11,1
80,9,online_draft_trace_frequency_per_chunk,0.15,95,14,1
80,10,online_draft_trace_frequency_per_chunk,0.15,115,17,1
81,1,online_draft_trace_frequency_per_chunk,0.15,41,6,3
81,2,online_draft_trace_frequency_per_chunk,0.15,147,22,3
81,3,online_draft_trace_frequency_per_chunk,0.15,150,22,1
81,4,online_draft_trace_frequency_per_chunk,0.15,138,20,1
81,5,online_draft_trace_frequency_per_chunk,0.15,186,27,1
81,6,online_draft_trace_frequency_per_chunk,0.15,170,25,1
81,7,online_draft_trace_frequency_per_chunk,0.15,122,18,1
81,8,online_draft_trace_frequency_per_chunk,0.15,141,21,1
81,9,online_draft_trace_frequency_per_chunk,0.15,131,19,1
81,10,online_draft_trace_frequency_per_chunk,0.15,105,15,1
81,11,online_draft_trace_frequency_per_chunk,0.15,126,18,2
81,12,online_draft_trace_frequency_per_chunk,0.15,111,16,2
81,13,online_draft_trace_frequency_per_chunk,0.15,177,26,1
81,14,online_draft_trace_frequency_per_chunk,0.15,173,25,1
81,15,online_draft_trace_frequency_per_chunk,0.15,101,15,1
81,16,online_draft_trace_frequency_per_chunk,0.15,70,10,1
81,17,online_draft_trace_frequency_per_chunk,0.15,171,25,1
81,18,online_draft_trace_frequency_per_chunk,0.15,89,13,1
82,1,online_draft_trace_frequency_per_chunk,0.15,206,30,2
82,2,online_draft_trace_frequency_per_chunk,0.15,103,15,3
82,3,online_draft_trace_frequency_per_chunk,0.15,63,9,1
82,4,online_draft_trace_frequency_per_chunk,0.15,68,10,1
82,5,online_draft_trace_frequency_per_chunk,0.15,101,15,2
82,6,online_draft_trace_frequency_per_chunk,0.15,229,34,3
82,7,online_draft_trace_frequency_per_chunk,0.15,136,20,1
82,8,online_draft_trace_frequency_per_chunk,0.15,129,19,1
82,9,online_draft_trace_frequency_per_chunk,0.15,202,30,2
82,10,online_draft_trace_frequency_per_chunk,0.15,79,11,2
82,11,online_draft_trace_frequency_per_chunk,0.15,77,11,1
82,12,online_draft_trace_frequency_per_chunk,0.15,86,12,1
82,13,online_draft_trace_frequency_per_chunk,0.15,109,16,0
82,14,online_draft_trace_frequency_per_chunk,0.15,118,17,1
84,1,online_draft_trace_frequency_per_chunk,0.15,50,7,2
84,2,online_draft_trace_frequency_per_chunk,0.15,103,15,1
84,3,online_draft_trace_frequency_per_chunk,0.15,254,38,1
84,4,online_draft_trace_frequency_per_chunk,0.15,107,16,1
84,5,online_draft_trace_frequency_per_chunk,0.15,160,24,1
84,6,online_draft_trace_frequency_per_chunk,0.15,71,10,1
84,7,online_draft_trace_frequency_per_chunk,0.15,69,10,1
84,8,online_draft_trace_frequency_per_chunk,0.15,144,21,1
84,9,online_draft_trace_frequency_per_chunk,0.15,154,23,1
84,10,online_draft_trace_frequency_per_chunk,0.15,163,24,1
84,11,online_draft_trace_frequency_per_chunk,0.15,64,9,1
84,12,online_draft_trace_frequency_per_chunk,0.15,87,13,2
84,13,online_draft_trace_frequency_per_chunk,0.15,103,15,1
84,14,online_draft_trace_frequency_per_chunk,0.15,152,22,1
84,15,online_draft_trace_frequency_per_chunk,0.15,52,7,1
84,16,online_draft_trace_frequency_per_chunk,0.15,192,28,1
84,17,online_draft_trace_frequency_per_chunk,0.15,84,12,1
84,18,online_draft_trace_frequency_per_chunk,0.15,132,19,1
84,19,online_draft_trace_frequency_per_chunk,0.15,112,16,1
84,20,online_draft_trace_frequency_per_chunk,0.15,141,21,1
85,1,online_draft_trace_frequency_per_chunk,0.15,322,48,2
85,2,online_draft_trace_frequency_per_chunk,0.15,122,18,2
85,3,online_draft_trace_frequency_per_chunk,0.15,108,16,2
85,4,online_draft_trace_frequency_per_chunk,0.15,86,12,1
85,5,online_draft_trace_frequency_per_chunk,0.15,126,18,1
85,6,online_draft_trace_frequency_per_chunk,0.15,162,24,1
85,7,online_draft_trace_frequency_per_chunk,0.15,113,16,1
85,8,online_draft_trace_frequency_per_chunk,0.15,88,13,1
85,9,online_draft_trace_frequency_per_chunk,0.15,194,29,1
85,10,online_draft_trace_frequency_per_chunk,0.15,178,26,1
86,1,online_draft_trace_frequency_per_chunk,0.15,67,10,3
86,2,online_draft_trace_frequency_per_chunk,0.15,36,5,1
86,3,online_draft_trace_frequency_per_chunk,0.15,125,18,1
86,4,online_draft_trace_frequency_per_chunk,0.15,111,16,1
86,5,online_draft_trace_frequency_per_chunk,0.15,95,14,1
86,6,online_draft_trace_frequency_per_chunk,0.15,53,7,1
86,7,online_draft_trace_frequency_per_chunk,0.15,73,10,1
86,8,online_draft_trace_frequency_per_chunk,0.15,93,13,1
86,9,online_draft_trace_frequency_per_chunk,0.15,110,16,1
86,10,online_draft_trace_frequency_per_chunk,0.15,85,12,1
86,11,online_draft_trace_frequency_per_chunk,0.15,65,9,2
86,12,online_draft_trace_frequency_per_chunk,0.15,110,16,2
86,13,online_draft_trace_frequency_per_chunk,0.15,95,14,1
86,14,online_draft_trace_frequency_per_chunk,0.15,124,18,1
86,15,online_draft_trace_frequency_per_chunk,0.15,243,36,1
86,16,online_draft_trace_frequency_per_chunk,0.15,238,35,1
86,17,online_draft_trace_frequency_per_chunk,0.15,56,8,1
86,18,online_draft_trace_frequency_per_chunk,0.15,102,15,1
86,19,online_draft_trace_frequency_per_chunk,0.15,49,7,1
88,1,online_draft_trace_frequency_per_chunk,0.15,53,7,1
88,2,online_draft_trace_frequency_per_chunk,0.15,28,4,4
88,3,online_draft_trace_frequency_per_chunk,0.15,50,7,4
88,4,online_draft_trace_frequency_per_chunk,0.15,255,38,1
88,5,online_draft_trace_frequency_per_chunk,0.15,75,11,1
88,6,online_draft_trace_frequency_per_chunk,0.15,102,15,2
88,7,online_draft_trace_frequency_per_chunk,0.15,130,19,2
88,8,online_draft_trace_frequency_per_chunk,0.15,226,33,1
88,9,online_draft_trace_frequency_per_chunk,0.15,394,59,1
88,10,online_draft_trace_frequency_per_chunk,0.15,85,12,1
88,11,online_draft_trace_frequency_per_chunk,0.15,141,21,1
88,12,online_draft_trace_frequency_per_chunk,0.15,111,16,1
88,13,online_draft_trace_frequency_per_chunk,0.15,110,16,1
88,14,online_draft_trace_frequency_per_chunk,0.15,91,13,1
88,15,online_draft_trace_frequency_per_chunk,0.15,84,12,1
88,16,online_draft_trace_frequency_per_chunk,0.15,93,13,1
88,17,online_draft_trace_frequency_per_chunk,0.15,244,36,1
88,18,online_draft_trace_frequency_per_chunk,0.15,137,20,1
88,19,online_draft_trace_frequency_per_chunk,0.15,81,12,1
88,20,online_draft_trace_frequency_per_chunk,0.15,184,27,1
88,21,online_draft_trace_frequency_per_chunk,0.15,83,12,1
88,22,online_draft_trace_frequency_per_chunk,0.15,51,7,1
88,23,online_draft_trace_frequency_per_chunk,0.15,90,13,1
88,24,online_draft_trace_frequency_per_chunk,0.15,62,9,1
89,1,online_draft_trace_frequency_per_chunk,0.15,107,16,3
89,2,online_draft_trace_frequency_per_chunk,0.15,138,20,2
89,3,online_draft_trace_frequency_per_chunk,0.15,187,28,1
89,4,online_draft_trace_frequency_per_chunk,0.15,106,15,1
89,5,online_draft_trace_frequency_per_chunk,0.15,147,22,1
89,6,online_draft_trace_frequency_per_chunk,0.15,110,16,1
89,7,online_draft_trace_frequency_per_chunk,0.15,218,32,1
89,8,online_draft_trace_frequency_per_chunk,0.15,91,13,3
89,9,online_draft_trace_frequency_per_chunk,0.15,70,10,1
89,10,online_draft_trace_frequency_per_chunk,0.15,126,18,1
89,11,online_draft_trace_frequency_per_chunk,0.15,51,7,2
89,12,online_draft_trace_frequency_per_chunk,0.15,147,22,1
89,13,online_draft_trace_frequency_per_chunk,0.15,130,19,1
89,14,online_draft_trace_frequency_per_chunk,0.15,77,11,1
89,15,online_draft_trace_frequency_per_chunk,0.15,149,22,1
89,16,online_draft_trace_frequency_per_chunk,0.15,116,17,1
89,17,online_draft_trace_frequency_per_chunk,0.15,297,44,1
89,18,online_draft_trace_frequency_per_chunk,0.15,70,10,1
90,1,online_draft_trace_frequency_per_chunk,0.15,101,15,4
90,2,online_draft_trace_frequency_per_chunk,0.15,206,30,2
90,3,online_draft_trace_frequency_per_chunk,0.15,103,15,4
90,4,online_draft_trace_frequency_per_chunk,0.15,188,28,1
90,5,online_draft_trace_frequency_per_chunk,0.15,136,20,2
90,6,online_draft_trace_frequency_per_chunk,0.15,129,19,1
90,7,online_draft_trace_frequency_per_chunk,0.15,202,30,1
90,8,online_draft_trace_frequency_per_chunk,0.15,138,20,1
90,9,online_draft_trace_frequency_per_chunk,0.15,188,28,1
90,10,online_draft_trace_frequency_per_chunk,0.15,229,34,4
90,11,online_draft_trace_frequency_per_chunk,0.15,79,11,2
90,12,online_draft_trace_frequency_per_chunk,0.15,77,11,3
90,13,online_draft_trace_frequency_per_chunk,0.15,86,12,2
90,14,online_draft_trace_frequency_per_chunk,0.15,109,16,2
90,15,online_draft_trace_frequency_per_chunk,0.15,65,9,1
91,1,online_draft_trace_frequency_per_chunk,0.15,95,14,4
91,2,online_draft_trace_frequency_per_chunk,0.15,65,9,4
91,3,online_draft_trace_frequency_per_chunk,0.15,71,10,1
91,4,online_draft_trace_frequency_per_chunk,0.15,175,26,1
91,5,online_draft_trace_frequency_per_chunk,0.15,88,13,1
91,6,online_draft_trace_frequency_per_chunk,0.15,86,12,1
91,7,online_draft_trace_frequency_per_chunk,0.15,99,14,1
91,8,online_draft_trace_frequency_per_chunk,0.15,115,17,1
91,9,online_draft_trace_frequency_per_chunk,0.15,71,10,1
91,10,online_draft_trace_frequency_per_chunk,0.15,119,17,1
91,11,online_draft_trace_frequency_per_chunk,0.15,110,16,1
91,12,online_draft_trace_frequency_per_chunk,0.15,32,4,1
91,13,online_draft_trace_frequency_per_chunk,0.15,56,8,1
91,14,online_draft_trace_frequency_per_chunk,0.15,124,18,1
91,15,online_draft_trace_frequency_per_chunk,0.15,48,7,1
91,16,online_draft_trace_frequency_per_chunk,0.15,111,16,0
91,17,online_draft_trace_frequency_per_chunk,0.15,49,7,1
91,18,online_draft_trace_frequency_per_chunk,0.15,238,35,1
93,1,online_draft_trace_frequency_per_chunk,0.15,130,19,3
93,2,online_draft_trace_frequency_per_chunk,0.15,116,17,2
93,3,online_draft_trace_frequency_per_chunk,0.15,77,11,2
93,4,online_draft_trace_frequency_per_chunk,0.15,297,44,2
93,5,online_draft_trace_frequency_per_chunk,0.15,122,18,1
93,6,online_draft_trace_frequency_per_chunk,0.15,166,24,1
93,7,online_draft_trace_frequency_per_chunk,0.15,91,13,3
93,8,online_draft_trace_frequency_per_chunk,0.15,72,10,1
93,9,online_draft_trace_frequency_per_chunk,0.15,144,21,1
93,10,online_draft_trace_frequency_per_chunk,0.15,51,7,3
93,11,online_draft_trace_frequency_per_chunk,0.15,89,13,1
93,12,online_draft_trace_frequency_per_chunk,0.15,107,16,1
93,13,online_draft_trace_frequency_per_chunk,0.15,147,22,1
93,14,online_draft_trace_frequency_per_chunk,0.15,149,22,1
95,1,online_draft_trace_frequency_per_chunk,0.15,91,13,3
95,2,online_draft_trace_frequency_per_chunk,0.15,147,22,1
95,3,online_draft_trace_frequency_per_chunk,0.15,58,8,1
95,4,online_draft_trace_frequency_per_chunk,0.15,54,8,1
95,5,online_draft_trace_frequency_per_chunk,0.15,69,10,1
95,6,online_draft_trace_frequency_per_chunk,0.15,61,9,1
95,7,online_draft_trace_frequency_per_chunk,0.15,106,15,1
95,8,online_draft_trace_frequency_per_chunk,0.15,103,15,1
95,9,online_draft_trace_frequency_per_chunk,0.15,133,19,1
95,10,online_draft_trace_frequency_per_chunk,0.15,53,7,1
96,1,online_draft_trace_frequency_per_chunk,0.15,30,4,3
96,2,online_draft_trace_frequency_per_chunk,0.15,91,13,3
96,3,online_draft_trace_frequency_per_chunk,0.15,56,8,1
96,4,online_draft_trace_frequency_per_chunk,0.15,126,18,1
96,5,online_draft_trace_frequency_per_chunk,0.15,71,10,1
96,6,online_draft_trace_frequency_per_chunk,0.15,203,30,1
96,7,online_draft_trace_frequency_per_chunk,0.15,146,21,1
96,8,online_draft_trace_frequency_per_chunk,0.15,119,17,2
96,9,online_draft_trace_frequency_per_chunk,0.15,127,19,1
96,10,online_draft_trace_frequency_per_chunk,0.15,116,17,1
96,11,online_draft_trace_frequency_per_chunk,0.15,118,17,1
96,12,online_draft_trace_frequency_per_chunk,0.15,67,10,1
96,13,online_draft_trace_frequency_per_chunk,0.15,154,23,1
96,14,online_draft_trace_frequency_per_chunk,0.15,80,12,1
96,15,online_draft_trace_frequency_per_chunk,0.15,97,14,1
96,16,online_draft_trace_frequency_per_chunk,0.15,158,23,1
96,17,online_draft_trace_frequency_per_chunk,0.15,164,24,1
97,1,online_draft_trace_frequency_per_chunk,0.15,80,12,3
97,2,online_draft_trace_frequency_per_chunk,0.15,91,13,3
97,3,online_draft_trace_frequency_per_chunk,0.15,148,22,1
97,4,online_draft_trace_frequency_per_chunk,0.15,137,20,1
97,5,online_draft_trace_frequency_per_chunk,0.15,147,22,1
97,6,online_draft_trace_frequency_per_chunk,0.15,114,17,1
97,7,online_draft_trace_frequency_per_chunk,0.15,102,15,1
97,8,online_draft_trace_frequency_per_chunk,0.15,112,16,1
97,9,online_draft_trace_frequency_per_chunk,0.15,109,16,1
97,10,online_draft_trace_frequency_per_chunk,0.15,115,17,1
97,11,online_draft_trace_frequency_per_chunk,0.15,30,4,1
97,12,online_draft_trace_frequency_per_chunk,0.15,118,17,1
97,13,online_draft_trace_frequency_per_chunk,0.15,119,17,1
97,14,online_draft_trace_frequency_per_chunk,0.15,67,10,1
97,15,online_draft_trace_frequency_per_chunk,0.15,154,23,1
97,16,online_draft_trace_frequency_per_chunk,0.15,164,24,1
97,17,online_draft_trace_frequency_per_chunk,0.15,97,14,1
97,18,online_draft_trace_frequency_per_chunk,0.15,93,13,1
98,1,online_draft_trace_frequency_per_chunk,0.15,79,11,2
98,2,online_draft_trace_frequency_per_chunk,0.15,40,6,1
98,3,online_draft_trace_frequency_per_chunk,0.15,199,29,1
98,4,online_draft_trace_frequency_per_chunk,0.15,123,18,1
98,5,online_draft_trace_frequency_per_chunk,0.15,91,13,3
98,6,online_draft_trace_frequency_per_chunk,0.15,124,18,1
98,7,online_draft_trace_frequency_per_chunk,0.15,135,20,1
98,8,online_draft_trace_frequency_per_chunk,0.15,192,28,1
98,9,online_draft_trace_frequency_per_chunk,0.15,97,14,2
98,10,online_draft_trace_frequency_per_chunk,0.15,118,17,2
98,11,online_draft_trace_frequency_per_chunk,0.15,30,4,1
98,12,online_draft_trace_frequency_per_chunk,0.15,67,10,1
98,13,online_draft_trace_frequency_per_chunk,0.15,154,23,1
98,14,online_draft_trace_frequency_per_chunk,0.15,80,12,1
98,15,online_draft_trace_frequency_per_chunk,0.15,119,17,1
98,16,online_draft_trace_frequency_per_chunk,0.15,158,23,1
98,17,online_draft_trace_frequency_per_chunk,0.15,164,24,1
100,1,online_draft_trace_frequency_per_chunk,0.15,57,8,3
100,2,online_draft_trace_frequency_per_chunk,0.15,108,16,3
100,3,online_draft_trace_frequency_per_chunk,0.15,143,21,3
100,4,online_draft_trace_frequency_per_chunk,0.15,171,25,1
100,5,online_draft_trace_frequency_per_chunk,0.15,55,8,3
100,6,online_draft_trace_frequency_per_chunk,0.15,297,44,1
100,7,online_draft_trace_frequency_per_chunk,0.15,163,24,1
100,8,online_draft_trace_frequency_per_chunk,0.15,149,22,1
100,9,online_draft_trace_frequency_per_chunk,0.15,105,15,1
100,10,online_draft_trace_frequency_per_chunk,0.15,85,12,1
100,11,online_draft_trace_frequency_per_chunk,0.15,77,11,1
100,12,online_draft_trace_frequency_per_chunk,0.15,134,20,1
100,13,online_draft_trace_frequency_per_chunk,0.15,97,14,1
100,14,online_draft_trace_frequency_per_chunk,0.15,93,13,1
100,15,online_draft_trace_frequency_per_chunk,0.15,120,18,1
100,16,online_draft_trace_frequency_per_chunk,0.15,142,21,1
101,1,online_draft_trace_frequency_per_chunk,0.15,135,20,3
101,2,online_draft_trace_frequency_per_chunk,0.15,77,11,2
101,3,online_draft_trace_frequency_per_chunk,0.15,176,26,3
101,4,online_draft_trace_frequency_per_chunk,0.15,126,18,2
101,5,online_draft_trace_frequency_per_chunk,0.15,52,7,1
101,6,online_draft_trace_frequency_per_chunk,0.15,79,11,1
101,7,online_draft_trace_frequency_per_chunk,0.15,87,13,1
101,8,online_draft_trace_frequency_per_chunk,0.15,58,8,1
101,9,online_draft_trace_frequency_per_chunk,0.15,51,7,1
101,10,online_draft_trace_frequency_per_chunk,0.15,52,7,1
101,11,online_draft_trace_frequency_per_chunk,0.15,111,16,1
101,12,online_draft_trace_frequency_per_chunk,0.15,165,24,1
101,13,online_draft_trace_frequency_per_chunk,0.15,127,19,1
101,14,online_draft_trace_frequency_per_chunk,0.15,87,13,1
101,15,online_draft_trace_frequency_per_chunk,0.15,171,25,1
101,16,online_draft_trace_frequency_per_chunk,0.15,89,13,1
102,1,online_draft_trace_frequency_per_chunk,0.15,124,18,3
102,2,online_draft_trace_frequency_per_chunk,0.15,59,8,1
102,3,online_draft_trace_frequency_per_chunk,0.15,158,23,1
102,4,online_draft_trace_frequency_per_chunk,0.15,99,14,1
102,5,online_draft_trace_frequency_per_chunk,0.15,147,22,1
102,6,online_draft_trace_frequency_per_chunk,0.15,78,11,1
102,7,online_draft_trace_frequency_per_chunk,0.15,156,23,1
102,8,online_draft_trace_frequency_per_chunk,0.15,118,17,1
102,9,online_draft_trace_frequency_per_chunk,0.15,185,27,1
102,10,online_draft_trace_frequency_per_chunk,0.15,136,20,1
102,11,online_draft_trace_frequency_per_chunk,0.15,73,10,2
102,12,online_draft_trace_frequency_per_chunk,0.15,121,18,1
102,13,online_draft_trace_frequency_per_chunk,0.15,165,24,1
102,14,online_draft_trace_frequency_per_chunk,0.15,151,22,1
102,15,online_draft_trace_frequency_per_chunk,0.15,144,21,1
102,16,online_draft_trace_frequency_per_chunk,0.15,103,15,1
102,17,online_draft_trace_frequency_per_chunk,0.15,153,22,1
102,18,online_draft_trace_frequency_per_chunk,0.15,260,39,1
102,19,online_draft_trace_frequency_per_chunk,0.15,196,29,1
103,1,online_draft_trace_frequency_per_chunk,0.15,57,8,3
103,2,online_draft_trace_frequency_per_chunk,0.15,118,17,1
103,3,online_draft_trace_frequency_per_chunk,0.15,171,25,1
103,4,online_draft_trace_frequency_per_chunk,0.15,143,21,2
103,5,online_draft_trace_frequency_per_chunk,0.15,221,33,1
103,6,online_draft_trace_frequency_per_chunk,0.15,189,28,1
103,7,online_draft_trace_frequency_per_chunk,0.15,113,16,1
103,8,online_draft_trace_frequency_per_chunk,0.15,108,16,2
103,9,online_draft_trace_frequency_per_chunk,0.15,157,23,1
103,10,online_draft_trace_frequency_per_chunk,0.15,96,14,1
103,11,online_draft_trace_frequency_per_chunk,0.15,55,8,2
103,12,online_draft_trace_frequency_per_chunk,0.15,77,11,1
103,13,online_draft_trace_frequency_per_chunk,0.15,97,14,1
103,14,online_draft_trace_frequency_per_chunk,0.15,134,20,0
103,15,online_draft_trace_frequency_per_chunk,0.15,120,18,1
103,16,online_draft_trace_frequency_per_chunk,0.15,129,19,1
103,17,online_draft_trace_frequency_per_chunk,0.15,93,13,1
104,1,online_draft_trace_frequency_per_chunk,0.15,155,23,2
104,2,online_draft_trace_frequency_per_chunk,0.15,156,23,2
104,3,online_draft_trace_frequency_per_chunk,0.15,129,19,1
104,4,online_draft_trace_frequency_per_chunk,0.15,136,20,1
104,5,online_draft_trace_frequency_per_chunk,0.15,292,43,1
104,6,online_draft_trace_frequency_per_chunk,0.15,144,21,1
104,7,online_draft_trace_frequency_per_chunk,0.15,164,24,2
104,8,online_draft_trace_frequency_per_chunk,0.15,119,17,1
104,9,online_draft_trace_frequency_per_chunk,0.15,111,16,1
104,10,online_draft_trace_frequency_per_chunk,0.15,288,43,1
105,1,online_draft_trace_frequency_per_chunk,0.15,228,34,3
105,2,online_draft_trace_frequency_per_chunk,0.15,264,39,1
105,3,online_draft_trace_frequency_per_chunk,0.15,335,50,3
105,4,online_draft_trace_frequency_per_chunk,0.15,171,25,2
105,5,online_draft_trace_frequency_per_chunk,0.15,167,25,1
105,6,online_draft_trace_frequency_per_chunk,0.15,314,47,2
105,7,online_draft_trace_frequency_per_chunk,0.15,248,37,2
105,8,online_draft_trace_frequency_per_chunk,0.15,222,33,2
105,9,online_draft_trace_frequency_per_chunk,0.15,201,30,3
105,10,online_draft_trace_frequency_per_chunk,0.15,260,39,1
105,11,online_draft_trace_frequency_per_chunk,0.15,100,15,1
105,12,online_draft_trace_frequency_per_chunk,0.15,185,27,1
105,13,online_draft_trace_frequency_per_chunk,0.15,311,46,1
109,1,online_draft_trace_frequency_per_chunk,0.15,161,24,2
109,2,online_draft_trace_frequency_per_chunk,0.15,141,21,1
109,3,online_draft_trace_frequency_per_chunk,0.15,180,27,1
109,4,online_draft_trace_frequency_per_chunk,0.15,125,18,1
109,5,online_draft_trace_frequency_per_chunk,0.15,107,16,1
109,6,online_draft_trace_frequency_per_chunk,0.15,160,24,1
109,7,online_draft_trace_frequency_per_chunk,0.15,374,56,1
109,8,online_draft_trace_frequency_per_chunk,0.15,110,16,1
109,9,online_draft_trace_frequency_per_chunk,0.15,233,34,1
109,10,online_draft_trace_frequency_per_chunk,0.15,130,19,1
112,1,online_draft_trace_frequency_per_chunk,0.15,43,6,3
112,2,online_draft_trace_frequency_per_chunk,0.15,83,12,1
112,3,online_draft_trace_frequency_per_chunk,0.15,68,10,1
112,4,online_draft_trace_frequency_per_chunk,0.15,78,11,1
112,5,online_draft_trace_frequency_per_chunk,0.15,105,15,1
112,6,online_draft_trace_frequency_per_chunk,0.15,55,8,1
112,7,online_draft_trace_frequency_per_chunk,0.15,67,10,1
112,8,online_draft_trace_frequency_per_chunk,0.15,74,11,1
112,9,online_draft_trace_frequency_per_chunk,0.15,192,28,1
112,10,online_draft_trace_frequency_per_chunk,0.15,57,8,1
112,11,online_draft_trace_frequency_per_chunk,0.15,82,12,2
112,12,online_draft_trace_frequency_per_chunk,0.15,95,14,1
112,13,online_draft_trace_frequency_per_chunk,0.15,49,7,1
112,14,online_draft_trace_frequency_per_chunk,0.15,68,10,0
112,15,online_draft_trace_frequency_per_chunk,0.15,106,15,0
112,16,online_draft_trace_frequency_per_chunk,0.15,110,16,1
112,17,online_draft_trace_frequency_per_chunk,0.15,238,35,1
112,18,online_draft_trace_frequency_per_chunk,0.15,112,16,1
112,19,online_draft_trace_frequency_per_chunk,0.15,132,19,1
113,1,online_draft_trace_frequency_per_chunk,0.15,131,19,3
113,2,online_draft_trace_frequency_per_chunk,0.15,225,33,1
113,3,online_draft_trace_frequency_per_chunk,0.15,210,31,1
113,4,online_draft_trace_frequency_per_chunk,0.15,102,15,1
113,5,online_draft_trace_frequency_per_chunk,0.15,102,15,1
113,6,online_draft_trace_frequency_per_chunk,0.15,168,25,1
113,7,online_draft_trace_frequency_per_chunk,0.15,61,9,1
113,8,online_draft_trace_frequency_per_chunk,0.15,121,18,3
113,9,online_draft_trace_frequency_per_chunk,0.15,216,32,1
113,10,online_draft_trace_frequency_per_chunk,0.15,120,18,2
113,11,online_draft_trace_frequency_per_chunk,0.15,147,22,1
113,12,online_draft_trace_frequency_per_chunk,0.15,64,9,1
113,13,online_draft_trace_frequency_per_chunk,0.15,75,11,1
113,14,online_draft_trace_frequency_per_chunk,0.15,91,13,1
113,15,online_draft_trace_frequency_per_chunk,0.15,77,11,1
113,16,online_draft_trace_frequency_per_chunk,0.15,156,23,1
113,17,online_draft_trace_frequency_per_chunk,0.15,97,14,1
114,1,online_draft_trace_frequency_per_chunk,0.15,340,51,1
114,2,online_draft_trace_frequency_per_chunk,0.15,149,22,2
114,3,online_draft_trace_frequency_per_chunk,0.15,184,27,1
114,4,online_draft_trace_frequency_per_chunk,0.15,170,25,1
114,5,online_draft_trace_frequency_per_chunk,0.15,180,27,1
114,6,online_draft_trace_frequency_per_chunk,0.15,95,14,1
114,7,online_draft_trace_frequency_per_chunk,0.15,109,16,1
114,8,online_draft_trace_frequency_per_chunk,0.15,170,25,1
114,9,online_draft_trace_frequency_per_chunk,0.15,136,20,1
114,10,online_draft_trace_frequency_per_chunk,0.15,192,28,1
114,11,online_draft_trace_frequency_per_chunk,0.15,55,8,2
114,12,online_draft_trace_frequency_per_chunk,0.15,108,16,1
114,13,online_draft_trace_frequency_per_chunk,0.15,57,8,1
114,14,online_draft_trace_frequency_per_chunk,0.15,143,21,1
114,15,online_draft_trace_frequency_per_chunk,0.15,97,14,1
114,16,online_draft_trace_frequency_per_chunk,0.15,77,11,1
114,17,online_draft_trace_frequency_per_chunk,0.15,163,24,1
114,18,online_draft_trace_frequency_per_chunk,0.15,134,20,1
114,19,online_draft_trace_frequency_per_chunk,0.15,142,21,1
114,20,online_draft_trace_frequency_per_chunk,0.15,163,24,1
117,1,online_draft_trace_frequency_per_chunk,0.15,49,7,3
117,2,online_draft_trace_frequency_per_chunk,0.15,123,18,1
117,3,online_draft_trace_frequency_per_chunk,0.15,186,27,1
117,4,online_draft_trace_frequency_per_chunk,0.15,59,8,1
117,5,online_draft_trace_frequency_per_chunk,0.15,141,21,1
117,6,online_draft_trace_frequency_per_chunk,0.15,124,18,1
117,7,online_draft_trace_frequency_per_chunk,0.15,138,20,1
117,8,online_draft_trace_frequency_per_chunk,0.15,189,28,1
117,9,online_draft_trace_frequency_per_chunk,0.15,131,19,1
117,10,online_draft_trace_frequency_per_chunk,0.15,203,30,1
117,11,online_draft_trace_frequency_per_chunk,0.15,82,12,2
117,12,online_draft_trace_frequency_per_chunk,0.15,95,14,1
117,13,online_draft_trace_frequency_per_chunk,0.15,43,6,1
117,14,online_draft_trace_frequency_per_chunk,0.15,68,10,0
117,15,online_draft_trace_frequency_per_chunk,0.15,110,16,0
117,16,online_draft_trace_frequency_per_chunk,0.15,106,15,1
