example_id,chunk_id,method,rate,boundary_rate,chunk_len,selected_count
78,4,draft32b_smart_mean_boundary0p03_global,0.15,0.03,69,13
78,5,draft32b_smart_mean_boundary0p03_global,0.15,0.03,68,14
78,6,draft32b_smart_mean_boundary0p03_global,0.15,0.03,113,12
78,7,draft32b_smart_mean_boundary0p03_global,0.15,0.03,117,13
78,8,draft32b_smart_mean_boundary0p03_global,0.15,0.03,127,18
78,9,draft32b_smart_mean_boundary0p03_global,0.15,0.03,33,17
78,10,draft32b_smart_mean_boundary0p03_global,0.15,0.03,171,21
78,11,draft32b_smart_mean_boundary0p03_global,0.15,0.03,119,12
78,12,draft32b_smart_mean_boundary0p03_global,0.15,0.03,232,23
78,13,draft32b_smart_mean_boundary0p03_global,0.15,0.03,154,13
78,14,draft32b_smart_mean_boundary0p03_global,0.15,0.03,200,15
78,15,draft32b_smart_mean_boundary0p03_global,0.15,0.03,104,19
78,16,draft32b_smart_mean_boundary0p03_global,0.15,0.03,205,28
78,17,draft32b_smart_mean_boundary0p03_global,0.15,0.03,132,18
78,18,draft32b_smart_mean_boundary0p03_global,0.15,0.03,68,36
78,0,draft32b_smart_top2_boundary0p03_global,0.15,0.03,106,25
78,1,draft32b_smart_top2_boundary0p03_global,0.15,0.03,65,21
78,2,draft32b_smart_top2_boundary0p03_global,0.15,0.03,93,14
78,3,draft32b_smart_top2_boundary0p03_global,0.15,0.03,94,13
78,4,draft32b_smart_top2_boundary0p03_global,0.15,0.03,69,13
78,5,draft32b_smart_top2_boundary0p03_global,0.15,0.03,68,15
78,6,draft32b_smart_top2_boundary0p03_global,0.15,0.03,113,11
78,7,draft32b_smart_top2_boundary0p03_global,0.15,0.03,117,15
78,8,draft32b_smart_top2_boundary0p03_global,0.15,0.03,127,21
78,9,draft32b_smart_top2_boundary0p03_global,0.15,0.03,33,17
78,10,draft32b_smart_top2_boundary0p03_global,0.15,0.03,171,20
78,11,draft32b_smart_top2_boundary0p03_global,0.15,0.03,119,12
78,12,draft32b_smart_top2_boundary0p03_global,0.15,0.03,232,22
78,13,draft32b_smart_top2_boundary0p03_global,0.15,0.03,154,13
78,14,draft32b_smart_top2_boundary0p03_global,0.15,0.03,200,14
78,15,draft32b_smart_top2_boundary0p03_global,0.15,0.03,104,20
78,16,draft32b_smart_top2_boundary0p03_global,0.15,0.03,205,30
78,17,draft32b_smart_top2_boundary0p03_global,0.15,0.03,132,15
78,18,draft32b_smart_top2_boundary0p03_global,0.15,0.03,68,29
78,0,draft32b_smart_freq_boundary0p05_global,0.15,0.05,106,25
78,1,draft32b_smart_freq_boundary0p05_global,0.15,0.05,65,19
78,2,draft32b_smart_freq_boundary0p05_global,0.15,0.05,93,18
78,3,draft32b_smart_freq_boundary0p05_global,0.15,0.05,94,12
78,4,draft32b_smart_freq_boundary0p05_global,0.15,0.05,69,15
78,5,draft32b_smart_freq_boundary0p05_global,0.15,0.05,68,15
78,6,draft32b_smart_freq_boundary0p05_global,0.15,0.05,113,13
78,7,draft32b_smart_freq_boundary0p05_global,0.15,0.05,117,16
78,8,draft32b_smart_freq_boundary0p05_global,0.15,0.05,127,16
78,9,draft32b_smart_freq_boundary0p05_global,0.15,0.05,33,17
78,10,draft32b_smart_freq_boundary0p05_global,0.15,0.05,171,17
78,11,draft32b_smart_freq_boundary0p05_global,0.15,0.05,119,14
78,12,draft32b_smart_freq_boundary0p05_global,0.15,0.05,232,23
78,13,draft32b_smart_freq_boundary0p05_global,0.15,0.05,154,13
78,14,draft32b_smart_freq_boundary0p05_global,0.15,0.05,200,16
78,15,draft32b_smart_freq_boundary0p05_global,0.15,0.05,104,16
78,16,draft32b_smart_freq_boundary0p05_global,0.15,0.05,205,21
78,17,draft32b_smart_freq_boundary0p05_global,0.15,0.05,132,19
78,18,draft32b_smart_freq_boundary0p05_global,0.15,0.05,68,35
78,0,draft32b_smart_mean_boundary0p05_global,0.15,0.05,106,23
78,1,draft32b_smart_mean_boundary0p05_global,0.15,0.05,65,19
78,2,draft32b_smart_mean_boundary0p05_global,0.15,0.05,93,17
78,3,draft32b_smart_mean_boundary0p05_global,0.15,0.05,94,13
78,4,draft32b_smart_mean_boundary0p05_global,0.15,0.05,69,13
78,5,draft32b_smart_mean_boundary0p05_global,0.15,0.05,68,13
78,6,draft32b_smart_mean_boundary0p05_global,0.15,0.05,113,12
78,7,draft32b_smart_mean_boundary0p05_global,0.15,0.05,117,15
78,8,draft32b_smart_mean_boundary0p05_global,0.15,0.05,127,17
78,9,draft32b_smart_mean_boundary0p05_global,0.15,0.05,33,16
78,10,draft32b_smart_mean_boundary0p05_global,0.15,0.05,171,20
78,11,draft32b_smart_mean_boundary0p05_global,0.15,0.05,119,15
78,12,draft32b_smart_mean_boundary0p05_global,0.15,0.05,232,21
78,13,draft32b_smart_mean_boundary0p05_global,0.15,0.05,154,15
78,14,draft32b_smart_mean_boundary0p05_global,0.15,0.05,200,17
78,15,draft32b_smart_mean_boundary0p05_global,0.15,0.05,104,21
78,16,draft32b_smart_mean_boundary0p05_global,0.15,0.05,205,30
78,17,draft32b_smart_mean_boundary0p05_global,0.15,0.05,132,15
78,18,draft32b_smart_mean_boundary0p05_global,0.15,0.05,68,28
78,0,draft32b_smart_top2_boundary0p05_global,0.15,0.05,106,24
78,1,draft32b_smart_top2_boundary0p05_global,0.15,0.05,65,19
78,2,draft32b_smart_top2_boundary0p05_global,0.15,0.05,93,17
78,3,draft32b_smart_top2_boundary0p05_global,0.15,0.05,94,12
78,4,draft32b_smart_top2_boundary0p05_global,0.15,0.05,69,15
78,5,draft32b_smart_top2_boundary0p05_global,0.15,0.05,68,14
78,6,draft32b_smart_top2_boundary0p05_global,0.15,0.05,113,12
78,7,draft32b_smart_top2_boundary0p05_global,0.15,0.05,117,15
78,8,draft32b_smart_top2_boundary0p05_global,0.15,0.05,127,22
78,9,draft32b_smart_top2_boundary0p05_global,0.15,0.05,33,17
78,10,draft32b_smart_top2_boundary0p05_global,0.15,0.05,171,21
78,11,draft32b_smart_top2_boundary0p05_global,0.15,0.05,119,13
78,12,draft32b_smart_top2_boundary0p05_global,0.15,0.05,232,20
78,13,draft32b_smart_top2_boundary0p05_global,0.15,0.05,154,14
78,14,draft32b_smart_top2_boundary0p05_global,0.15,0.05,200,17
78,15,draft32b_smart_top2_boundary0p05_global,0.15,0.05,104,18
78,16,draft32b_smart_top2_boundary0p05_global,0.15,0.05,205,28
78,17,draft32b_smart_top2_boundary0p05_global,0.15,0.05,132,14
78,18,draft32b_smart_top2_boundary0p05_global,0.15,0.05,68,28
79,0,draft32b_smart_freq_boundary0p02_global,0.15,0.02,158,55
79,1,draft32b_smart_freq_boundary0p02_global,0.15,0.02,118,13
79,2,draft32b_smart_freq_boundary0p02_global,0.15,0.02,89,16
79,3,draft32b_smart_freq_boundary0p02_global,0.15,0.02,135,12
79,4,draft32b_smart_freq_boundary0p02_global,0.15,0.02,76,14
79,5,draft32b_smart_freq_boundary0p02_global,0.15,0.02,128,11
79,6,draft32b_smart_freq_boundary0p02_global,0.15,0.02,101,18
79,7,draft32b_smart_freq_boundary0p02_global,0.15,0.02,191,25
79,8,draft32b_smart_freq_boundary0p02_global,0.15,0.02,127,13
79,9,draft32b_smart_freq_boundary0p02_global,0.15,0.02,140,9
79,10,draft32b_smart_freq_boundary0p02_global,0.15,0.02,147,15
79,11,draft32b_smart_freq_boundary0p02_global,0.15,0.02,51,13
79,12,draft32b_smart_freq_boundary0p02_global,0.15,0.02,121,22
79,13,draft32b_smart_freq_boundary0p02_global,0.15,0.02,95,31
79,14,draft32b_smart_freq_boundary0p02_global,0.15,0.02,328,29
79,15,draft32b_smart_freq_boundary0p02_global,0.15,0.02,92,26
79,16,draft32b_smart_freq_boundary0p02_global,0.15,0.02,396,33
79,17,draft32b_smart_freq_boundary0p02_global,0.15,0.02,145,40
79,0,draft32b_smart_mean_boundary0p02_global,0.15,0.02,158,49
79,1,draft32b_smart_mean_boundary0p02_global,0.15,0.02,118,13
79,2,draft32b_smart_mean_boundary0p02_global,0.15,0.02,89,17
79,3,draft32b_smart_mean_boundary0p02_global,0.15,0.02,135,12
79,4,draft32b_smart_mean_boundary0p02_global,0.15,0.02,76,12
79,5,draft32b_smart_mean_boundary0p02_global,0.15,0.02,128,14
79,6,draft32b_smart_mean_boundary0p02_global,0.15,0.02,101,18
79,7,draft32b_smart_mean_boundary0p02_global,0.15,0.02,191,21
79,8,draft32b_smart_mean_boundary0p02_global,0.15,0.02,127,19
79,9,draft32b_smart_mean_boundary0p02_global,0.15,0.02,140,10
79,10,draft32b_smart_mean_boundary0p02_global,0.15,0.02,147,15
79,11,draft32b_smart_mean_boundary0p02_global,0.15,0.02,51,12
79,12,draft32b_smart_mean_boundary0p02_global,0.15,0.02,121,28
79,13,draft32b_smart_mean_boundary0p02_global,0.15,0.02,95,33
79,14,draft32b_smart_mean_boundary0p02_global,0.15,0.02,328,33
79,15,draft32b_smart_mean_boundary0p02_global,0.15,0.02,92,19
79,16,draft32b_smart_mean_boundary0p02_global,0.15,0.02,396,33
79,17,draft32b_smart_mean_boundary0p02_global,0.15,0.02,145,37
79,0,draft32b_smart_top2_boundary0p02_global,0.15,0.02,158,47
79,1,draft32b_smart_top2_boundary0p02_global,0.15,0.02,118,13
79,2,draft32b_smart_top2_boundary0p02_global,0.15,0.02,89,17
79,3,draft32b_smart_top2_boundary0p02_global,0.15,0.02,135,12
79,4,draft32b_smart_top2_boundary0p02_global,0.15,0.02,76,13
79,5,draft32b_smart_top2_boundary0p02_global,0.15,0.02,128,12
79,6,draft32b_smart_top2_boundary0p02_global,0.15,0.02,101,17
79,7,draft32b_smart_top2_boundary0p02_global,0.15,0.02,191,21
79,8,draft32b_smart_top2_boundary0p02_global,0.15,0.02,127,26
79,9,draft32b_smart_top2_boundary0p02_global,0.15,0.02,140,13
79,10,draft32b_smart_top2_boundary0p02_global,0.15,0.02,147,15
79,11,draft32b_smart_top2_boundary0p02_global,0.15,0.02,51,10
79,12,draft32b_smart_top2_boundary0p02_global,0.15,0.02,121,38
79,13,draft32b_smart_top2_boundary0p02_global,0.15,0.02,95,32
79,14,draft32b_smart_top2_boundary0p02_global,0.15,0.02,328,33
79,15,draft32b_smart_top2_boundary0p02_global,0.15,0.02,92,17
79,16,draft32b_smart_top2_boundary0p02_global,0.15,0.02,396,31
79,17,draft32b_smart_top2_boundary0p02_global,0.15,0.02,145,28
79,0,draft32b_smart_freq_boundary0p03_global,0.15,0.03,158,55
79,1,draft32b_smart_freq_boundary0p03_global,0.15,0.03,118,13
79,2,draft32b_smart_freq_boundary0p03_global,0.15,0.03,89,17
79,3,draft32b_smart_freq_boundary0p03_global,0.15,0.03,135,13
79,4,draft32b_smart_freq_boundary0p03_global,0.15,0.03,76,16
79,5,draft32b_smart_freq_boundary0p03_global,0.15,0.03,128,14
79,6,draft32b_smart_freq_boundary0p03_global,0.15,0.03,101,18
79,7,draft32b_smart_freq_boundary0p03_global,0.15,0.03,191,19
79,8,draft32b_smart_freq_boundary0p03_global,0.15,0.03,127,12
79,9,draft32b_smart_freq_boundary0p03_global,0.15,0.03,140,11
79,10,draft32b_smart_freq_boundary0p03_global,0.15,0.03,147,15
79,11,draft32b_smart_freq_boundary0p03_global,0.15,0.03,51,15
79,12,draft32b_smart_freq_boundary0p03_global,0.15,0.03,121,23
79,13,draft32b_smart_freq_boundary0p03_global,0.15,0.03,95,31
79,14,draft32b_smart_freq_boundary0p03_global,0.15,0.03,328,27
79,15,draft32b_smart_freq_boundary0p03_global,0.15,0.03,92,26
79,16,draft32b_smart_freq_boundary0p03_global,0.15,0.03,396,31
79,17,draft32b_smart_freq_boundary0p03_global,0.15,0.03,145,39
79,0,draft32b_smart_mean_boundary0p03_global,0.15,0.03,158,47
79,1,draft32b_smart_mean_boundary0p03_global,0.15,0.03,118,14
79,2,draft32b_smart_mean_boundary0p03_global,0.15,0.03,89,19
79,3,draft32b_smart_mean_boundary0p03_global,0.15,0.03,135,14
79,4,draft32b_smart_mean_boundary0p03_global,0.15,0.03,76,14
79,5,draft32b_smart_mean_boundary0p03_global,0.15,0.03,128,15
79,6,draft32b_smart_mean_boundary0p03_global,0.15,0.03,101,17
79,7,draft32b_smart_mean_boundary0p03_global,0.15,0.03,191,20
79,8,draft32b_smart_mean_boundary0p03_global,0.15,0.03,127,18
79,9,draft32b_smart_mean_boundary0p03_global,0.15,0.03,140,13
79,10,draft32b_smart_mean_boundary0p03_global,0.15,0.03,147,16
79,11,draft32b_smart_mean_boundary0p03_global,0.15,0.03,51,13
79,12,draft32b_smart_mean_boundary0p03_global,0.15,0.03,121,27
79,13,draft32b_smart_mean_boundary0p03_global,0.15,0.03,95,32
79,14,draft32b_smart_mean_boundary0p03_global,0.15,0.03,328,32
79,15,draft32b_smart_mean_boundary0p03_global,0.15,0.03,92,20
79,16,draft32b_smart_mean_boundary0p03_global,0.15,0.03,396,30
79,17,draft32b_smart_mean_boundary0p03_global,0.15,0.03,145,34
79,0,draft32b_smart_top2_boundary0p03_global,0.15,0.03,158,46
79,1,draft32b_smart_top2_boundary0p03_global,0.15,0.03,118,14
79,2,draft32b_smart_top2_boundary0p03_global,0.15,0.03,89,18
79,3,draft32b_smart_top2_boundary0p03_global,0.15,0.03,135,14
79,4,draft32b_smart_top2_boundary0p03_global,0.15,0.03,76,13
79,5,draft32b_smart_top2_boundary0p03_global,0.15,0.03,128,14
79,6,draft32b_smart_top2_boundary0p03_global,0.15,0.03,101,17
79,7,draft32b_smart_top2_boundary0p03_global,0.15,0.03,191,21
79,8,draft32b_smart_top2_boundary0p03_global,0.15,0.03,127,28
79,9,draft32b_smart_top2_boundary0p03_global,0.15,0.03,140,13
79,10,draft32b_smart_top2_boundary0p03_global,0.15,0.03,147,16
79,11,draft32b_smart_top2_boundary0p03_global,0.15,0.03,51,12
79,12,draft32b_smart_top2_boundary0p03_global,0.15,0.03,121,35
79,13,draft32b_smart_top2_boundary0p03_global,0.15,0.03,95,28
79,14,draft32b_smart_top2_boundary0p03_global,0.15,0.03,328,32
79,15,draft32b_smart_top2_boundary0p03_global,0.15,0.03,92,18
79,16,draft32b_smart_top2_boundary0p03_global,0.15,0.03,396,30
79,17,draft32b_smart_top2_boundary0p03_global,0.15,0.03,145,26
79,0,draft32b_smart_freq_boundary0p05_global,0.15,0.05,158,45
79,1,draft32b_smart_freq_boundary0p05_global,0.15,0.05,118,17
79,2,draft32b_smart_freq_boundary0p05_global,0.15,0.05,89,19
79,3,draft32b_smart_freq_boundary0p05_global,0.15,0.05,135,17
79,4,draft32b_smart_freq_boundary0p05_global,0.15,0.05,76,17
79,5,draft32b_smart_freq_boundary0p05_global,0.15,0.05,128,15
79,6,draft32b_smart_freq_boundary0p05_global,0.15,0.05,101,16
79,7,draft32b_smart_freq_boundary0p05_global,0.15,0.05,191,19
79,8,draft32b_smart_freq_boundary0p05_global,0.15,0.05,127,16
79,9,draft32b_smart_freq_boundary0p05_global,0.15,0.05,140,13
79,10,draft32b_smart_freq_boundary0p05_global,0.15,0.05,147,17
79,11,draft32b_smart_freq_boundary0p05_global,0.15,0.05,51,16
79,12,draft32b_smart_freq_boundary0p05_global,0.15,0.05,121,23
79,13,draft32b_smart_freq_boundary0p05_global,0.15,0.05,95,29
79,14,draft32b_smart_freq_boundary0p05_global,0.15,0.05,328,27
79,15,draft32b_smart_freq_boundary0p05_global,0.15,0.05,92,23
79,16,draft32b_smart_freq_boundary0p05_global,0.15,0.05,396,29
79,17,draft32b_smart_freq_boundary0p05_global,0.15,0.05,145,37
79,0,draft32b_smart_mean_boundary0p05_global,0.15,0.05,158,43
79,1,draft32b_smart_mean_boundary0p05_global,0.15,0.05,118,17
79,2,draft32b_smart_mean_boundary0p05_global,0.15,0.05,89,18
79,3,draft32b_smart_mean_boundary0p05_global,0.15,0.05,135,16
79,4,draft32b_smart_mean_boundary0p05_global,0.15,0.05,76,16
79,5,draft32b_smart_mean_boundary0p05_global,0.15,0.05,128,16
79,6,draft32b_smart_mean_boundary0p05_global,0.15,0.05,101,17
79,7,draft32b_smart_mean_boundary0p05_global,0.15,0.05,191,21
79,8,draft32b_smart_mean_boundary0p05_global,0.15,0.05,127,18
79,9,draft32b_smart_mean_boundary0p05_global,0.15,0.05,140,14
79,10,draft32b_smart_mean_boundary0p05_global,0.15,0.05,147,16
79,11,draft32b_smart_mean_boundary0p05_global,0.15,0.05,51,15
79,12,draft32b_smart_mean_boundary0p05_global,0.15,0.05,121,27
79,13,draft32b_smart_mean_boundary0p05_global,0.15,0.05,95,28
79,14,draft32b_smart_mean_boundary0p05_global,0.15,0.05,328,30
79,15,draft32b_smart_mean_boundary0p05_global,0.15,0.05,92,22
79,16,draft32b_smart_mean_boundary0p05_global,0.15,0.05,396,32
79,17,draft32b_smart_mean_boundary0p05_global,0.15,0.05,145,29
79,0,draft32b_smart_top2_boundary0p05_global,0.15,0.05,158,45
79,1,draft32b_smart_top2_boundary0p05_global,0.15,0.05,118,15
79,2,draft32b_smart_top2_boundary0p05_global,0.15,0.05,89,18
79,3,draft32b_smart_top2_boundary0p05_global,0.15,0.05,135,16
79,4,draft32b_smart_top2_boundary0p05_global,0.15,0.05,76,15
79,5,draft32b_smart_top2_boundary0p05_global,0.15,0.05,128,15
79,6,draft32b_smart_top2_boundary0p05_global,0.15,0.05,101,17
79,7,draft32b_smart_top2_boundary0p05_global,0.15,0.05,191,22
79,8,draft32b_smart_top2_boundary0p05_global,0.15,0.05,127,24
79,9,draft32b_smart_top2_boundary0p05_global,0.15,0.05,140,15
79,10,draft32b_smart_top2_boundary0p05_global,0.15,0.05,147,16
79,11,draft32b_smart_top2_boundary0p05_global,0.15,0.05,51,15
79,12,draft32b_smart_top2_boundary0p05_global,0.15,0.05,121,33
79,13,draft32b_smart_top2_boundary0p05_global,0.15,0.05,95,26
79,14,draft32b_smart_top2_boundary0p05_global,0.15,0.05,328,27
79,15,draft32b_smart_top2_boundary0p05_global,0.15,0.05,92,19
79,16,draft32b_smart_top2_boundary0p05_global,0.15,0.05,396,32
79,17,draft32b_smart_top2_boundary0p05_global,0.15,0.05,145,25
80,0,draft32b_smart_freq_boundary0p02_global,0.15,0.02,51,32
80,1,draft32b_smart_freq_boundary0p02_global,0.15,0.02,91,18
80,2,draft32b_smart_freq_boundary0p02_global,0.15,0.02,107,26
80,3,draft32b_smart_freq_boundary0p02_global,0.15,0.02,147,15
80,4,draft32b_smart_freq_boundary0p02_global,0.15,0.02,130,19
80,5,draft32b_smart_freq_boundary0p02_global,0.15,0.02,77,10
80,6,draft32b_smart_freq_boundary0p02_global,0.15,0.02,297,13
80,7,draft32b_smart_freq_boundary0p02_global,0.15,0.02,78,9
80,8,draft32b_smart_freq_boundary0p02_global,0.15,0.02,95,14
80,9,draft32b_smart_freq_boundary0p02_global,0.15,0.02,115,22
80,0,draft32b_smart_mean_boundary0p02_global,0.15,0.02,51,25
80,1,draft32b_smart_mean_boundary0p02_global,0.15,0.02,91,16
80,2,draft32b_smart_mean_boundary0p02_global,0.15,0.02,107,27
80,3,draft32b_smart_mean_boundary0p02_global,0.15,0.02,147,17
80,4,draft32b_smart_mean_boundary0p02_global,0.15,0.02,130,17
80,5,draft32b_smart_mean_boundary0p02_global,0.15,0.02,77,11
80,6,draft32b_smart_mean_boundary0p02_global,0.15,0.02,297,15
80,7,draft32b_smart_mean_boundary0p02_global,0.15,0.02,78,13
80,8,draft32b_smart_mean_boundary0p02_global,0.15,0.02,95,16
80,9,draft32b_smart_mean_boundary0p02_global,0.15,0.02,115,21
80,0,draft32b_smart_top2_boundary0p02_global,0.15,0.02,51,24
80,1,draft32b_smart_top2_boundary0p02_global,0.15,0.02,91,14
80,2,draft32b_smart_top2_boundary0p02_global,0.15,0.02,107,29
80,3,draft32b_smart_top2_boundary0p02_global,0.15,0.02,147,16
80,4,draft32b_smart_top2_boundary0p02_global,0.15,0.02,130,24
80,5,draft32b_smart_top2_boundary0p02_global,0.15,0.02,77,14
80,6,draft32b_smart_top2_boundary0p02_global,0.15,0.02,297,13
80,7,draft32b_smart_top2_boundary0p02_global,0.15,0.02,78,10
80,8,draft32b_smart_top2_boundary0p02_global,0.15,0.02,95,15
80,9,draft32b_smart_top2_boundary0p02_global,0.15,0.02,115,19
80,0,draft32b_smart_freq_boundary0p03_global,0.15,0.03,51,29
80,1,draft32b_smart_freq_boundary0p03_global,0.15,0.03,91,19
80,2,draft32b_smart_freq_boundary0p03_global,0.15,0.03,107,27
80,3,draft32b_smart_freq_boundary0p03_global,0.15,0.03,147,18
80,4,draft32b_smart_freq_boundary0p03_global,0.15,0.03,130,18
80,5,draft32b_smart_freq_boundary0p03_global,0.15,0.03,77,10
80,6,draft32b_smart_freq_boundary0p03_global,0.15,0.03,297,14
80,7,draft32b_smart_freq_boundary0p03_global,0.15,0.03,78,11
80,8,draft32b_smart_freq_boundary0p03_global,0.15,0.03,95,12
80,9,draft32b_smart_freq_boundary0p03_global,0.15,0.03,115,20
80,0,draft32b_smart_mean_boundary0p03_global,0.15,0.03,51,25
80,1,draft32b_smart_mean_boundary0p03_global,0.15,0.03,91,16
80,2,draft32b_smart_mean_boundary0p03_global,0.15,0.03,107,25
80,3,draft32b_smart_mean_boundary0p03_global,0.15,0.03,147,18
80,4,draft32b_smart_mean_boundary0p03_global,0.15,0.03,130,19
80,5,draft32b_smart_mean_boundary0p03_global,0.15,0.03,77,12
80,6,draft32b_smart_mean_boundary0p03_global,0.15,0.03,297,14
80,7,draft32b_smart_mean_boundary0p03_global,0.15,0.03,78,13
80,8,draft32b_smart_mean_boundary0p03_global,0.15,0.03,95,16
80,9,draft32b_smart_mean_boundary0p03_global,0.15,0.03,115,20
80,0,draft32b_smart_top2_boundary0p03_global,0.15,0.03,51,22
80,1,draft32b_smart_top2_boundary0p03_global,0.15,0.03,91,15
80,2,draft32b_smart_top2_boundary0p03_global,0.15,0.03,107,28
80,3,draft32b_smart_top2_boundary0p03_global,0.15,0.03,147,17
80,4,draft32b_smart_top2_boundary0p03_global,0.15,0.03,130,23
80,5,draft32b_smart_top2_boundary0p03_global,0.15,0.03,77,14
80,6,draft32b_smart_top2_boundary0p03_global,0.15,0.03,297,15
80,7,draft32b_smart_top2_boundary0p03_global,0.15,0.03,78,10
80,8,draft32b_smart_top2_boundary0p03_global,0.15,0.03,95,16
80,9,draft32b_smart_top2_boundary0p03_global,0.15,0.03,115,18
80,0,draft32b_smart_freq_boundary0p05_global,0.15,0.05,51,30
80,1,draft32b_smart_freq_boundary0p05_global,0.15,0.05,91,19
80,2,draft32b_smart_freq_boundary0p05_global,0.15,0.05,107,20
80,3,draft32b_smart_freq_boundary0p05_global,0.15,0.05,147,18
80,4,draft32b_smart_freq_boundary0p05_global,0.15,0.05,130,16
80,5,draft32b_smart_freq_boundary0p05_global,0.15,0.05,77,12
80,6,draft32b_smart_freq_boundary0p05_global,0.15,0.05,297,14
80,7,draft32b_smart_freq_boundary0p05_global,0.15,0.05,78,12
80,8,draft32b_smart_freq_boundary0p05_global,0.15,0.05,95,14
80,9,draft32b_smart_freq_boundary0p05_global,0.15,0.05,115,23
80,0,draft32b_smart_mean_boundary0p05_global,0.15,0.05,51,22
80,1,draft32b_smart_mean_boundary0p05_global,0.15,0.05,91,17
80,2,draft32b_smart_mean_boundary0p05_global,0.15,0.05,107,22
80,3,draft32b_smart_mean_boundary0p05_global,0.15,0.05,147,19
80,4,draft32b_smart_mean_boundary0p05_global,0.15,0.05,130,19
80,5,draft32b_smart_mean_boundary0p05_global,0.15,0.05,77,12
80,6,draft32b_smart_mean_boundary0p05_global,0.15,0.05,297,17
80,7,draft32b_smart_mean_boundary0p05_global,0.15,0.05,78,13
80,8,draft32b_smart_mean_boundary0p05_global,0.15,0.05,95,17
80,9,draft32b_smart_mean_boundary0p05_global,0.15,0.05,115,20
80,0,draft32b_smart_top2_boundary0p05_global,0.15,0.05,51,22
80,1,draft32b_smart_top2_boundary0p05_global,0.15,0.05,91,17
80,2,draft32b_smart_top2_boundary0p05_global,0.15,0.05,107,27
80,3,draft32b_smart_top2_boundary0p05_global,0.15,0.05,147,17
80,4,draft32b_smart_top2_boundary0p05_global,0.15,0.05,130,20
80,5,draft32b_smart_top2_boundary0p05_global,0.15,0.05,77,13
80,6,draft32b_smart_top2_boundary0p05_global,0.15,0.05,297,15
80,7,draft32b_smart_top2_boundary0p05_global,0.15,0.05,78,13
80,8,draft32b_smart_top2_boundary0p05_global,0.15,0.05,95,16
80,9,draft32b_smart_top2_boundary0p05_global,0.15,0.05,115,18
81,0,draft32b_smart_freq_boundary0p02_global,0.15,0.02,41,24
81,1,draft32b_smart_freq_boundary0p02_global,0.15,0.02,147,11
81,2,draft32b_smart_freq_boundary0p02_global,0.15,0.02,150,17
81,3,draft32b_smart_freq_boundary0p02_global,0.15,0.02,138,19
81,4,draft32b_smart_freq_boundary0p02_global,0.15,0.02,186,23
81,5,draft32b_smart_freq_boundary0p02_global,0.15,0.02,170,16
81,6,draft32b_smart_freq_boundary0p02_global,0.15,0.02,122,22
81,7,draft32b_smart_freq_boundary0p02_global,0.15,0.02,141,16
81,8,draft32b_smart_freq_boundary0p02_global,0.15,0.02,131,20
81,9,draft32b_smart_freq_boundary0p02_global,0.15,0.02,105,17
81,10,draft32b_smart_freq_boundary0p02_global,0.15,0.02,126,22
81,11,draft32b_smart_freq_boundary0p02_global,0.15,0.02,111,18
81,12,draft32b_smart_freq_boundary0p02_global,0.15,0.02,177,18
81,13,draft32b_smart_freq_boundary0p02_global,0.15,0.02,173,21
81,14,draft32b_smart_freq_boundary0p02_global,0.15,0.02,101,19
81,15,draft32b_smart_freq_boundary0p02_global,0.15,0.02,70,13
81,16,draft32b_smart_freq_boundary0p02_global,0.15,0.02,171,18
81,17,draft32b_smart_freq_boundary0p02_global,0.15,0.02,89,38
81,0,draft32b_smart_mean_boundary0p02_global,0.15,0.02,41,22
81,1,draft32b_smart_mean_boundary0p02_global,0.15,0.02,147,17
81,2,draft32b_smart_mean_boundary0p02_global,0.15,0.02,150,17
81,3,draft32b_smart_mean_boundary0p02_global,0.15,0.02,138,21
81,4,draft32b_smart_mean_boundary0p02_global,0.15,0.02,186,18
81,5,draft32b_smart_mean_boundary0p02_global,0.15,0.02,170,17
81,6,draft32b_smart_mean_boundary0p02_global,0.15,0.02,122,19
81,7,draft32b_smart_mean_boundary0p02_global,0.15,0.02,141,14
81,8,draft32b_smart_mean_boundary0p02_global,0.15,0.02,131,19
81,9,draft32b_smart_mean_boundary0p02_global,0.15,0.02,105,19
81,10,draft32b_smart_mean_boundary0p02_global,0.15,0.02,126,24
81,11,draft32b_smart_mean_boundary0p02_global,0.15,0.02,111,21
81,12,draft32b_smart_mean_boundary0p02_global,0.15,0.02,177,19
81,13,draft32b_smart_mean_boundary0p02_global,0.15,0.02,173,21
81,14,draft32b_smart_mean_boundary0p02_global,0.15,0.02,101,16
81,15,draft32b_smart_mean_boundary0p02_global,0.15,0.02,70,18
81,16,draft32b_smart_mean_boundary0p02_global,0.15,0.02,171,18
81,17,draft32b_smart_mean_boundary0p02_global,0.15,0.02,89,32
81,0,draft32b_smart_top2_boundary0p02_global,0.15,0.02,41,21
81,1,draft32b_smart_top2_boundary0p02_global,0.15,0.02,147,16
81,2,draft32b_smart_top2_boundary0p02_global,0.15,0.02,150,21
81,3,draft32b_smart_top2_boundary0p02_global,0.15,0.02,138,18
81,4,draft32b_smart_top2_boundary0p02_global,0.15,0.02,186,19
81,5,draft32b_smart_top2_boundary0p02_global,0.15,0.02,170,20
81,6,draft32b_smart_top2_boundary0p02_global,0.15,0.02,122,17
81,7,draft32b_smart_top2_boundary0p02_global,0.15,0.02,141,14
