example_id,rate,method,heldout_query_idx,heldout_query_label,jaccard_with_online_per_doc,coverage_online_by_offline,coverage_offline_by_online,offline_selected_count,online_selected_count,fixed_set_npz,uses_current_example_question_for_offline_set
11,0.1,qk_calib_per_chunk_frequency,10,native_template,0.664,0.7980769230769231,0.7980769230769231,624,624,chunk_fixed_sets_npz/example011_rate0p1_chunk_local_sets.npz,False
11,0.1,random_per_chunk,10,native_template,0.05405405405405406,0.10256410256410256,0.10256410256410256,624,624,chunk_fixed_sets_npz/example011_rate0p1_chunk_local_sets.npz,False
11,0.15,qk_calib_per_chunk_frequency,0,native,0.6657777777777778,0.7993596584845251,0.7993596584845251,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,random_per_chunk,0,native,0.08011527377521614,0.14834578441835647,0.14834578441835647,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,qk_calib_per_chunk_frequency,1,native_template,0.6584070796460177,0.7940234791889007,0.7940234791889007,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,random_per_chunk,1,native_template,0.07701149425287357,0.14300960512273211,0.14300960512273211,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,qk_calib_per_chunk_frequency,2,native_template,0.632404181184669,0.7748132337246532,0.7748132337246532,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,random_per_chunk,2,native_template,0.07763082231167337,0.144076840981857,0.144076840981857,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,qk_calib_per_chunk_frequency,3,native_template,0.6762075134168157,0.8068303094983992,0.8068303094983992,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,random_per_chunk,3,native_template,0.07763082231167337,0.144076840981857,0.144076840981857,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,qk_calib_per_chunk_frequency,4,native_template,0.6702317290552585,0.8025613660618997,0.8025613660618997,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,random_per_chunk,4,native_template,0.07515777395295467,0.13980789754535752,0.13980789754535752,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,qk_calib_per_chunk_frequency,5,native_template,0.683737646001797,0.8121664887940235,0.8121664887940235,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,random_per_chunk,5,native_template,0.07825086306098965,0.14514407684098185,0.14514407684098185,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,qk_calib_per_chunk_frequency,6,native_template,0.6732142857142858,0.8046958377801494,0.8046958377801494,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,random_per_chunk,6,native_template,0.07515777395295467,0.13980789754535752,0.13980789754535752,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,qk_calib_per_chunk_frequency,7,native_template,0.683737646001797,0.8121664887940235,0.8121664887940235,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,random_per_chunk,7,native_template,0.07392550143266476,0.1376734258271078,0.1376734258271078,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,qk_calib_per_chunk_frequency,8,native_template,0.6747095621090259,0.8057630736392742,0.8057630736392742,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,random_per_chunk,8,native_template,0.07887161773172136,0.14621131270010673,0.14621131270010673,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,qk_calib_per_chunk_frequency,9,native_template,0.6732142857142858,0.8046958377801494,0.8046958377801494,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,random_per_chunk,9,native_template,0.07639287765651924,0.14194236926360726,0.14194236926360726,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,qk_calib_per_chunk_frequency,10,native_template,0.685251798561151,0.8132337246531484,0.8132337246531484,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.15,random_per_chunk,10,native_template,0.07763082231167337,0.144076840981857,0.144076840981857,937,937,chunk_fixed_sets_npz/example011_rate0p15_chunk_local_sets.npz,False
11,0.3,qk_calib_per_chunk_frequency,0,native,0.7488372093023256,0.8563829787234043,0.8563829787234043,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,random_per_chunk,0,native,0.1816467630421119,0.3074468085106383,0.3074468085106383,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,qk_calib_per_chunk_frequency,1,native_template,0.7375231053604436,0.8489361702127659,0.8489361702127659,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,random_per_chunk,1,native_template,0.1794228356336261,0.30425531914893617,0.30425531914893617,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,qk_calib_per_chunk_frequency,2,native_template,0.7303267372296365,0.8441489361702128,0.8441489361702128,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,random_per_chunk,2,native_template,0.17610259618392243,0.29946808510638295,0.29946808510638295,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,qk_calib_per_chunk_frequency,3,native_template,0.7520969245107176,0.8585106382978723,0.8585106382978723,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,random_per_chunk,3,native_template,0.18350645262826565,0.3101063829787234,0.3101063829787234,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,qk_calib_per_chunk_frequency,4,native_template,0.7480241748024175,0.8558510638297873,0.8558510638297873,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,random_per_chunk,4,native_template,0.1794228356336261,0.30425531914893617,0.30425531914893617,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,qk_calib_per_chunk_frequency,5,native_template,0.752913752913753,0.8590425531914894,0.8590425531914894,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,random_per_chunk,5,native_template,0.1812755262331134,0.3069148936170213,0.3069148936170213,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,qk_calib_per_chunk_frequency,6,native_template,0.7455896007428041,0.8542553191489362,0.8542553191489362,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,random_per_chunk,6,native_template,0.17720726361928615,0.30106382978723406,0.30106382978723406,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,qk_calib_per_chunk_frequency,7,native_template,0.7545496966868875,0.8601063829787234,0.8601063829787234,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,random_per_chunk,7,native_template,0.1790529946691753,0.30372340425531913,0.30372340425531913,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,qk_calib_per_chunk_frequency,8,native_template,0.7512808570097811,0.8579787234042553,0.8579787234042553,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,random_per_chunk,8,native_template,0.18090452261306533,0.30638297872340425,0.30638297872340425,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,qk_calib_per_chunk_frequency,9,native_template,0.7480241748024175,0.8558510638297873,0.8558510638297873,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,random_per_chunk,9,native_template,0.178314008147916,0.3026595744680851,0.3026595744680851,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,qk_calib_per_chunk_frequency,10,native_template,0.7472118959107806,0.8553191489361702,0.8553191489361702,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.3,random_per_chunk,10,native_template,0.18053375196232338,0.3058510638297872,0.3058510638297872,1880,1880,chunk_fixed_sets_npz/example011_rate0p3_chunk_local_sets.npz,False
11,0.5,qk_calib_per_chunk_frequency,0,native,0.8304195804195804,0.9073543457497613,0.9073543457497613,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,random_per_chunk,0,native,0.3283992387396913,0.4944285259471506,0.4944285259471506,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,qk_calib_per_chunk_frequency,1,native_template,0.8293535235876529,0.906717605858007,0.906717605858007,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,random_per_chunk,1,native_template,0.3250369120438726,0.4906080865966253,0.4906080865966253,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,qk_calib_per_chunk_frequency,2,native_template,0.8203419298753984,0.9013053167780961,0.9013053167780961,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,random_per_chunk,2,native_template,0.3281183932346723,0.4941101560012735,0.4941101560012735,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,qk_calib_per_chunk_frequency,3,native_template,0.8309530749052755,0.9076727156956383,0.9076727156956383,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,random_per_chunk,3,native_template,0.3283992387396913,0.4944285259471506,0.4944285259471506,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,qk_calib_per_chunk_frequency,4,native_template,0.8298863967375474,0.9070359758038841,0.9070359758038841,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,random_per_chunk,4,native_template,0.3264358108108108,0.49219993632601083,0.49219993632601083,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,qk_calib_per_chunk_frequency,5,native_template,0.8336252189141856,0.9092645654250239,0.9092645654250239,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,random_per_chunk,5,native_template,0.3286802030456853,0.49474689589302767,0.49474689589302767,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,qk_calib_per_chunk_frequency,6,native_template,0.8336252189141856,0.9092645654250239,0.9092645654250239,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,random_per_chunk,6,native_template,0.3278376664552949,0.49379178605539636,0.49379178605539636,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,qk_calib_per_chunk_frequency,7,native_template,0.8330901663262329,0.9089461954791468,0.9089461954791468,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,random_per_chunk,7,native_template,0.3292424883622514,0.4953836357847819,0.4953836357847819,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,qk_calib_per_chunk_frequency,8,native_template,0.8320209973753281,0.9083094555873925,0.9083094555873925,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,random_per_chunk,8,native_template,0.3269961977186312,0.49283667621776506,0.49283667621776506,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,qk_calib_per_chunk_frequency,9,native_template,0.8245715945396457,0.903852276345113,0.903852276345113,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,random_per_chunk,9,native_template,0.329805249788315,0.4960203756765361,0.4960203756765361,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,qk_calib_per_chunk_frequency,10,native_template,0.8389929742388759,0.9124482648837949,0.9124482648837949,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
11,0.5,random_per_chunk,10,native_template,0.3289612862280516,0.4950652658389048,0.4950652658389048,3141,3141,chunk_fixed_sets_npz/example011_rate0p5_chunk_local_sets.npz,False
12,0.05,qk_calib_per_chunk_frequency,0,native,0.6516129032258065,0.7890625,0.7890625,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,random_per_chunk,0,native,0.02127659574468085,0.041666666666666664,0.041666666666666664,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,qk_calib_per_chunk_frequency,1,native_template,0.6768558951965066,0.8072916666666666,0.8072916666666666,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,random_per_chunk,1,native_template,0.022636484687083888,0.044270833333333336,0.044270833333333336,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,qk_calib_per_chunk_frequency,2,native_template,0.6916299559471366,0.8177083333333334,0.8177083333333334,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,random_per_chunk,2,native_template,0.01856763925729443,0.036458333333333336,0.036458333333333336,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,qk_calib_per_chunk_frequency,3,native_template,0.6551724137931034,0.7916666666666666,0.7916666666666666,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,random_per_chunk,3,native_template,0.022636484687083888,0.044270833333333336,0.044270833333333336,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,qk_calib_per_chunk_frequency,4,native_template,0.6842105263157895,0.8125,0.8125,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,random_per_chunk,4,native_template,0.024,0.046875,0.046875,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,qk_calib_per_chunk_frequency,5,native_template,0.6879120879120879,0.8151041666666666,0.8151041666666666,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,random_per_chunk,5,native_template,0.02127659574468085,0.041666666666666664,0.041666666666666664,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,qk_calib_per_chunk_frequency,6,native_template,0.6623376623376623,0.796875,0.796875,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,random_per_chunk,6,native_template,0.0199203187250996,0.0390625,0.0390625,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,qk_calib_per_chunk_frequency,7,native_template,0.6623376623376623,0.796875,0.796875,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,random_per_chunk,7,native_template,0.02127659574468085,0.041666666666666664,0.041666666666666664,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,qk_calib_per_chunk_frequency,8,native_template,0.6916299559471366,0.8177083333333334,0.8177083333333334,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,random_per_chunk,8,native_template,0.01856763925729443,0.036458333333333336,0.036458333333333336,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,qk_calib_per_chunk_frequency,9,native_template,0.7258426966292135,0.8411458333333334,0.8411458333333334,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,random_per_chunk,9,native_template,0.0199203187250996,0.0390625,0.0390625,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,qk_calib_per_chunk_frequency,10,native_template,0.6587473002159827,0.7942708333333334,0.7942708333333334,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.05,random_per_chunk,10,native_template,0.0199203187250996,0.0390625,0.0390625,384,384,chunk_fixed_sets_npz/example012_rate0p05_chunk_local_sets.npz,False
12,0.1,qk_calib_per_chunk_frequency,0,native,0.673866090712743,0.8051612903225807,0.8051612903225807,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,random_per_chunk,0,native,0.05084745762711865,0.0967741935483871,0.0967741935483871,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,qk_calib_per_chunk_frequency,1,native_template,0.7203107658157603,0.8374193548387097,0.8374193548387097,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,random_per_chunk,1,native_template,0.051560379918588875,0.09806451612903226,0.09806451612903226,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,qk_calib_per_chunk_frequency,2,native_template,0.6884531590413944,0.8154838709677419,0.8154838709677419,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,random_per_chunk,2,native_template,0.05084745762711865,0.0967741935483871,0.0967741935483871,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,qk_calib_per_chunk_frequency,3,native_template,0.6884531590413944,0.8154838709677419,0.8154838709677419,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,random_per_chunk,3,native_template,0.05013550135501355,0.09548387096774194,0.09548387096774194,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,qk_calib_per_chunk_frequency,4,native_template,0.7089305402425579,0.8296774193548387,0.8296774193548387,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,random_per_chunk,4,native_template,0.051560379918588875,0.09806451612903226,0.09806451612903226,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,qk_calib_per_chunk_frequency,5,native_template,0.6995614035087719,0.8232258064516129,0.8232258064516129,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,random_per_chunk,5,native_template,0.05227427019687712,0.09935483870967741,0.09935483870967741,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,qk_calib_per_chunk_frequency,6,native_template,0.6884531590413944,0.8154838709677419,0.8154838709677419,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,random_per_chunk,6,native_template,0.05013550135501355,0.09548387096774194,0.09548387096774194,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,qk_calib_per_chunk_frequency,7,native_template,0.6976998904709748,0.8219354838709677,0.8219354838709677,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,random_per_chunk,7,native_template,0.05013550135501355,0.09548387096774194,0.09548387096774194,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,qk_calib_per_chunk_frequency,8,native_template,0.7070484581497798,0.8283870967741935,0.8283870967741935,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,random_per_chunk,8,native_template,0.05227427019687712,0.09935483870967741,0.09935483870967741,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,qk_calib_per_chunk_frequency,9,native_template,0.7184035476718403,0.8361290322580646,0.8361290322580646,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,random_per_chunk,9,native_template,0.051560379918588875,0.09806451612903226,0.09806451612903226,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,qk_calib_per_chunk_frequency,10,native_template,0.6958424507658644,0.8206451612903226,0.8206451612903226,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.1,random_per_chunk,10,native_template,0.051560379918588875,0.09806451612903226,0.09806451612903226,775,775,chunk_fixed_sets_npz/example012_rate0p1_chunk_local_sets.npz,False
12,0.15,qk_calib_per_chunk_frequency,0,native,0.6933139534883721,0.8188841201716738,0.8188841201716738,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,random_per_chunk,0,native,0.07422775472568004,0.13819742489270387,0.13819742489270387,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,qk_calib_per_chunk_frequency,1,native_template,0.7233727810650887,0.8394849785407725,0.8394849785407725,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,random_per_chunk,1,native_template,0.06880733944954129,0.12875536480686695,0.12875536480686695,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,qk_calib_per_chunk_frequency,2,native_template,0.7246484085862325,0.8403433476394849,0.8403433476394849,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,random_per_chunk,2,native_template,0.07323813910640257,0.13648068669527896,0.13648068669527896,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,qk_calib_per_chunk_frequency,3,native_template,0.7119764878765613,0.8317596566523605,0.8317596566523605,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,random_per_chunk,3,native_template,0.07126436781609195,0.13304721030042918,0.13304721030042918,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,qk_calib_per_chunk_frequency,4,native_template,0.7297698589458055,0.8437768240343347,0.8437768240343347,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,random_per_chunk,4,native_template,0.06880733944954129,0.12875536480686695,0.12875536480686695,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,qk_calib_per_chunk_frequency,5,native_template,0.728486646884273,0.8429184549356223,0.8429184549356223,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,random_per_chunk,5,native_template,0.07225034514496088,0.13476394849785409,0.13476394849785409,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,qk_calib_per_chunk_frequency,6,native_template,0.7310549777117384,0.8446351931330472,0.8446351931330472,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,random_per_chunk,6,native_template,0.06978879706152434,0.13047210300429185,0.13047210300429185,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,qk_calib_per_chunk_frequency,7,native_template,0.7208271787296898,0.8377682403433476,0.8377682403433476,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,random_per_chunk,7,native_template,0.07126436781609195,0.13304721030042918,0.13304721030042918,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,qk_calib_per_chunk_frequency,8,native_template,0.7272053372868792,0.8420600858369098,0.8420600858369098,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,random_per_chunk,8,native_template,0.07077205882352941,0.13218884120171673,0.13218884120171673,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,qk_calib_per_chunk_frequency,9,native_template,0.7388059701492538,0.8497854077253219,0.8497854077253219,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,random_per_chunk,9,native_template,0.07323813910640257,0.13648068669527896,0.13648068669527896,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,qk_calib_per_chunk_frequency,10,native_template,0.7246484085862325,0.8403433476394849,0.8403433476394849,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.15,random_per_chunk,10,native_template,0.07225034514496088,0.13476394849785409,0.13476394849785409,1165,1165,chunk_fixed_sets_npz/example012_rate0p15_chunk_local_sets.npz,False
12,0.3,qk_calib_per_chunk_frequency,0,native,0.7682695948504354,0.8689507494646681,0.8689507494646681,2335,2335,chunk_fixed_sets_npz/example012_rate0p3_chunk_local_sets.npz,False
12,0.3,random_per_chunk,0,native,0.17869762746087833,0.3032119914346895,0.3032119914346895,2335,2335,chunk_fixed_sets_npz/example012_rate0p3_chunk_local_sets.npz,False
12,0.3,qk_calib_per_chunk_frequency,1,native_template,0.784486052732136,0.8792291220556745,0.8792291220556745,2335,2335,chunk_fixed_sets_npz/example012_rate0p3_chunk_local_sets.npz,False
12,0.3,random_per_chunk,1,native_template,0.18317709652900938,0.30963597430406853,0.30963597430406853,2335,2335,chunk_fixed_sets_npz/example012_rate0p3_chunk_local_sets.npz,False
12,0.3,qk_calib_per_chunk_frequency,2,native_template,0.7804041174227984,0.8766595289079229,0.8766595289079229,2335,2335,chunk_fixed_sets_npz/example012_rate0p3_chunk_local_sets.npz,False
12,0.3,random_per_chunk,2,native_template,0.18048533872598585,0.3057815845824411,0.3057815845824411,2335,2335,chunk_fixed_sets_npz/example012_rate0p3_chunk_local_sets.npz,False
12,0.3,qk_calib_per_chunk_frequency,3,native_template,0.7776931861438904,0.8749464668094219,0.8749464668094219,2335,2335,chunk_fixed_sets_npz/example012_rate0p3_chunk_local_sets.npz,False
12,0.3,random_per_chunk,3,native_template,0.18048533872598585,0.3057815845824411,0.3057815845824411,2335,2335,chunk_fixed_sets_npz/example012_rate0p3_chunk_local_sets.npz,False
12,0.3,qk_calib_per_chunk_frequency,4,native_template,0.789272030651341,0.8822269807280514,0.8822269807280514,2335,2335,chunk_fixed_sets_npz/example012_rate0p3_chunk_local_sets.npz,False
12,0.3,random_per_chunk,4,native_template,0.17988883274381,0.3049250535331906,0.3049250535331906,2335,2335,chunk_fixed_sets_npz/example012_rate0p3_chunk_local_sets.npz,False
12,0.3,qk_calib_per_chunk_frequency,5,native_template,0.7954632833525567,0.8860813704496788,0.8860813704496788,2335,2335,chunk_fixed_sets_npz/example012_rate0p3_chunk_local_sets.npz,False
12,0.3,random_per_chunk,5,native_template,0.17869762746087833,0.3032119914346895,0.3032119914346895,2335,2335,chunk_fixed_sets_npz/example012_rate0p3_chunk_local_sets.npz,False
12,0.3,qk_calib_per_chunk_frequency,6,native_template,0.7906441717791411,0.8830835117773019,0.8830835117773019,2335,2335,chunk_fixed_sets_npz/example012_rate0p3_chunk_local_sets.npz,False
12,0.3,random_per_chunk,6,native_template,0.18108244815376834,0.30663811563169163,0.30663811563169163,2335,2335,chunk_fixed_sets_npz/example012_rate0p3_chunk_local_sets.npz,False
12,0.3,qk_calib_per_chunk_frequency,7,native_template,0.7858508604206501,0.880085653104925,0.880085653104925,2335,2335,chunk_fixed_sets_npz/example012_rate0p3_chunk_local_sets.npz,False
12,0.3,random_per_chunk,7,native_template,0.17988883274381,0.3049250535331906,0.3049250535331906,2335,2335,chunk_fixed_sets_npz/example012_rate0p3_chunk_local_sets.npz,False
