dataset,method,rate,segment,source_csv,source_row,Question,Real Answer,Pred Answer,Predicted_Clean,Rejudge_Correct,Rejudge_Reason,Rejudge_Raw
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,18,What is the record label for the band which performed Pythons?,Kanine Records,Sire Records,Sire Records,False,预测答案给出的唱片公司是“Sire Records”，而标准答案是“Kanine Records”。两者在语义上并不等价，且预测答案未包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的唱片公司是“Sire Records”，而标准答案是“Kanine Records”。两者在语义上并不等价，且预测答案未包含标准答案的关键信息，因此判断为错误。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,19,Who is the employer of the person Mach's principle was named after?,Charles University,Einstein,Einstein,False,预测答案“Einstein”与标准答案“Charles University”完全不符。马赫原理是以恩斯特·马赫命名的，而马赫的雇主是查尔斯大学，并非爱因斯坦，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案“Einstein”与标准答案“Charles University”完全不符。马赫原理是以恩斯特·马赫命名的，而马赫的雇主是查尔斯大学，并非爱因斯坦，因此预测答案未能正确回答问题。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,20,What is the life expectancy of the type of retriever named after the body of water the Patuxent River turns into?,average lifespan at 9.4 years,12 to 13 years,12 to 13 years,False,预测答案给出的寿命是“12 to 13 years”，而标准答案明确指出该犬种的平均寿命为“9.4 years”。两者在数值上完全不一致，语义上也不等价，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的寿命是“12 to 13 years”，而标准答案明确指出该犬种的平均寿命为“9.4 years”。两者在数值上完全不一致，语义上也不等价，因此预测答案未能正确回答问题。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,21,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Sambas is located?,Francisco Guterres,Answer: José Ramos-Horta,José Ramos-Horta,False,预测答案“José Ramos-Horta”与标准答案“Francisco Guterres”是两个不同的人名，预测答案没有包含标准答案的关键信息，两者在语义上不等价，因此判断为错误。,"判断: 错误
原因: 预测答案“José Ramos-Horta”与标准答案“Francisco Guterres”是两个不同的人名，预测答案没有包含标准答案的关键信息，两者在语义上不等价，因此判断为错误。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,22,What is the capital of the country it is about?,Aden,Answer: Georgetown,Georgetown,False,预测答案“Georgetown”与标准答案“Aden”完全不同，两者指代的是不同的城市，在语义上没有任何等价或包含关系，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“Georgetown”与标准答案“Aden”完全不同，两者指代的是不同的城市，在语义上没有任何等价或包含关系，因此未能正确回答问题。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,23,The league playing in the Thursday night football game is a type of what?,sports league,professional sports,professional sports,False,预测答案“professional sports”指的是职业体育这一大类概念，而标准答案“sports league”指的是体育联盟。两者在语义上并不等价，预测答案未能准确包含标准答案的关键信息。,"判断: 错误
原因: 预测答案“professional sports”指的是职业体育这一大类概念，而标准答案“sports league”指的是体育联盟。两者在语义上并不等价，预测答案未能准确包含标准答案的关键信息。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,24,A participant of the Battle of Brechin is an instance of?,Scottish clan,Clan Gordon,Clan Gordon,False,预测答案“Clan Gordon”是一个具体的苏格兰氏族实例，而标准答案“Scottish clan”是该实例所属的类别。预测答案未能包含标准答案的关键信息，两者在语义上并不等价。,"判断: 错误
原因: 预测答案“Clan Gordon”是一个具体的苏格兰氏族实例，而标准答案“Scottish clan”是该实例所属的类别。预测答案未能包含标准答案的关键信息，两者在语义上并不等价。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,25,What is the symbol of the Saints from the city that is the location of Blanton's manufacturer's headquarters called?,fleur - de-lis,fleur-de-lis,fleur-de-lis,True,预测答案“fleur-de-lis”与标准答案“fleur - de-lis”在语义上完全等价，唯一的区别仅在于连字符前后的空格差异，属于允许的措辞和格式上的细微差异，包含了标准答案的关键信息。,"判断: 正确
原因: 预测答案“fleur-de-lis”与标准答案“fleur - de-lis”在语义上完全等价，唯一的区别仅在于连字符前后的空格差异，属于允许的措辞和格式上的细微差异，包含了标准答案的关键信息。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,26,What mythology is the city where Eutychides was born in a part of?,Greek mythology,Greek mythology,Greek mythology,True,预测答案与标准答案完全一致，均为“Greek mythology”。预测答案准确包含了标准答案的所有关键信息，在语义上完全等价，正确地回答了关于Eutychides出生地所属神话体系的问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Greek mythology”。预测答案准确包含了标准答案的所有关键信息，在语义上完全等价，正确地回答了关于Eutychides出生地所属神话体系的问题。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,27,What is the oldest college in the state that contains Borough House Plantation?,College of Charles Towne,College of Charleston,College of Charleston,True,预测答案“College of Charleston”与标准答案“College of Charles Towne”指代的是同一所教育机构。“Charles Towne”是查尔斯顿的历史旧称，两者在语义上完全等价，仅存在名称拼写上的历史演变差异，因此预测答案正确回答了问题。,"判断: 正确
原因: 预测答案“College of Charleston”与标准答案“College of Charles Towne”指代的是同一所教育机构。“Charles Towne”是查尔斯顿的历史旧称，两者在语义上完全等价，仅存在名称拼写上的历史演变差异，因此预测答案正确回答了问题。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,28,"What county shares a border with the other county, that contains the city, that is the birthplace of the performer of Never Gonna Fall in Love Again?",Cabarrus County,Answer: Lempira,Lempira,False,预测答案“Lempira”与标准答案“Cabarrus County”完全不符，没有包含标准答案的任何关键信息，两者在语义上也不等价，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案“Lempira”与标准答案“Cabarrus County”完全不符，没有包含标准答案的任何关键信息，两者在语义上也不等价，因此预测答案未能正确回答问题。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,29,What city was the author of What We Talk About When We Talk About love born in?,Clatskanie,"Clatskanie, Oregon","Clatskanie, Oregon",True,"预测答案“Clatskanie, Oregon”包含了标准答案“Clatskanie”的关键信息，并且补充了该城市所在的州名，两者在语义上完全等价，正确回答了作者出生地的问题。","判断: 正确
原因: 预测答案“Clatskanie, Oregon”包含了标准答案“Clatskanie”的关键信息，并且补充了该城市所在的州名，两者在语义上完全等价，正确回答了作者出生地的问题。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,30,What undertaking included the person who discovered that the number of protons in each element's atoms is unique?,Manhattan Project,Manhattan Project,Manhattan Project,True,预测答案“Manhattan Project”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了提出的问题。,"判断: 正确
原因: 预测答案“Manhattan Project”与标准答案完全一致，包含了标准答案的关键信息，且在语义上完全等价，准确地回答了提出的问题。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,31,What was the story of the character from The Bourne Deception based on?,the novel of the same name by Robert Ludlum,The story of the character from The Bourne Deception is based on the legendary Bavarian prophet Mühlhias.,The story of the character from The Bourne Deception is based on the legendary Bavarian prophet Mühlhias.,False,预测答案称该角色的故事是基于巴伐利亚预言家Mühlhias，这与标准答案完全不符。标准答案明确指出故事是基于罗伯特·陆德伦的同名小说，预测答案未包含此关键信息，语义上也不等价，因此判断为错误。,"判断: 错误
原因: 预测答案称该角色的故事是基于巴伐利亚预言家Mühlhias，这与标准答案完全不符。标准答案明确指出故事是基于罗伯特·陆德伦的同名小说，预测答案未包含此关键信息，语义上也不等价，因此判断为错误。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,32,Which two features were played up the person who had the biggest net worth in 2017?,ease of use and enhanced support for Plug and Play,The two features played up for the person with the biggest net worth in 2017 were being the richest man in the world and having the largest number of billionaires in the United States.,The two features played up for the person with the biggest net worth in 2017 were being the richest man in the world and having the largest number of billionaires in the United States.,False,预测答案未能包含标准答案中的关键信息。标准答案指出的两个特征是“ease of use”和“enhanced support for Plug and Play”，而预测答案给出的却是“being the richest man in the world”和“having the largest number of billionaires in the United States”，两者在语义上完全不一致，因此判断为错误。,"判断: 错误
原因: 预测答案未能包含标准答案中的关键信息。标准答案指出的两个特征是“ease of use”和“enhanced support for Plug and Play”，而预测答案给出的却是“being the richest man in the world”和“having the largest number of billionaires in the United States”，两者在语义上完全不一致，因此判断为错误。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,33,"Who is one of the members of the music group that performed ""Good Little Girls""?",Aaron Benward,Gloria Castillo,Gloria Castillo,False,预测答案给出的名字是“Gloria Castillo”，与标准答案“Aaron Benward”完全不一致，两者并非同一人，且在语义上也不等价，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的名字是“Gloria Castillo”，与标准答案“Aaron Benward”完全不一致，两者并非同一人，且在语义上也不等价，因此预测答案未能正确回答问题。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,34,How many times did plague occur in the place where Bajazet's composer was born?,22,Answer: 54,54,False,预测答案给出的数字是54，而标准答案为22。两者在数值上完全不一致，且不存在任何语义上的等价关系，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的数字是54，而标准答案为22。两者在数值上完全不一致，且不存在任何语义上的等价关系，因此预测答案未能正确回答问题。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,35,What year did the company that published Starship Command end?,1986,1999,1999,False,预测答案给出的年份是1999，而标准答案明确指出该公司结束的年份是1986。两者在关键信息上完全不一致，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的年份是1999，而标准答案明确指出该公司结束的年份是1986。两者在关键信息上完全不一致，因此预测答案未能正确回答问题。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,36,Who is the spouse of the child of Peter Andreas Heiberg?,Johanne Luise Heiberg,Johanne Luise Pätges,Johanne Luise Pätges,True,预测答案“Johanne Luise Pätges”与标准答案“Johanne Luise Heiberg”指向的是同一个人。Johanne Luise Pätges是这位丹麦著名女演员的婚前本名，婚后她随夫姓改名为Heiberg。两者在语义上完全等价，正确回答了关于Peter Andreas Heiberg之子配偶的问题。,"判断: 正确
原因: 预测答案“Johanne Luise Pätges”与标准答案“Johanne Luise Heiberg”指向的是同一个人。Johanne Luise Pätges是这位丹麦著名女演员的婚前本名，婚后她随夫姓改名为Heiberg。两者在语义上完全等价，正确回答了关于Peter Andreas Heiberg之子配偶的问题。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,37,What character in A League of their Own was played by the actress who played Thelma in the movie Thelma and Louise?,Dottie Hinson,"Answer: The character in *A League of Their Own* played by the actress who played Thelma in *Thelma and Louise* is **Dottie Hinson**, portrayed by **Geena Davis**.","The character in *A League of Their Own* played by the actress who played Thelma in *Thelma and Louise* is **Dottie Hinson**, portrayed by **Geena Davis**.",True,预测答案明确指出了在电影《红粉联盟》中扮演该角色的角色名为Dottie Hinson，这与标准答案完全一致。此外，预测答案还补充了女演员Geena Davis的名字，这进一步验证了答案的准确性，符合所有判断标准。,"判断: 正确
原因: 预测答案明确指出了在电影《红粉联盟》中扮演该角色的角色名为Dottie Hinson，这与标准答案完全一致。此外，预测答案还补充了女演员Geena Davis的名字，这进一步验证了答案的准确性，符合所有判断标准。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,38,What is the abbreviated name of the exclusive platform of the video game named for the league with a halftime event just before the publishers clearing house sweepstakes drawing.,NES,NFL,NFL,False,预测答案“NFL”与标准答案“NES”完全不同。问题询问的是该电子游戏的专属平台缩写，标准答案“NES”代表任天堂娱乐系统，而预测答案“NFL”代表国家橄榄球联盟，两者在语义和信息上均不一致，因此判断为错误。,"判断: 错误
原因: 预测答案“NFL”与标准答案“NES”完全不同。问题询问的是该电子游戏的专属平台缩写，标准答案“NES”代表任天堂娱乐系统，而预测答案“NFL”代表国家橄榄球联盟，两者在语义和信息上均不一致，因此判断为错误。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,39,When was the last time the sports team Alan O'Neil was a member of beat the winner of the 1894-95 FA cup?,1 December 2010,1999,1999,False,预测答案给出的时间是1999年，而标准答案明确指出时间为1 December 2010。两者在具体年份和日期上完全不一致，预测答案未包含标准答案的关键信息，语义上也不等价，因此判断为错误。,"判断: 错误
原因: 预测答案给出的时间是1999年，而标准答案明确指出时间为1 December 2010。两者在具体年份和日期上完全不一致，预测答案未包含标准答案的关键信息，语义上也不等价，因此判断为错误。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,40,Who is the spouse of the person who plays Batman in the Lego Batman Movie?,Amy Poehler,Rosario Dawson,Rosario Dawson,False,预测答案“Rosario Dawson”与标准答案“Amy Poehler”完全不同。在《乐高蝙蝠侠大电影》中，为蝙蝠侠配音的演员是威尔·阿奈特，其配偶对应的标准答案是Amy Poehler，而Rosario Dawson是该电影中为蝙蝠女配音的演员，并非蝙蝠侠扮演者的配偶。因此，预测答案未包含标准答案的关键信息，语义上也不等价。,"判断: 错误
原因: 预测答案“Rosario Dawson”与标准答案“Amy Poehler”完全不同。在《乐高蝙蝠侠大电影》中，为蝙蝠侠配音的演员是威尔·阿奈特，其配偶对应的标准答案是Amy Poehler，而Rosario Dawson是该电影中为蝙蝠女配音的演员，并非蝙蝠侠扮演者的配偶。因此，预测答案未包含标准答案的关键信息，语义上也不等价。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,41,By how much of the population of the region where Baton a feu originated reduced by the black death?,30% to 65%,"The population of the region where ""Baton a feu"" originated, which is Europe, was reduced by approximately one-third to one-half during the Black Death.","The population of the region where ""Baton a feu"" originated, which is Europe, was reduced by approximately one-third to one-half during the Black Death.",True,预测答案指出该地区人口减少了“三分之一到二分之一”，这与标准答案中的“30%到65%”在数值范围上高度重合且语义等价，准确回答了问题。,"判断: 正确
原因: 预测答案指出该地区人口减少了“三分之一到二分之一”，这与标准答案中的“30%到65%”在数值范围上高度重合且语义等价，准确回答了问题。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,42,When did the explorer reach the headquarters location of the group Con-Test's record label is part of?,"August 3, 1769","Answer: August 3, 1769","August 3, 1769",True,"预测答案“August 3, 1769”与标准答案完全一致，包含了标准答案中的所有关键信息，且在语义上完全等价，准确地回答了问题。","判断: 正确
原因: 预测答案“August 3, 1769”与标准答案完全一致，包含了标准答案中的所有关键信息，且在语义上完全等价，准确地回答了问题。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,43,What is the name of the castle in the city where the performers of Spirit If.. became a band?,Casa Loma,Casa Loma,Casa Loma,True,预测答案“Casa Loma”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，准确地回答了问题中关于城堡名称的询问。,"判断: 正确
原因: 预测答案“Casa Loma”与标准答案完全一致，包含了标准答案的所有关键信息，且在语义上完全等价，准确地回答了问题中关于城堡名称的询问。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,44,Who wrote a book about growing up in the same nationality as the man who produced The Wild Women of Chastity Gulch?,Min Zhou,Katherine Applegate,Katherine Applegate,False,预测答案“Katherine Applegate”与标准答案“Min Zhou”完全不同，两者既不包含相同的关键信息，在语义上也不等价，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案“Katherine Applegate”与标准答案“Min Zhou”完全不同，两者既不包含相同的关键信息，在语义上也不等价，因此预测答案未能正确回答问题。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,45,Who is the spouse of the actor of Ethan in A Dog's Purpose?,Meg Ryan,Peggy Lipton,Peggy Lipton,False,预测答案给出的名字是“Peggy Lipton”，而标准答案是“Meg Ryan”。两者是完全不同的人名，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此未能正确回答问题。,"判断: 错误
原因: 预测答案给出的名字是“Peggy Lipton”，而标准答案是“Meg Ryan”。两者是完全不同的人名，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此未能正确回答问题。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,46,Who is the federal leader of the party that Pierre-Hugues Boisvenu is a member of?,Andrew Scheer,"Answer: The federal leader of the party that Pierre-Hugues Boisvenu is a member of is not explicitly mentioned in the provided text. However, since Boisvenu is a senator and a member of the","The federal leader of the party that Pierre-Hugues Boisvenu is a member of is not explicitly mentioned in the provided text. However, since Boisvenu is a senator and a member of the",False,预测答案被截断且未能给出具体的人名，它明确表示文本中未提及该政党的联邦领袖。因此，预测答案没有包含标准答案“Andrew Scheer”的关键信息，未能正确回答问题。,"判断: 错误
原因: 预测答案被截断且未能给出具体的人名，它明确表示文本中未提及该政党的联邦领袖。因此，预测答案没有包含标准答案“Andrew Scheer”的关键信息，未能正确回答问题。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,47,At what local time does the country where Fuser and Alberto meet the indigenous couple traveling to look for work change their clocks for DST?,24:00,12:00 Coordinated Universal Time (UTC),12:00 Coordinated Universal Time (UTC),False,预测答案给出的是“12:00 Coordinated Universal Time (UTC)”，而标准答案为“24:00”。两者在具体时间数值和时区表达上均不一致，且在语义上不等价，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案给出的是“12:00 Coordinated Universal Time (UTC)”，而标准答案为“24:00”。两者在具体时间数值和时区表达上均不一致，且在语义上不等价，因此预测答案未能正确回答问题。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,48,When did the place of birth of the performer of Mother-in-Law elect its first black Mayor?,1970s,2008,2008,False,预测答案给出的时间是2008年，而标准答案给出的时间是1970s（20世纪70年代）。两者在时间信息上完全不一致，预测答案没有包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的时间是2008年，而标准答案给出的时间是1970s（20世纪70年代）。两者在时间信息上完全不一致，预测答案没有包含标准答案的关键信息，因此判断为错误。"
musique-v2,sparse_k4_preprocess,0.15,seg_50_100,/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/by_date/2026-07-18/spare_k_q_recompute_exp/rejudge_input_corrected/sparse_k4_preprocess/musique-v2/rate_0p15/seg_50_100/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,49,When was the last time Ken Faulkner's team beat the 1894-95 FA Cup winner?,1 December 2010,2005,2005,False,预测答案给出的时间是2005年，而标准答案明确指出时间是2010年12月1日。两者在年份上完全不一致，预测答案没有包含标准答案的关键信息，语义上也不等价，因此判断为错误。,"判断: 错误
原因: 预测答案给出的时间是2005年，而标准答案明确指出时间是2010年12月1日。两者在年份上完全不一致，预测答案没有包含标准答案的关键信息，语义上也不等价，因此判断为错误。"
