source,kind,layer,group,tokens,delta_l2,base_l2,relative_l2,energy_share
preprocess,v,38,unselected,1117,0.0,545.6724853515625,0.0,0.0
preprocess,v,38,all,1313,107.05157470703125,586.8084106445312,0.1824301928281784,1.0
preprocess,v,39,selected,196,121.89817810058594,225.86648559570312,0.5396913290023804,1.0000001192092896
preprocess,v,39,unselected,1117,0.0,574.6630859375,0.0,0.0
preprocess,v,39,all,1313,121.89817810058594,617.4624633789062,0.1974179595708847,1.0
preprocess,v,40,selected,196,156.371826171875,260.42559814453125,0.6004472374916077,1.0
preprocess,v,40,unselected,1117,0.0,643.4699096679688,0.0,0.0
preprocess,v,40,all,1313,156.371826171875,694.178466796875,0.22526170313358307,1.0
preprocess,v,41,selected,196,162.16595458984375,273.0107727050781,0.5939910411834717,1.0000001192092896
preprocess,v,41,unselected,1117,0.0,685.2003784179688,0.0,0.0
preprocess,v,41,all,1313,162.16595458984375,737.5923461914062,0.21985851228237152,1.0
preprocess,v,42,selected,196,221.1230010986328,315.8145446777344,0.7001672387123108,1.0000001192092896
preprocess,v,42,unselected,1117,0.0,778.24609375,0.0,0.0
preprocess,v,42,all,1313,221.1230010986328,839.8910522460938,0.26327580213546753,1.0
preprocess,v,43,selected,196,252.41671752929688,348.4293518066406,0.7244415879249573,1.0000001192092896
preprocess,v,43,unselected,1117,0.0,847.4243774414062,0.0,0.0
preprocess,v,43,all,1313,252.41671752929688,916.2653198242188,0.2754842936992645,1.0
preprocess,v,44,selected,196,346.98175048828125,422.9652099609375,0.8203552961349487,1.0
preprocess,v,44,unselected,1117,0.0,1017.8697509765625,0.0,0.0
preprocess,v,44,all,1313,346.98175048828125,1102.2572021484375,0.3147920072078705,1.0
preprocess,v,45,selected,196,287.1441955566406,392.9794616699219,0.7306849956512451,1.0000001192092896
preprocess,v,45,unselected,1117,0.0,974.9552001953125,0.0,0.0
preprocess,v,45,all,1313,287.1441955566406,1051.180419921875,0.2731635570526123,1.0
preprocess,v,46,selected,196,320.9391174316406,409.14483642578125,0.7844144105911255,1.0
preprocess,v,46,unselected,1117,0.0,1017.8121948242188,0.0,0.0
preprocess,v,46,all,1313,320.9391174316406,1096.9783935546875,0.2925664782524109,1.0
preprocess,v,47,selected,196,353.0857238769531,444.3798522949219,0.7945583462715149,1.0000001192092896
preprocess,v,47,unselected,1117,0.0,1115.3697509765625,0.0,0.0
preprocess,v,47,all,1313,353.0857238769531,1200.646240234375,0.2940797209739685,1.0
preprocess,v,48,selected,196,374.69732666015625,466.4333801269531,0.8033244013786316,0.9999998807907104
preprocess,v,48,unselected,1117,0.0,1173.102294921875,0.0,0.0
preprocess,v,48,all,1313,374.69732666015625,1262.439697265625,0.29680413007736206,1.0
preprocess,v,49,selected,196,356.5642395019531,452.5122985839844,0.7879658341407776,0.9999999403953552
preprocess,v,49,unselected,1117,0.0,1145.4085693359375,0.0,0.0
preprocess,v,49,all,1313,356.5642395019531,1231.565185546875,0.2895212173461914,1.0
preprocess,v,50,selected,196,343.02587890625,475.476318359375,0.7214363217353821,1.0
preprocess,v,50,unselected,1117,0.0,1213.1710205078125,0.0,0.0
preprocess,v,50,all,1313,343.02587890625,1303.0316162109375,0.2632521390914917,1.0
preprocess,v,51,selected,196,427.18572998046875,629.2237548828125,0.6789091229438782,1.0000001192092896
preprocess,v,51,unselected,1117,0.0,1563.935546875,0.0,0.0
preprocess,v,51,all,1313,427.18572998046875,1685.780517578125,0.25340530276298523,1.0
preprocess,v,52,selected,196,439.866943359375,760.1155395507812,0.5786843299865723,1.0
preprocess,v,52,unselected,1117,0.0,1828.1243896484375,0.0,0.0
preprocess,v,52,all,1313,439.866943359375,1979.8626708984375,0.22217042744159698,1.0
preprocess,v,53,selected,196,524.7149047851562,848.2424926757812,0.6185907125473022,0.9999998807907104
preprocess,v,53,unselected,1117,0.0,2110.94287109375,0.0,0.0
preprocess,v,53,all,1313,524.7149047851562,2275.006591796875,0.23064324259757996,1.0
preprocess,v,54,selected,196,619.8072509765625,1111.871826171875,0.5574448704719543,0.9999999403953552
preprocess,v,54,unselected,1117,0.0,2612.899169921875,0.0,0.0
preprocess,v,54,all,1313,619.8072509765625,2839.65087890625,0.21826882660388947,1.0
preprocess,v,55,selected,196,664.1255493164062,1080.3359375,0.6147398352622986,1.0
preprocess,v,55,unselected,1117,0.0,2611.177001953125,0.0,0.0
preprocess,v,55,all,1313,664.1255493164062,2825.863037109375,0.23501689732074738,1.0
preprocess,v,56,selected,196,889.2081298828125,1634.5384521484375,0.5440117716789246,0.9999999403953552
preprocess,v,56,unselected,1117,0.0,3748.26171875,0.0,0.0
preprocess,v,56,all,1313,889.2081298828125,4089.172607421875,0.21745428442955017,1.0
preprocess,v,57,selected,196,997.6021728515625,1833.723388671875,0.5440309047698975,1.0
preprocess,v,57,unselected,1117,0.0,4093.12890625,0.0,0.0
preprocess,v,57,all,1313,997.6021728515625,4485.12109375,0.22242480516433716,1.0
preprocess,v,58,selected,196,1299.4173583984375,2372.96923828125,0.5475913286209106,0.9999999403953552
preprocess,v,58,unselected,1117,0.0,5208.73291015625,0.0,0.0
preprocess,v,58,all,1313,1299.4173583984375,5723.84521484375,0.22701825201511383,1.0
preprocess,v,59,selected,196,1572.08544921875,2928.965087890625,0.5367375016212463,0.9999998211860657
preprocess,v,59,unselected,1117,0.0,6216.166015625,0.0,0.0
preprocess,v,59,all,1313,1572.08544921875,6871.6943359375,0.2287769764661789,1.0
preprocess,v,60,selected,196,1534.4608154296875,2628.3798828125,0.5838047862052917,1.0
preprocess,v,60,unselected,1117,0.0,6226.19482421875,0.0,0.0
preprocess,v,60,all,1313,1534.4608154296875,6758.28857421875,0.22704872488975525,1.0
preprocess,v,61,selected,196,1867.9619140625,3576.823486328125,0.5222404599189758,1.0000001192092896
preprocess,v,61,unselected,1117,0.0,7941.318359375,0.0,0.0
preprocess,v,61,all,1313,1867.9619140625,8709.7080078125,0.21446894109249115,1.0
preprocess,v,62,selected,196,2012.858154296875,3517.31640625,0.5722709894180298,1.0000001192092896
preprocess,v,62,unselected,1117,0.0,7839.474609375,0.0,0.0
preprocess,v,62,all,1313,2012.858154296875,8592.4365234375,0.23425929248332977,1.0
preprocess,v,63,selected,196,1268.0836181640625,2242.73681640625,0.5654179453849792,1.0
preprocess,v,63,unselected,1117,0.0,5244.1494140625,0.0,0.0
preprocess,v,63,all,1313,1268.0836181640625,5703.64404296875,0.22232867777347565,1.0
