source,kind,granularity,layer,unit,unit_tokens,rank,explained_variance,delta_recovery_error
preprocess,k,chunk,13,3,98,4,0.5951459117391859,0.6362814536514593
preprocess,k,chunk,13,3,98,8,0.7318206118883326,0.5178603944227319
preprocess,k,chunk,13,3,98,16,0.8489829888056496,0.38860907245501924
preprocess,k,chunk,13,3,98,32,0.934595318918668,0.25574338912537314
preprocess,k,chunk,13,3,98,64,0.9842511984058444,0.1254942293261152
preprocess,k,chunk,13,3,98,128,1.0,0.0
preprocess,k,chunk,13,4,52,1,0.342638476675991,0.8107783441385253
preprocess,k,chunk,13,4,52,2,0.5286069365833036,0.6865807042268931
preprocess,k,chunk,13,4,52,4,0.6898383372371777,0.556921594807404
preprocess,k,chunk,13,4,52,8,0.8128275058462874,0.4326343654331133
preprocess,k,chunk,13,4,52,16,0.9007768073725311,0.3149971311416485
preprocess,k,chunk,13,4,52,32,0.9703431251735876,0.17221171512534342
preprocess,k,chunk,13,4,52,64,1.0,0.0
preprocess,k,chunk,13,4,52,128,1.0,0.0
preprocess,k,chunk,13,5,214,1,0.35564285652725686,0.8027185954447194
preprocess,k,chunk,13,5,214,2,0.5407854378811878,0.6776537184424005
preprocess,k,chunk,13,5,214,4,0.6367693268251589,0.6026862145219859
preprocess,k,chunk,13,5,214,8,0.7305038123401204,0.519130222256304
preprocess,k,chunk,13,5,214,16,0.8058150471683799,0.4406642177799555
preprocess,k,chunk,13,5,214,32,0.873097550700296,0.35623370039863433
preprocess,k,chunk,13,5,214,64,0.9340156164030968,0.2568742563919226
preprocess,k,chunk,13,5,214,128,0.9799172358011976,0.14171366976690145
preprocess,k,chunk,13,6,121,1,0.2952685356242257,0.8394828553197345
preprocess,k,chunk,13,6,121,2,0.4923826026059239,0.7124727344916969
preprocess,k,chunk,13,6,121,4,0.625645236248522,0.6118453756885623
preprocess,k,chunk,13,6,121,8,0.7352681645421395,0.5145209766937209
preprocess,k,chunk,13,6,121,16,0.8206384605462269,0.42351096733588034
preprocess,k,chunk,13,6,121,32,0.8981107283285348,0.3192009894587816
preprocess,k,chunk,13,6,121,64,0.9632091849922166,0.19180931939763343
preprocess,k,chunk,13,6,121,128,1.0,0.0
preprocess,k,chunk,13,7,301,1,0.21035233228349431,0.888621217232914
preprocess,k,chunk,13,7,301,2,0.38676844700874013,0.7830910247163224
preprocess,k,chunk,13,7,301,4,0.49262725201541097,0.7123010234336247
preprocess,k,chunk,13,7,301,8,0.5750859003601402,0.6518543546221501
preprocess,k,chunk,13,7,301,16,0.6617254154373869,0.5816137761114442
preprocess,k,chunk,13,7,301,32,0.7601581204734238,0.48973654093458885
preprocess,k,chunk,13,7,301,64,0.8586501190591689,0.37596526560419263
preprocess,k,chunk,13,7,301,128,0.9396370502236306,0.24568872537495356
preprocess,k,chunk,13,8,84,1,0.3701574055692374,0.7936262309366813
preprocess,k,chunk,13,8,84,2,0.5839097414866826,0.6450505860111417
preprocess,k,chunk,13,8,84,4,0.7518809184636013,0.49811553031038763
preprocess,k,chunk,13,8,84,8,0.8368744791486338,0.40388800533237706
preprocess,k,chunk,13,8,84,16,0.8932554122668556,0.32671790237626164
preprocess,k,chunk,13,8,84,32,0.9455948252334797,0.2332491688442218
preprocess,k,chunk,13,8,84,64,0.9889483404285775,0.10512687368804663
preprocess,k,chunk,13,8,84,128,1.0,0.0
preprocess,k,chunk,13,9,83,1,0.32949511966264994,0.8188436238607162
preprocess,k,chunk,13,9,83,2,0.5587340474838766,0.6642785202880818
preprocess,k,chunk,13,9,83,4,0.7312177607275048,0.5184421272162354
preprocess,k,chunk,13,9,83,8,0.835886233248367,0.4051095737595361
preprocess,k,chunk,13,9,83,16,0.893470439273334,0.32638866513202625
preprocess,k,chunk,13,9,83,32,0.9473303374497798,0.22949872014941655
preprocess,k,chunk,13,9,83,64,0.9906108141270814,0.09689781149705391
preprocess,k,chunk,13,9,83,128,1.0,0.0
preprocess,k,chunk,13,10,50,1,0.3810225685896246,0.7867511877400475
preprocess,k,chunk,13,10,50,2,0.5618832987593733,0.6619038459176882
preprocess,k,chunk,13,10,50,4,0.6927071814285368,0.5543399846407105
preprocess,k,chunk,13,10,50,8,0.8060815730210107,0.44036170017269816
preprocess,k,chunk,13,10,50,16,0.8928009750663901,0.32741262183002334
preprocess,k,chunk,13,10,50,32,0.9693704041521038,0.1750131305013888
preprocess,k,chunk,13,10,50,64,1.0,0.0
preprocess,k,chunk,13,10,50,128,1.0,0.0
preprocess,k,chunk,13,11,92,1,0.3656390960692315,0.7964677670381699
preprocess,k,chunk,13,11,92,2,0.5133831649344265,0.6975792679442054
preprocess,k,chunk,13,11,92,4,0.6178641563277542,0.618171370796356
preprocess,k,chunk,13,11,92,8,0.7363555158058148,0.5134632257466791
preprocess,k,chunk,13,11,92,16,0.8293971735177117,0.4130409501275731
preprocess,k,chunk,13,11,92,32,0.91250697610412,0.29579219715178423
preprocess,k,chunk,13,11,92,64,0.9794205236183129,0.14345548571486247
preprocess,k,chunk,13,11,92,128,1.0,0.0
preprocess,k,head,14,0,1313,1,0.2052339880900876,0.8914965013447402
preprocess,k,head,14,0,1313,2,0.3077841481802804,0.831995103242633
preprocess,k,head,14,0,1313,4,0.42467625873685605,0.7585009830337361
preprocess,k,head,14,0,1313,8,0.5323501118325197,0.6838493168582391
preprocess,k,head,14,0,1313,16,0.6516698768565323,0.5901949873926986
preprocess,k,head,14,0,1313,32,0.7790428157882131,0.47006083033133794
preprocess,k,head,14,0,1313,64,0.8977202251872272,0.3198120929745666
preprocess,k,head,14,0,1313,128,1.0,0.0
preprocess,k,head,14,1,1313,1,0.2385867873554752,0.8725899453033623
preprocess,k,head,14,1,1313,2,0.35083798252158666,0.805705912525416
preprocess,k,head,14,1,1313,4,0.4513364238158826,0.7407182839542422
preprocess,k,head,14,1,1313,8,0.5594971748459114,0.6637038685694762
preprocess,k,head,14,1,1313,16,0.6741510875298792,0.5708317724777773
preprocess,k,head,14,1,1313,32,0.795413876757702,0.4523119755680784
preprocess,k,head,14,1,1313,64,0.9089839424799578,0.30168867648627806
preprocess,k,head,14,1,1313,128,1.0,0.0
preprocess,k,head,14,2,1313,1,0.13038182161782788,0.9325332049756577
preprocess,k,head,14,2,1313,2,0.18491656343865595,0.9028197143180603
preprocess,k,head,14,2,1313,4,0.2680348563006,0.8555496149840757
preprocess,k,head,14,2,1313,8,0.39002378383177716,0.7810097414041792
preprocess,k,head,14,2,1313,16,0.5364567486592009,0.6808401070301302
preprocess,k,head,14,2,1313,32,0.7042693780774487,0.5438112006225609
preprocess,k,head,14,2,1313,64,0.8663115402355009,0.3656343252000543
preprocess,k,head,14,2,1313,128,1.0,0.0
preprocess,k,head,14,3,1313,1,0.16721175435419022,0.9125723235151336
preprocess,k,head,14,3,1313,2,0.26285120888482727,0.8585736957973804
preprocess,k,head,14,3,1313,4,0.37621606524585,0.7897999333718319
preprocess,k,head,14,3,1313,8,0.49756669927710917,0.7088252963339351
preprocess,k,head,14,3,1313,16,0.629831869584155,0.6084144396838761
preprocess,k,head,14,3,1313,32,0.7727022150496052,0.47675757461250134
preprocess,k,head,14,3,1313,64,0.901804700536638,0.31336129222251113
preprocess,k,head,14,3,1313,128,1.0,0.0
preprocess,k,head,14,4,1313,1,0.20539801053564824,0.8914045038389428
preprocess,k,head,14,4,1313,2,0.3069854517946601,0.832474953500308
preprocess,k,head,14,4,1313,4,0.40079221144419486,0.7740851300443674
preprocess,k,head,14,4,1313,8,0.5098464536106277,0.7001096674017381
preprocess,k,head,14,4,1313,16,0.6278835031721028,0.6100135218402106
preprocess,k,head,14,4,1313,32,0.7694478138214431,0.48015850109995645
preprocess,k,head,14,4,1313,64,0.9038825454789157,0.3100281511751543
preprocess,k,head,14,4,1313,128,1.0,0.0
preprocess,k,head,14,5,1313,1,0.16263451994632808,0.9150767618367718
preprocess,k,head,14,5,1313,2,0.26715695826044,0.8560625220972823
preprocess,k,head,14,5,1313,4,0.36513527617288233,0.79678398818445
preprocess,k,head,14,5,1313,8,0.48610186373570113,0.7168668888045387
preprocess,k,head,14,5,1313,16,0.6192480518827572,0.6170510093316781
preprocess,k,head,14,5,1313,32,0.7696901381951735,0.47990609686148655
preprocess,k,head,14,5,1313,64,0.8977645015911098,0.31974286295223264
preprocess,k,head,14,5,1313,128,1.0,0.0
preprocess,k,head,14,6,1313,1,0.1729119318234895,0.9094438235408004
preprocess,k,head,14,6,1313,2,0.2597424374016729,0.8603822188994419
preprocess,k,head,14,6,1313,4,0.37591682153836076,0.7899893533849929
preprocess,k,head,14,6,1313,8,0.4958389844219897,0.7100429674167685
preprocess,k,head,14,6,1313,16,0.613236669149845,0.6219029915108586
preprocess,k,head,14,6,1313,32,0.7515200177762521,0.49847766471904026
preprocess,k,head,14,6,1313,64,0.8827497864221668,0.3424181852323751
preprocess,k,head,14,6,1313,128,1.0,0.0
preprocess,k,head,14,7,1313,1,0.13517336253373058,0.9299605569411369
preprocess,k,head,14,7,1313,2,0.20426856205379496,0.892037800738402
preprocess,k,head,14,7,1313,4,0.28671513150648414,0.8445619388141499
preprocess,k,head,14,7,1313,8,0.39541609714883297,0.7775499359212674
preprocess,k,head,14,7,1313,16,0.533288171966495,0.6831631050001932
preprocess,k,head,14,7,1313,32,0.695164093487349,0.5521194676088238
preprocess,k,head,14,7,1313,64,0.8548272158506779,0.3810154644490458
preprocess,k,head,14,7,1313,128,1.0,0.0
preprocess,k,chunk,14,0,50,1,0.24121597318361485,0.8710821010768073
preprocess,k,chunk,14,0,50,2,0.43329063318421773,0.7528010140905645
preprocess,k,chunk,14,0,50,4,0.5794787318790432,0.648476112220764
preprocess,k,chunk,14,0,50,8,0.724603702746888,0.5247821426583721
preprocess,k,chunk,14,0,50,16,0.8590681686487337,0.37540888555182905
preprocess,k,chunk,14,0,50,32,0.9619016779365023,0.19518791474755226
preprocess,k,chunk,14,0,50,64,1.0,0.0
preprocess,k,chunk,14,0,50,128,1.0,0.0
preprocess,k,chunk,14,1,92,1,0.2922276292996213,0.8412920840590257
preprocess,k,chunk,14,1,92,2,0.47804631328278985,0.7224636231099876
preprocess,k,chunk,14,1,92,4,0.5997480619949093,0.6326546751625967
preprocess,k,chunk,14,1,92,8,0.71867851626616,0.5303974771186606
preprocess,k,chunk,14,1,92,16,0.8203614248282619,0.42383791143754246
preprocess,k,chunk,14,1,92,32,0.9112192762742222,0.2979609432891798
preprocess,k,chunk,14,1,92,64,0.9798075886508996,0.1421000047470106
preprocess,k,chunk,14,1,92,128,1.0,0.0
preprocess,k,chunk,14,2,76,1,0.23716478528836873,0.8734043821229839
preprocess,k,chunk,14,2,76,2,0.4505026479555837,0.7412808860643961
preprocess,k,chunk,14,2,76,4,0.5735498404823491,0.6530315149498153
preprocess,k,chunk,14,2,76,8,0.7191663482411895,0.529937403623117
preprocess,k,chunk,14,2,76,16,0.8497104857544272,0.38767191572974796
preprocess,k,chunk,14,2,76,32,0.9394930610965284,0.2459815824476938
preprocess,k,chunk,14,2,76,64,0.9931262715363381,0.08290795175169782
preprocess,k,chunk,14,2,76,128,1.0,0.0
preprocess,k,chunk,14,3,98,1,0.2906546914303819,0.8422263998294153
preprocess,k,chunk,14,3,98,2,0.46909070350517285,0.7286352286945967
preprocess,k,chunk,14,3,98,4,0.5764873303929093,0.6507785104066441
preprocess,k,chunk,14,3,98,8,0.7181897111463115,0.5308580684643387
preprocess,k,chunk,14,3,98,16,0.8365573967684563,0.40428035226998565
preprocess,k,chunk,14,3,98,32,0.9257941606360757,0.2724074877163334
preprocess,k,chunk,14,3,98,64,0.9821345081877301,0.13366185623531468
preprocess,k,chunk,14,3,98,128,1.0,0.0
preprocess,k,chunk,14,4,52,1,0.32986138680105587,0.8186199442958522
preprocess,k,chunk,14,4,52,2,0.49692981091039823,0.7092744102881492
preprocess,k,chunk,14,4,52,4,0.6461378317745426,0.5948631508384574
preprocess,k,chunk,14,4,52,8,0.7856935815569726,0.46293241239194677
preprocess,k,chunk,14,4,52,16,0.8853480595697776,0.3386029244265655
preprocess,k,chunk,14,4,52,32,0.9657493752027755,0.18506924325026164
preprocess,k,chunk,14,4,52,64,1.0,0.0
preprocess,k,chunk,14,4,52,128,1.0,0.0
preprocess,k,chunk,14,5,214,1,0.3087157907337525,0.8314350300933004
preprocess,k,chunk,14,5,214,2,0.49644351499319367,0.7096171397357919
preprocess,k,chunk,14,5,214,4,0.5953908438754466,0.6360889529967907
preprocess,k,chunk,14,5,214,8,0.6827820208929946,0.5632210748072247
preprocess,k,chunk,14,5,214,16,0.766785346346236,0.48292303077588256
preprocess,k,chunk,14,5,214,32,0.8474495277868684,0.39057710149614705
preprocess,k,chunk,14,5,214,64,0.9208059967684514,0.28141429109330707
preprocess,k,chunk,14,5,214,128,0.9760300045539366,0.15482246428107058
preprocess,k,chunk,14,6,121,1,0.2567687145036992,0.8621086274340959
preprocess,k,chunk,14,6,121,2,0.4354304049067457,0.7513784632881451
preprocess,k,chunk,14,6,121,4,0.5571964560413009,0.6654348532791915
preprocess,k,chunk,14,6,121,8,0.6812730183238417,0.564559103793534
preprocess,k,chunk,14,6,121,16,0.7809845039143342,0.467990914533248
preprocess,k,chunk,14,6,121,32,0.8761783283851052,0.35188303683879785
preprocess,k,chunk,14,6,121,64,0.954402292360223,0.21353619749301755
preprocess,k,chunk,14,6,121,128,1.0,0.0
preprocess,k,chunk,14,7,301,1,0.1904828363008919,0.8997317176242638
preprocess,k,chunk,14,7,301,2,0.3241409595080637,0.8221064654239962
preprocess,k,chunk,14,7,301,4,0.4275123999033945,0.756629103389901
preprocess,k,chunk,14,7,301,8,0.5121584831402735,0.6984565246740319
preprocess,k,chunk,14,7,301,16,0.6098690299795896,0.6246046509756474
preprocess,k,chunk,14,7,301,32,0.7205662006221013,0.5286149821731302
preprocess,k,chunk,14,7,301,64,0.8364605920705508,0.4044000592599477
preprocess,k,chunk,14,7,301,128,0.9303758760016205,0.26386383609426184
preprocess,k,chunk,14,8,84,1,0.37554840014004015,0.7902225002238039
preprocess,k,chunk,14,8,84,2,0.5659662029891667,0.6588124141292674
preprocess,k,chunk,14,8,84,4,0.719994477290322,0.5291554806573188
preprocess,k,chunk,14,8,84,8,0.80198201174562,0.44499212156439355
preprocess,k,chunk,14,8,84,16,0.868436234892677,0.36271719714858164
preprocess,k,chunk,14,8,84,32,0.9331267905660284,0.2585985487855096
preprocess,k,chunk,14,8,84,64,0.9870157150676285,0.11394860653984089
preprocess,k,chunk,14,8,84,128,1.0,0.0
preprocess,k,chunk,14,9,83,1,0.3191200128342838,0.8251545232050275
preprocess,k,chunk,14,9,83,2,0.4912343914214448,0.7132780724083387
preprocess,k,chunk,14,9,83,4,0.6771377212892776,0.5682097136715655
preprocess,k,chunk,14,9,83,8,0.803591735647894,0.4431797201498575
preprocess,k,chunk,14,9,83,16,0.8691470905951856,0.3617359664241509
preprocess,k,chunk,14,9,83,32,0.9345333075184464,0.2558645979449943
preprocess,k,chunk,14,9,83,64,0.9881052073347375,0.10906325075506644
preprocess,k,chunk,14,9,83,128,1.0,0.0
preprocess,k,chunk,14,10,50,1,0.32649117349794843,0.8206758352126932
preprocess,k,chunk,14,10,50,2,0.503998013009948,0.7042740851330909
preprocess,k,chunk,14,10,50,4,0.6282521834021366,0.6097112567419626
preprocess,k,chunk,14,10,50,8,0.7574883498592025,0.4924547188735198
preprocess,k,chunk,14,10,50,16,0.8647681042155841,0.36773889620818717
preprocess,k,chunk,14,10,50,32,0.959109958790903,0.20221286113671655
preprocess,k,chunk,14,10,50,64,1.0,0.0
preprocess,k,chunk,14,10,50,128,1.0,0.0
preprocess,k,chunk,14,11,92,1,0.30736879693132824,0.8322446774048313
preprocess,k,chunk,14,11,92,2,0.4520928206701667,0.740207524502307
preprocess,k,chunk,14,11,92,4,0.5636748491192737,0.6605491282870082
preprocess,k,chunk,14,11,92,8,0.6879464405962488,0.5586175430504767
preprocess,k,chunk,14,11,92,16,0.7940822492758612,0.45378161126707056
preprocess,k,chunk,14,11,92,32,0.8947088254409274,0.32448601596844284
preprocess,k,chunk,14,11,92,64,0.9748304900728781,0.1586490148948989
preprocess,k,chunk,14,11,92,128,1.0,0.0
preprocess,k,head,15,0,1313,1,0.21919265010550934,0.8836330402913252
preprocess,k,head,15,0,1313,2,0.3329531117601681,0.8167293849494042
preprocess,k,head,15,0,1313,4,0.4381264505605769,0.7495822499495457
preprocess,k,head,15,0,1313,8,0.5569637704217455,0.665609667581725
preprocess,k,head,15,0,1313,16,0.6837391758905769,0.5623707176848943
preprocess,k,head,15,0,1313,32,0.8125082605279762,0.43300316335105893
preprocess,k,head,15,0,1313,64,0.9190816475924105,0.2844615130515717
preprocess,k,head,15,0,1313,128,1.0,0.0
preprocess,k,head,15,1,1313,1,0.14363244806956846,0.9254012923756004
preprocess,k,head,15,1,1313,2,0.23929258060807657,0.8721854271838778
preprocess,k,head,15,1,1313,4,0.3544619934205718,0.8034537986589075
preprocess,k,head,15,1,1313,8,0.47948639631778456,0.7214662872804352
preprocess,k,head,15,1,1313,16,0.6051952435336442,0.6283349078846057
preprocess,k,head,15,1,1313,32,0.7487321640750968,0.5012662325799566
preprocess,k,head,15,1,1313,64,0.8884089194697606,0.33405251163587946
preprocess,k,head,15,1,1313,128,1.0,0.0
preprocess,k,head,15,2,1313,1,0.21203200941992917,0.8876756111215802
preprocess,k,head,15,2,1313,2,0.2974482890172309,0.8381835783304091
preprocess,k,head,15,2,1313,4,0.4066538550095146,0.7702896500606025
preprocess,k,head,15,2,1313,8,0.5242645346466547,0.6897357938757023
preprocess,k,head,15,2,1313,16,0.6440545487255889,0.5966116419199438
preprocess,k,head,15,2,1313,32,0.7688196255339621,0.4808122029088258
preprocess,k,head,15,2,1313,64,0.888530683270913,0.33387020940642037
preprocess,k,head,15,2,1313,128,1.0,0.0
preprocess,k,head,15,3,1313,1,0.1612029009258959,0.9158586676306034
preprocess,k,head,15,3,1313,2,0.25735670565712304,0.8617675407805035
preprocess,k,head,15,3,1313,4,0.3861360491978008,0.7834947037486591
preprocess,k,head,15,3,1313,8,0.5060382414470683,0.7028241305994919
preprocess,k,head,15,3,1313,16,0.6389883598511393,0.6008424420335673
preprocess,k,head,15,3,1313,32,0.7808952035812131,0.4680863130009111
preprocess,k,head,15,3,1313,64,0.9041697840343469,0.30956455863947524
preprocess,k,head,15,3,1313,128,1.0,0.0
preprocess,k,head,15,4,1313,1,0.14208924540694426,0.9262347189525211
preprocess,k,head,15,4,1313,2,0.23474697489885818,0.8747874170912279
preprocess,k,head,15,4,1313,4,0.36117222426549106,0.7992670240504789
preprocess,k,head,15,4,1313,8,0.47114875487264146,0.7272215928637973
preprocess,k,head,15,4,1313,16,0.5923555210141418,0.6384704213868159
preprocess,k,head,15,4,1313,32,0.7378107687110265,0.5120441692754382
preprocess,k,head,15,4,1313,64,0.8851824823996889,0.3388473367171581
preprocess,k,head,15,4,1313,128,1.0,0.0
preprocess,k,head,15,5,1313,1,0.26676462975314147,0.8562916385477898
preprocess,k,head,15,5,1313,2,0.45535679071964635,0.737999464281888
preprocess,k,head,15,5,1313,4,0.5648275271233515,0.6596760363061921
preprocess,k,head,15,5,1313,8,0.6731819824462536,0.5716799957613931
preprocess,k,head,15,5,1313,16,0.7686068514125002,0.4810334173292951
preprocess,k,head,15,5,1313,32,0.8560943220995316,0.37934901858376857
preprocess,k,head,15,5,1313,64,0.9382015283205565,0.24859298397067348
preprocess,k,head,15,5,1313,128,1.0,0.0
preprocess,k,head,15,6,1313,1,0.15375437168177686,0.9199160985210679
preprocess,k,head,15,6,1313,2,0.2280053326870421,0.8786322708124018
preprocess,k,head,15,6,1313,4,0.3289622398069911,0.8191689448416662
preprocess,k,head,15,6,1313,8,0.44761268330866605,0.7432276345046207
preprocess,k,head,15,6,1313,16,0.5848369800943868,0.6443314518984877
preprocess,k,head,15,6,1313,32,0.7334170217738969,0.5163167421516593
preprocess,k,head,15,6,1313,64,0.8749395082382524,0.35363892851572154
preprocess,k,head,15,6,1313,128,1.0,0.0
preprocess,k,head,15,7,1313,1,0.09823764742495437,0.9496116851508545
preprocess,k,head,15,7,1313,2,0.18025425754842314,0.9053981126839048
preprocess,k,head,15,7,1313,4,0.2736624951089196,0.8522543663080174
preprocess,k,head,15,7,1313,8,0.3898577027446608,0.7811160587616537
preprocess,k,head,15,7,1313,16,0.5239770788678779,0.6899441434870812
preprocess,k,head,15,7,1313,32,0.6900009435889622,0.5567755889144547
preprocess,k,head,15,7,1313,64,0.8522540233825384,0.3843773882754572
preprocess,k,head,15,7,1313,128,1.0,0.0
preprocess,k,chunk,15,0,50,1,0.27340562587664613,0.852405052849497
preprocess,k,chunk,15,0,50,2,0.4854101354286105,0.7173491929119246
preprocess,k,chunk,15,0,50,4,0.610622481613933,0.6240012166543163
preprocess,k,chunk,15,0,50,8,0.7557772785361938,0.4941889531988814
preprocess,k,chunk,15,0,50,16,0.8761220192779001,0.3519630388579174
preprocess,k,chunk,15,0,50,32,0.9672522700256344,0.18096333875778706
preprocess,k,chunk,15,0,50,64,1.0,0.0
preprocess,k,chunk,15,0,50,128,1.0,0.0
preprocess,k,chunk,15,1,92,1,0.29583251878946615,0.8391468770188767
preprocess,k,chunk,15,1,92,2,0.5365386110099033,0.6807799857443642
preprocess,k,chunk,15,1,92,4,0.6542584232592782,0.5879979394017651
preprocess,k,chunk,15,1,92,8,0.7644036569592363,0.48538267690633924
preprocess,k,chunk,15,1,92,16,0.849999338702106,0.3872991883517109
preprocess,k,chunk,15,1,92,32,0.9251603737981816,0.2735683209032405
preprocess,k,chunk,15,1,92,64,0.9832549408464505,0.12940270149247082
preprocess,k,chunk,15,1,92,128,1.0,0.0
preprocess,k,chunk,15,2,76,1,0.2414508512730674,0.87094727092226
preprocess,k,chunk,15,2,76,2,0.4710406659064703,0.727295905456321
preprocess,k,chunk,15,2,76,4,0.5970151074151552,0.6348109108898845
preprocess,k,chunk,15,2,76,8,0.7378569066169577,0.5119991146311118
preprocess,k,chunk,15,2,76,16,0.8602413900611384,0.3738430284743338
preprocess,k,chunk,15,2,76,32,0.9450232209263908,0.23447127558319208
preprocess,k,chunk,15,2,76,64,0.9938266012802432,0.07857097886469756
preprocess,k,chunk,15,2,76,128,1.0,0.0
preprocess,k,chunk,15,3,98,1,0.2908674743333908,0.8421000686774757
preprocess,k,chunk,15,3,98,2,0.4833001627758638,0.7188183617744723
preprocess,k,chunk,15,3,98,4,0.6122421314106307,0.6227020704874597
preprocess,k,chunk,15,3,98,8,0.7495663300262647,0.5004334820670329
preprocess,k,chunk,15,3,98,16,0.8632188526849793,0.36983935338876617
preprocess,k,chunk,15,3,98,32,0.9368497795997474,0.2512970759882666
preprocess,k,chunk,15,3,98,64,0.9844387713513892,0.12474465378769047
preprocess,k,chunk,15,3,98,128,1.0,0.0
preprocess,k,chunk,15,4,52,1,0.34108393865383047,0.8117364482060477
preprocess,k,chunk,15,4,52,2,0.5210959791964717,0.6920289161614046
preprocess,k,chunk,15,4,52,4,0.6747463507510534,0.5703101342681424
preprocess,k,chunk,15,4,52,8,0.8061121533418262,0.4403269769820762
preprocess,k,chunk,15,4,52,16,0.8983213918780234,0.3188708329746962
preprocess,k,chunk,15,4,52,32,0.9689795940810154,0.17612610799930992
preprocess,k,chunk,15,4,52,64,1.0,0.0
preprocess,k,chunk,15,4,52,128,1.0,0.0
preprocess,k,chunk,15,5,214,1,0.34108148311295877,0.8117379607281165
preprocess,k,chunk,15,5,214,2,0.5276521493925204,0.6872756729344344
preprocess,k,chunk,15,5,214,4,0.624001195242501,0.6131874140566642
preprocess,k,chunk,15,5,214,8,0.7096963700279455,0.5387983203129484
preprocess,k,chunk,15,5,214,16,0.7907658895921854,0.45742115212112194
preprocess,k,chunk,15,5,214,32,0.8666380648306429,0.3651875342469361
preprocess,k,chunk,15,5,214,64,0.9317671707653362,0.26121414440007606
preprocess,k,chunk,15,5,214,128,0.9791363719412234,0.1444424731814594
preprocess,k,chunk,15,6,121,1,0.27535485940093263,0.8512609121762066
preprocess,k,chunk,15,6,121,2,0.45987947961022346,0.7349289219984314
preprocess,k,chunk,15,6,121,4,0.600008718068226,0.6324486397580233
preprocess,k,chunk,15,6,121,8,0.7265477307825028,0.5229266384661401
preprocess,k,chunk,15,6,121,16,0.8153702501444546,0.42968564073697574
preprocess,k,chunk,15,6,121,32,0.8947011206563877,0.3244978880418365
preprocess,k,chunk,15,6,121,64,0.9606454171314577,0.19837989532344835
preprocess,k,chunk,15,6,121,128,1.0,0.0
preprocess,k,chunk,15,7,301,1,0.21621265760131592,0.885317650563166
preprocess,k,chunk,15,7,301,2,0.35239132508084936,0.8047413714474674
preprocess,k,chunk,15,7,301,4,0.46590720511181255,0.730816526146055
preprocess,k,chunk,15,7,301,8,0.5492838132578511,0.6713539951040352
preprocess,k,chunk,15,7,301,16,0.6409168601864574,0.5992354627469427
preprocess,k,chunk,15,7,301,32,0.7472213995698073,0.5027709224191398
preprocess,k,chunk,15,7,301,64,0.8531540341480102,0.38320486146706156
preprocess,k,chunk,15,7,301,128,0.9385998856449764,0.24779046461682816
preprocess,k,chunk,15,8,84,1,0.3747133054726009,0.7907507157931627
preprocess,k,chunk,15,8,84,2,0.5853972876461705,0.6438965074869016
preprocess,k,chunk,15,8,84,4,0.7302318241697117,0.5193921214557344
preprocess,k,chunk,15,8,84,8,0.817164215669881,0.4275930124898196
preprocess,k,chunk,15,8,84,16,0.8815593257986888,0.34415210910484223
preprocess,k,chunk,15,8,84,32,0.9412642728960141,0.242354548345984
preprocess,k,chunk,15,8,84,64,0.9881207942719736,0.1089917690838458
preprocess,k,chunk,15,8,84,128,1.0,0.0
preprocess,k,chunk,15,9,83,1,0.34830188990339495,0.807278211087482
preprocess,k,chunk,15,9,83,2,0.5205412672584057,0.6924295868473518
preprocess,k,chunk,15,9,83,4,0.6964780770972727,0.5509282375252945
preprocess,k,chunk,15,9,83,8,0.822542209262692,0.4212573925016724
preprocess,k,chunk,15,9,83,16,0.8869349725219567,0.3362514349085268
preprocess,k,chunk,15,9,83,32,0.944758948457074,0.23503414973770517
preprocess,k,chunk,15,9,83,64,0.990053216822072,0.09973356094077843
preprocess,k,chunk,15,9,83,128,1.0,0.0
preprocess,k,chunk,15,10,50,1,0.3128995698297767,0.8289152128958808
preprocess,k,chunk,15,10,50,2,0.5119055397657073,0.6986375743075179
preprocess,k,chunk,15,10,50,4,0.6435490079948736,0.5970351681476782
preprocess,k,chunk,15,10,50,8,0.7701485009644914,0.4794283043746047
preprocess,k,chunk,15,10,50,16,0.8740487057412273,0.354896173913967
preprocess,k,chunk,15,10,50,32,0.9620982412257879,0.1946837403950625
preprocess,k,chunk,15,10,50,64,1.0,0.0
preprocess,k,chunk,15,10,50,128,1.0,0.0
preprocess,k,chunk,15,11,92,1,0.29691820510007966,0.8384997286224488
preprocess,k,chunk,15,11,92,2,0.45207126948775056,0.7402220818864089
preprocess,k,chunk,15,11,92,4,0.5784025091844991,0.6493053910260571
preprocess,k,chunk,15,11,92,8,0.7085563127832649,0.5398552465399731
preprocess,k,chunk,15,11,92,16,0.8133726943370071,0.4320038259818921
preprocess,k,chunk,15,11,92,32,0.9048462043497406,0.3084700887448561
preprocess,k,chunk,15,11,92,64,0.9782185489524663,0.14758540255571925
preprocess,k,chunk,15,11,92,128,1.0,0.0
preprocess,k,head,16,0,1313,1,0.15587614760037144,0.9187621304775402
preprocess,k,head,16,0,1313,2,0.25197125243936674,0.8648865518440169
preprocess,k,head,16,0,1313,4,0.3535705395930257,0.804008370856283
preprocess,k,head,16,0,1313,8,0.4818661983456026,0.7198151163002882
preprocess,k,head,16,0,1313,16,0.626822409298977,0.6108826325089157
preprocess,k,head,16,0,1313,32,0.7722980580509757,0.4771812464347528
