source,kind,layer,head,relative_l2,energy
preprocess,k,0,5,0.0009655893663875759,0.0034158234484493732
preprocess,k,0,6,0.0010012617567554116,0.00372354406863451
preprocess,k,0,7,0.0010574135230854154,0.0031757105607539415
preprocess,k,1,0,0.2876807153224945,0.05764619633555412
preprocess,k,1,1,0.17305469512939453,0.018655788153409958
preprocess,k,1,2,0.05155564844608307,0.0017723211785778403
preprocess,k,1,3,0.053114622831344604,0.0019419356249272823
preprocess,k,1,4,0.044385965913534164,0.001214663847349584
preprocess,k,1,5,0.025995880365371704,0.00042605717317201197
preprocess,k,1,6,0.03057844378054142,0.0005814760806970298
preprocess,k,1,7,0.026090161874890327,0.00041319956653751433
preprocess,k,2,0,0.40206196904182434,0.04744043946266174
preprocess,k,2,1,0.31085333228111267,0.016709966585040092
preprocess,k,2,2,0.10967640578746796,0.0032148975878953934
preprocess,k,2,3,0.0949234664440155,0.002297586528584361
preprocess,k,2,4,0.1272803246974945,0.0034090043045580387
preprocess,k,2,5,0.10924389958381653,0.0034386792685836554
preprocess,k,2,6,0.07130192965269089,0.001489723101258278
preprocess,k,2,7,0.04235819727182388,0.00045416553621180356
preprocess,k,3,0,0.5600483417510986,0.03619986027479172
preprocess,k,3,1,0.4812755882740021,0.02700854279100895
preprocess,k,3,2,0.20839032530784607,0.004646375309675932
preprocess,k,3,3,0.1742781549692154,0.0034193438477814198
preprocess,k,3,4,0.25833138823509216,0.007166157942265272
preprocess,k,3,5,0.22816677391529083,0.005608823150396347
preprocess,k,3,6,0.14324036240577698,0.002182591473683715
preprocess,k,3,7,0.18851909041404724,0.0037157873157411814
preprocess,k,4,0,0.4473695456981659,0.030064618214964867
preprocess,k,4,1,0.41899409890174866,0.0241717379540205
preprocess,k,4,2,0.141246035695076,0.0028458882588893175
preprocess,k,4,3,0.14765925705432892,0.0032605978194624186
preprocess,k,4,4,0.20334437489509583,0.005292792338877916
preprocess,k,4,5,0.19086676836013794,0.005287417210638523
preprocess,k,4,6,0.12125453352928162,0.002015808131545782
preprocess,k,4,7,0.12657971680164337,0.002107596956193447
preprocess,k,5,0,0.5086809396743774,0.0445895791053772
preprocess,k,5,1,0.2901272475719452,0.014055865816771984
preprocess,k,5,2,0.15246076881885529,0.003792670089751482
preprocess,k,5,3,0.11017452925443649,0.0020571579225361347
preprocess,k,5,4,0.13508157432079315,0.002892272314056754
preprocess,k,5,5,0.17360801994800568,0.004721644334495068
preprocess,k,5,6,0.10257714241743088,0.0016120513901114464
preprocess,k,5,7,0.0870707705616951,0.0011827326379716396
preprocess,k,6,0,0.4442130923271179,0.030753443017601967
preprocess,k,6,1,0.297026127576828,0.01309145800769329
preprocess,k,6,2,0.13093960285186768,0.0030531887896358967
preprocess,k,6,3,0.112859807908535,0.0021812631748616695
preprocess,k,6,4,0.13327746093273163,0.00298888748511672
preprocess,k,6,5,0.14933116734027863,0.004105002619326115
preprocess,k,6,6,0.1208127811551094,0.002587670926004648
preprocess,k,6,7,0.07309439778327942,0.0009296379284933209
preprocess,k,7,0,0.33816662430763245,0.03645889088511467
preprocess,k,7,1,0.21374782919883728,0.013593253679573536
preprocess,k,7,2,0.07613085210323334,0.0018703853711485863
preprocess,k,7,3,0.08435940742492676,0.0022933660075068474
preprocess,k,7,4,0.10179302841424942,0.0031253292690962553
preprocess,k,7,5,0.07380595803260803,0.002093989634886384
preprocess,k,7,6,0.060011930763721466,0.0013801211025565863
preprocess,k,7,7,0.04609695449471474,0.0007589916349388659
preprocess,k,8,0,0.2870126962661743,0.040589623153209686
preprocess,k,8,1,0.1533871442079544,0.011878183111548424
preprocess,k,8,2,0.07168126106262207,0.0029643303714692593
preprocess,k,8,3,0.05755477026104927,0.0017638650024309754
preprocess,k,8,4,0.06956740468740463,0.0023953786585479975
preprocess,k,8,5,0.052852313965559006,0.0018859185511246324
preprocess,k,8,6,0.042765263468027115,0.001203150488436222
preprocess,k,8,7,0.031037287786602974,0.0005546762840822339
preprocess,k,9,0,0.4624987542629242,0.05027377977967262
preprocess,k,9,1,0.23013275861740112,0.012169124558568
preprocess,k,9,2,0.10657452046871185,0.0027687782421708107
preprocess,k,9,3,0.07804003357887268,0.001457807025872171
preprocess,k,9,4,0.09612666815519333,0.0022112696897238493
preprocess,k,9,5,0.08695731312036514,0.0019545096438378096
preprocess,k,9,6,0.07282703369855881,0.001299423398450017
preprocess,k,9,7,0.04090626910328865,0.0004183202690910548
preprocess,k,10,0,0.3208954632282257,0.04855625331401825
preprocess,k,10,1,0.14393118023872375,0.010075177066028118
preprocess,k,10,2,0.06570322811603546,0.002104152226820588
preprocess,k,10,3,0.047286901623010635,0.0009767848532646894
preprocess,k,10,4,0.04765721783041954,0.0010784456972032785
preprocess,k,10,5,0.05674842372536659,0.002007601549848914
preprocess,k,10,6,0.04074500873684883,0.0008924402063712478
preprocess,k,10,7,0.03376030549407005,0.0005747164832428098
preprocess,k,11,0,0.5445566773414612,0.05101092532277107
preprocess,k,11,1,0.27362242341041565,0.013002565130591393
preprocess,k,11,2,0.10403838008642197,0.001622140989638865
preprocess,k,11,3,0.0905432254076004,0.0012720671948045492
preprocess,k,11,4,0.094051793217659,0.0015764189884066582
preprocess,k,11,5,0.10923883318901062,0.002063063206151128
preprocess,k,11,6,0.0728510171175003,0.0008386590052396059
preprocess,k,11,7,0.04925449192523956,0.00040828893543221056
preprocess,k,12,0,0.6706511974334717,0.04497514292597771
preprocess,k,12,1,0.40841490030288696,0.015590191818773746
preprocess,k,12,2,0.13296359777450562,0.001675169332884252
preprocess,k,12,3,0.11534150689840317,0.0012318569933995605
preprocess,k,12,4,0.16721586883068085,0.0028050069231539965
preprocess,k,12,5,0.16784636676311493,0.002247814554721117
preprocess,k,12,6,0.12571129202842712,0.0012575031723827124
preprocess,k,12,7,0.06532367318868637,0.0003835046081803739
preprocess,k,13,0,0.5842074751853943,0.037494782358407974
preprocess,k,13,1,0.3602333664894104,0.014374769292771816
preprocess,k,13,2,0.13027754426002502,0.0018726979615166783
preprocess,k,13,3,0.10211791843175888,0.0011510364711284637
preprocess,k,13,4,0.14750397205352783,0.0022847524378448725
preprocess,k,13,5,0.15104292333126068,0.0021590543910861015
preprocess,k,13,6,0.12068935483694077,0.001299308962188661
preprocess,k,13,7,0.060017164796590805,0.0003809683839790523
preprocess,k,14,0,0.4925721287727356,0.03862164542078972
preprocess,k,14,1,0.3339747488498688,0.017865555360913277
preprocess,k,14,2,0.12196366488933563,0.0023446364793926477
preprocess,k,14,3,0.09833536297082901,0.0015335307689383626
preprocess,k,14,4,0.12608085572719574,0.00254844524897635
preprocess,k,14,5,0.13250614702701569,0.0024541467428207397
preprocess,k,14,6,0.1279553323984146,0.0022182809188961983
preprocess,k,14,7,0.05571848899126053,0.000436541682574898
preprocess,k,15,0,0.486232191324234,0.037152040749788284
preprocess,k,15,1,0.32428523898124695,0.017006728798151016
preprocess,k,15,2,0.1220223680138588,0.00223607593216002
preprocess,k,15,3,0.09644804149866104,0.001411955221556127
preprocess,k,15,4,0.12378804385662079,0.002524958224967122
preprocess,k,15,5,0.1476309448480606,0.0029676584526896477
preprocess,k,15,6,0.11339478194713593,0.0015999816823750734
preprocess,k,15,7,0.05531444028019905,0.00047218924737535417
preprocess,k,16,0,0.4048251509666443,0.03388743847608566
preprocess,k,16,1,0.2794804871082306,0.015005256980657578
preprocess,k,16,2,0.13910502195358276,0.004440116696059704
preprocess,k,16,3,0.0866793617606163,0.0016702907159924507
preprocess,k,16,4,0.1318833827972412,0.0042887479066848755
preprocess,k,16,5,0.13825562596321106,0.00350666674785316
preprocess,k,16,6,0.11750441044569016,0.0021629007533192635
preprocess,k,16,7,0.05856501683592796,0.0006766766891814768
preprocess,k,17,0,0.5270045399665833,0.03614048659801483
preprocess,k,17,1,0.3722772002220154,0.017685409635305405
preprocess,k,17,2,0.17793810367584229,0.004197167232632637
preprocess,k,17,3,0.1039363294839859,0.0013792563695460558
preprocess,k,17,4,0.2241346389055252,0.006410274188965559
preprocess,k,17,5,0.15328243374824524,0.0026210525538772345
preprocess,k,17,6,0.13582831621170044,0.002006853697821498
preprocess,k,17,7,0.05513027682900429,0.000323945569107309
preprocess,k,18,0,0.7109323143959045,0.03388933464884758
preprocess,k,18,1,0.5818920135498047,0.023684857413172722
preprocess,k,18,2,0.23852892220020294,0.0037509603425860405
preprocess,k,18,3,0.14392340183258057,0.0013642463600263
preprocess,k,18,4,0.3776964843273163,0.00989739689975977
preprocess,k,18,5,0.22629378736019135,0.002988198772072792
preprocess,k,18,6,0.23833830654621124,0.0031384406611323357
preprocess,k,18,7,0.06768083572387695,0.00026983843417838216
preprocess,k,19,0,0.6306479573249817,0.032800447195768356
preprocess,k,19,1,0.42957448959350586,0.015124003402888775
preprocess,k,19,2,0.3022766411304474,0.007474187295883894
preprocess,k,19,3,0.1521744728088379,0.0019182577962055802
preprocess,k,19,4,0.3447470963001251,0.009973809123039246
preprocess,k,19,5,0.24891051650047302,0.004454015288501978
preprocess,k,19,6,0.2222745269536972,0.003412400372326374
preprocess,k,19,7,0.07188092917203903,0.00038745711208321154
preprocess,k,20,0,0.6486918330192566,0.030210154131054878
preprocess,k,20,1,0.4539143145084381,0.015623630955815315
preprocess,k,20,2,0.2876109480857849,0.00555072259157896
preprocess,k,20,3,0.11811833083629608,0.0009557056473568082
preprocess,k,20,4,0.3729493319988251,0.010464348830282688
preprocess,k,20,5,0.2745921313762665,0.005150539334863424
preprocess,k,20,6,0.25969773530960083,0.004556258674710989
preprocess,k,20,7,0.06848476082086563,0.0002955113013740629
preprocess,k,21,0,0.7011911273002625,0.03393730893731117
preprocess,k,21,1,0.5252475142478943,0.018413150683045387
preprocess,k,21,2,0.2491483986377716,0.004396915901452303
preprocess,k,21,3,0.11743525415658951,0.0010132616152986884
preprocess,k,21,4,0.3846389353275299,0.010520672425627708
preprocess,k,21,5,0.2920632064342499,0.0054870592430233955
preprocess,k,21,6,0.3577684164047241,0.008000065572559834
preprocess,k,21,7,0.08561725914478302,0.00048489091568626463
preprocess,k,22,0,0.6432907581329346,0.02782195247709751
preprocess,k,22,1,0.472198486328125,0.0145711125805974
preprocess,k,22,2,0.25683900713920593,0.004594611935317516
preprocess,k,22,3,0.11587148904800415,0.0009674982284195721
preprocess,k,22,4,0.39225324988365173,0.01103972177952528
preprocess,k,22,5,0.3253307640552521,0.006918566767126322
preprocess,k,22,6,0.38195642828941345,0.009176967665553093
preprocess,k,22,7,0.0830456092953682,0.00042260889313183725
preprocess,k,23,0,0.6940575242042542,0.03020641952753067
preprocess,k,23,1,0.4816446006298065,0.014190572313964367
preprocess,k,23,2,0.29953765869140625,0.005362340249121189
preprocess,k,23,3,0.1116490289568901,0.0007594972266815603
preprocess,k,23,4,0.3399096429347992,0.0075093824416399
preprocess,k,23,5,0.3436979651451111,0.00716898450627923
preprocess,k,23,6,0.4110367000102997,0.009933617897331715
preprocess,k,23,7,0.08941483497619629,0.0004509728751145303
preprocess,k,24,0,0.6998900771141052,0.02644416317343712
preprocess,k,24,1,0.5542731881141663,0.01629488728940487
preprocess,k,24,2,0.2756956219673157,0.003948753233999014
preprocess,k,24,3,0.1331057995557785,0.0009530727984383702
preprocess,k,24,4,0.3964673578739166,0.008771050721406937
preprocess,k,24,5,0.37456342577934265,0.006972595117986202
preprocess,k,24,6,0.46336784958839417,0.009947278536856174
preprocess,k,24,7,0.09667077660560608,0.0004789253871422261
preprocess,k,25,0,0.32427650690078735,0.028459006920456886
preprocess,k,25,1,0.24709559977054596,0.01575961709022522
preprocess,k,25,2,0.12950511276721954,0.004583886358886957
preprocess,k,25,3,0.05640166252851486,0.0008407996501773596
preprocess,k,25,4,0.16658388078212738,0.007337317802011967
preprocess,k,25,5,0.13432051241397858,0.005626781843602657
preprocess,k,25,6,0.1888064742088318,0.00890260748565197
preprocess,k,25,7,0.03285301849246025,0.0003781225823331624
preprocess,k,26,0,0.6963706612586975,0.029438132420182228
preprocess,k,26,1,0.48752376437187195,0.014389107003808022
preprocess,k,26,2,0.24995815753936768,0.003714179154485464
preprocess,k,26,3,0.11541096866130829,0.0008261717739515007
preprocess,k,26,4,0.3514937162399292,0.007773042190819979
preprocess,k,26,5,0.2886926233768463,0.004906247369945049
preprocess,k,26,6,0.4535689055919647,0.011734823696315289
preprocess,k,26,7,0.0848928689956665,0.0004378150624688715
preprocess,k,27,0,0.5097178816795349,0.023671627044677734
preprocess,k,27,1,0.3884977400302887,0.013554945588111877
preprocess,k,27,2,0.19488684833049774,0.00392345804721117
preprocess,k,27,3,0.09195912629365921,0.0008580844150856137
preprocess,k,27,4,0.2739414572715759,0.007529328111559153
preprocess,k,27,5,0.24989253282546997,0.005405085626989603
preprocess,k,27,6,0.3732021749019623,0.010643932968378067
preprocess,k,27,7,0.0779922753572464,0.0005508079775609076
preprocess,k,28,0,0.7432626485824585,0.031279269605875015
preprocess,k,28,1,0.4919239282608032,0.014418244361877441
preprocess,k,28,2,0.23261241614818573,0.0030426308512687683
preprocess,k,28,3,0.11446895450353622,0.0007609586464241147
preprocess,k,28,4,0.3227590024471283,0.006069800350815058
preprocess,k,28,5,0.3382725119590759,0.0058451504446566105
preprocess,k,28,6,0.4647108018398285,0.010234513320028782
preprocess,k,28,7,0.09764786809682846,0.0005301761557348073
preprocess,k,29,0,0.6345839500427246,0.030730905011296272
preprocess,k,29,1,0.42128098011016846,0.014425014145672321
preprocess,k,29,2,0.18522858619689941,0.002885885303840041
preprocess,k,29,3,0.09217702597379684,0.0007194154895842075
preprocess,k,29,4,0.22372640669345856,0.004525703378021717
preprocess,k,29,5,0.2813979685306549,0.0058637442998588085
preprocess,k,29,6,0.4430643618106842,0.013000311329960823
preprocess,k,29,7,0.07684902101755142,0.0005014201742596924
preprocess,k,30,0,0.5072623491287231,0.02959696389734745
preprocess,k,30,1,0.3724801540374756,0.015163145959377289
preprocess,k,30,2,0.15984691679477692,0.003084158292040229
preprocess,k,30,3,0.07886350154876709,0.0007194738718681037
preprocess,k,30,4,0.20790410041809082,0.005191739648580551
preprocess,k,30,5,0.2298964262008667,0.005858435295522213
preprocess,k,30,6,0.3578583598136902,0.012506773695349693
preprocess,k,30,7,0.06278444826602936,0.00045257312012836337
preprocess,k,31,0,0.5383836030960083,0.02920443005859852
preprocess,k,31,1,0.3866608142852783,0.014446527697145939
preprocess,k,31,2,0.14828170835971832,0.0024998534936457872
preprocess,k,31,3,0.08703199774026871,0.0008225953788496554
preprocess,k,31,4,0.21728964149951935,0.005187296774238348
preprocess,k,31,5,0.2409917116165161,0.005598176270723343
preprocess,k,31,6,0.36105257272720337,0.010849726386368275
preprocess,k,31,7,0.11216112226247787,0.0013857822632417083
preprocess,k,32,0,0.3304915428161621,0.03229371830821037
preprocess,k,32,1,0.1935727745294571,0.011942069046199322
preprocess,k,32,2,0.08350780606269836,0.0023877026978880167
preprocess,k,32,3,0.05445357784628868,0.0009048091596923769
preprocess,k,32,4,0.11598601937294006,0.004574216436594725
preprocess,k,32,5,0.10745196789503098,0.003973876126110554
preprocess,k,32,6,0.1507764756679535,0.0073538366705179214
preprocess,k,32,7,0.057393837720155716,0.0012213797308504581
preprocess,k,33,0,0.550080418586731,0.04146856069564819
preprocess,k,33,1,0.29921185970306396,0.012891020625829697
preprocess,k,33,2,0.13080266118049622,0.002525478368625045
preprocess,k,33,3,0.08403901010751724,0.001019346877001226
preprocess,k,33,4,0.15797868371009827,0.0036150168161839247
preprocess,k,33,5,0.18019074201583862,0.0041480534709990025
preprocess,k,33,6,0.2442208230495453,0.0073061599396169186
preprocess,k,33,7,0.08609329164028168,0.001050147577188909
preprocess,k,34,0,0.3463873267173767,0.0353492796421051
preprocess,k,34,1,0.1925586760044098,0.011791025288403034
preprocess,k,34,2,0.09839136898517609,0.003078546142205596
preprocess,k,34,3,0.06149839982390404,0.0010723064187914133
preprocess,k,34,4,0.0942271277308464,0.0030880281701684
preprocess,k,34,5,0.10803600400686264,0.0038344874046742916
preprocess,k,34,6,0.15525367856025696,0.006245966535061598
preprocess,k,34,7,0.08616535365581512,0.0023617539554834366
preprocess,k,35,0,0.622338593006134,0.037258852273225784
preprocess,k,35,1,0.391936719417572,0.016516584903001785
preprocess,k,35,2,0.16064822673797607,0.0026422389782965183
preprocess,k,35,3,0.08652696758508682,0.0007065832614898682
preprocess,k,35,4,0.14627039432525635,0.002472707536071539
preprocess,k,35,5,0.22316789627075195,0.0046315607614815235
preprocess,k,35,6,0.26760560274124146,0.006448074243962765
preprocess,k,35,7,0.12839530408382416,0.0016140921507030725
preprocess,k,36,0,0.7896109819412231,0.03255916386842728
preprocess,k,36,1,0.4796615540981293,0.01182238757610321
preprocess,k,36,2,0.21105973422527313,0.002294497797265649
preprocess,k,36,3,0.10811600834131241,0.0005876040086150169
preprocess,k,36,4,0.20092229545116425,0.002134458627551794
preprocess,k,36,5,0.29129713773727417,0.004123763181269169
preprocess,k,36,6,0.43834975361824036,0.009157083928585052
preprocess,k,36,7,0.17146801948547363,0.0014289590762928128
preprocess,k,37,0,0.7283231616020203,0.025044402107596397
preprocess,k,37,1,0.4697965085506439,0.011437787674367428
preprocess,k,37,2,0.23958450555801392,0.002982883946970105
preprocess,k,37,3,0.13338178396224976,0.0009347357554361224
preprocess,k,37,4,0.2327708750963211,0.0028088060207664967
preprocess,k,37,5,0.38667920231819153,0.006592215038836002
preprocess,k,37,6,0.4232640862464905,0.007275986485183239
preprocess,k,37,7,0.17814378440380096,0.0015980415046215057
preprocess,k,38,0,0.6145684719085693,0.022257927805185318
preprocess,k,38,1,0.4410504400730133,0.01187719963490963
preprocess,k,38,2,0.2741960287094116,0.004696081858128309
preprocess,k,38,3,0.14362893998622894,0.001250097411684692
preprocess,k,38,4,0.2246141880750656,0.0030925541650503874
preprocess,k,38,5,0.3663409948348999,0.007061818614602089
preprocess,k,38,6,0.434043824672699,0.009073188528418541
preprocess,k,38,7,0.1735842376947403,0.0015482765156775713
preprocess,k,39,0,0.5479670166969299,0.01678275503218174
preprocess,k,39,1,0.3849959671497345,0.008662751875817776
preprocess,k,39,2,0.2549745440483093,0.004195365589112043
preprocess,k,39,3,0.13468007743358612,0.001086950534954667
preprocess,k,39,4,0.22471687197685242,0.0032946791034191847
preprocess,k,39,5,0.40623170137405396,0.008726445958018303
preprocess,k,39,6,0.3979282081127167,0.007484097965061665
preprocess,k,39,7,0.1647798866033554,0.001641850103624165
preprocess,k,40,0,0.5115087628364563,0.01565401442348957
preprocess,k,40,1,0.3922679126262665,0.009780158288776875
preprocess,k,40,2,0.22499173879623413,0.003949726931750774
preprocess,k,40,3,0.16219019889831543,0.0018213654402643442
preprocess,k,40,4,0.20866574347019196,0.003443775698542595
preprocess,k,40,5,0.3463346064090729,0.0065317535772919655
preprocess,k,40,6,0.3956608176231384,0.007589688990265131
preprocess,k,40,7,0.16410547494888306,0.0017539390828460455
preprocess,k,41,0,0.618554949760437,0.015959149226546288
preprocess,k,41,1,0.4469314515590668,0.008504231460392475
preprocess,k,41,2,0.2919994592666626,0.0037671641912311316
preprocess,k,41,3,0.2037792205810547,0.0016620040405541658
preprocess,k,41,4,0.30901411175727844,0.004133036360144615
preprocess,k,41,5,0.44040584564208984,0.007387014105916023
preprocess,k,41,6,0.5002812147140503,0.008439156226813793
preprocess,k,41,7,0.22179988026618958,0.0018639903282746673
preprocess,k,42,0,0.8014813661575317,0.01582377590239048
preprocess,k,42,1,0.6902004480361938,0.011742206290364265
preprocess,k,42,2,0.360028475522995,0.00334028247743845
preprocess,k,42,3,0.2213377058506012,0.001244311803020537
preprocess,k,42,4,0.35727426409721375,0.0034104350488632917
preprocess,k,42,5,0.5649805665016174,0.007489948999136686
preprocess,k,42,6,0.6379582285881042,0.00829290971159935
preprocess,k,42,7,0.22767452895641327,0.001252457033842802
preprocess,k,43,0,0.6659755110740662,0.01241874136030674
preprocess,k,43,1,0.5691211223602295,0.00875169225037098
preprocess,k,43,2,0.4071958065032959,0.004715486895292997
preprocess,k,43,3,0.2783871591091156,0.0021740244701504707
preprocess,k,43,4,0.39951035380363464,0.004681112244725227
preprocess,k,43,5,0.5316619277000427,0.0070256758481264114
preprocess,k,43,6,0.5951308012008667,0.008018429391086102
preprocess,k,43,7,0.24549829959869385,0.0016273377696052194
preprocess,k,44,0,0.6721211075782776,0.013094840571284294
preprocess,k,44,1,0.5109045505523682,0.007458538748323917
preprocess,k,44,2,0.38449761271476746,0.004386625252664089
preprocess,k,44,3,0.28683632612228394,0.0025785337202250957
preprocess,k,44,4,0.34770438075065613,0.0037319238763302565
preprocess,k,44,5,0.5817336440086365,0.008763926103711128
preprocess,k,44,6,0.5487614274024963,0.007281020749360323
preprocess,k,44,7,0.24091792106628418,0.001716893631964922
preprocess,k,45,0,0.6744851469993591,0.011908440850675106
preprocess,k,45,1,0.47361165285110474,0.006163178477436304
preprocess,k,45,2,0.38726553320884705,0.004287307616323233
preprocess,k,45,3,0.27461788058280945,0.0021919168066233397
preprocess,k,45,4,0.3111417591571808,0.0026098601520061493
preprocess,k,45,5,0.5416113138198853,0.00767701119184494
preprocess,k,45,6,0.5509786009788513,0.007414849475026131
preprocess,k,45,7,0.19795502722263336,0.0010324561735615134
preprocess,k,46,0,0.6573523879051208,0.011600065045058727
preprocess,k,46,1,0.5025849342346191,0.006681946571916342
preprocess,k,46,2,0.33817893266677856,0.0031113089062273502
preprocess,k,46,3,0.32687515020370483,0.003041693940758705
preprocess,k,46,4,0.3563893735408783,0.0035228938795626163
preprocess,k,46,5,0.5564337968826294,0.007749151438474655
preprocess,k,46,6,0.5884308218955994,0.00800216756761074
preprocess,k,46,7,0.2042272537946701,0.0010695827659219503
preprocess,k,47,0,0.7057316899299622,0.013301410712301731
preprocess,k,47,1,0.5448585748672485,0.007844078354537487
preprocess,k,47,2,0.38956785202026367,0.0041832528077065945
preprocess,k,47,3,0.3297269940376282,0.003057862166315317
preprocess,k,47,4,0.31322118639945984,0.0027664750814437866
preprocess,k,47,5,0.5054833292961121,0.006399940699338913
preprocess,k,47,6,0.667215883731842,0.009748250246047974
preprocess,k,47,7,0.18605367839336395,0.000937579432502389
preprocess,k,48,0,0.7425351738929749,0.011796243488788605
preprocess,k,48,1,0.5827597975730896,0.00725393183529377
preprocess,k,48,2,0.37891027331352234,0.003173255827277899
preprocess,k,48,3,0.2966875731945038,0.0020456707570701838
preprocess,k,48,4,0.27426326274871826,0.0016924896044656634
preprocess,k,48,5,0.6063166260719299,0.00750074302777648
preprocess,k,48,6,0.6778918504714966,0.008771021850407124
preprocess,k,48,7,0.1745995283126831,0.0006821188144385815
preprocess,k,49,0,0.4970425069332123,0.010278242640197277
preprocess,k,49,1,0.40517657995224,0.007615001406520605
preprocess,k,49,2,0.23370985686779022,0.0027886221650987864
preprocess,k,49,3,0.2016802281141281,0.002238512272015214
preprocess,k,49,4,0.16239836812019348,0.0017011964228004217
preprocess,k,49,5,0.510712206363678,0.008913309313356876
preprocess,k,49,6,0.5464842915534973,0.009913596324622631
preprocess,k,49,7,0.1184854507446289,0.0008834041655063629
preprocess,k,50,0,0.6843140721321106,0.010960675776004791
preprocess,k,50,1,0.540936291217804,0.006880589295178652
preprocess,k,50,2,0.30148714780807495,0.002284531481564045
preprocess,k,50,3,0.2517918348312378,0.0016811732202768326
preprocess,k,50,4,0.2511636018753052,0.0015842169523239136
preprocess,k,50,5,0.6972936987876892,0.011193651705980301
preprocess,k,50,6,0.6292779445648193,0.008590931072831154
preprocess,k,50,7,0.17469336092472076,0.0007275453535839915
preprocess,k,51,0,0.5076403021812439,0.009164053946733475
preprocess,k,51,1,0.42006340622901917,0.006465388927608728
preprocess,k,51,2,0.2295394241809845,0.0020377913024276495
preprocess,k,51,3,0.20771008729934692,0.0016958428313955665
preprocess,k,51,4,0.2288559079170227,0.0019513660809025168
preprocess,k,51,5,0.6035768985748291,0.012025626376271248
preprocess,k,51,6,0.5230605602264404,0.008734411559998989
preprocess,k,51,7,0.12539629638195038,0.0005415312480181456
preprocess,k,52,0,0.7764761447906494,0.013732471503317356
preprocess,k,52,1,0.5207641124725342,0.006553614046424627
preprocess,k,52,2,0.24201880395412445,0.0014469941379502416
preprocess,k,52,3,0.2705567181110382,0.001916050212457776
preprocess,k,52,4,0.24718895554542542,0.0015365538420155644
preprocess,k,52,5,0.6507722735404968,0.010074827820062637
preprocess,k,52,6,0.6553958654403687,0.009603386744856834
preprocess,k,52,7,0.13786184787750244,0.0004336139827501029
preprocess,k,53,0,0.6535568833351135,0.010481778532266617
preprocess,k,53,1,0.5148462653160095,0.006551741622388363
preprocess,k,53,2,0.21723313629627228,0.0011586123146116734
preprocess,k,53,3,0.2347225844860077,0.0014520883560180664
preprocess,k,53,4,0.23446357250213623,0.0014025761047378182
preprocess,k,53,5,0.7689658403396606,0.013498295098543167
preprocess,k,53,6,0.6924076080322266,0.010666128247976303
preprocess,k,53,7,0.12512995302677155,0.00037279140087775886
preprocess,k,54,0,0.5299983024597168,0.010112648829817772
preprocess,k,54,1,0.4506063461303711,0.007837495766580105
preprocess,k,54,2,0.16814486682415009,0.0010517999762669206
preprocess,k,54,3,0.19187688827514648,0.0014270693063735962
preprocess,k,54,4,0.2291439324617386,0.001999527681618929
preprocess,k,54,5,0.6812402009963989,0.015118109993636608
preprocess,k,54,6,0.691088080406189,0.014612480066716671
preprocess,k,54,7,0.0983089879155159,0.00034368433989584446
preprocess,k,55,0,0.5497494339942932,0.008923028595745564
preprocess,k,55,1,0.45024219155311584,0.0065949405543506145
preprocess,k,55,2,0.15453730523586273,0.0007605906575918198
preprocess,k,55,3,0.1861899048089981,0.0011690477840602398
preprocess,k,55,4,0.2130126953125,0.0015058814315125346
preprocess,k,55,5,0.7775059342384338,0.01664527878165245
preprocess,k,55,6,0.8158217072486877,0.016108300536870956
preprocess,k,55,7,0.08971913158893585,0.0002464886347297579
preprocess,k,56,0,0.6570495963096619,0.010995559394359589
preprocess,k,56,1,0.5004510879516602,0.007333213463425636
preprocess,k,56,2,0.1886761486530304,0.0009838517289608717
preprocess,k,56,3,0.2008475810289383,0.001144665526226163
preprocess,k,56,4,0.22978772222995758,0.0015972242690622807
preprocess,k,56,5,0.8317852020263672,0.017933882772922516
preprocess,k,56,6,0.8769802451133728,0.019192855805158615
preprocess,k,56,7,0.08980046212673187,0.00021232145081739873
preprocess,k,57,0,0.7472356557846069,0.011960252188146114
preprocess,k,57,1,0.46544861793518066,0.005673485342413187
preprocess,k,57,2,0.1839580237865448,0.0008561176364310086
preprocess,k,57,3,0.19759130477905273,0.0010285715106874704
preprocess,k,57,4,0.22381475567817688,0.0013541734078899026
preprocess,k,57,5,0.8606356382369995,0.01840333081781864
preprocess,k,57,6,0.9450075626373291,0.02023433893918991
preprocess,k,57,7,0.09225738793611526,0.000200638547539711
preprocess,k,58,0,0.769406795501709,0.010667147114872932
preprocess,k,58,1,0.534326434135437,0.006322341971099377
preprocess,k,58,2,0.17415769398212433,0.0006784984725527465
preprocess,k,58,3,0.2165006548166275,0.0010424120118841529
preprocess,k,58,4,0.24207502603530884,0.00134568614885211
preprocess,k,58,5,0.9444765448570251,0.019645260646939278
preprocess,k,58,6,1.0409196615219116,0.02185138873755932
preprocess,k,58,7,0.09827300906181335,0.00019566662376746535
preprocess,k,59,0,0.8610106706619263,0.012013394385576248
preprocess,k,59,1,0.5182616710662842,0.005231315270066261
preprocess,k,59,2,0.17151491343975067,0.0006225094548426569
preprocess,k,59,3,0.21891988813877106,0.0009278847137466073
preprocess,k,59,4,0.26814186573028564,0.0015234306920319796
preprocess,k,59,5,1.0037925243377686,0.021869000047445297
preprocess,k,59,6,1.1348592042922974,0.025788646191358566
preprocess,k,59,7,0.10215076804161072,0.00017984646547120064
preprocess,k,60,0,0.6332388520240784,0.01173800602555275
