source,layer,test_query,category,rank,relative_l2,cosine,full_explained_variance,residual_explained_variance
preprocess,3,para3,paraphrase,1,0.04729862924612603,0.9990062713623047,0.9977628396714375,0.4144792714053678
preprocess,3,para3,paraphrase,2,0.04700161156806485,0.999019980430603,0.9977908485100048,0.4218098203006162
preprocess,3,para3,paraphrase,4,0.04641912109704596,0.9990458488464355,0.9978452651965778,0.4360520277412535
preprocess,3,para3,paraphrase,8,0.04490499494589273,0.9991126656532288,0.9979835414289093,0.47224237502255906
preprocess,3,reason3,reasoning,0,0.1348543360361358,0.9911375045776367,0.981814308052253,0.0
preprocess,3,reason3,reasoning,1,0.11958622926799392,0.9931569695472717,0.9856991337694628,0.21361990120431507
preprocess,3,reason3,reasoning,2,0.08509712793773724,0.9965441823005676,0.9927584788167484,0.6018011740186356
preprocess,3,reason3,reasoning,4,0.08445059562367732,0.996596097946167,0.9928680968988062,0.6078288842851859
preprocess,3,reason3,reasoning,8,0.07975591025951398,0.996971845626831,0.9936389947786763,0.650219236111514
preprocess,3,rel3,related,0,0.0851780149882408,0.996454119682312,0.992744705762663,0.0
preprocess,3,rel3,related,1,0.07822596541232889,0.997065544128418,0.9938806983353091,0.15657422656039177
preprocess,3,rel3,related,2,0.072837857688529,0.9974660873413086,0.9946946464873456,0.26876108134220744
preprocess,3,rel3,related,4,0.06478888987247838,0.998023271560669,0.9958023997490919,0.42144314019594553
preprocess,3,rel3,related,8,0.060729522329823434,0.9982792139053345,0.9963119251175915,0.4916711843452799
preprocess,3,neg3,negative,0,0.11427071420323462,0.9935330748558044,0.9869422038754827,0.0
preprocess,3,neg3,negative,1,0.04466047706512045,0.9991285800933838,0.9980054417883159,0.8472515428588163
preprocess,3,neg3,negative,2,0.04399801929804542,0.9991605281829834,0.9980641742978488,0.851749431244644
preprocess,3,neg3,negative,4,0.04371576574739677,0.999169647693634,0.9980889318251187,0.853645427095232
preprocess,3,neg3,negative,8,0.043661674224595215,0.9991728663444519,0.9980936582039053,0.8540073854794429
preprocess,4,para3,paraphrase,0,0.0780869500621297,0.9970184564590454,0.9939024282299944,0.0
preprocess,4,para3,paraphrase,1,0.059053741102189077,0.9983713626861572,0.9965126556618357,0.42807654100622305
preprocess,4,para3,paraphrase,2,0.059024239495004696,0.9983730316162109,0.9965161391520363,0.428647832387792
preprocess,4,para3,paraphrase,4,0.058714774616573435,0.9983896017074585,0.996552575241725,0.4346233405184037
preprocess,4,para3,paraphrase,8,0.05691528536609364,0.9984939098358154,0.9967606502916961,0.46874765789322603
preprocess,4,reason3,reasoning,0,0.1433297616114922,0.9898180365562439,0.9794565794363929,0.0
preprocess,4,reason3,reasoning,1,0.12883902592651303,0.991882860660553,0.9834005053983073,0.1919800039970545
preprocess,4,reason3,reasoning,2,0.095998146499122,0.9955207109451294,0.9907843558687331,0.5514065390068259
preprocess,4,reason3,reasoning,4,0.09580017127758521,0.9955397248268127,0.9908223271831853,0.5532548833141753
preprocess,4,reason3,reasoning,8,0.09234763565802014,0.9958598017692566,0.9914719141883735,0.5848750803099461
preprocess,4,rel3,related,0,0.09119083667989458,0.9959050416946411,0.9916842313056208,0.0
preprocess,4,rel3,related,1,0.08147902325829563,0.9967914819717407,0.9933611687688741,0.20165754061759822
preprocess,4,rel3,related,2,0.07473233582510004,0.9973210096359253,0.9944150779821245,0.328393826214581
preprocess,4,rel3,related,4,0.07374127657384634,0.9973909854888916,0.9945622241292595,0.34608860941310216
preprocess,4,rel3,related,8,0.07242475836654563,0.9974909424781799,0.9947546543755474,0.3692290133084203
preprocess,4,neg3,negative,0,0.13811949848410576,0.9905096292495728,0.9809230041384991,0.0
preprocess,4,neg3,negative,1,0.056257085620835555,0.9985442161560059,0.99683514031745,0.8341007302445876
preprocess,4,neg3,negative,2,0.05534967314952153,0.9985957145690918,0.9969364136822412,0.8394093944350296
preprocess,4,neg3,negative,4,0.05441437748284385,0.9986441135406494,0.9970390755231546,0.8447908413703209
preprocess,4,neg3,negative,8,0.05358168883649286,0.9986833333969116,0.9971290026214292,0.8495047438593476
preprocess,5,para3,paraphrase,0,0.08467228226680605,0.9964449405670166,0.9928306046157304,0.0
preprocess,5,para3,paraphrase,1,0.05927656896150706,0.9983079433441162,0.9964862883721517,0.509901262307598
preprocess,5,para3,paraphrase,2,0.0588536100504993,0.9983344674110413,0.9965362525840238,0.5168703593086779
preprocess,5,para3,paraphrase,4,0.05865135668254274,0.9983459711074829,0.9965600183592972,0.5201852518483648
preprocess,5,para3,paraphrase,8,0.056734236569770065,0.998457670211792,0.9967812264008453,0.5510397423167754
preprocess,5,reason3,reasoning,0,0.15376145214184347,0.9881425499916077,0.9763574158352316,0.0
preprocess,5,reason3,reasoning,1,0.14089231554618276,0.990127682685852,0.9801493554200349,0.16038600342402276
preprocess,5,reason3,reasoning,2,0.1045389890137828,0.9945956468582153,0.9890715997759763,0.5377662548280562
preprocess,5,reason3,reasoning,4,0.104002434707504,0.9946531057357788,0.9891834935749114,0.5424989777045135
preprocess,5,reason3,reasoning,8,0.09864983292822363,0.9951942563056946,0.9902682104632335,0.5883787715867159
preprocess,5,rel3,related,0,0.10008254800931925,0.9950228929519653,0.9899834835839623,0.0
preprocess,5,rel3,related,1,0.08260277853958631,0.9966517090797424,0.99317678097754,0.31880319074452723
preprocess,5,rel3,related,2,0.07394865692142642,0.9973282814025879,0.9945315961395171,0.4540613090068687
preprocess,5,rel3,related,4,0.0724049696755512,0.9974421262741089,0.9947575203662825,0.47661647862687817
preprocess,5,rel3,related,8,0.07098056603888571,0.9975429177284241,0.9949617592447993,0.49700668915854185
preprocess,5,neg3,negative,0,0.16352337239231135,0.9866540431976318,0.9732601066814455,0.0
preprocess,5,neg3,negative,1,0.05862255857565289,0.9983577728271484,0.9965633956260441,0.8714802511358103
preprocess,5,neg3,negative,2,0.05843226859085648,0.9983705878257751,0.996585669987326,0.8723132522632457
preprocess,5,neg3,negative,4,0.05610395431090153,0.9984982013702393,0.9968523463106803,0.8822862286015329
preprocess,5,neg3,negative,8,0.054988251662615846,0.998558759689331,0.9969762921790888,0.8869214702957302
preprocess,6,para3,paraphrase,0,0.08219505004180709,0.9966548085212708,0.9932439737486248,0.0
preprocess,6,para3,paraphrase,1,0.06118952885539418,0.9981816411018372,0.9962558415584549,0.4458046339321131
preprocess,6,para3,paraphrase,2,0.06095997701979145,0.9981958866119385,0.9962838812017465,0.44995494984983286
preprocess,6,para3,paraphrase,4,0.060709534875988035,0.998212456703186,0.9963143523751412,0.45446517113390383
preprocess,6,para3,paraphrase,8,0.0594510642475836,0.9982892274856567,0.9964655709598297,0.4768479415764719
preprocess,6,reason3,reasoning,0,0.13981577139037868,0.9901965856552124,0.9804515500705133,0.0
preprocess,6,reason3,reasoning,1,0.12802034824810937,0.9918283224105835,0.9836107904344328,0.16161078629329473
preprocess,6,reason3,reasoning,2,0.0976123690865144,0.9952806234359741,0.9904718254013181,0.5125866944411929
preprocess,6,reason3,reasoning,4,0.09756616969652807,0.9952836632728577,0.9904808425307483,0.5130479652561539
preprocess,6,reason3,reasoning,8,0.09590837520756301,0.9954459071159363,0.9908015835650453,0.5294554085255847
preprocess,6,rel3,related,0,0.09647739520363134,0.9953575134277344,0.9906921122147223,0.0
preprocess,6,rel3,related,1,0.08616899434880392,0.9963392019271851,0.9925749044129158,0.20227921109786984
preprocess,6,rel3,related,2,0.08029505032175017,0.9968291521072388,0.9935527048938276,0.30732994908145417
preprocess,6,rel3,related,4,0.0796173491593652,0.9968815445899963,0.9936610777128357,0.3189730652758217
preprocess,6,rel3,related,8,0.07846126747991614,0.996973991394043,0.993843829505445,0.33860714304139006
preprocess,6,neg3,negative,0,0.1516046127262204,0.9885812997817993,0.9770160414001328,0.0
preprocess,6,neg3,negative,1,0.06893222027775525,0.997682511806488,0.9952483490075791,0.7932622889231791
preprocess,6,neg3,negative,2,0.06875127172358579,0.9977004528045654,0.9952732626363897,0.7943462461841703
preprocess,6,neg3,negative,4,0.06523440988618341,0.9979257583618164,0.9957444717668014,0.8148478986024993
preprocess,6,neg3,negative,8,0.06487854689688839,0.9979501962661743,0.9957907741525482,0.8168624294194793
preprocess,7,para3,paraphrase,0,0.09470530818560402,0.9955613613128662,0.9910309046014698,0.0
preprocess,7,para3,paraphrase,1,0.07517713413497693,0.9972468018531799,0.9943483985032517,0.3698805836686214
preprocess,7,para3,paraphrase,2,0.07517115763437486,0.9972470998764038,0.9943492970599079,0.36998072949274097
preprocess,7,para3,paraphrase,4,0.07504171263617525,0.997255265712738,0.9943687413646297,0.37214865210452597
preprocess,7,para3,paraphrase,8,0.07366869745218677,0.9973577260971069,0.9945729230156982,0.3949136737701371
preprocess,7,reason3,reasoning,0,0.1607739556383724,0.9870280027389526,0.9741517351883907,0.0
preprocess,7,reason3,reasoning,1,0.1515009715587358,0.9885772466659546,0.9770474556167591,0.11202765251259339
preprocess,7,reason3,reasoning,2,0.12148458917949245,0.9926975965499878,0.9852414945918899,0.42903303120441927
preprocess,7,reason3,reasoning,4,0.12074896578034117,0.992784857749939,0.985419687262978,0.4359268274567706
preprocess,7,reason3,reasoning,8,0.12043129671025368,0.9928240180015564,0.9854963027726868,0.43889087592452025
preprocess,7,rel3,related,0,0.10582784086142072,0.9944219589233398,0.9888004680986098,0.0
preprocess,7,rel3,related,1,0.09578308129674494,0.9954801201820374,0.9908256013373011,0.1808230251516102
preprocess,7,rel3,related,2,0.08920271911280114,0.9960923790931702,0.9920428749028827,0.2895127075686452
preprocess,7,rel3,related,4,0.08802812364653442,0.9961957931518555,0.9922510494472705,0.3081004973281354
preprocess,7,rel3,related,8,0.08627224587339115,0.9963487386703491,0.9925570995919611,0.3354275452249058
preprocess,7,neg3,negative,0,0.1659868203542334,0.9862741827964783,0.9724483754686915,0.0
preprocess,7,neg3,negative,1,0.09597181239228231,0.9954613447189331,0.9907894112261406,0.6656970712056238
preprocess,7,neg3,negative,2,0.09592627162704624,0.9954672455787659,0.9907981504117341,0.6660142643200859
preprocess,7,neg3,negative,4,0.09302490831054896,0.995739758014679,0.9913463664338139,0.6859120391847529
preprocess,7,neg3,negative,8,0.0929125917353382,0.9957501888275146,0.9913672502970223,0.6866700294507959
preprocess,8,para3,paraphrase,0,0.09513606395502969,0.9955168962478638,0.9909491293351445,0.0
preprocess,8,para3,paraphrase,1,0.07336747894007757,0.9973758459091187,0.9946172130339773,0.4052741260656756
preprocess,8,para3,paraphrase,2,0.07335134626537769,0.9973748326301575,0.9946195800010567,0.40553564422973254
preprocess,8,para3,paraphrase,4,0.07334464750176073,0.9973752498626709,0.9946205626828425,0.40564421740707535
preprocess,8,para3,paraphrase,8,0.0718168936721002,0.9974873065948486,0.9948423337832902,0.43014695406741943
preprocess,8,reason3,reasoning,0,0.1504728295052866,0.9886330366134644,0.977357927580673,0.0
preprocess,8,reason3,reasoning,1,0.14043148337358172,0.9901799559593201,0.9802789984774954,0.12901075673307572
preprocess,8,reason3,reasoning,2,0.11203428849192233,0.993781566619873,0.9874483182021088,0.4456478379966098
preprocess,8,reason3,reasoning,4,0.11157752972285631,0.9938327074050903,0.9875504548609451,0.45015876159692525
preprocess,8,reason3,reasoning,8,0.11088573550892726,0.9939109683036804,0.9877043536606442,0.45695578957426475
preprocess,8,rel3,related,0,0.11722068036271706,0.993137001991272,0.9862593120953017,0.0
preprocess,8,rel3,related,1,0.10827933906474035,0.9941926598548889,0.988275584731703,0.1467373868314018
preprocess,8,rel3,related,2,0.09970083191351009,0.995090663433075,0.990059744115754,0.27658236958812144
preprocess,8,rel3,related,4,0.09689329492940925,0.9953644871711731,0.9906116893977225,0.31675104860889913
preprocess,8,rel3,related,8,0.0953843365920609,0.9955105185508728,0.9909018283328924,0.3378663622804009
preprocess,8,neg3,negative,0,0.1775368997536857,0.9842860698699951,0.9684806492258498,0.0
preprocess,8,neg3,negative,1,0.10950743728657938,0.9940623044967651,0.9880081211789259,0.6195391552636631
preprocess,8,neg3,negative,2,0.10944925525755404,0.9940698146820068,0.9880208605235667,0.6199433306139798
preprocess,8,neg3,negative,4,0.10731717143169309,0.994296669960022,0.9884830247159005,0.6346062021827954
preprocess,8,neg3,negative,8,0.10722427818994941,0.9943060278892517,0.9885029541666444,0.6352384947349659
preprocess,9,para3,paraphrase,0,0.08911557403210106,0.9961048364639282,0.9920584144649292,0.0
preprocess,9,para3,paraphrase,1,0.06479755628196147,0.9979926943778992,0.995801276699886,0.47129911507318567
preprocess,9,para3,paraphrase,2,0.06473523488588528,0.9979984760284424,0.9958093493642692,0.4723156204482868
preprocess,9,para3,paraphrase,4,0.06471871647525736,0.9979989528656006,0.9958114877377953,0.47258488324430503
preprocess,9,para3,paraphrase,8,0.06276332543997035,0.9981255531311035,0.9960607649797164,0.5039737338485433
preprocess,9,reason3,reasoning,0,0.1495914556191679,0.9888024926185608,0.9776223964057386,0.0
preprocess,9,reason3,reasoning,1,0.1388235180774965,0.9904284477233887,0.9807280308285871,0.13878315476304603
preprocess,9,reason3,reasoning,2,0.10990366368925103,0.9940506815910339,0.98792118470768,0.4602274885494223
preprocess,9,reason3,reasoning,4,0.10968261426629121,0.9940727949142456,0.987969724127712,0.4623965957028092
preprocess,9,reason3,reasoning,8,0.10819180713081568,0.9942388534545898,0.9882945328697684,0.4769114985469949
preprocess,9,rel3,related,0,0.10475981571663406,0.9945652484893799,0.9890253810110169,0.0
preprocess,9,rel3,related,1,0.09189560390575725,0.9958676695823669,0.9915551979827961,0.23051524379286947
preprocess,9,rel3,related,2,0.08472821484817693,0.9965034127235413,0.9928211296086412,0.3458660935231248
preprocess,9,rel3,related,4,0.0832631772914716,0.9966229796409607,0.993067243307329,0.36829181043729364
preprocess,9,rel3,related,8,0.08191797968766713,0.9967365264892578,0.9932894446038909,0.38853864513698055
preprocess,9,neg3,negative,0,0.17132026708608666,0.9854379892349243,0.970649366085552,0.0
preprocess,9,neg3,negative,1,0.08769388151795435,0.9962473511695862,0.992309783144315,0.7379880489770463
preprocess,9,neg3,negative,2,0.08758461342459338,0.9962583184242249,0.9923289354912646,0.7386405850348833
preprocess,9,neg3,negative,4,0.08651395737201002,0.9963487386703491,0.992515335179834,0.7449913742244052
preprocess,9,neg3,negative,8,0.0863878728043101,0.9963579177856445,0.9925371354323463,0.7457341265811636
preprocess,10,para3,paraphrase,0,0.09468107965542234,0.9955675601959229,0.9910354931552836,0.0
preprocess,10,para3,paraphrase,1,0.06888013921245838,0.9976904392242432,0.9952555264220724,0.4707490707395712
preprocess,10,para3,paraphrase,2,0.06886004041278111,0.9976909160614014,0.9952582948343501,0.47105788998928033
preprocess,10,para3,paraphrase,4,0.06884594364585836,0.9976918697357178,0.9952602360435113,0.4712744338767211
preprocess,10,para3,paraphrase,8,0.06713139815833688,0.997809112071991,0.9954933753813069,0.4972813678703023
preprocess,10,reason3,reasoning,0,0.15654729600565728,0.9876900911331177,0.9754929441133171,0.0
preprocess,10,reason3,reasoning,1,0.14471379915894098,0.9895700216293335,0.9790579163329857,0.14546717631658812
preprocess,10,reason3,reasoning,2,0.11342632317160857,0.993628203868866,0.9871344692117698,0.4750274840144586
preprocess,10,reason3,reasoning,4,0.11335739853809552,0.9936351776123047,0.9871501001966754,0.47566529971038884
preprocess,10,reason3,reasoning,8,0.11144215652888673,0.9938504099845886,0.9875806457481912,0.4932335279588782
preprocess,10,rel3,related,0,0.1092097957010651,0.994054913520813,0.9880732205229317,0.0
preprocess,10,rel3,related,1,0.09662889641008485,0.9953901171684265,0.9906628563785691,0.21712783913013234
preprocess,10,rel3,related,2,0.08763812291295263,0.9962226152420044,0.9923195594122942,0.35603399035984695
preprocess,10,rel3,related,4,0.08695120799952243,0.9962784647941589,0.9924394874274238,0.3660893464901558
preprocess,10,rel3,related,8,0.08445101603646461,0.9964950084686279,0.9928680258904088,0.4020201242670871
preprocess,10,neg3,negative,0,0.18536088439494297,0.9829322695732117,0.9656413425363246,0.0
preprocess,10,neg3,negative,1,0.09499173200389954,0.9955562949180603,0.9909765708508993,0.7373753861413124
preprocess,10,neg3,negative,2,0.09489892538901824,0.9955686926841736,0.9909941939600095,0.7378883022565259
preprocess,10,neg3,negative,4,0.09384209758875668,0.9956594705581665,0.9911936607201423,0.743693731655029
preprocess,10,neg3,negative,8,0.09377590888576587,0.9956645965576172,0.9912060789126486,0.7440551599942881
preprocess,11,para3,paraphrase,0,0.09362824336006705,0.9956538081169128,0.9912337520453081,0.0
preprocess,11,para3,paraphrase,1,0.07250775942116762,0.9974239468574524,0.9947426248237221,0.4002707653889679
preprocess,11,para3,paraphrase,2,0.07248155640924764,0.9974262714385986,0.9947464239804931,0.40070414997843073
preprocess,11,para3,paraphrase,4,0.07246685681409525,0.9974271655082703,0.9947485546634854,0.40094720527453676
preprocess,11,para3,paraphrase,8,0.07139654706881757,0.9975033402442932,0.9949025330666501,0.41851212061352017
preprocess,11,reason3,reasoning,0,0.15504030245652065,0.9879288673400879,0.9759625046141907,0.0
preprocess,11,reason3,reasoning,1,0.14493335970941676,0.9895495176315308,0.9789943212433408,0.12612864112872813
preprocess,11,reason3,reasoning,2,0.11721225812506762,0.9931876063346863,0.9862612865452225,0.4284465484333212
preprocess,11,reason3,reasoning,4,0.11681034518398545,0.993236243724823,0.9863553432579981,0.4323594649525345
preprocess,11,reason3,reasoning,8,0.11454925575481689,0.9934989213943481,0.9868784680060175,0.45412232916209805
preprocess,11,rel3,related,0,0.1065067465567189,0.9943424463272095,0.9886563129379028,0.0
preprocess,11,rel3,related,1,0.09593320538278564,0.995445191860199,0.9907968201049843,0.188695893615889
preprocess,11,rel3,related,2,0.08783143549558094,0.9961913824081421,0.9922856389387856,0.3199423592184135
preprocess,11,rel3,related,4,0.08643144608362532,0.9963147640228271,0.9925296051278933,0.34144913984205505
preprocess,11,rel3,related,8,0.08502134663317212,0.9964340925216675,0.992771370616682,0.36276191825926274
preprocess,11,neg3,negative,0,0.17579892212757395,0.9845981597900391,0.9690947389787832,0.0
preprocess,11,neg3,negative,1,0.09915729020262,0.9951380491256714,0.9901678317996734,0.6818610205693877
preprocess,11,neg3,negative,2,0.09909561378172106,0.9951479434967041,0.9901800593292239,0.6822566661373763
preprocess,11,neg3,negative,4,0.0979804773574241,0.9952454566955566,0.9903998260568113,0.689367647255978
preprocess,11,neg3,negative,8,0.0978683182840422,0.9952566623687744,0.9904217922762534,0.6900784071303898
preprocess,12,para3,paraphrase,0,0.0937358235956666,0.9956571459770203,0.9912135953748421,0.0
preprocess,12,para3,paraphrase,1,0.06805437075081872,0.9977346658706665,0.9953686026217101,0.4728904966396713
preprocess,12,para3,paraphrase,2,0.06799041791066243,0.9977384805679321,0.9953773030723335,0.4738807140260243
preprocess,12,para3,paraphrase,4,0.0679618650997781,0.9977414608001709,0.9953811848921595,0.47432251246255164
preprocess,12,para3,paraphrase,8,0.06709574741605637,0.9978005290031433,0.9954981606786808,0.48763578353434656
preprocess,12,reason3,reasoning,0,0.15250285578210887,0.9883118271827698,0.9767428789783013,0.0
preprocess,12,reason3,reasoning,1,0.14147407890492178,0.9900386929512024,0.979985084998004,0.1394070236241931
preprocess,12,reason3,reasoning,2,0.11434672447538641,0.9935124516487122,0.9869248266017501,0.43779914177464596
preprocess,12,reason3,reasoning,4,0.11396995523345106,0.9935567378997803,0.9870108493040851,0.4414979100897283
preprocess,12,reason3,reasoning,8,0.1102160778153446,0.993984580039978,0.987852416191002,0.4776832524685879
preprocess,12,rel3,related,0,0.10587950788507951,0.9944111704826355,0.9887895298100133,0.0
preprocess,12,rel3,related,1,0.09189196421038809,0.9958258867263794,0.9915558669135568,0.2467637000644548
preprocess,12,rel3,related,2,0.08489419403598396,0.9964436292648315,0.9927929758189807,0.3571166901227093
preprocess,12,rel3,related,4,0.08363480485941197,0.9965513348579407,0.9930052194161281,0.3760493123544649
preprocess,12,rel3,related,8,0.08217252677969844,0.9966734647750854,0.9932476758426397,0.3976769891960865
preprocess,12,neg3,negative,0,0.18654759762458606,0.9826547503471375,0.9651999938204956,0.0
preprocess,12,neg3,negative,1,0.09453701725675945,0.995590329170227,0.9910627523681952,0.7431825849195266
preprocess,12,neg3,negative,2,0.09451689947876449,0.9955934882164001,0.9910665557129211,0.7432918764152334
preprocess,12,neg3,negative,4,0.09341459359088307,0.9956845045089722,0.9912737137042501,0.7492446912009683
preprocess,12,neg3,negative,8,0.09326744784549987,0.9956957697868347,0.9913011831723869,0.7500340263387328
preprocess,13,para3,paraphrase,0,0.11340673274597098,0.9936319589614868,0.9871389129678839,0.0
preprocess,13,para3,paraphrase,1,0.08793479386364335,0.9962056279182434,0.9922674720281586,0.3987655979209104
preprocess,13,para3,paraphrase,2,0.08790314989098483,0.9962080717086792,0.992273036239243,0.39919823717376723
preprocess,13,para3,paraphrase,4,0.08728832230560372,0.9962639808654785,0.992380748789073,0.4075733107240057
preprocess,13,para3,paraphrase,8,0.08621928557082045,0.9963573813438416,0.9925662347956573,0.421995471455202
preprocess,13,reason3,reasoning,0,0.17318061289194084,0.9849271774291992,0.9700084753183718,0.0
preprocess,13,reason3,reasoning,1,0.1625044426230672,0.9868314862251282,0.9735923061277663,0.1194947855248536
preprocess,13,reason3,reasoning,2,0.13019929093631055,0.9915918707847595,0.9830481446396819,0.4347784735764987
preprocess,13,reason3,reasoning,4,0.13002763465400732,0.99161696434021,0.983092814226284,0.43626783562290083
preprocess,13,reason3,reasoning,8,0.1290960094835812,0.99173903465271,0.9833342203354151,0.4443170248428969
preprocess,13,rel3,related,0,0.1292490590143554,0.9916761517524719,0.9832946807439037,0.0
preprocess,13,rel3,related,1,0.11734931293618855,0.9931707978248596,0.9862291387534045,0.1756600975123498
preprocess,13,rel3,related,2,0.11046231044205759,0.9939613342285156,0.9877980779718025,0.2695786389269622
preprocess,13,rel3,related,4,0.10962438329674876,0.9940528273582458,0.9879824945868075,0.28061803375551175
preprocess,13,rel3,related,8,0.10713525499012683,0.9943232536315918,0.9885220371382005,0.31291560318181266
preprocess,13,neg3,negative,0,0.2107831685837631,0.977846622467041,0.9555704558417889,0.0
preprocess,13,neg3,negative,1,0.11599230952878209,0.9933345317840576,0.9865457841301792,0.6971786201111789
preprocess,13,neg3,negative,2,0.11596310318194301,0.9933376312255859,0.986552558700414,0.6973310990610124
preprocess,13,neg3,negative,4,0.1149929084061909,0.9934481978416443,0.9867766310162854,0.702374416972928
preprocess,13,neg3,negative,8,0.11466321712850863,0.9934847354888916,0.9868523466377405,0.7040785897905801
preprocess,14,para3,paraphrase,0,0.11721981441391074,0.9931734800338745,0.9862595151087683,0.0
preprocess,14,para3,paraphrase,1,0.08803559100210721,0.9961507320404053,0.9922497347169097,0.4359540933528937
preprocess,14,para3,paraphrase,2,0.08771569894968352,0.9961792230606079,0.9923059561577685,0.4400456822931067
preprocess,14,para3,paraphrase,4,0.08680021145471539,0.9962600469589233,0.9924657232914167,0.45167315649892303
preprocess,14,para3,paraphrase,8,0.08565139775505065,0.9963599443435669,0.992663838062606,0.46609148108918796
preprocess,14,reason3,reasoning,0,0.17806093124116992,0.9840199947357178,0.9682943047655274,0.0
preprocess,14,reason3,reasoning,1,0.16309853911946937,0.9866527318954468,0.973398866537095,0.16099826021217567
preprocess,14,reason3,reasoning,2,0.12896943078634734,0.9916839003562927,0.9833668859226455,0.4753903374662557
preprocess,14,reason3,reasoning,4,0.12858999694949863,0.9917329549789429,0.9834646126845279,0.4784726468482029
preprocess,14,reason3,reasoning,8,0.12715549613507543,0.991919755935669,0.9838314798026428,0.490043663203523
preprocess,14,rel3,related,0,0.13145588469566094,0.9913386702537537,0.9827193503788811,0.0
preprocess,14,rel3,related,1,0.11861808043226399,0.9929748773574829,0.9859297509945649,0.18578008848465855
preprocess,14,rel3,related,2,0.10970139895829426,0.9940006136894226,0.9879656030665932,0.30359117294413196
preprocess,14,rel3,related,4,0.10934837867477329,0.9940370917320251,0.9880429320811984,0.30806606343150844
preprocess,14,rel3,related,8,0.10708729995360754,0.9942829012870789,0.9885323101886461,0.3363854911253392
preprocess,14,neg3,negative,0,0.22241853419379207,0.9752366542816162,0.950529995647085,0.0
preprocess,14,neg3,negative,1,0.11252636391335458,0.9936920404434204,0.9873378174244393,0.7440432289993406
preprocess,14,neg3,negative,2,0.11240643447941333,0.9937053918838501,0.9873647934876254,0.7445885304105475
preprocess,14,neg3,negative,4,0.11155395960019548,0.9937969446182251,0.987555714097518,0.7484478295791671
preprocess,14,neg3,negative,8,0.11093783209982315,0.9938650131225586,0.9876927974089914,0.7512188900730642
preprocess,15,para3,paraphrase,0,0.11602095498837994,0.9933358430862427,0.9865391380035843,0.0
preprocess,15,para3,paraphrase,1,0.08509851203682989,0.9964212775230408,0.9927582432491175,0.462013892363595
preprocess,15,para3,paraphrase,2,0.08436924860608493,0.9964830875396729,0.9928818298896447,0.471195075601342
preprocess,15,para3,paraphrase,4,0.08354013850569764,0.9965545535087585,0.9930210452584488,0.4815373084272405
preprocess,15,para3,paraphrase,8,0.08200757915347692,0.9966810941696167,0.9932747569613862,0.5003854106516685
preprocess,15,reason3,reasoning,0,0.17280033586076265,0.9849823713302612,0.9701400439264076,0.0
preprocess,15,reason3,reasoning,1,0.15723952784612116,0.9876161813735962,0.9752757308827289,0.1719924484705846
preprocess,15,reason3,reasoning,2,0.1230376953825752,0.9924551248550415,0.9848617255149447,0.4930242212096424
preprocess,15,reason3,reasoning,4,0.12247316759115387,0.992525041103363,0.9850003232201892,0.49766581227236584
preprocess,15,reason3,reasoning,8,0.12116152708019381,0.9926864504814148,0.9853198843555955,0.5083678084380245
preprocess,15,rel3,related,0,0.13424326351841753,0.9909703731536865,0.9819787461999248,0.0
preprocess,15,rel3,related,1,0.12076407467569909,0.9927341938018799,0.9854160382677222,0.19073545636336942
preprocess,15,rel3,related,2,0.1110722476238402,0.9938677549362183,0.9876629558077883,0.31541698879130553
preprocess,15,rel3,related,4,0.11083877228679803,0.9938921928405762,0.9877147665579553,0.31829196911963265
preprocess,15,rel3,related,8,0.10789790934529359,0.9942131042480469,0.9883580411589148,0.3539872990947748
preprocess,15,neg3,negative,0,0.22270956987352064,0.9752195477485657,0.9504004474867515,0.0
preprocess,15,neg3,negative,1,0.11256160995566011,0.9937055706977844,0.9873298839641899,0.7445518075505653
preprocess,15,neg3,negative,2,0.11220100197171246,0.9937460422515869,0.9874109351565438,0.7461859189134106
preprocess,15,neg3,negative,4,0.1105737957646979,0.9939216375350952,0.9877734356901868,0.7534944633513119
preprocess,15,neg3,negative,8,0.10988536553514855,0.9939988255500793,0.9879252064412067,0.7565543851314402
preprocess,16,para3,paraphrase,0,0.14138964674553772,0.9901030659675598,0.980008967793172,0.0
preprocess,16,para3,paraphrase,1,0.10316347164800747,0.9947095513343811,0.9893572981175307,0.4676261949678504
preprocess,16,para3,paraphrase,2,0.09753527421444928,0.9952768087387085,0.9904868702839121,0.5241301390711279
preprocess,16,para3,paraphrase,4,0.09529264034784085,0.9954948425292969,0.990919312695537,0.5457619591367857
preprocess,16,para3,paraphrase,8,0.09232226629346592,0.9957754015922546,0.9914765991464384,0.5736387383684637
preprocess,16,reason3,reasoning,0,0.19792251673302583,0.980316698551178,0.9608266773700651,0.0
preprocess,16,reason3,reasoning,1,0.1725112495980541,0.9850565195083618,0.9702398687621179,0.24029596572590772
preprocess,16,reason3,reasoning,2,0.13102949163462596,0.9914340972900391,0.9828312723219715,0.561723986494095
preprocess,16,reason3,reasoning,4,0.1288003367294882,0.9917289018630981,0.9834104732583705,0.5765095828518665
preprocess,16,reason3,reasoning,8,0.12695759906705806,0.9919674396514893,0.9838817680391282,0.5885405965396748
preprocess,16,rel3,related,0,0.15425426250187077,0.9880369901657104,0.976205622500004,0.0
preprocess,16,rel3,related,1,0.14745057848837248,0.9891203045845032,0.9782583269034443,0.08626846419666578
