example_id,query_idx,label,query,smart_selected_count
145,4,control_other_example_149,What is the name of the old show named after Mickey Mouse?,382
145,5,control_other_example_150,What country has the ISO 3166-1 alpha-2 code CV?,382
145,6,control_other_example_150,Where is Cabo Verde located geographically?,382
145,7,control_other_example_151,Who is the author of The Red Tree?,382
146,0,control_other_example_147,Who is São José dos Campos named after?,503
146,1,control_other_example_147,How old was Mary when she was engaged to Joseph according to historical or biblical records?,503
146,2,control_other_example_149,What is the name of the old show named after Mickey Mouse?,503
146,3,control_other_example_150,What country has the ISO 3166-1 alpha-2 code CV?,503
146,4,control_other_example_150,Where is Cabo Verde located geographically?,503
146,5,control_other_example_151,Who is the author of The Red Tree?,503
146,6,control_other_example_151,What award did Shaun Tan receive?,503
146,7,control_other_example_152,What character is featured in the video game Mickey's Safari in Letterland?,503
147,0,control_other_example_149,What is the name of the old show named after Mickey Mouse?,533
147,1,control_other_example_150,What country has the ISO 3166-1 alpha-2 code CV?,533
147,2,control_other_example_150,Where is Cabo Verde located geographically?,533
147,3,control_other_example_151,Who is the author of The Red Tree?,533
147,4,control_other_example_151,What award did Shaun Tan receive?,533
147,5,control_other_example_152,What character is featured in the video game Mickey's Safari in Letterland?,533
147,6,control_other_example_152,What television show is named after the character Mickey Mouse?,533
147,7,control_other_example_153,Where is the headquarters of Southern Maryland Electric Cooperative?,533
149,0,control_other_example_150,What country has the ISO 3166-1 alpha-2 code CV?,313
149,1,control_other_example_150,Where is Cabo Verde located geographically?,313
149,2,control_other_example_151,Who is the author of The Red Tree?,313
149,3,control_other_example_151,What award did Shaun Tan receive?,313
149,4,control_other_example_152,What character is featured in the video game Mickey's Safari in Letterland?,313
149,5,control_other_example_152,What television show is named after the character Mickey Mouse?,313
149,6,control_other_example_153,Where is the headquarters of Southern Maryland Electric Cooperative?,313
149,7,control_other_example_154,Amílcar Cabral International Airport location,313
150,0,control_other_example_151,Who is the author of The Red Tree?,425
150,1,control_other_example_151,What award did Shaun Tan receive?,425
150,2,control_other_example_152,What character is featured in the video game Mickey's Safari in Letterland?,425
150,3,control_other_example_152,What television show is named after the character Mickey Mouse?,425
150,4,control_other_example_153,Where is the headquarters of Southern Maryland Electric Cooperative?,425
150,5,control_other_example_154,Amílcar Cabral International Airport location,425
150,6,control_other_example_155,Who is the author of the book 'Hannibal and Scipio'?,425
150,7,control_other_example_155,Where was Thomas Nabbes educated?,425
151,0,control_other_example_152,What character is featured in the video game Mickey's Safari in Letterland?,365
151,1,control_other_example_152,What television show is named after the character Mickey Mouse?,365
151,2,control_other_example_153,Where is the headquarters of Southern Maryland Electric Cooperative?,365
151,3,control_other_example_154,Amílcar Cabral International Airport location,365
151,4,control_other_example_155,Who is the author of the book 'Hannibal and Scipio'?,365
151,5,control_other_example_155,Where was Thomas Nabbes educated?,365
151,6,control_other_example_156,Who is Tyler MacDuff?,365
151,7,control_other_example_156,Where was Dana MacDuff educated?,365
152,0,control_other_example_153,Where is the headquarters of Southern Maryland Electric Cooperative?,478
152,1,control_other_example_154,Amílcar Cabral International Airport location,478
152,2,control_other_example_155,Who is the author of the book 'Hannibal and Scipio'?,478
152,3,control_other_example_155,Where was Thomas Nabbes educated?,478
152,4,control_other_example_156,Who is Tyler MacDuff?,478
152,5,control_other_example_156,Where was Dana MacDuff educated?,478
152,6,control_other_example_158,In which city is Kimbrough Memorial Stadium located?,478
152,7,control_other_example_158,"Which county is Canyon, Texas located in?",478
153,0,control_other_example_154,Amílcar Cabral International Airport location,251
153,1,control_other_example_155,Who is the author of the book 'Hannibal and Scipio'?,251
153,2,control_other_example_155,Where was Thomas Nabbes educated?,251
153,3,control_other_example_156,Who is Tyler MacDuff?,251
153,4,control_other_example_156,Where was Dana MacDuff educated?,251
153,5,control_other_example_158,In which city is Kimbrough Memorial Stadium located?,251
153,6,control_other_example_158,"Which county is Canyon, Texas located in?",251
153,7,control_other_example_160,Where was Erich Zakowski born?,251
154,0,control_other_example_155,Who is the author of the book 'Hannibal and Scipio'?,275
154,1,control_other_example_155,Where was Thomas Nabbes educated?,275
154,2,control_other_example_156,Who is Tyler MacDuff?,275
154,3,control_other_example_156,Where was Dana MacDuff educated?,275
154,4,control_other_example_158,In which city is Kimbrough Memorial Stadium located?,275
154,5,control_other_example_158,"Which county is Canyon, Texas located in?",275
154,6,control_other_example_160,Where was Erich Zakowski born?,275
154,7,control_other_example_160,Which military force overran much of East Prussia during World War II?,275
155,0,control_other_example_156,Who is Tyler MacDuff?,500
155,1,control_other_example_156,Where was Dana MacDuff educated?,500
155,2,control_other_example_158,In which city is Kimbrough Memorial Stadium located?,500
155,3,control_other_example_158,"Which county is Canyon, Texas located in?",500
155,4,control_other_example_160,Where was Erich Zakowski born?,500
155,5,control_other_example_160,Which military force overran much of East Prussia during World War II?,500
155,6,control_other_example_161,What is the Federation Cup in sports?,500
155,7,control_other_example_161,Which organization is the Federation Cup in women's tennis named after?,500
156,0,control_other_example_158,In which city is Kimbrough Memorial Stadium located?,411
156,1,control_other_example_158,"Which county is Canyon, Texas located in?",411
156,2,control_other_example_160,Where was Erich Zakowski born?,411
156,3,control_other_example_160,Which military force overran much of East Prussia during World War II?,411
156,4,control_other_example_161,What is the Federation Cup in sports?,411
156,5,control_other_example_161,Which organization is the Federation Cup in women's tennis named after?,411
156,6,control_other_example_162,What are notable works by Gotthold Ephraim Lessing?,411
156,7,control_other_example_163,Who is the performer of the song Almost Made Ya?,411
158,0,control_other_example_160,Where was Erich Zakowski born?,411
158,1,control_other_example_160,Which military force overran much of East Prussia during World War II?,411
158,2,control_other_example_161,What is the Federation Cup in sports?,411
158,3,control_other_example_161,Which organization is the Federation Cup in women's tennis named after?,411
158,4,control_other_example_162,What are notable works by Gotthold Ephraim Lessing?,411
158,5,control_other_example_163,Who is the performer of the song Almost Made Ya?,411
158,6,control_other_example_163,What record label is the duo Ali & Gipp signed to?,411
158,7,control_other_example_164,Which agency publishes the U.S. and World Population Clock?,411
160,0,control_other_example_161,What is the Federation Cup in sports?,482
160,1,control_other_example_161,Which organization is the Federation Cup in women's tennis named after?,482
160,2,control_other_example_162,What are notable works by Gotthold Ephraim Lessing?,482
160,3,control_other_example_163,Who is the performer of the song Almost Made Ya?,482
160,4,control_other_example_163,What record label is the duo Ali & Gipp signed to?,482
160,5,control_other_example_164,Which agency publishes the U.S. and World Population Clock?,482
160,6,control_other_example_164,What total area in square miles does the United States Census Bureau report?,482
160,7,control_other_example_165,What is the total area of Atlantic City in square miles according to TIGER?,482
161,0,control_other_example_162,What are notable works by Gotthold Ephraim Lessing?,341
161,1,control_other_example_163,Who is the performer of the song Almost Made Ya?,341
161,2,control_other_example_163,What record label is the duo Ali & Gipp signed to?,341
161,3,control_other_example_164,Which agency publishes the U.S. and World Population Clock?,341
161,4,control_other_example_164,What total area in square miles does the United States Census Bureau report?,341
161,5,control_other_example_165,What is the total area of Atlantic City in square miles according to TIGER?,341
161,6,control_other_example_166,Who is the child of Sigrid Eskilsdotter?,341
161,7,control_other_example_166,Who are the children of Christina Gyllenstierna?,341
162,0,control_other_example_163,Who is the performer of the song Almost Made Ya?,228
162,1,control_other_example_163,What record label is the duo Ali & Gipp signed to?,228
162,2,control_other_example_164,Which agency publishes the U.S. and World Population Clock?,228
162,3,control_other_example_164,What total area in square miles does the United States Census Bureau report?,228
162,4,control_other_example_165,What is the total area of Atlantic City in square miles according to TIGER?,228
162,5,control_other_example_166,Who is the child of Sigrid Eskilsdotter?,228
162,6,control_other_example_166,Who are the children of Christina Gyllenstierna?,228
162,7,control_other_example_167,Who performed the song 'Victim of Romance'?,228
163,0,control_other_example_164,Which agency publishes the U.S. and World Population Clock?,521
163,1,control_other_example_164,What total area in square miles does the United States Census Bureau report?,521
163,2,control_other_example_165,What is the total area of Atlantic City in square miles according to TIGER?,521
163,3,control_other_example_166,Who is the child of Sigrid Eskilsdotter?,521
163,4,control_other_example_166,Who are the children of Christina Gyllenstierna?,521
163,5,control_other_example_167,Who performed the song 'Victim of Romance'?,521
163,6,control_other_example_167,Who is Michelle Phillips' child?,521
163,7,control_other_example_169,Where was Erich Zakowski born?,521
164,0,control_other_example_165,What is the total area of Atlantic City in square miles according to TIGER?,635
164,1,control_other_example_166,Who is the child of Sigrid Eskilsdotter?,635
164,2,control_other_example_166,Who are the children of Christina Gyllenstierna?,635
164,3,control_other_example_167,Who performed the song 'Victim of Romance'?,635
164,4,control_other_example_167,Who is Michelle Phillips' child?,635
164,5,control_other_example_169,Where was Erich Zakowski born?,635
164,6,control_other_example_169,Which specific Curonian population historically inhabited East Prussia?,635
164,7,control_other_example_173,What is the 1965 Federation Cup?,635
165,0,control_other_example_166,Who is the child of Sigrid Eskilsdotter?,301
165,1,control_other_example_166,Who are the children of Christina Gyllenstierna?,301
165,2,control_other_example_167,Who performed the song 'Victim of Romance'?,301
165,3,control_other_example_167,Who is Michelle Phillips' child?,301
165,4,control_other_example_169,Where was Erich Zakowski born?,301
165,5,control_other_example_169,Which specific Curonian population historically inhabited East Prussia?,301
165,6,control_other_example_173,What is the 1965 Federation Cup?,301
165,7,control_other_example_173,What is the Fed Cup (formerly Federation Cup) tennis competition named after?,301
166,0,control_other_example_167,Who performed the song 'Victim of Romance'?,352
166,1,control_other_example_167,Who is Michelle Phillips' child?,352
166,2,control_other_example_169,Where was Erich Zakowski born?,352
166,3,control_other_example_169,Which specific Curonian population historically inhabited East Prussia?,352
166,4,control_other_example_173,What is the 1965 Federation Cup?,352
166,5,control_other_example_173,What is the Fed Cup (formerly Federation Cup) tennis competition named after?,352
166,6,control_other_example_174,Where was Tim Dubois born?,352
166,7,control_other_example_174,"What county is Southwest City, Missouri located in?",352
167,0,control_other_example_169,Where was Erich Zakowski born?,459
167,1,control_other_example_169,Which specific Curonian population historically inhabited East Prussia?,459
167,2,control_other_example_173,What is the 1965 Federation Cup?,459
167,3,control_other_example_173,What is the Fed Cup (formerly Federation Cup) tennis competition named after?,459
167,4,control_other_example_174,Where was Tim Dubois born?,459
167,5,control_other_example_174,"What county is Southwest City, Missouri located in?",459
167,6,control_other_example_176,Who performed the song 'Qui de nous deux'?,459
167,7,control_other_example_178,Who are the members of The Bruce Lee Band?,459
169,0,control_other_example_173,What is the 1965 Federation Cup?,473
169,1,control_other_example_173,What is the Fed Cup (formerly Federation Cup) tennis competition named after?,473
169,2,control_other_example_174,Where was Tim Dubois born?,473
169,3,control_other_example_174,"What county is Southwest City, Missouri located in?",473
169,4,control_other_example_176,Who performed the song 'Qui de nous deux'?,473
169,5,control_other_example_178,Who are the members of The Bruce Lee Band?,473
169,6,control_other_example_178,What record label did Mike Park start?,473
169,7,control_other_example_179,Who performed the song 'Je dis aime'?,473
173,0,control_other_example_174,Where was Tim Dubois born?,377
173,1,control_other_example_174,"What county is Southwest City, Missouri located in?",377
173,2,control_other_example_176,Who performed the song 'Qui de nous deux'?,377
173,3,control_other_example_178,Who are the members of The Bruce Lee Band?,377
173,4,control_other_example_178,What record label did Mike Park start?,377
173,5,control_other_example_179,Who performed the song 'Je dis aime'?,377
173,6,control_other_example_179,Who is the father of Matthieu Chedid?,377
173,7,control_other_example_180,What is Labo M?,377
174,0,control_other_example_176,Who performed the song 'Qui de nous deux'?,367
174,1,control_other_example_178,Who are the members of The Bruce Lee Band?,367
174,2,control_other_example_178,What record label did Mike Park start?,367
174,3,control_other_example_179,Who performed the song 'Je dis aime'?,367
174,4,control_other_example_179,Who is the father of Matthieu Chedid?,367
174,5,control_other_example_180,What is Labo M?,367
174,6,control_other_example_180,Who is the father of French singer-songwriter Matthieu Chedid?,367
174,7,control_other_example_183,Who is the producer of Julius Caesar?,367
176,0,control_other_example_178,Who are the members of The Bruce Lee Band?,202
176,1,control_other_example_178,What record label did Mike Park start?,202
176,2,control_other_example_179,Who performed the song 'Je dis aime'?,202
176,3,control_other_example_179,Who is the father of Matthieu Chedid?,202
176,4,control_other_example_180,What is Labo M?,202
176,5,control_other_example_180,Who is the father of French singer-songwriter Matthieu Chedid?,202
176,6,control_other_example_183,Who is the producer of Julius Caesar?,202
176,7,control_other_example_183,Where did John Houseman study or work?,202
178,0,control_other_example_179,Who performed the song 'Je dis aime'?,374
178,1,control_other_example_179,Who is the father of Matthieu Chedid?,374
178,2,control_other_example_180,What is Labo M?,374
178,3,control_other_example_180,Who is the father of French singer-songwriter Matthieu Chedid?,374
178,4,control_other_example_183,Who is the producer of Julius Caesar?,374
178,5,control_other_example_183,Where did John Houseman study or work?,374
178,6,control_other_example_186,What is the Federation Cup in sports?,374
178,7,control_other_example_186,What is the Federation Cup in women's tennis named after?,374
179,0,control_other_example_180,What is Labo M?,321
179,1,control_other_example_180,Who is the father of French singer-songwriter Matthieu Chedid?,321
179,2,control_other_example_183,Who is the producer of Julius Caesar?,321
179,3,control_other_example_183,Where did John Houseman study or work?,321
179,4,control_other_example_186,What is the Federation Cup in sports?,321
179,5,control_other_example_186,What is the Federation Cup in women's tennis named after?,321
179,6,control_other_example_188,In which county is Van Hook Township located?,321
179,7,control_other_example_188,"What is the county seat of Mountrail County, North Dakota?",321
180,0,control_other_example_183,Who is the producer of Julius Caesar?,423
180,1,control_other_example_183,Where did John Houseman study or work?,423
180,2,control_other_example_186,What is the Federation Cup in sports?,423
180,3,control_other_example_186,What is the Federation Cup in women's tennis named after?,423
180,4,control_other_example_188,In which county is Van Hook Township located?,423
180,5,control_other_example_188,"What is the county seat of Mountrail County, North Dakota?",423
180,6,control_other_example_191,Who produced the film On Dangerous Ground?,423
180,7,control_other_example_191,Where did John Houseman study or work?,423
183,0,control_other_example_186,What is the Federation Cup in sports?,559
183,1,control_other_example_186,What is the Federation Cup in women's tennis named after?,559
183,2,control_other_example_188,In which county is Van Hook Township located?,559
183,3,control_other_example_188,"What is the county seat of Mountrail County, North Dakota?",559
183,4,control_other_example_191,Who produced the film On Dangerous Ground?,559
183,5,control_other_example_191,Where did John Houseman study or work?,559
183,6,control_other_example_0,What network is National Cycle Route 57 part of?,559
183,7,control_other_example_1,Where is the headquarters of Julia's House located?,559
186,0,control_other_example_188,In which county is Van Hook Township located?,350
186,1,control_other_example_188,"What is the county seat of Mountrail County, North Dakota?",350
186,2,control_other_example_191,Who produced the film On Dangerous Ground?,350
186,3,control_other_example_191,Where did John Houseman study or work?,350
186,4,control_other_example_0,What network is National Cycle Route 57 part of?,350
186,5,control_other_example_1,Where is the headquarters of Julia's House located?,350
186,6,control_other_example_2,Where is Coffee Swamp located?,350
186,7,control_other_example_3,Who is the child of Peter Andreas Heiberg?,350
188,0,control_other_example_191,Who produced the film On Dangerous Ground?,319
188,1,control_other_example_191,Where did John Houseman study or work?,319
188,2,control_other_example_0,What network is National Cycle Route 57 part of?,319
188,3,control_other_example_1,Where is the headquarters of Julia's House located?,319
188,4,control_other_example_2,Where is Coffee Swamp located?,319
188,5,control_other_example_3,Who is the child of Peter Andreas Heiberg?,319
188,6,control_other_example_3,Who is the spouse of Johan Ludvig Heiberg?,319
188,7,control_other_example_4,"Who were the siblings of Alice de Lusignan, Countess of Surrey?",319
191,0,control_other_example_0,What network is National Cycle Route 57 part of?,455
191,1,control_other_example_1,Where is the headquarters of Julia's House located?,455
191,2,control_other_example_2,Where is Coffee Swamp located?,455
191,3,control_other_example_3,Who is the child of Peter Andreas Heiberg?,455
191,4,control_other_example_3,Who is the spouse of Johan Ludvig Heiberg?,455
191,5,control_other_example_4,"Who were the siblings of Alice de Lusignan, Countess of Surrey?",455
191,6,control_other_example_4,When was King Henry III of England crowned?,455
191,7,control_other_example_6,Which university employed Ernst Mach?,455
