dataset,method,rate,segment,source_csv,source_row,Question,Real Answer,Pred Answer,Predicted_Clean,Rejudge_Correct,Rejudge_Reason,Rejudge_Raw
2wikimqa-v2,offline3b_mean,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,33,Do director of film Betrayal (1932 Film) and director of film The Godsend (Film) share the same nationality?,yes,yes,yes,True,预测答案“yes”与标准答案“yes”完全一致，准确地包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于两位导演是否具有相同国籍的问题。,"判断: 正确
原因: 预测答案“yes”与标准答案“yes”完全一致，准确地包含了标准答案的关键信息，且在语义上完全等价，正确地回答了关于两位导演是否具有相同国籍的问题。"
2wikimqa-v2,offline3b_mean,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,34,"Which film whose director was born first, The Abduction Club or Wooden Crosses?",Wooden Crosses,Wooden Crosses,Wooden Crosses,True,预测答案与标准答案完全一致，均为“Wooden Crosses”。预测答案准确地包含了标准答案的关键信息，在语义上完全等价，正确地回答了关于哪部电影导演出生更早的问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Wooden Crosses”。预测答案准确地包含了标准答案的关键信息，在语义上完全等价，正确地回答了关于哪部电影导演出生更早的问题。"
2wikimqa-v2,offline3b_mean,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,35,"Which film came out earlier, Above Rubies or The Magic Aster?",Above Rubies,Above Rubies,Above Rubies,True,预测答案与标准答案完全一致，均为“Above Rubies”。预测答案准确包含了标准答案的关键信息，且语义完全等价，正确地回答了关于哪部电影上映更早的问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Above Rubies”。预测答案准确包含了标准答案的关键信息，且语义完全等价，正确地回答了关于哪部电影上映更早的问题。"
2wikimqa-v2,offline3b_mean,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,36,"Which film has the director who is older than the other, Blue Blood And Red or The Longshot? ",Blue Blood And Red,Blue Blood and Red,Blue Blood and Red,True,预测答案“Blue Blood and Red”与标准答案“Blue Blood And Red”在语义上完全等价，仅仅是连词“and”与“and”的大小写存在细微差异，包含了标准答案的全部关键信息，正确回答了问题。,"判断: 正确
原因: 预测答案“Blue Blood and Red”与标准答案“Blue Blood And Red”在语义上完全等价，仅仅是连词“and”与“and”的大小写存在细微差异，包含了标准答案的全部关键信息，正确回答了问题。"
2wikimqa-v2,offline3b_mean,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,37,What is the place of birth of the director of film Clowning Around?,"Castlemaine, Victoria, Australia","Castlemaine, Victoria, Australia","Castlemaine, Victoria, Australia",True,"预测答案与标准答案完全一致，均为“Castlemaine, Victoria, Australia”，准确包含了问题所询问的导演出生地的关键信息，语义完全等价，因此判断为正确。","判断: 正确
原因: 预测答案与标准答案完全一致，均为“Castlemaine, Victoria, Australia”，准确包含了问题所询问的导演出生地的关键信息，语义完全等价，因此判断为正确。"
2wikimqa-v2,offline3b_mean,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,38,"Who was born later, Paul De Scherff or Lyudmyla Olyanovska?",Lyudmyla Olyanovska,Lyudmyla Olyanovska,Lyudmyla Olyanovska,True,预测答案与标准答案完全一致，均为“Lyudmyla Olyanovska”。预测答案准确包含了标准答案的关键信息，且在语义上完全等价，正确回答了关于谁出生较晚的问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Lyudmyla Olyanovska”。预测答案准确包含了标准答案的关键信息，且在语义上完全等价，正确回答了关于谁出生较晚的问题。"
2wikimqa-v2,offline3b_mean,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,39,Where was the place of death of Kamures Kadın's husband?,Constantinople,"Eyüp Cemetery, Istanbul","Eyüp Cemetery, Istanbul",False,"预测答案给出的具体地点是“Eyüp Cemetery, Istanbul”，而标准答案是“Constantinople”。虽然两者在地理位置上有历史渊源，但预测答案并未包含标准答案的关键信息，且在具体地点的表述上与标准答案不一致，因此判断为错误。","判断: 错误
原因: 预测答案给出的具体地点是“Eyüp Cemetery, Istanbul”，而标准答案是“Constantinople”。虽然两者在地理位置上有历史渊源，但预测答案并未包含标准答案的关键信息，且在具体地点的表述上与标准答案不一致，因此判断为错误。"
2wikimqa-v2,offline3b_mean,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,40,What is the place of birth of Bernard (Son Of Charles The Fat)'s father?,East Francia,Aachen,Aachen,False,预测答案“Aachen”是一个具体的城市，而标准答案是“East Francia”（东法兰克），这是一个更广泛的地理和政治区域。两者在语义上不等价，且预测答案未包含标准答案的关键信息。,"判断: 错误
原因: 预测答案“Aachen”是一个具体的城市，而标准答案是“East Francia”（东法兰克），这是一个更广泛的地理和政治区域。两者在语义上不等价，且预测答案未包含标准答案的关键信息。"
2wikimqa-v2,offline3b_mean,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,41,"Which film has the director who died first, Tex And The Lord Of The Deep or Henry Goes Arizona?",Henry Goes Arizona,Tex and the Lord of the Deep,Tex and the Lord of the Deep,False,预测答案给出的电影名称是“Tex and the Lord of the Deep”，而标准答案为“Henry Goes Arizona”。两者在语义上完全不同，预测答案没有包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出的电影名称是“Tex and the Lord of the Deep”，而标准答案为“Henry Goes Arizona”。两者在语义上完全不同，预测答案没有包含标准答案的关键信息，因此判断为错误。"
2wikimqa-v2,offline3b_mean,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,42,Which country the performer of song I Believe In Your Sweet Love is from?,United Kingdom,Welsh,Welsh,False,预测答案“Welsh”指的是威尔士人，而标准答案是“United Kingdom”（英国）。虽然威尔士是英国的一部分，但“Welsh”通常指代国籍或族群，与作为主权国家名称的“United Kingdom”在语义上并不等价，且未包含标准答案的关键信息。,"判断: 错误
原因: 预测答案“Welsh”指的是威尔士人，而标准答案是“United Kingdom”（英国）。虽然威尔士是英国的一部分，但“Welsh”通常指代国籍或族群，与作为主权国家名称的“United Kingdom”在语义上并不等价，且未包含标准答案的关键信息。"
2wikimqa-v2,offline3b_mean,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,43,"Which film whose producer was born first, All-American Co-Ed or Lagu Kenangan?",All-American Co-Ed,All-American Co-Ed,All-American Co-Ed,True,预测答案与标准答案完全一致，均为“All-American Co-Ed”，包含了标准答案的关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“All-American Co-Ed”，包含了标准答案的关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。"
2wikimqa-v2,offline3b_mean,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,44,What is the place of birth of the director of film A Chrysanthemum Bursts In Cincoesquinas?,Buenos Aires,"Marshall, Indiana","Marshall, Indiana",False,"预测答案“Marshall, Indiana”与标准答案“Buenos Aires”完全不一致，两者在语义上没有任何关联，未能包含标准答案的关键信息，因此预测错误。","判断: 错误
原因: 预测答案“Marshall, Indiana”与标准答案“Buenos Aires”完全不一致，两者在语义上没有任何关联，未能包含标准答案的关键信息，因此预测错误。"
2wikimqa-v2,offline3b_mean,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,45,Who is the mother-in-law of Louise Of Mecklenburg-Güstrow?,Charlotte Amalie of Hesse-Kassel,Magdalena Sibylle of Holstein-Gottorp,Magdalena Sibylle of Holstein-Gottorp,False,预测答案给出的“Magdalena Sibylle of Holstein-Gottorp”与标准答案“Charlotte Amalie of Hesse-Kassel”完全不同，两者并非同一历史人物，因此预测答案没有包含标准答案的关键信息，在语义上也不等价，属于错误回答。,"判断: 错误
原因: 预测答案给出的“Magdalena Sibylle of Holstein-Gottorp”与标准答案“Charlotte Amalie of Hesse-Kassel”完全不同，两者并非同一历史人物，因此预测答案没有包含标准答案的关键信息，在语义上也不等价，属于错误回答。"
2wikimqa-v2,offline3b_mean,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,46,Where was the place of death of Agnes Of Hohenstaufen's husband?,Brunswick,11 July 1302 at the Battle of the Golden Spurs,11 July 1302 at the Battle of the Golden Spurs,False,预测答案提供的是一个时间与事件（1302年7月11日及金马刺战役），而问题询问的是地点，且标准答案明确为Brunswick（不伦瑞克）。预测答案未包含标准答案的关键信息，且语义完全不符。,"判断: 错误
原因: 预测答案提供的是一个时间与事件（1302年7月11日及金马刺战役），而问题询问的是地点，且标准答案明确为Brunswick（不伦瑞克）。预测答案未包含标准答案的关键信息，且语义完全不符。"
2wikimqa-v2,offline3b_mean,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,47,Who is Marcus Annius Libo's aunt?,Vibia Sabina,Empress Faustina the Elder,Empress Faustina the Elder,False,预测答案“Empress Faustina the Elder”与标准答案“Vibia Sabina”在人物指代上完全不同，两者并非同一人。预测答案没有包含标准答案的关键信息，在语义上也不等价，因此未能正确回答问题。,"判断: 错误
原因: 预测答案“Empress Faustina the Elder”与标准答案“Vibia Sabina”在人物指代上完全不同，两者并非同一人。预测答案没有包含标准答案的关键信息，在语义上也不等价，因此未能正确回答问题。"
2wikimqa-v2,offline3b_mean,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,48,"Which film was released more recently, Bajo Otro Sol or Riding The California Trail?",Bajo Otro Sol,Bajo Otro Sol,Bajo Otro Sol,True,预测答案与标准答案完全一致，均为“Bajo Otro Sol”。该答案准确包含了标准答案的关键信息，在语义上完全等价，正确回答了关于哪部电影上映时间更近的问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Bajo Otro Sol”。该答案准确包含了标准答案的关键信息，在语义上完全等价，正确回答了关于哪部电影上映时间更近的问题。"
2wikimqa-v2,offline3b_mean,0.15,seg_0_50,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_0_50/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,49,Who is the mother of the director of film Dalida (2017 Film)?,Marie Laforêt,Lisa Azuelos,Lisa Azuelos,False,预测答案“Lisa Azuelos”实际上是电影《Dalida》的导演，而问题询问的是该导演的母亲。标准答案“Marie Laforêt”才是导演的母亲。因此，预测答案没有包含标准答案的关键信息，回答错误。,"判断: 错误
原因: 预测答案“Lisa Azuelos”实际上是电影《Dalida》的导演，而问题询问的是该导演的母亲。标准答案“Marie Laforêt”才是导演的母亲。因此，预测答案没有包含标准答案的关键信息，回答错误。"
2wikimqa-v2,offline3b_mean,0.15,seg_100_150,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_100_150/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,0,Who is the child of the director of film The Trouble With Cali?,Mira Sorvino,Mira Sorvino,Mira Sorvino,True,预测答案与标准答案完全一致，均为“Mira Sorvino”。预测答案准确包含了标准答案的关键信息，在语义上完全等价，正确地回答了问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Mira Sorvino”。预测答案准确包含了标准答案的关键信息，在语义上完全等价，正确地回答了问题。"
2wikimqa-v2,offline3b_mean,0.15,seg_100_150,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_100_150/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,1,Are Ding Yaping and Johann Christian Gustav Lucae of the same nationality?,yes,no,no,False,预测答案为“no”，而标准答案为“yes”。两者在语义上完全相反，预测答案没有包含标准答案的关键信息，未能正确回答两人是否具有相同国籍的问题。,"判断: 错误
原因: 预测答案为“no”，而标准答案为“yes”。两者在语义上完全相反，预测答案没有包含标准答案的关键信息，未能正确回答两人是否具有相同国籍的问题。"
2wikimqa-v2,offline3b_mean,0.15,seg_100_150,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_100_150/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,2,"Which country Dorothea Of Denmark, Duchess Of Mecklenburg's father is from?",Norway,Denmark,Denmark,False,预测答案“Denmark”与标准答案“Norway”在语义上并不等价，且未包含标准答案的关键信息。两者指代的是两个不同的国家，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案“Denmark”与标准答案“Norway”在语义上并不等价，且未包含标准答案的关键信息。两者指代的是两个不同的国家，因此预测答案未能正确回答问题。"
2wikimqa-v2,offline3b_mean,0.15,seg_100_150,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_100_150/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,3,What is the cause of death of Heonjong Of Goryeo's father?,illness,natural causes,natural causes,False,预测答案“natural causes”与标准答案“illness”在语义上并不等价。“Natural causes”通常指因衰老或内部生理机能衰竭而自然死亡，而“illness”明确指死于疾病。两者在死因的具体性质上存在明显差异，预测答案未能准确包含标准答案的关键信息。,"判断: 错误
原因: 预测答案“natural causes”与标准答案“illness”在语义上并不等价。“Natural causes”通常指因衰老或内部生理机能衰竭而自然死亡，而“illness”明确指死于疾病。两者在死因的具体性质上存在明显差异，预测答案未能准确包含标准答案的关键信息。"
2wikimqa-v2,offline3b_mean,0.15,seg_100_150,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_100_150/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,4,Where did Mary Of Woodstock's mother die?,Harby,"Harby, Nottinghamshire","Harby, Nottinghamshire",True,"预测答案“Harby, Nottinghamshire”包含了标准答案“Harby”这一关键信息。添加的“Nottinghamshire”是对该地名的进一步地理补充说明，并未改变核心语义，两者在语义上完全等价，因此判断为正确。","判断: 正确
原因: 预测答案“Harby, Nottinghamshire”包含了标准答案“Harby”这一关键信息。添加的“Nottinghamshire”是对该地名的进一步地理补充说明，并未改变核心语义，两者在语义上完全等价，因此判断为正确。"
2wikimqa-v2,offline3b_mean,0.15,seg_100_150,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_100_150/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,5,Which award the director of film Tiramisu (2002 Film) earned?,Hong Kong Film Award for Best Director,Hundred Flowers Award for Best Director,Hundred Flowers Award for Best Director,False,预测答案给出的奖项是“Hundred Flowers Award for Best Director”，而标准答案是“Hong Kong Film Award for Best Director”。两者是不同的电影奖项，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。,"判断: 错误
原因: 预测答案给出的奖项是“Hundred Flowers Award for Best Director”，而标准答案是“Hong Kong Film Award for Best Director”。两者是不同的电影奖项，预测答案没有包含标准答案的关键信息，在语义上也不等价，因此判断为错误。"
2wikimqa-v2,offline3b_mean,0.15,seg_100_150,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_100_150/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,6,What is the date of death of the director of film Nallavan Vazhvan?,3 September 1992,3 September 1992,3 September 1992,True,预测答案“3 September 1992”与标准答案完全一致，包含了问题所需的导演逝世日期这一关键信息，语义上完全等价，准确无误地回答了问题。,"判断: 正确
原因: 预测答案“3 September 1992”与标准答案完全一致，包含了问题所需的导演逝世日期这一关键信息，语义上完全等价，准确无误地回答了问题。"
2wikimqa-v2,offline3b_mean,0.15,seg_100_150,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_100_150/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,7,"Who died first, Frederick Cleveland Morgan or Nathaniel Mclenaghan?",Nathaniel Mclenaghan,Frederick Cleveland Morgan,Frederick Cleveland Morgan,False,预测答案给出的名字是Frederick Cleveland Morgan，而标准答案为Nathaniel Mclenaghan。两者不仅名字完全不同，且在回答“谁先去世”这一问题上给出了截然相反的结论，语义上完全不等价，因此判断为错误。,"判断: 错误
原因: 预测答案给出的名字是Frederick Cleveland Morgan，而标准答案为Nathaniel Mclenaghan。两者不仅名字完全不同，且在回答“谁先去世”这一问题上给出了截然相反的结论，语义上完全不等价，因此判断为错误。"
2wikimqa-v2,offline3b_mean,0.15,seg_100_150,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_100_150/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,8,Where did the director of film Balls Out (2014 Film) graduate from?,Tisch,Tisch School of the Arts,Tisch School of the Arts,True,预测答案“Tisch School of the Arts”包含了标准答案“Tisch”的关键信息，两者在语义上完全等价，只是预测答案提供了该学院更完整的全称，符合允许措辞细微差异的判断标准。,"判断: 正确
原因: 预测答案“Tisch School of the Arts”包含了标准答案“Tisch”的关键信息，两者在语义上完全等价，只是预测答案提供了该学院更完整的全称，符合允许措辞细微差异的判断标准。"
2wikimqa-v2,offline3b_mean,0.15,seg_100_150,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_100_150/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,9,"Which film whose director is younger, Cuchillos De Fuego or A Woman Has Killed?",Cuchillos De Fuego,Cuchillos de Fuego,Cuchillos de Fuego,True,预测答案“Cuchillos de Fuego”与标准答案“Cuchillos De Fuego”在语义上完全一致，仅仅是字母大小写的细微差异，包含了标准答案的关键信息，正确回答了问题。,"判断: 正确
原因: 预测答案“Cuchillos de Fuego”与标准答案“Cuchillos De Fuego”在语义上完全一致，仅仅是字母大小写的细微差异，包含了标准答案的关键信息，正确回答了问题。"
2wikimqa-v2,offline3b_mean,0.15,seg_100_150,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_100_150/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,10,"Which film was released earlier, Moment Of Danger or The Ballad Of Josie?",Moment Of Danger,Moment Of Danger,Moment Of Danger,True,预测答案与标准答案完全一致，均为“Moment Of Danger”，准确包含了标准答案的关键信息，且在语义上完全等价，正确回答了哪部电影上映更早的问题。,"判断: 正确
原因: 预测答案与标准答案完全一致，均为“Moment Of Danger”，准确包含了标准答案的关键信息，且在语义上完全等价，正确回答了哪部电影上映更早的问题。"
2wikimqa-v2,offline3b_mean,0.15,seg_100_150,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_100_150/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,11,"Which magazine was established first, Rock Street Journal or De As?",De As,Rock Street Journal,Rock Street Journal,False,预测答案给出了“Rock Street Journal”，而标准答案为“De As”。两者不仅文本不一致，且在语义上代表完全不同的杂志，预测答案未能包含标准答案的关键信息，因此判断为错误。,"判断: 错误
原因: 预测答案给出了“Rock Street Journal”，而标准答案为“De As”。两者不仅文本不一致，且在语义上代表完全不同的杂志，预测答案未能包含标准答案的关键信息，因此判断为错误。"
2wikimqa-v2,offline3b_mean,0.15,seg_100_150,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_100_150/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,12,"Which film has the director who died first, The Piper'S Price or The Blonde From Singapore?",The Piper'S Price,The Piper's Price,The Piper's Price,True,预测答案与标准答案在语义上完全等价，唯一的区别在于标点符号的细微差异（预测答案使用的是标准撇号'，而标准答案使用的是右单引号’）。这属于允许的措辞上的细微差异，不影响答案的正确性。,"判断: 正确
原因: 预测答案与标准答案在语义上完全等价，唯一的区别在于标点符号的细微差异（预测答案使用的是标准撇号'，而标准答案使用的是右单引号’）。这属于允许的措辞上的细微差异，不影响答案的正确性。"
2wikimqa-v2,offline3b_mean,0.15,seg_100_150,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_100_150/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,13,Are H. H. Hunnewell and Bob Flanigan (Singer) of the same nationality?,yes,yes,yes,True,预测答案“yes”与标准答案“yes”完全一致，准确地包含了标准答案的关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。,"判断: 正确
原因: 预测答案“yes”与标准答案“yes”完全一致，准确地包含了标准答案的关键信息，且在语义上完全等价，因此预测答案正确地回答了问题。"
2wikimqa-v2,offline3b_mean,0.15,seg_100_150,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_100_150/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,14,"When was Antoine Philippe, Duke Of Montpensier's mother born?",13 March 1753,13 March 1753,13 March 1753,True,"预测答案“13 March 1753”与标准答案完全一致，包含了问题所需的关键信息，准确回答了Antoine Philippe, Duke Of Montpensier母亲的出生日期，语义上完全等价。","判断: 正确
原因: 预测答案“13 March 1753”与标准答案完全一致，包含了问题所需的关键信息，准确回答了Antoine Philippe, Duke Of Montpensier母亲的出生日期，语义上完全等价。"
2wikimqa-v2,offline3b_mean,0.15,seg_100_150,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_100_150/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,15,"Which film has the director who died later, True To The Navy or No Trees In The Street?",No Trees In The Street,True to the Navy,True to the Navy,False,预测答案“True to the Navy”与标准答案“No Trees In The Street”完全不一致，没有包含标准答案的关键信息，且两者在语义上不等价，因此预测答案未能正确回答问题。,"判断: 错误
原因: 预测答案“True to the Navy”与标准答案“No Trees In The Street”完全不一致，没有包含标准答案的关键信息，且两者在语义上不等价，因此预测答案未能正确回答问题。"
2wikimqa-v2,offline3b_mean,0.15,seg_100_150,/raid/home/hming/FusionRAG-pca-analysis/MOTIVATION_EXPERIMENTS/setup_standard_v2_cross_dataset/results/offline3b_mean/2wikimqa-v2/rate_0p15/seg_100_150/csv/reprocess_method_FusionRAG_rate_0.15_revert_rope_True_topk_10.csv,16,What is the place of birth of the director of film Ninamaninja Kalpadukal?,Methala,"Marshall, Indiana","Marshall, Indiana",False,"预测答案给出的地点是“Marshall, Indiana”，而标准答案是“Methala”。两者在字面和语义上均完全不同，预测答案没有包含标准答案的关键信息，因此判断为错误。","判断: 错误
原因: 预测答案给出的地点是“Marshall, Indiana”，而标准答案是“Methala”。两者在字面和语义上均完全不同，预测答案没有包含标准答案的关键信息，因此判断为错误。"
