example_id,doc_id,source_doc_hash,status,n_questions,error
76,13,bb043cdd0580142d,cached,32,
76,14,0098f4239bf6f3f0,ok,32,
76,15,f588422ace5d12c2,ok,32,
76,16,312e6e33959f53f1,ok,32,
76,17,bbb8792c651ad576,cached,32,
77,0,7d86e0a9aab2aa6e,ok,32,
77,1,9ab455cb04b5cbde,cached,32,
77,2,5e55d2a54c1c7e82,cached,32,
77,3,babdcd8ae271e319,cached,32,
77,4,b73c04d49855962c,ok,32,
77,5,602617df4a4f0ac8,ok,32,
77,6,50c7412d09817895,ok,32,
77,7,2e7cef9a3317b788,ok,32,
77,8,07dec720565a6b29,ok,32,
77,9,90804c1c4b6405af,ok,32,
77,10,2652f969b111a0b5,ok,32,
77,11,a19cb8db9c1705a3,ok,32,
77,12,d24872e0ff926c77,ok,32,
77,13,e4aeee2460828153,ok,32,
78,0,61ed6bca9b939a61,cached,32,
78,1,f074fbc6cdc271a1,ok,32,
78,2,23697695844030ef,cached,32,
78,3,e8396bdbcffc03f8,cached,32,
78,4,5e63532c0fa7699e,ok,32,
78,5,03072600c663d734,cached,32,
78,6,02436d45e04878e2,ok,32,
78,7,902cf8da38c937ec,ok,32,
78,8,3530ac2d55deff33,cached,32,
78,9,493fac007451b202,ok,32,
78,10,e2d57ad3d95bdd33,ok,32,
78,11,aeb5152667c89a7f,cached,32,
78,12,87491ae985a2c3e1,ok,32,
78,13,18271609ed0031e6,ok,32,
78,14,87c64cd2ccfa6441,ok,32,
78,15,2379fae665be2d5c,ok,32,
78,16,98d3e3941cdf1691,ok,32,
78,17,3d4ed7645e069d65,ok,32,
78,18,753d8bc4d6f1afa9,ok,32,
79,0,f7c16d57b96dd849,cached,32,
79,1,b23e0c89355686c0,ok,32,
79,2,14908b1d1d569225,ok,32,
79,3,ee2cb8eeee7c7921,cached,32,
79,4,e0bb3b290ed6313d,cached,32,
79,5,74572b02fa456a65,cached,32,
79,6,5e647ea36348a8ab,ok,32,
79,7,0d195426176f06c4,cached,32,
79,8,69d7ec3396b601b1,ok,32,
79,9,e5040ff223f813e8,ok,32,
79,10,061232605d4cf689,cached,32,
79,11,73d3c4d4428abb72,cached,32,
79,12,ecde75f37fce8638,cached,32,
79,13,4bcb71bcecca848b,cached,32,
79,14,8903b1edeec96292,cached,32,
79,15,acd7cf56639c36ec,ok,32,
79,16,f35510a565cd6e21,ok,32,
79,17,8af0beff1769e8dc,ok,32,
80,0,593fa2224f913aba,ok,32,
80,1,8ce6fe19e252eb65,ok,32,
80,2,9cf4f72d67e210d1,cached,32,
80,3,69e9aa666900078a,cached,32,
80,4,a675bb9402c12516,ok,32,
80,5,f501897bfe519690,ok,32,
80,6,552c02d71d5cdf52,cached,32,
80,7,916785531b33e680,ok,32,
80,8,a06135e5aba99cbb,ok,32,
80,9,6d4fbbb7300978c1,ok,32,
81,0,f09309d41dd3eef2,ok,32,
81,1,6027a9f4baec653a,cached,32,
81,2,d9d9e2bb17615022,cached,32,
81,3,2e4ba6b3ee29a6d4,ok,32,
81,4,e8659bee54b5e4e3,cached,32,
81,5,b97fc45427545dad,ok,32,
81,6,30d0227ea3fa2391,cached,32,
81,7,3e433a36f58a7b9e,ok,32,
81,8,2c2b308a02e99bda,ok,32,
81,9,12fa15b164505cad,ok,32,
81,10,b5608180313e3961,cached,32,
81,11,77a45e5c2546dc11,cached,32,
81,12,3561b7d6d2a1ddb5,cached,32,
81,13,80c1d4c4fde5e3b4,cached,32,
81,14,88e0bbcf3f367198,cached,32,
81,15,a4968c9a88903659,cached,32,
81,16,62789a7f96a06f62,ok,32,
81,17,375027ab9d0d52cc,ok,32,
82,0,f1c20f9dd6c00aa0,ok,32,
82,1,758f9b52e76cd82a,ok,32,
82,2,35dcd15a6b0f6845,ok,32,
82,3,90410bdf09b27e37,ok,32,
82,4,2488aefe8926c710,ok,32,
82,5,2763efec620e99a7,ok,32,
82,6,0c6b25f53e11f909,ok,32,
82,7,2035e2c62304fda9,cached,32,
82,8,430ba2abe62e676f,ok,32,
82,9,3b2e5fa0e549df49,ok,32,
82,10,0c3519c287fcb994,ok,32,
82,11,910d70ff5a10c6b2,ok,32,
82,12,cdb6b8b518b720a5,ok,32,
82,13,60637146ca1c62b6,ok,32,
83,0,f441d05564d68776,ok,32,
83,1,0113f8500e1b53a8,ok,32,
83,2,124db587968ec6eb,cached,32,
83,3,6e3ab8494b0aa303,ok,32,
83,4,5a2868a4bc24ae22,cached,32,
83,5,4472684fdc7e3683,ok,32,
83,6,ce4987276edbd944,ok,32,
83,7,2a838b758d680f20,cached,32,
83,8,753bba5f2f8d5870,cached,32,
83,9,45b63209fc1a98b8,cached,32,
83,10,c40b6fc943c07b83,ok,32,
83,11,f46793e588febec1,ok,32,
83,12,c19cb20843cb8e9a,cached,32,
83,13,5ddc3fb124fa972e,cached,32,
84,0,eed0c98c4cf18ed4,ok,32,
84,1,ed31f88bfd64f9b2,cached,32,
84,2,c0b5749655874595,ok,32,
84,3,bf23348273c3af17,ok,32,
84,4,43a0eb5159cb8c18,ok,32,
84,5,8b229a3d34b25af1,ok,32,
84,6,3dfec7ba829c98f6,ok,32,
84,7,0de1ac5db768a79e,ok,32,
84,8,8f5e87e74e6269c4,ok,32,
84,9,2c603e4d91c66798,ok,32,
84,10,f6ce64d03a9585eb,ok,32,
84,11,88bd30b9ffa268b2,ok,32,
84,12,21e036ed4384e185,ok,32,
84,13,290ab929a0d73729,ok,32,
84,14,015859be4904d53d,ok,32,
84,15,6aff2f62ec80dd6e,ok,32,
84,16,815d17aeafe9e35a,ok,32,
84,17,e230930f163a3331,ok,32,
84,18,a81cf23ef7353f1d,ok,32,
84,19,8ce44aa9223a503b,ok,32,
85,0,b204f03c36ade43e,cached,32,
85,1,b0b240e24b4799c6,ok,32,
85,2,f9744a1583fbb214,ok,32,
85,3,8f8bba3f38fcc211,cached,32,
85,4,6275f6dfb1def100,ok,32,
85,5,6b07714aef843dff,cached,32,
85,6,5a92d00833d9b10c,cached,32,
85,7,12469f994451cda7,ok,32,
85,8,01135486ab4d4502,cached,32,
85,9,5fa3a2b126ae3c9a,cached,32,
86,0,3fb19ddc5d7582b1,ok,32,
86,1,f259e9ab2888b45e,ok,32,
86,2,dc16c1eb4b3eea03,ok,32,
86,3,6ccdf53a0e3905e8,ok,32,
86,4,b87388b362501cbb,ok,32,
86,5,75db765dc612fc1e,ok,32,
86,6,38d2bb4694d84c32,ok,32,
86,7,b7e9e74bc5c90811,ok,32,
86,8,d4d96ea2baa1ec8d,ok,32,
86,9,ccb57a2234bfed66,ok,32,
86,10,671aaece35878028,ok,32,
86,11,a14e3d8ad99a2a86,ok,32,
86,12,a5ac96e37b258437,ok,32,
86,13,dbdf463c453872a0,ok,32,
86,14,5a4d38936c6605ff,ok,32,
86,15,2c2d6dd4201288a7,ok,32,
86,16,1fa4ffcf2dd87ce2,ok,32,
86,17,f3ac5062593d36f2,ok,32,
86,18,6ddc9942d684ffee,ok,32,
87,0,42db90ca36722b2c,cached,32,
87,1,aed8c5a142de2d06,ok,32,
87,2,8903b1edeec96292,cached,32,
87,3,f819d4af15b8808e,ok,32,
87,4,7f7b5fe268205678,ok,32,
87,5,0640197a05c39245,ok,32,
87,6,d73bec53630f1e7f,ok,32,
87,7,e80c403c4bbf3027,ok,32,
87,8,69ab87a1b18d8e15,cached,32,
87,9,f35510a565cd6e21,cached,32,
87,10,b23cbaff87532a6f,ok,32,
87,11,f8a432835c3c573d,ok,32,
87,12,70a2220634d885bf,ok,32,
87,13,9265c4bf0111c498,cached,32,
87,14,71ca9fa254728539,ok,32,
87,15,59be94f6ba19b975,cached,32,
87,16,df8c680710e4202f,ok,32,
87,17,2d54716dc9761db9,ok,32,
87,18,c0989e3eac3bb4c7,cached,32,
88,0,512cb0052ebd89b8,ok,32,
88,1,6a070f2a47236b4e,cached,32,
88,2,a17104dd37abd57b,cached,32,
88,3,9ed0a51f7c9bf470,ok,32,
88,4,3ff69cef07754516,cached,32,
88,5,ff1b9380c2a41ee5,cached,32,
88,6,38c60c29c7acaf78,cached,32,
88,7,539ca58b814eb13f,ok,32,
88,8,45ac43743fb5020d,cached,32,
88,9,c3e1ffef8156715b,ok,32,
88,10,4513de717f9b534e,cached,32,
88,11,abc790009513f9ea,ok,32,
88,12,108afcf2efa0b84e,ok,32,
88,13,74f7927400e329e5,ok,32,
88,14,2c2ebbf159f75476,cached,32,
88,15,0921c09995873918,cached,32,
88,16,ba0c4adb2d535ef7,ok,32,
88,17,40fd3983e48e99ae,ok,32,
88,18,f25cdc87450f66b8,ok,32,
88,19,3dd24bd3e14bbc01,ok,32,
88,20,08e86c329837d4a8,ok,32,
88,21,46ac37a51fb4b2d9,cached,32,
88,22,c5a1d9db297cb93e,ok,32,
88,23,c1c1dfd068e2941f,ok,32,
89,0,9cf4f72d67e210d1,cached,32,
89,1,3c37a8ae6900b139,ok,32,
89,2,291092e1cdbb318f,ok,32,
89,3,9d7838be924b1801,ok,32,
89,4,6027a9f4baec653a,cached,32,
89,5,c22407fdd9e2b020,ok,32,
89,6,6ee79a755e6b6c39,ok,32,
89,7,8ce6fe19e252eb65,cached,32,
89,8,a4968c9a88903659,cached,32,
89,9,b5608180313e3961,cached,32,
89,10,593fa2224f913aba,cached,32,
89,11,69e9aa666900078a,cached,32,
89,12,a675bb9402c12516,cached,32,
89,13,f501897bfe519690,cached,32,
89,14,079f36978182f085,cached,32,
89,15,50d7818f672ef039,ok,32,
89,16,552c02d71d5cdf52,cached,32,
89,17,c57012d4060256ee,cached,32,
90,0,2488aefe8926c710,cached,32,
90,1,f1c20f9dd6c00aa0,cached,32,
90,2,758f9b52e76cd82a,cached,32,
90,3,5dad331035b03501,ok,32,
90,4,0c6b25f53e11f909,cached,32,
90,5,2035e2c62304fda9,cached,32,
90,6,430ba2abe62e676f,cached,32,
90,7,839500db9dc7f586,cached,32,
90,8,b528994487ac7d85,ok,32,
90,9,2763efec620e99a7,cached,32,
90,10,3b2e5fa0e549df49,cached,32,
90,11,0c3519c287fcb994,cached,32,
90,12,910d70ff5a10c6b2,cached,32,
90,13,cdb6b8b518b720a5,cached,32,
90,14,d58bf37b2f690325,ok,32,
91,0,a5ac96e37b258437,cached,32,
91,1,671aaece35878028,cached,32,
91,2,b778c9d84af318e9,ok,32,
91,3,774ba9c28e53e209,ok,32,
91,4,8f3ddb2e0278d43a,ok,32,
91,5,35692deec4fcd862,cached,32,
91,6,bca6dd581e120059,ok,32,
91,7,cd5dd7843ab25628,ok,32,
91,8,aae43ce83df766ac,ok,32,
91,9,73f7980f5adb77e5,cached,32,
91,10,a14e3d8ad99a2a86,cached,32,
91,11,f7fcba9429e21704,ok,32,
91,12,1fa4ffcf2dd87ce2,cached,32,
91,13,dbdf463c453872a0,cached,32,
91,14,02810968950b83c0,ok,32,
91,15,6ccdf53a0e3905e8,cached,32,
91,16,6ddc9942d684ffee,cached,32,
91,17,2c2d6dd4201288a7,cached,32,
92,0,86eef40f578b2fa1,ok,32,
92,1,aff33d221fd23d3f,cached,32,
92,2,e52db2ced207254e,cached,32,
92,3,0d7023f22588d4b7,ok,32,
92,4,0c0b67567c0a3f35,ok,32,
92,5,618e222caa792f96,ok,32,
92,6,20c6ee039b203642,ok,32,
92,7,fa918496967fcfb6,ok,32,
92,8,2319127fe83406c1,ok,32,
92,9,0aeb6af2b645c054,ok,32,
92,10,1e7808665b306447,ok,32,
92,11,e7eedbd8a06ab06b,cached,32,
92,12,ca575b1bcd8bf78b,ok,32,
92,13,cf303c94cebdc595,ok,32,
92,14,8661f551c6063901,ok,32,
92,15,80a9e3667581eded,ok,32,
92,16,1260fdc41a34bc15,ok,32,
92,17,296f92cbefd0a411,ok,32,
92,18,b23e0c89355686c0,cached,32,
92,19,4d5a776778bcbb0f,ok,32,
92,20,8a541d05fef07a03,ok,32,
92,21,fc2348b0bd100891,ok,32,
93,0,a675bb9402c12516,cached,32,
93,1,50d7818f672ef039,ok,32,
93,2,f501897bfe519690,cached,32,
93,3,552c02d71d5cdf52,cached,32,
93,4,44f388d719b88b43,cached,32,
93,5,d27f414c2134fbd4,ok,32,
93,6,8ce6fe19e252eb65,cached,32,
93,7,a059b41fd09b2162,ok,32,
93,8,25fc5579899cc32e,ok,32,
93,9,593fa2224f913aba,cached,32,
93,10,26d34dab9dec583d,cached,32,
93,11,9cf4f72d67e210d1,cached,32,
93,12,69e9aa666900078a,cached,32,
93,13,079f36978182f085,cached,32,
94,0,44501399d61c26a8,ok,32,
94,1,204413442e412493,cached,32,
94,2,093a56b3a4ab34b6,ok,32,
94,3,b204f03c36ade43e,cached,32,
94,4,de7c9cc4fd7e8bff,cached,32,
94,5,8ec7cbb74f364ddf,cached,32,
94,6,a551d60ed401695d,ok,32,
94,7,5cd18935248d79ff,ok,32,
94,8,33274df782c29297,ok,32,
94,9,fb90890c6787fe68,ok,32,
94,10,e47934d7ad07df05,cached,32,
94,11,7faa5a0c29142ea1,ok,32,
94,12,400c050141a75ed2,ok,32,
94,13,da62b83f115c79bf,cached,32,
94,14,85d8f679f110811f,cached,32,
94,15,04f06510413ebb9b,cached,32,
94,16,c7cbc3eda261c2aa,cached,32,
94,17,dfb02a6ae066e5c3,ok,32,
94,18,76102e8498672b2d,cached,32,
94,19,755b533a788a2f2a,ok,32,
94,20,4d28542c52faae7d,cached,32,
95,0,f23e71e33d02a60d,ok,32,
95,1,85779dfd3d0990cc,ok,32,
95,2,e68126c49dddb0f9,ok,32,
95,3,a8f32bf8a940a673,ok,32,
95,4,b9f08b4de33b98fc,ok,32,
95,5,506ff50295e8922e,ok,32,
95,6,504aad4406618e5a,ok,32,
95,7,710d064b844a9bcd,ok,32,
95,8,071441555e76bcff,ok,32,
95,9,9c27fc7ed34512cd,ok,32,
96,0,4895161c96a58175,ok,32,
96,1,383ca9b96f261370,ok,32,
96,2,014a07d8e4ac51b0,ok,32,
96,3,d7c300420d9073b0,ok,32,
96,4,dba2ea2204dace09,ok,32,
96,5,d6b6f0d3d4f38a29,ok,32,
96,6,3a0b72b1623e77af,ok,32,
96,7,f4f8ab50ba3ee8df,ok,32,
96,8,b0cf95b15f23a7c5,ok,32,
96,9,dc49f7acff320866,ok,32,
96,10,7437ba9d9509a937,ok,32,
96,11,e1bc4cda966518f3,ok,32,
96,12,3f32e5dabbb01878,ok,32,
96,13,55108853dbfde573,ok,32,
96,14,a36fef79504e799c,ok,32,
96,15,a12b19cde04ddf4a,ok,32,
96,16,d6b4373cccbfbac7,ok,32,
97,0,55108853dbfde573,ok,32,
97,1,383ca9b96f261370,cached,32,
97,2,af83544c7900b6f4,ok,32,
97,3,91e251c69c7f8145,ok,32,
97,4,e04ce9f264127e08,ok,32,
97,5,4a6872e766c8548f,ok,32,
97,6,bd0b97ca9375a46d,ok,32,
97,7,274c6f3e64b1f526,ok,32,
97,8,5f00a0b215ccca21,cached,32,
97,9,2cd6eca1a2204732,cached,32,
97,10,4895161c96a58175,cached,32,
97,11,7437ba9d9509a937,cached,32,
97,12,f4f8ab50ba3ee8df,cached,32,
97,13,e1bc4cda966518f3,cached,32,
97,14,3f32e5dabbb01878,cached,32,
97,15,d6b4373cccbfbac7,ok,32,
97,16,a36fef79504e799c,ok,32,
97,17,d02b10e9192f5780,ok,32,
98,0,b840b4802680deae,ok,32,
98,1,bdfd537de47e0084,ok,32,
98,2,3a68cc11979c7236,ok,32,
98,3,9d8da32ddb5f0be2,ok,32,
98,4,383ca9b96f261370,cached,32,
98,5,64dc87d574d100d0,ok,32,
98,6,4e4dbf94656f09b2,cached,32,
98,7,274a8f877af7730b,ok,32,
98,8,a36fef79504e799c,cached,32,
98,9,7437ba9d9509a937,cached,32,
98,10,4895161c96a58175,cached,32,
98,11,e1bc4cda966518f3,cached,32,
98,12,3f32e5dabbb01878,cached,32,
98,13,55108853dbfde573,cached,32,
98,14,f4f8ab50ba3ee8df,cached,32,
98,15,a12b19cde04ddf4a,cached,32,
98,16,d6b4373cccbfbac7,cached,32,
99,0,4cfccd98b70ea67d,ok,32,
99,1,49d90d988f0a1f07,ok,32,
99,2,89ac94d4251bc988,ok,32,
99,3,f0e6f16fd8390cc8,ok,32,
99,4,e22fb70d5f66a36d,ok,32,
99,5,349711150d6cff7c,ok,32,
99,6,45a5040183aa14f1,ok,32,
99,7,e9165a6692376d13,ok,32,
99,8,f7a2e08ed8f7bebe,ok,32,
99,9,ddceee84923c737c,ok,32,
99,10,4a4ba6e7fc5c34a7,ok,32,
99,11,5c797c649b109b5c,ok,32,
99,12,b124411701c3a02b,ok,32,
99,13,aceb7599af127e00,ok,32,
99,14,058931173d5ba6bc,ok,32,
99,15,e1f17fbf556cc77a,ok,32,
99,16,ae8c9c7317fe9878,ok,32,
100,0,3b72f3203384ca86,ok,32,
100,1,1ad484d8ef10d136,ok,32,
100,2,3280d05669998bb2,ok,32,
100,3,62789a7f96a06f62,cached,32,
100,4,c6b1137382068035,ok,32,
100,5,552c02d71d5cdf52,cached,32,
100,6,000aba968791c635,ok,32,
100,7,079f36978182f085,cached,32,
100,8,db2be790e9a9f5a4,ok,32,
100,9,14d888d8579b2896,ok,32,
100,10,f501897bfe519690,cached,32,
100,11,11544f510153703f,ok,32,
100,12,88508480561348e0,cached,32,
100,13,2b9f39f13e33b58b,ok,32,
100,14,83dcdf689be8da80,cached,32,
100,15,15beef256aa42b98,cached,32,
101,0,2060a40cd3a99e7d,ok,32,
101,1,d668cd06a2a56e1c,ok,32,
101,2,4666797792478757,ok,32,
101,3,c03ea4d3920af1b1,ok,32,
101,4,ba58cd4c5d7dd184,ok,32,
101,5,d540fd8c8f8d6cdb,ok,32,
101,6,b799c4cb809cea49,ok,32,
101,7,31b530b1ad877166,ok,32,
101,8,9cd3c47b8c87766c,ok,32,
101,9,fac930546144a822,cached,32,
101,10,49a7a5a4334b0366,cached,32,
101,11,46fe8cbfa011a062,ok,32,
101,12,1ad633c1a49897c5,cached,32,
101,13,5f29af51a824f915,ok,32,
101,14,e481dc12d0eda4ff,ok,32,
101,15,e7d9530f4f0933c9,cached,32,
102,0,b22035513c19e730,ok,32,
102,1,2554e7c37225467e,ok,32,
102,2,f7c16d57b96dd849,cached,32,
102,3,bb3527ce0d971df6,ok,32,
102,4,8420c394e043dcad,ok,32,
102,5,5a1cde5d25614241,ok,32,
102,6,71f72cdf8221ba5b,cached,32,
102,7,b23e0c89355686c0,cached,32,
102,8,b5b4d2d40678ac9b,ok,32,
102,9,375c92955b3793d2,ok,32,
102,10,7beff28892b4e9be,ok,32,
102,11,ced639bcac3af38f,ok,32,
102,12,e879a70eec2537db,ok,32,
102,13,87c871c73d092130,ok,32,
102,14,abd0c36248f037e6,cached,32,
102,15,46f7b6bd18acf26b,ok,32,
102,16,5f8e327c2c64126e,ok,32,
102,17,4cfe4357e54d89b2,ok,32,
102,18,3fe23a2bb2179945,ok,32,
103,0,3b72f3203384ca86,cached,32,
103,1,125265ead2e6fcb7,ok,32,
103,2,62789a7f96a06f62,cached,32,
103,3,3280d05669998bb2,cached,32,
103,4,734ff92b024e3445,ok,32,
103,5,3ca7a0840ae763bd,ok,32,
103,6,18b19f7b0b0a697e,ok,32,
103,7,1ad484d8ef10d136,cached,32,
103,8,be3c565464500bcd,ok,32,
103,9,c1954d2396ee5ff5,ok,32,
103,10,c6b1137382068035,cached,32,
103,11,f501897bfe519690,cached,32,
103,12,88508480561348e0,cached,32,
103,13,11544f510153703f,cached,32,
103,14,83dcdf689be8da80,cached,32,
103,15,c4a310036e9fdf3e,ok,32,
103,16,2b9f39f13e33b58b,cached,32,
104,0,ecf1e1973489bdea,ok,32,
104,1,50a30c5fdb5dd581,ok,32,
104,2,a04348495e1d5c9d,ok,32,
104,3,d4165392a293c836,ok,32,
104,4,9a6ca8225652f497,ok,32,
104,5,4054c6c7fc8c5420,ok,32,
104,6,06e886aacc94d738,ok,32,
104,7,9bd9ad8a08115e55,ok,32,
104,8,1c8020f48beaa1a9,ok,32,
104,9,08934a1c9ba9c655,ok,32,
105,0,6b03da73e5ce3bf5,ok,32,
105,1,27ba0cdb55c50b69,ok,32,
105,2,59d19ac072ad1fea,ok,32,
105,3,913fd9aaf3fdff05,ok,32,
105,4,9ba79428c9af3300,ok,32,
105,5,d10ef058c134a3b4,ok,32,
105,6,2d702538828d7e11,ok,32,
105,7,f254e13d97de9a73,ok,32,
105,8,1f39a56222ef8e87,ok,32,
105,9,72c4bcab333fece6,ok,32,
105,10,54f7a553c5d3aea2,ok,32,
105,11,bf445c4a0dcb7116,ok,32,
105,12,258f367940783975,cached,32,
106,0,671aaece35878028,cached,32,
106,1,a5ac96e37b258437,cached,32,
106,2,3623e4ffc4fb30cd,ok,32,
106,3,8f3ddb2e0278d43a,cached,32,
106,4,0106fdb1b2d13364,cached,32,
106,5,774ba9c28e53e209,cached,32,
106,6,4f6f5fda080600c3,ok,32,
106,7,3b27a64beae013a1,ok,32,
106,8,66718bddca6e76a1,ok,32,
106,9,1fa4ffcf2dd87ce2,cached,32,
106,10,a14e3d8ad99a2a86,cached,32,
106,11,dbdf463c453872a0,cached,32,
106,12,2c2d6dd4201288a7,cached,32,
106,13,3fb19ddc5d7582b1,cached,32,
106,14,5a4d38936c6605ff,cached,32,
106,15,f3ac5062593d36f2,cached,32,
106,16,6ddc9942d684ffee,cached,32,
106,17,244e0f22083ee8cc,ok,32,
106,18,1b99624e0fb3e2f1,ok,32,
106,19,b778c9d84af318e9,cached,32,
106,20,9218fe5908eca2c5,ok,32,
106,21,ca6b33544f485e6b,ok,32,
106,22,4366976343f1b3d1,ok,32,
106,23,a39516e3a46ad3c8,cached,32,
106,24,ac7b057da9b59448,ok,32,
106,25,6ea0a2766086221f,ok,32,
106,26,fac5330a9d9ee36b,cached,32,
106,27,87dd1a76c4d09836,ok,32,
106,28,28ea46136048cb37,ok,32,
106,29,66bec970918d18e5,ok,32,
107,0,cc063f77291c75c9,ok,32,
107,1,7d9b257d4fc623c3,ok,32,
107,2,c6b2d07f0a42f7f5,ok,32,
107,3,2d59ed1083b4ac72,cached,32,
107,4,09972bceef0b53d9,ok,32,
107,5,1102a05d9e5ac203,ok,32,
107,6,bb9e30b011f392f1,ok,32,
107,7,9a74329c311cc8f4,cached,32,
107,8,0a7039061b5426fe,cached,32,
107,9,04c1f8bc6ba9b6ea,cached,32,
107,10,d3556f0fec916f1e,ok,32,
107,11,3fb7215891886314,ok,32,
107,12,4c1d0fca8e18f16b,ok,32,
107,13,423af90db6127227,ok,32,
107,14,eb19342d4724a118,cached,32,
107,15,4f062a097924957d,ok,32,
107,16,895ef3acd5080847,ok,32,
108,0,f33afce8d97b098b,ok,32,
108,1,703fc24367c7650c,ok,32,
108,2,62f3c7b17370f915,ok,32,
108,3,e8980684b400b40b,ok,32,
108,4,f07d66b724395dd2,ok,32,
108,5,3f8f93025f769b80,ok,32,
108,6,0b7186dbb1fefd58,ok,32,
108,7,a8ca4f0d343e2f89,ok,32,
108,8,b16cc5b243fbc1bc,ok,32,
108,9,8ea685009d9f2218,ok,32,
108,10,5f8e327c2c64126e,cached,32,
108,11,9a4f95ed3b3c4ea5,ok,32,
108,12,026f8c66de8f0393,ok,32,
109,0,c2e717a5314f6f9d,ok,32,
109,1,3d883ce5ff2370ec,ok,32,
109,2,43636aff27dc867d,ok,32,
109,3,81f1f791db4f5270,ok,32,
109,4,8bc08b545cfe6430,ok,32,
109,5,fbf8e7ea26b72607,ok,32,
109,6,203748f17fc54442,ok,32,
109,7,7cbf16f769440b70,ok,32,
109,8,d5d061b57e5ab443,ok,32,
109,9,a61540d0f623dec0,ok,32,
110,0,72c4bcab333fece6,cached,32,
110,1,f71b89c2fdd13b0d,ok,32,
110,2,830955321fcbc04c,ok,32,
110,3,d50b71627275d6e1,ok,32,
110,4,b6f37ae577235efe,ok,32,
110,5,c1ebd5f11aaca3ce,ok,32,
110,6,9141f8a53c14d205,ok,32,
110,7,68ad393f3a530f9b,ok,32,
110,8,d99d6fba31f07310,ok,32,
110,9,e50a567c0eac0d37,cached,32,
110,10,6d5b82180d1673a2,ok,32,
110,11,982d531d2b1bf917,ok,32,
110,12,1d295f9821af479e,ok,32,
110,13,a5472f89e4c10176,ok,32,
110,14,804b1ced4216b317,ok,32,
110,15,914b6d72b0c6cef9,ok,32,
110,16,338bcaa0f1367772,ok,32,
110,17,c97066fcbda61c2a,ok,32,
110,18,eab253e9fa300c51,ok,32,
110,19,4816a72dc9f368ff,ok,32,
110,20,80cf3e2506736129,ok,32,
110,21,8c20ea070fe3d5b3,ok,32,
110,22,dfc3dc6c699d6296,ok,32,
110,23,ab9633f8658eaf21,ok,32,
110,24,20f93938df957ac1,ok,32,
110,25,ec3ce9da1915859c,ok,32,
110,26,7d42c249eefe4d2e,ok,32,
110,27,74d3d66d213dd3e5,ok,32,
111,0,9fbb0afec639f599,ok,32,
111,1,7be14948865428f7,ok,32,
111,2,1aaeb6e234cf7b38,ok,32,
111,3,e303a5fe46012a22,ok,32,
111,4,a87573fa057ddeb5,ok,32,
111,5,40bb9c9dd008949b,cached,32,
111,6,7d42c249eefe4d2e,ok,32,
111,7,587e5237416ed0af,ok,32,
111,8,a9559d6bb98b2c0c,ok,32,
111,9,e3f1c13008683c16,ok,32,
111,10,0c0b67567c0a3f35,cached,32,
111,11,296f92cbefd0a411,cached,32,
111,12,5ea293e35c437f18,ok,32,
111,13,07dec720565a6b29,cached,32,
111,14,a2c534b7b318b71b,ok,32,
112,0,d3aeb662eee808fb,ok,32,
112,1,9e3f963177b065cf,cached,32,
112,2,03072600c663d734,cached,32,
112,3,bd11978b3eb3153b,ok,32,
112,4,f60cd8288c56558b,ok,32,
112,5,3eccf6cdb4b99e70,ok,32,
112,6,c719cf832a606dbb,cached,32,
112,7,0884a03441c91151,ok,32,
112,8,e509cd617f692781,ok,32,
112,9,5817a11d1cdf6e86,ok,32,
112,10,955ecfae1e122c0f,ok,32,
112,11,2ecbf5caa5711e4f,ok,32,
112,12,74930b2e45524c60,ok,32,
112,13,ba8106865c6b8199,ok,32,
112,14,c93fa26660aa75c0,ok,32,
112,15,a14e3d8ad99a2a86,cached,32,
112,16,2c2d6dd4201288a7,cached,32,
112,17,35dc17465938ce8c,cached,32,
112,18,d348d45b12e69bac,ok,32,
113,0,15ea9d4199262cca,cached,32,
113,1,27e306a71754fc35,ok,32,
113,2,6b5dbbcf5c977cb6,cached,32,
113,3,5dfc60cd798d014b,cached,32,
113,4,8fa6838a50898cad,ok,32,
113,5,3200bb40397f1dfb,ok,32,
113,6,e0961e175b3483f6,ok,32,
113,7,5f665dbbab60db98,ok,32,
113,8,53f04cbcc0a4877b,cached,32,
113,9,83dcdf689be8da80,cached,32,
113,10,69e9aa666900078a,cached,32,
113,11,de4610c004af6ca8,ok,32,
113,12,1819cd1d5abc6c7b,cached,32,
113,13,8ce6fe19e252eb65,cached,32,
113,14,f501897bfe519690,cached,32,
113,15,5e3a587abc72ec0a,ok,32,
113,16,5db460054e798c3a,ok,32,
114,0,00b201786dc2abaa,ok,32,
114,1,079f36978182f085,cached,32,
114,2,5e7f773f31836cad,ok,32,
114,3,f65aee72620ebdf2,ok,32,
114,4,80cf3e2506736129,cached,32,
114,5,c1802a746953033a,cached,32,
114,6,56f53006c4444293,ok,32,
114,7,51567b0c24779263,cached,32,
114,8,f21dfc7c5bc75fa8,ok,32,
114,9,d62f4606f2676734,ok,32,
114,10,c6b1137382068035,cached,32,
114,11,1ad484d8ef10d136,cached,32,
114,12,3b72f3203384ca86,cached,32,
114,13,3280d05669998bb2,cached,32,
114,14,88508480561348e0,cached,32,
114,15,f501897bfe519690,cached,32,
114,16,000aba968791c635,cached,32,
114,17,11544f510153703f,cached,32,
114,18,15beef256aa42b98,cached,32,
114,19,92e4c84ff4773f78,ok,32,
