target,source,kind,test_context,method,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
1,preprocess,k,9,position_top2,0.1931968977717408,0.8528790384623783,0.16477358440547668,0.272597345751489,0.6395234253819638
1,preprocess,k,9,position_top4,0.1931968977717408,0.8442659011856946,0.16310955300353924,0.287215088095107,0.6323322558282172
1,preprocess,k,9,position_top8,0.1931968977717408,0.7820830874355779,0.15109602629229876,0.3883460443472343,0.6766655450453603
1,preprocess,k,9,cached_v_top1,0.1931968977717408,1.0311950574780706,0.19922368610231517,-0.06336324656720116,0.5297746269031945
1,preprocess,k,9,cached_v_top2,0.1931968977717408,0.9724564338239283,0.1878755662329531,0.0543284843144477,0.5617032897039175
1,preprocess,k,9,cached_v_top4,0.1931968977717408,0.9146366295113681,0.17670495940999736,0.16343983595608425,0.59261323025413
1,preprocess,k,9,cached_v_top8,0.1931968977717408,0.8566006190188461,0.1654925822237939,0.26623537949652976,0.6277551892280283
1,preprocess,k,9,hybrid_top1,0.1931968977717408,1.0213172900091698,0.1973153320704129,-0.043089006871674496,0.5266604759449195
1,preprocess,k,9,hybrid_top2,0.1931968977717408,0.9731025833943877,0.1880004003254624,0.0530713621911687,0.5487019720266177
1,preprocess,k,9,hybrid_top4,0.1931968977717408,0.8407095695037997,0.1624224807551498,0.29320741974473574,0.6356048225083946
1,preprocess,k,9,hybrid_top8,0.1931968977717408,0.8442523443462888,0.16310693386422248,0.2872379790657953,0.6316492214755621
1,preprocess,v,0,no_update,0.40469925208196156,1.0,0.40469925208196156,0.0,0.0
1,preprocess,v,0,mean_anchor,0.40469925208196156,0.893051753401077,0.36141737667190027,0.20245856574726195,0.5080395003693476
1,preprocess,v,0,random_anchor,0.40469925208196156,1.0319707231079622,0.41763777981227346,-0.06496357335197067,0.449029662996446
1,preprocess,v,0,oracle_anchor,0.40469925208196156,0.0,0.0,1.0,1.0
1,preprocess,v,0,position_top1,0.40469925208196156,0.0,0.0,1.0,1.0
1,preprocess,v,0,position_top2,0.40469925208196156,0.0,0.0,1.0,1.0
1,preprocess,v,0,position_top4,0.40469925208196156,0.4368811410221076,0.17680547102036095,0.8091348686192212,0.9065604798383843
1,preprocess,v,0,position_top8,0.40469925208196156,0.5557365594587834,0.22490616996757223,0.6911568764809141,0.8342584362084046
1,preprocess,v,0,cached_v_top1,0.40469925208196156,0.0,0.0,1.0,1.0
1,preprocess,v,0,cached_v_top2,0.40469925208196156,0.0,0.0,1.0,1.0
1,preprocess,v,0,cached_v_top4,0.40469925208196156,0.5093971199495472,0.206152633456287,0.7405145741871066,0.8665277223389172
1,preprocess,v,0,cached_v_top8,0.40469925208196156,0.6908493572816866,0.27958621819320245,0.5227271655434805,0.7230145192540477
1,preprocess,v,0,hybrid_top1,0.40469925208196156,0.0,0.0,1.0,1.0
1,preprocess,v,0,hybrid_top2,0.40469925208196156,0.0,0.0,1.0,1.0
1,preprocess,v,0,hybrid_top4,0.40469925208196156,0.4408023835593103,0.17839239494239884,0.8056932586484307,0.9045856585918721
1,preprocess,v,0,hybrid_top8,0.40469925208196156,0.5992692247851823,0.2425238070663002,0.6408763962253666,0.8017574227054983
1,preprocess,v,1,no_update,0.38309610641164715,1.0,0.38309610641164715,0.0,0.0
1,preprocess,v,1,mean_anchor,0.38309610641164715,0.9293762374399736,0.3560404179547604,0.13625980928191783,0.47963389433883774
1,preprocess,v,1,random_anchor,0.38309610641164715,1.164809791559209,0.4462340958564953,-0.35678185051220823,0.3302770345541628
1,preprocess,v,1,oracle_anchor,0.38309610641164715,0.9502898796135606,0.36405235284234794,0.09694914470404459,0.5169362000449617
1,preprocess,v,1,position_top1,0.38309610641164715,1.0873967110684122,0.4165774461351396,-0.18243160724239993,0.4773114564063945
1,preprocess,v,1,position_top2,0.38309610641164715,0.8881602769414055,0.3402507439657427,0.2111713224633659,0.5838110686433527
1,preprocess,v,1,position_top4,0.38309610641164715,0.8609914662967981,0.3298424783919583,0.25869369496408956,0.5798030198586246
1,preprocess,v,1,position_top8,0.38309610641164715,0.8567057629720521,0.32820064213501265,0.26605523569047396,0.5799825089969063
1,preprocess,v,1,cached_v_top1,0.38309610641164715,1.1916389552759963,0.4565122440146771,-0.42000339973126777,0.30878269333489144
1,preprocess,v,1,cached_v_top2,0.38309610641164715,1.1257857209294464,0.4312841263419001,-0.2673934894486336,0.3279450786359861
1,preprocess,v,1,cached_v_top4,0.38309610641164715,1.0938950017102373,0.41906691597835405,-0.1966062747666404,0.3334683876398835
1,preprocess,v,1,cached_v_top8,0.38309610641164715,1.0405622686476446,0.398635353597783,-0.08276983493313295,0.37345657521083575
1,preprocess,v,1,hybrid_top1,0.38309610641164715,1.0794631984129166,0.41353814832665164,-0.16524079672784353,0.46666440834896483
1,preprocess,v,1,hybrid_top2,0.38309610641164715,1.0449039098698827,0.40029861944545875,-0.09182418086136801,0.48871224465587243
1,preprocess,v,1,hybrid_top4,0.38309610641164715,0.8639996324282627,0.33099489512436175,0.2535046351638268,0.5749157815480729
1,preprocess,v,1,hybrid_top8,0.38309610641164715,0.8308898358806533,0.3183106609828908,0.309622080630221,0.5965355136752564
1,preprocess,v,2,no_update,0.3494765596825978,1.0,0.3494765596825978,0.0,0.0
1,preprocess,v,2,mean_anchor,0.3494765596825978,0.8934214461211122,0.31222985333705766,0.20179811961086058,0.5478648831949774
1,preprocess,v,2,random_anchor,0.3494765596825978,0.9852991145945701,0.34433894482682,0.029185654779156245,0.5566669897676958
1,preprocess,v,2,oracle_anchor,0.3494765596825978,0.9436560074432586,0.3297856550050859,0.10951333961624865,0.5632374746405281
1,preprocess,v,2,position_top1,0.3494765596825978,1.22698964582095,0.42880412018767466,-0.50550359095182,0.3274739971295378
1,preprocess,v,2,position_top2,0.3494765596825978,0.9679363232936613,0.3382710562564915,0.06309927404874882,0.505780884436298
1,preprocess,v,2,position_top4,0.3494765596825978,0.9090858356174472,0.31770419028776503,0.1735629434797279,0.5430515852426651
1,preprocess,v,2,position_top8,0.3494765596825978,0.8838161321577133,0.30887302125845784,0.21886904453777944,0.5617368261392928
1,preprocess,v,2,cached_v_top1,0.3494765596825978,1.1224636660153946,0.3922747403677766,-0.25992468152471937,0.39819296295897255
1,preprocess,v,2,cached_v_top2,0.3494765596825978,1.1088497727389213,0.3875170037816286,-0.22954781850315742,0.40682996702440266
1,preprocess,v,2,cached_v_top4,0.3494765596825978,1.1007249249342155,0.3846775599228953,-0.21159536037143445,0.40917722153568326
1,preprocess,v,2,cached_v_top8,0.3494765596825978,1.0568648982186533,0.36934950867875377,-0.11696341308672409,0.42883821339077977
1,preprocess,v,2,hybrid_top1,0.3494765596825978,0.9852991145945701,0.34433894482682,0.029185654779156245,0.5566669897676958
1,preprocess,v,2,hybrid_top2,0.3494765596825978,0.9600092396557148,0.33550072633838574,0.07838225977565638,0.5133180252750558
1,preprocess,v,2,hybrid_top4,0.3494765596825978,0.9665580895752504,0.33778939587814266,0.06576545947664225,0.4968590239652673
1,preprocess,v,2,hybrid_top8,0.3494765596825978,0.9200637586935653,0.32154071707686704,0.15348267993866882,0.5337469117461187
1,preprocess,v,3,no_update,0.35612002759680345,1.0,0.35612002759680345,0.0,0.0
1,preprocess,v,3,mean_anchor,0.35612002759680345,0.7683500784480711,0.2736248511409332,0.40963815694884287,0.6649777915689625
1,preprocess,v,3,random_anchor,0.35612002759680345,1.0490529963300148,0.3735887820035543,-0.10051218910898219,0.5067115717688733
1,preprocess,v,3,oracle_anchor,0.35612002759680345,0.7468164415432732,0.26595629177213703,0.44226520264064273,0.7250124476300296
1,preprocess,v,3,position_top1,0.35612002759680345,0.8521433322494546,0.30346530699710783,0.27385174130279566,0.6733342425945704
1,preprocess,v,3,position_top2,0.35612002759680345,0.8589267484345514,0.3058810173561451,0.26224484082364885,0.6413790615761705
1,preprocess,v,3,position_top4,0.35612002759680345,0.7953093806987126,0.28322559860242225,0.3674829889726302,0.6644342232518347
1,preprocess,v,3,position_top8,0.35612002759680345,0.742156041232133,0.2642966298847216,0.4492044104626486,0.6999753554460313
1,preprocess,v,3,cached_v_top1,0.35612002759680345,1.0961001214583588,0.39034320550261037,-0.2014354762610291,0.47981185632331635
1,preprocess,v,3,cached_v_top2,0.35612002759680345,0.9728314753469121,0.3464447718475814,0.05359892057435045,0.5385672255273463
1,preprocess,v,3,cached_v_top4,0.35612002759680345,0.9637367678106582,0.3432059643487858,0.07121144236986543,0.5382567512639833
1,preprocess,v,3,cached_v_top8,0.35612002759680345,0.8996583441940119,0.3203863543620661,0.1906148637220887,0.5751507318132106
1,preprocess,v,3,hybrid_top1,0.35612002759680345,1.1028419941838594,0.39274412140366977,-0.21626046413543176,0.44486364842300563
1,preprocess,v,3,hybrid_top2,0.35612002759680345,1.005982585209906,0.35825054600685546,-0.012000961745605832,0.49995815927622184
1,preprocess,v,3,hybrid_top4,0.35612002759680345,0.964699491576839,0.3435488095629662,0.06935489095138836,0.526942345004564
1,preprocess,v,3,hybrid_top8,0.35612002759680345,0.8955682459537571,0.3189297884638729,0.19795751683931084,0.5782586205260273
1,preprocess,v,4,no_update,0.35347428124677877,1.0,0.35347428124677877,0.0,0.0
1,preprocess,v,4,mean_anchor,0.35347428124677877,0.7757875480886037,0.27422094596082003,0.3981536802306723,0.6596000696903476
1,preprocess,v,4,random_anchor,0.35347428124677877,1.0577315854480145,0.3738809119182527,-0.11879610685437036,0.4701877633677382
1,preprocess,v,4,oracle_anchor,0.35347428124677877,0.7857504001711699,0.27774255793987307,0.38259630863084637,0.6979751654890166
1,preprocess,v,4,position_top1,0.35347428124677877,1.1083579469847067,0.39177602867457456,-0.22845733864415396,0.48430704494646665
1,preprocess,v,4,position_top2,0.35347428124677877,1.0748534909801095,0.3799330651697852,-0.15531002707212815,0.49586113791082437
1,preprocess,v,4,position_top4,0.35347428124677877,0.8720241958352023,0.30823812585264837,0.23957380187796873,0.6037795968211469
1,preprocess,v,4,position_top8,0.35347428124677877,0.8949154108758363,0.31632958163600194,0.1991264073769331,0.5784475945353892
1,preprocess,v,4,cached_v_top1,0.35347428124677877,1.0981915422465975,0.38818246606690754,-0.20602466346196024,0.48272113726056054
1,preprocess,v,4,cached_v_top2,0.35347428124677877,0.9889286839052334,0.3495608557477253,0.022020058149463062,0.5269160325667652
1,preprocess,v,4,cached_v_top4,0.35347428124677877,0.9713731734939086,0.3433554343231619,0.05643415781637284,0.5344654509651479
1,preprocess,v,4,cached_v_top8,0.35347428124677877,0.9026111848967843,0.31904983982669416,0.18529304889922316,0.5751544522875549
1,preprocess,v,4,hybrid_top1,0.35347428124677877,1.1296945795185849,0.39931797952371373,-0.27620984299367235,0.46040127261622754
1,preprocess,v,4,hybrid_top2,0.35347428124677877,1.0102469599985002,0.3570963180672131,-0.020598920186211123,0.5120194862772073
1,preprocess,v,4,hybrid_top4,0.35347428124677877,0.9677992168141417,0.34209213255457416,0.06336467593393391,0.5342790939925711
1,preprocess,v,4,hybrid_top8,0.35347428124677877,0.8825947289416055,0.31197453744482956,0.22102654444449388,0.5911430834136808
1,preprocess,v,5,no_update,0.3933188901579276,1.0,0.3933188901579276,0.0,0.0
1,preprocess,v,5,mean_anchor,0.3933188901579276,0.840411940032704,0.33054989152913394,0.29370777105046664,0.57457991699924
1,preprocess,v,5,random_anchor,0.3933188901579276,1.0993299898498843,0.4323872515250823,-0.20852642658334686,0.3806367797963994
1,preprocess,v,5,oracle_anchor,0.3933188901579276,0.8621373725948884,0.3390949145526932,0.2567191507751826,0.5987856219109464
1,preprocess,v,5,position_top1,0.3933188901579276,0.9073102435345773,0.35686225801593896,0.17678812197722604,0.612267526096376
1,preprocess,v,5,position_top2,0.3933188901579276,0.7920001008183492,0.31150860065883984,0.37273584030372486,0.6457234513334068
1,preprocess,v,5,position_top4,0.3933188901579276,0.7644453655910896,0.3006708027806586,0.41562328302630536,0.6633649073981541
1,preprocess,v,5,position_top8,0.3933188901579276,0.7630392264848973,0.30011774170800337,0.4177711388453297,0.6632667932434246
1,preprocess,v,5,cached_v_top1,0.3933188901579276,1.047057233043342,0.41182738883243786,-0.09632884926837959,0.4182471949394772
1,preprocess,v,5,cached_v_top2,0.3933188901579276,1.0470891686993964,0.41183994972923355,-0.09639572720759282,0.4120119307715288
1,preprocess,v,5,cached_v_top4,0.3933188901579276,1.0236241651384959,0.40261072057110836,-0.04780643145548269,0.41529203932480496
1,preprocess,v,5,cached_v_top8,0.3933188901579276,0.9738197313055782,0.38302169593100127,0.05167513091993148,0.46048321645846313
1,preprocess,v,5,hybrid_top1,0.3933188901579276,0.9073102435345773,0.35686225801593896,0.17678812197722604,0.612267526096376
1,preprocess,v,5,hybrid_top2,0.3933188901579276,0.8819476630325116,0.3468866760013254,0.2221683196714913,0.6252290196798409
1,preprocess,v,5,hybrid_top4,0.3933188901579276,0.8121707465843498,0.31944209666529194,0.3403786783926198,0.6337464292227637
1,preprocess,v,5,hybrid_top8,0.3933188901579276,0.7796112404921172,0.30663582786500465,0.39220631369834225,0.6458131578970605
1,preprocess,v,6,no_update,0.35777376197367006,1.0,0.35777376197367006,0.0,0.0
1,preprocess,v,6,mean_anchor,0.35777376197367006,0.7727720722690703,0.2764775714438941,0.4028233243209668,0.6600997965605658
1,preprocess,v,6,random_anchor,0.35777376197367006,1.0312032331731695,0.3689374600917765,-0.06338010810679817,0.5719952284907293
1,preprocess,v,6,oracle_anchor,0.35777376197367006,0.7599747170304383,0.27189901351685525,0.4224384294745053,0.7138582327196952
1,preprocess,v,6,position_top1,0.35777376197367006,0.9942243110396108,0.35570737200632185,0.011518019337811047,0.599614492606563
1,preprocess,v,6,position_top2,0.35777376197367006,0.9192492783725649,0.328883272514934,0.15498076421151874,0.6183436798932913
1,preprocess,v,6,position_top4,0.35777376197367006,0.8085728553916771,0.28928615230327265,0.34620993752374996,0.6529012926300506
1,preprocess,v,6,position_top8,0.35777376197367006,0.7769008515977199,0.27795474035666423,0.3964250667867375,0.6680328225920443
1,preprocess,v,6,cached_v_top1,0.35777376197367006,1.0416592953665593,0.3726783647981363,-0.08505408762355682,0.45860340733737026
1,preprocess,v,6,cached_v_top2,0.35777376197367006,1.0146630598937343,0.3630198200738966,-0.029541125112915623,0.48149858827940106
1,preprocess,v,6,cached_v_top4,0.35777376197367006,0.964364121933501,0.34502417981658373,0.07000184032742762,0.5073860137289584
1,preprocess,v,6,cached_v_top8,0.35777376197367006,0.943292420659224,0.33748527798050026,0.11019940912686144,0.5293389033474467
1,preprocess,v,6,hybrid_top1,0.35777376197367006,0.8270217642258422,0.2958866878211811,0.31603500149677555,0.6795313807809218
1,preprocess,v,6,hybrid_top2,0.35777376197367006,0.7877954953618734,0.2818525580415284,0.3793782574875405,0.6666377405948334
1,preprocess,v,6,hybrid_top4,0.35777376197367006,0.7694231915363591,0.2752794297857509,0.4079879523260034,0.6831667997192294
1,preprocess,v,6,hybrid_top8,0.35777376197367006,0.7716678653508966,0.27608251518078175,0.4045287055847906,0.6685402320940944
1,preprocess,v,7,no_update,0.36106190528526816,1.0,0.36106190528526816,0.0,0.0
1,preprocess,v,7,mean_anchor,0.36106190528526816,0.9202989525549402,0.3322848932415233,0.1530498379262799,0.5086952753184435
1,preprocess,v,7,random_anchor,0.36106190528526816,1.172757421601326,0.42343802908081324,-0.3753599699209902,0.3334912781118263
1,preprocess,v,7,oracle_anchor,0.36106190528526816,0.9616037632374698,0.34719848688400473,0.07531820252753618,0.5376078745387088
1,preprocess,v,7,position_top1,0.36106190528526816,1.2168860768416865,0.4393712054195746,-0.4808117240111509,0.31360351152139293
1,preprocess,v,7,position_top2,0.36106190528526816,0.9749832347320886,0.3520293043535618,0.049407691991352976,0.4842443419819204
1,preprocess,v,7,position_top4,0.36106190528526816,0.9255088016022189,0.3341659712647824,0.14343345815682462,0.5145174855457266
1,preprocess,v,7,position_top8,0.36106190528526816,0.9076036837918969,0.3277011153138304,0.1762555531673783,0.5266683463705972
1,preprocess,v,7,cached_v_top1,0.36106190528526816,1.1307587338957374,0.4082739028783525,-0.2786153142814911,0.36806513899241994
1,preprocess,v,7,cached_v_top2,0.36106190528526816,1.1180858897263681,0.4036982216171767,-0.2501160568052041,0.37628217071806064
1,preprocess,v,7,cached_v_top4,0.36106190528526816,1.1094925149823036,0.4005954813592545,-0.2309736408017573,0.3795453576786379
1,preprocess,v,7,cached_v_top8,0.36106190528526816,1.0734874869396942,0.3875954373343404,-0.1523753846161,0.3924576742636256
1,preprocess,v,7,hybrid_top1,0.36106190528526816,0.9925317253479303,0.3583653958101982,0.0148807741778606,0.5328801275882773
1,preprocess,v,7,hybrid_top2,0.36106190528526816,0.9676855801224523,0.34939439927609267,0.06358461802307303,0.4914556258902472
1,preprocess,v,7,hybrid_top4,0.36106190528526816,0.986544803495993,0.3562037463995438,0.026729350695052445,0.46138098277018813
1,preprocess,v,7,hybrid_top8,0.36106190528526816,0.9421548401018218,0.340176221640901,0.11234425727271058,0.4984953374435208
1,preprocess,v,8,no_update,0.3502438006382688,1.0,0.3502438006382688,0.0,0.0
1,preprocess,v,8,mean_anchor,0.3502438006382688,0.8063038547191599,0.2824029265461251,0.3498740938650239,0.6333093484345396
1,preprocess,v,8,random_anchor,0.3502438006382688,1.1977185101543544,0.4194934830912661,-0.43452962956636654,0.44237383522288776
1,preprocess,v,8,oracle_anchor,0.3502438006382688,0.8235680813358187,0.28844961489142407,0.3217356154048383,0.6714517641699003
1,preprocess,v,8,position_top1,0.3502438006382688,1.1635886189488989,0.40753970028009673,-0.35393847414740587,0.43720133022473756
1,preprocess,v,8,position_top2,0.3502438006382688,1.1323715966223078,0.3966061317358217,-0.2822654328369545,0.44599918368614194
1,preprocess,v,8,position_top4,0.3502438006382688,0.910235347755615,0.3188042876732229,0.17147161169621472,0.5718059643712966
1,preprocess,v,8,position_top8,0.3502438006382688,0.9287620714493704,0.32529315779309886,0.13740101463707466,0.5495427589707845
1,preprocess,v,8,cached_v_top1,0.3502438006382688,1.1187503845640698,0.39183538665524464,-0.251602422962254,0.46910965442399877
1,preprocess,v,8,cached_v_top2,0.3502438006382688,1.0105835345852061,0.3539506180155779,-0.021279080374728254,0.5108038724111784
1,preprocess,v,8,cached_v_top4,0.3502438006382688,0.9918603098221741,0.3473929246143691,0.01621312579946077,0.5192172463031908
1,preprocess,v,8,cached_v_top8,0.3502438006382688,0.9211149962386124,0.32261481710751627,0.15154716370434118,0.561203943826563
1,preprocess,v,8,hybrid_top1,0.3502438006382688,1.1342253276336114,0.39725538953058176,-0.2864670938455731,0.4624514387360458
1,preprocess,v,8,hybrid_top2,0.3502438006382688,1.022925863955461,0.3582734423629454,-0.04637732314902632,0.5046875218503718
1,preprocess,v,8,hybrid_top4,0.3502438006382688,0.9851153606160958,0.34503054796932014,0.029547726278219555,0.5219668389117441
1,preprocess,v,8,hybrid_top8,0.3502438006382688,0.912041708996556,0.31943695449957576,0.1681799210506415,0.56688409388474
1,preprocess,v,9,no_update,0.34410984153101776,1.0,0.34410984153101776,0.0,0.0
1,preprocess,v,9,mean_anchor,0.34410984153101776,0.8232189454085913,0.28327774084988194,0.3223105679203667,0.621654599319977
1,preprocess,v,9,random_anchor,0.34410984153101776,1.0912556682644001,0.37551181507628756,-0.19083893351918246,0.45271557646880384
1,preprocess,v,9,oracle_anchor,0.34410984153101776,0.8712445567560553,0.299803826360088,0.24093292232294472,0.6393968383285363
1,preprocess,v,9,position_top1,0.34410984153101776,1.2249038300818174,0.42150146286019086,-0.5003893929491054,0.39775083870437344
1,preprocess,v,9,position_top2,0.34410984153101776,0.9779659831725926,0.3365277194922468,0.04358253575726434,0.5470208455862401
1,preprocess,v,9,position_top4,0.34410984153101776,0.9356724172488559,0.3219740872244481,0.12451712759968303,0.5546490131936341
1,preprocess,v,9,position_top8,0.34410984153101776,0.8715277959671983,0.2999012917601498,0.24043930085655763,0.5978951870102276
1,preprocess,v,9,cached_v_top1,0.34410984153101776,1.1920917216085996,0.41021049341317334,-0.4210826727277548,0.41849130685000835
1,preprocess,v,9,cached_v_top2,0.34410984153101776,1.0592877144051898,0.3645113275397238,-0.12209046188977069,0.47915367486612154
1,preprocess,v,9,cached_v_top4,0.34410984153101776,0.9768791341573501,0.33615372404984356,0.04570715724798602,0.5290867225658747
1,preprocess,v,9,cached_v_top8,0.34410984153101776,0.9354563950358684,0.32189975185496983,0.12492133298649732,0.5546205807459088
1,preprocess,v,9,hybrid_top1,0.34410984153101776,1.1230932087681762,0.3864674260937794,-0.26133835558119833,0.4471986503815574
1,preprocess,v,9,hybrid_top2,0.34410984153101776,1.0374338681367785,0.3569912039634576,-0.07626903075723868,0.4871259227176546
1,preprocess,v,9,hybrid_top4,0.34410984153101776,0.9304797352502308,0.32018723424478024,0.13420746228866043,0.5580153822919149
1,preprocess,v,9,hybrid_top8,0.34410984153101776,0.9194679604695147,0.3163979741700128,0.15457866967003087,0.5632575522331598
