example_id,sub_q_idx,method,online_count,fixed_count,intersection,residual_count,online_covered,residual_ratio_online,num_chunks,residual_nonempty_chunks,residual_max_chunk_count,residual_max_chunk_frac,residual_chunk_entropy
156,1,draft_smart_mean_score_global,226,285,142,84,0.6283185840707964,0.37168141592920356,12,6,44,0.5238095238095238,0.5244539692603601
158,0,draft_smart_frequency_global,209,130,108,101,0.5167464114832536,0.48325358851674644,10,8,47,0.46534653465346537,0.7193202915220667
158,0,draft_smart_mean_score_global,209,146,107,102,0.5119617224880383,0.4880382775119617,10,10,46,0.45098039215686275,0.7648774981633324
158,1,draft_smart_frequency_global,168,271,94,74,0.5595238095238095,0.44047619047619047,12,5,44,0.5945945945945946,0.42684435875494786
158,1,draft_smart_mean_score_global,168,259,90,78,0.5357142857142857,0.4642857142857143,12,5,45,0.5769230769230769,0.4543120059391665
160,0,draft_smart_frequency_global,163,149,103,60,0.6319018404907976,0.36809815950920244,10,8,22,0.36666666666666664,0.7619439368248387
160,0,draft_smart_mean_score_global,163,152,93,70,0.5705521472392638,0.4294478527607362,10,9,22,0.3142857142857143,0.8424317948363025
160,1,draft_smart_frequency_global,296,316,175,121,0.5912162162162162,0.40878378378378377,14,12,30,0.24793388429752067,0.8109518907535809
160,1,draft_smart_mean_score_global,296,307,151,145,0.5101351351351351,0.48986486486486486,14,13,30,0.20689655172413793,0.8731576162757962
161,0,draft_smart_frequency_global,173,186,127,46,0.7341040462427746,0.2658959537572254,10,5,18,0.391304347826087,0.6226415829704657
161,0,draft_smart_mean_score_global,173,179,106,67,0.6127167630057804,0.3872832369942196,10,8,23,0.34328358208955223,0.7727585646534498
161,1,draft_smart_frequency_global,272,285,177,95,0.6507352941176471,0.3492647058823529,14,10,36,0.37894736842105264,0.6532442762902505
161,1,draft_smart_mean_score_global,272,279,155,117,0.5698529411764706,0.43014705882352944,14,12,41,0.3504273504273504,0.7120242773946661
162,0,draft_smart_frequency_global,210,198,107,103,0.5095238095238095,0.49047619047619045,12,8,36,0.34951456310679613,0.6001899722067594
162,0,draft_smart_mean_score_global,210,207,112,98,0.5333333333333333,0.4666666666666667,12,10,35,0.35714285714285715,0.6629758205003298
163,0,draft_smart_frequency_global,192,112,97,95,0.5052083333333334,0.4947916666666667,10,9,26,0.2736842105263158,0.7479068807584514
163,0,draft_smart_mean_score_global,192,119,90,102,0.46875,0.53125,10,10,28,0.27450980392156865,0.7980426320037561
163,1,draft_smart_frequency_global,284,379,168,116,0.5915492957746479,0.4084507042253521,12,7,54,0.46551724137931033,0.5999802816275621
163,1,draft_smart_mean_score_global,284,376,157,127,0.5528169014084507,0.4471830985915493,12,8,55,0.4330708661417323,0.6519511833162915
164,0,draft_smart_frequency_global,252,218,175,77,0.6944444444444444,0.3055555555555556,10,9,33,0.42857142857142855,0.6727836104452395
164,0,draft_smart_mean_score_global,252,210,145,107,0.5753968253968254,0.4246031746031746,10,10,31,0.2897196261682243,0.8588714397856484
164,1,draft_smart_frequency_global,378,346,194,184,0.5132275132275133,0.48677248677248675,13,11,35,0.19021739130434784,0.8900481257529564
164,1,draft_smart_mean_score_global,378,354,185,193,0.4894179894179894,0.5105820105820106,13,13,37,0.19170984455958548,0.9168014386829946
165,0,draft_smart_frequency_global,251,265,143,108,0.5697211155378487,0.4302788844621514,12,8,34,0.3148148148148148,0.6865400321349509
165,0,draft_smart_mean_score_global,251,262,134,117,0.5338645418326693,0.46613545816733065,12,9,35,0.29914529914529914,0.7012477954157551
166,0,draft_smart_frequency_global,197,135,121,76,0.6142131979695431,0.38578680203045684,10,10,22,0.2894736842105263,0.9207720912253712
166,0,draft_smart_mean_score_global,197,142,106,91,0.5380710659898477,0.4619289340101523,10,10,27,0.2967032967032967,0.9171256337207969
166,1,draft_smart_frequency_global,237,345,178,59,0.7510548523206751,0.2489451476793249,14,7,19,0.3220338983050847,0.6759768390851427
166,1,draft_smart_mean_score_global,237,324,157,80,0.6624472573839663,0.33755274261603374,14,8,23,0.2875,0.6995090173921642
167,0,draft_smart_frequency_global,186,145,122,64,0.6559139784946236,0.34408602150537637,10,9,19,0.296875,0.8483104311081794
167,0,draft_smart_mean_score_global,186,152,113,73,0.6075268817204301,0.3924731182795699,10,10,19,0.2602739726027397,0.8752946558435105
167,1,draft_smart_frequency_global,187,299,131,56,0.7005347593582888,0.2994652406417112,12,6,21,0.375,0.5478223091282884
167,1,draft_smart_mean_score_global,187,274,115,72,0.6149732620320856,0.3850267379679144,12,10,25,0.3472222222222222,0.6909107085610848
169,0,draft_smart_frequency_global,163,182,120,43,0.7361963190184049,0.26380368098159507,10,7,20,0.46511627906976744,0.6387582225017673
169,0,draft_smart_mean_score_global,163,175,108,55,0.6625766871165644,0.3374233128834356,10,9,21,0.38181818181818183,0.8002490051949802
169,1,draft_smart_frequency_global,234,241,84,150,0.358974358974359,0.6410256410256411,12,3,99,0.66,0.28858211788427485
169,1,draft_smart_mean_score_global,234,248,91,143,0.3888888888888889,0.6111111111111112,12,5,95,0.6643356643356644,0.3072475148587461
173,0,draft_smart_frequency_global,227,134,114,113,0.5022026431718062,0.4977973568281938,10,9,26,0.23008849557522124,0.8247141915403535
173,0,draft_smart_mean_score_global,227,137,106,121,0.4669603524229075,0.5330396475770925,10,10,27,0.2231404958677686,0.8541726269829578
173,1,draft_smart_frequency_global,217,295,116,101,0.5345622119815668,0.46543778801843316,12,6,40,0.39603960396039606,0.5774670517017078
173,1,draft_smart_mean_score_global,217,285,110,107,0.5069124423963134,0.4930875576036866,12,10,40,0.37383177570093457,0.6508809516699772
174,0,draft_smart_frequency_global,137,159,101,36,0.7372262773722628,0.26277372262773724,10,7,16,0.4444444444444444,0.6471161884825601
174,0,draft_smart_mean_score_global,137,160,92,45,0.6715328467153284,0.3284671532846715,10,9,13,0.28888888888888886,0.8325770416930671
174,1,draft_smart_frequency_global,184,202,96,88,0.5217391304347826,0.4782608695652174,12,6,55,0.625,0.41910078395809675
174,1,draft_smart_mean_score_global,184,194,93,91,0.5054347826086957,0.4945652173913043,12,7,54,0.5934065934065934,0.4838451327221807
176,0,draft_smart_frequency_global,175,183,117,58,0.6685714285714286,0.3314285714285714,11,9,28,0.4827586206896552,0.6582886351747894
176,0,draft_smart_mean_score_global,175,184,102,73,0.5828571428571429,0.41714285714285715,11,10,32,0.4383561643835616,0.718020665858011
178,0,draft_smart_frequency_global,168,105,102,66,0.6071428571428571,0.39285714285714285,10,10,16,0.24242424242424243,0.8888362140901268
178,0,draft_smart_mean_score_global,168,111,87,81,0.5178571428571429,0.48214285714285715,10,10,23,0.2839506172839506,0.8943388037257035
178,1,draft_smart_frequency_global,141,243,78,63,0.5531914893617021,0.44680851063829785,12,2,47,0.746031746031746,0.22803789103903466
178,1,draft_smart_mean_score_global,141,231,81,60,0.574468085106383,0.425531914893617,12,4,43,0.7166666666666667,0.31717415655093123
179,0,draft_smart_frequency_global,159,100,83,76,0.5220125786163522,0.4779874213836478,10,8,38,0.5,0.6560033455697775
179,0,draft_smart_mean_score_global,159,105,71,88,0.44654088050314467,0.5534591194968553,10,10,37,0.42045454545454547,0.7767634270076896
179,1,draft_smart_frequency_global,171,256,93,78,0.543859649122807,0.45614035087719296,13,7,26,0.3333333333333333,0.6046531413401454
179,1,draft_smart_mean_score_global,171,239,80,91,0.4678362573099415,0.5321637426900585,13,8,32,0.3516483516483517,0.6239723688311035
180,0,draft_smart_frequency_global,232,140,126,106,0.5431034482758621,0.45689655172413796,10,7,38,0.3584905660377358,0.6855167414554234
180,0,draft_smart_mean_score_global,232,150,120,112,0.5172413793103449,0.4827586206896552,10,10,36,0.32142857142857145,0.7425633962265887
180,1,draft_smart_frequency_global,200,302,93,107,0.465,0.535,14,10,27,0.2523364485981308,0.7495440348734651
180,1,draft_smart_mean_score_global,200,287,87,113,0.435,0.565,14,10,30,0.26548672566371684,0.7610354799656711
183,0,draft_smart_frequency_global,239,154,130,109,0.5439330543933054,0.4560669456066946,10,9,42,0.3853211009174312,0.7817795023945648
183,0,draft_smart_mean_score_global,239,163,121,118,0.5062761506276151,0.49372384937238495,10,9,41,0.3474576271186441,0.8331683029024249
183,1,draft_smart_frequency_global,239,310,115,124,0.4811715481171548,0.5188284518828452,12,5,77,0.6209677419354839,0.4089969325568655
183,1,draft_smart_mean_score_global,239,311,122,117,0.5104602510460251,0.4895397489539749,12,5,70,0.5982905982905983,0.44782039461608625
186,0,draft_smart_frequency_global,173,152,121,52,0.6994219653179191,0.30057803468208094,10,7,16,0.3076923076923077,0.7386471938196271
186,0,draft_smart_mean_score_global,173,157,109,64,0.630057803468208,0.3699421965317919,10,8,21,0.328125,0.7707073723340603
186,1,draft_smart_frequency_global,253,287,177,76,0.6996047430830039,0.30039525691699603,14,9,19,0.25,0.7575714550391217
186,1,draft_smart_mean_score_global,253,279,158,95,0.6245059288537549,0.37549407114624506,14,10,23,0.24210526315789474,0.7697698738309051
188,0,draft_smart_frequency_global,129,87,77,52,0.5968992248062015,0.40310077519379844,10,8,15,0.28846153846153844,0.7988132687806299
188,0,draft_smart_mean_score_global,129,93,75,54,0.5813953488372093,0.4186046511627907,10,8,17,0.3148148148148148,0.7936290554272452
188,1,draft_smart_frequency_global,177,220,98,79,0.5536723163841808,0.4463276836158192,12,8,26,0.3291139240506329,0.71038966734104
188,1,draft_smart_mean_score_global,177,217,93,84,0.5254237288135594,0.4745762711864407,12,10,25,0.2976190476190476,0.7618341107222915
191,0,draft_smart_frequency_global,161,103,97,64,0.6024844720496895,0.39751552795031053,10,5,27,0.421875,0.561328147279204
191,0,draft_smart_mean_score_global,161,120,87,74,0.5403726708074534,0.45962732919254656,10,7,28,0.3783783783783784,0.6689590844374907
191,1,draft_smart_frequency_global,229,297,134,95,0.5851528384279476,0.4148471615720524,12,3,68,0.7157894736842105,0.31751065959324004
191,1,draft_smart_mean_score_global,229,281,123,106,0.537117903930131,0.462882096069869,12,6,71,0.6698113207547169,0.40264694383350347
