Main Question,Sub Question,Ground Truth,Predicted,Correct,F1,EM,Reason
What administrative territorial entity is the owner of Ciudad Deportiva located?,"What administrative territorial entity owns the Ciudad Deportiva sports complex in Nuevo Laredo, Mexico?",The Ciudad Deportiva sports complex is owned by the Nuevo Laredo Municipality.,The Municipality of Nuevo Laredo,True,0.4,0.0,预测答案“The Municipality of Nuevo Laredo”与标准答案中的“Nuevo Laredo Municipality”在语义上完全等价，均准确指出了拥有该体育综合设施的行政领土实体为新拉雷多市，符合标准答案的关键信息要求。
Who founded the company that distributed the film UHF?,Which company distributed the film UHF?,Orion Pictures,Orion Pictures,True,1.0,1.0,预测答案与标准答案完全一致，均为“Orion Pictures”。预测答案准确包含了标准答案的关键信息，在语义上完全等价，正确地回答了关于电影《UHF》发行公司的问题。
Who founded the company that distributed the film UHF?,Who founded Orion Pictures?,Morris Mike Medavoy was a co-founder of Orion Pictures.,Morris Mike Medavoy,True,0.5882352941176471,0.0,预测答案“Morris Mike Medavoy”准确包含了标准答案中的核心人物信息。虽然预测答案省略了“was a co-founder of Orion Pictures”这部分背景描述，但它直接且正确地回答了“谁创立了Orion Pictures”这一问题，语义上与标准答案保持一致，符合允许措辞细微差异的判断标准。
What is the place of birth of the person who submitted the first version of the equal rights amendment to congress in 1923?,Who submitted the first version of the Equal Rights Amendment to Congress in 1923?,"Alice Paul, the head of the National Women's Party, revised the proposed Equal Rights Amendment in 1923.",Alice Paul,True,0.1111111111111111,0.0,预测答案“Alice Paul”准确包含了标准答案中的核心关键信息。问题询问的是向国会提交修正案的具体人物，预测答案直接且正确地指出了该人物，与标准答案在语义上完全一致，因此判定为正确。
What is the place of birth of the person who submitted the first version of the equal rights amendment to congress in 1923?,What is the place of birth of Alice Paul?,"Paulsdale, Mount Laurel Township, New Jersey","Paulsdale, in Mount Laurel Township, New Jersey",True,0.9411764705882353,0.0,预测答案包含了标准答案的所有关键信息，即“Paulsdale”、“Mount Laurel Township”和“New Jersey”。两者在语义上完全等价，预测答案仅仅多加了一个介词“in”，属于措辞上的细微差异，不影响对问题关于Alice Paul出生地的准确回答。
"Since 2004, what is the location of the body to which, if a matter is not specifically reserved, it is devolved?",What is the location of the devolved body responsible for non-reserved matters since 2004?,"The devolved body is the Scottish Parliament, located in the Holyrood area of Edinburgh since September 2004.",Holyrood area of Edinburgh,True,0.4,0.0,预测答案“Holyrood area of Edinburgh”准确提取了标准答案中的核心地理位置信息，完整回答了问题所询问的地点，与标准答案在语义上完全等价，符合正确回答的标准。
When did the person who first brought a postal service into Umayyad lands become caliph?,Who first introduced the postal service in the Umayyad Caliphate?,Mu'awiyah introduced the postal service in the Umayyad Caliphate.,"Mu'awiyah introduced postal service, and Abd al-Malik extended it throughout his empire.",True,0.3870967741935484,0.0,预测答案明确指出了是Mu'awiyah引入了邮政服务，这与标准答案的核心信息完全一致。虽然预测答案额外补充了Abd al-Malik扩展该服务的信息，但这并不影响对问题主体的正确回答，语义上与标准答案等价。
When did the person who first brought a postal service into Umayyad lands become caliph?,When did Mu'awiyah become caliph of the Umayyad Caliphate?,Mu'awiyah became caliph in 661 CE.,661,True,0.2857142857142857,0.0,预测答案“661”直接提供了标准答案中最核心的年份信息，即公元661年。虽然它省略了“CE”和具体的上下文表述，但在语义上与标准答案完全等价，准确地回答了穆阿威叶成为哈里发的时间，符合允许措辞细微差异的评判标准。
This is an instance of who was named commander in chief of texas forces by the new national government of texas National Forest?,Who was named commander in chief of Texas forces by the new national government of Texas?,Sam Houston was named commander in chief of the Texas forces by the new national government of Texas.,Sam Houston,True,0.2222222222222222,0.0,预测答案“Sam Houston”准确包含了标准答案中的核心关键信息，即被任命为德克萨斯军队总司令的人名。虽然预测答案省略了部分背景描述，但在回答“Who”这一疑问词时，直接给出人名已经足以在语义上与标准答案等价，正确回答了问题。
What university did the author of The Secret World of Og go to?,Who is the author of The Secret World of Og?,Pierre Berton,Pierre Berton,True,1.0,1.0,预测答案与标准答案完全一致，均为“Pierre Berton”，准确无误地包含了标准答案的关键信息，语义上完全等价，正确地回答了关于《The Secret World of Og》作者的问题。
What university did the author of The Secret World of Og go to?,Which university did Pierre Berton attend?,Pierre Berton attended the University of British Columbia.,University of British Columbia,True,0.5714285714285714,0.0,预测答案“University of British Columbia”直接包含了标准答案中的核心关键信息。虽然它省略了主语和谓语，但在语义上与标准答案完全等价，准确地回答了Pierre Berton所就读的大学，符合允许措辞细微差异的评判标准。
Who is the child of Caroline LeRoy's spouse?,Who is Caroline LeRoy's spouse?,Daniel Webster,Daniel Webster,True,1.0,1.0,预测答案“Daniel Webster”与标准答案完全一致，准确且直接地回答了关于Caroline LeRoy配偶的问题，包含了标准答案的所有关键信息，语义完全等价。
Who is the child of Caroline LeRoy's spouse?,Who is Daniel Webster's child?,Daniel Webster's child is Daniel Fletcher Webster.,Fletcher Webster,True,0.42857142857142855,0.0,预测答案“Fletcher Webster”是标准答案中“Daniel Fletcher Webster”的常见简称。两者在语义上完全等价，都准确指代了丹尼尔·韦伯斯特的孩子，符合包含关键信息且意思保持一致的标准。
Where was the person featured on the Chester Arthur coin born?,Who is featured on the Chester Arthur coin?,The coin for Chester A. Arthur features suffragette Alice Paul.,"Four different portraits of the Queen have been used, with the latest design by Jody Clark being introduced in 2015.",False,0,0.0,预测答案完全没有提及切斯特·阿瑟硬币及其上 featured 的人物爱丽丝·保罗。相反，它讨论的是英国女王硬币上的四种肖像，这与标准答案和原问题毫不相关，因此是错误的。
Where was the person featured on the Chester Arthur coin born?,Where was suffragette Alice Paul born?,"Alice Paul was born in Paulsdale, Mount Laurel Township, New Jersey.","Paulsdale, in Mount Laurel Township, New Jersey",True,0.761904761904762,0.0,"预测答案包含了标准答案中的所有关键信息，即出生地点“Paulsdale, Mount Laurel Township, New Jersey”。虽然预测答案省略了主语“Alice Paul”和部分谓语，但其表达的语义与标准答案完全等价，准确地回答了问题。"
Where did the author of The National Dream go to university?,Who is the author of The National Dream?,Pierre Berton,Pierre Berton,True,1.0,1.0,预测答案“Pierre Berton”与标准答案完全一致，准确包含了问题所问的关键信息，在语义上完全等价，因此正确回答了问题。
Where did the author of The National Dream go to university?,Where did Pierre Berton go to university?,Pierre Berton estudió en la Universidad de British Columbia.,University of British Columbia,True,0.3157894736842105,0.0,预测答案“University of British Columbia”准确包含了标准答案中的核心信息，即不列颠哥伦比亚大学。虽然标准答案使用的是西班牙语，且预测答案省略了人名主语，但两者在语义上完全等价，正确回答了Pierre Berton就读的大学。
What type of animal is Xiao Liwu's mother?,What is Xiao Liwu?,"Xiao Liwu is a giant panda, the sixth cub born to his mother Bai Yun and the fifth for his father Gao Gao at the San Diego Zoo.","Xiao Liwu is the sixth cub born to his mother Bai Yun, and the fifth for his father Gao Gao. He has one half-sister, Hua Mei, through Bai Yun. He also has two full brothers, Mei Sheng and Yun Zi, and two full sisters, Su Lin and Zhen Zhen. Like his full siblings, he was conceived via natural mating.",False,0.4466019417475728,0.0,预测答案遗漏了标准答案中最关键的信息，即“Xiao Liwu是一只大熊猫”以及“出生在圣地亚哥动物园”。虽然预测答案提到了它是 Bai Yun 的第六个幼崽，但未能准确回答“Xiao Liwu是什么”这一核心问题，且包含了大量无关的家族细节，导致语义上与标准答案不等价。
What university did the author of 1967: The Last Good Year attend?,Who is the author of the book '1967: The Last Good Year'?,Pierre Berton,Pierre Berton,True,1.0,1.0,预测答案“Pierre Berton”与标准答案完全一致，准确包含了问题所要求的关键信息，即《1967: The Last Good Year》这本书的作者，因此预测答案正确地回答了问题。
What university did the author of 1967: The Last Good Year attend?,Which university did Pierre Berton attend?,Pierre Berton attended the University of British Columbia.,University of British Columbia,True,0.5714285714285714,0.0,预测答案“University of British Columbia”直接包含了标准答案中的核心关键信息。虽然它省略了主语和谓语，但在语义上与标准答案完全等价，准确地回答了Pierre Berton所就读的大学，符合允许措辞细微差异的评判标准。
Who was honoured with the highest award a citizen without military experience in India before becoming a president?,Which Indian Presidents received the Bharat Ratna award before becoming President?,Sarvepalli Radhakrishnan received the Bharat Ratna in 1954 before becoming President.,"C. Rajagopalachari, Sarvepalli Radhakrishnan, C.V. Raman",False,0.39999999999999997,0.0,预测答案虽然包含了标准答案中的Sarvepalli Radhakrishnan，但还额外包含了C. Rajagopalachari和C.V. Raman。这两位并未担任过印度总统，因此预测答案包含了错误信息，未能正确且准确地回答该问题。
The Directory of Public Worship was approved by a parliament whose modern equivalent has been based where since 2004?,Which parliament approved the Directory of Public Worship?,The Scottish Parliament approved the Directory of Public Worship.,Scottish Parliament,True,0.5454545454545454,0.0,预测答案“Scottish Parliament”包含了标准答案中的核心实体信息，准确回答了问题所问的机构。虽然省略了定冠词“The”和谓语部分，但在语义上与标准答案完全等价，符合允许措辞细微差异的判断标准。
The Directory of Public Worship was approved by a parliament whose modern equivalent has been based where since 2004?,Where has the modern Scottish Parliament been based since 2004?,The modern Scottish Parliament has been based in the new Scottish Parliament Building in the Holyrood area of Edinburgh since September 2004.,Holyrood area of Edinburgh,True,0.33333333333333326,0.0,预测答案“Holyrood area of Edinburgh”准确包含了标准答案中最核心的地理位置信息，直接回答了问题所问的地点。虽然它省略了关于建筑名称和具体月份的补充细节，但在核心语义上与标准答案完全一致，符合正确回答问题的标准。
What city is located in the county containing Qiantong?,Which county contains Qiantong?,Qiantong is located in Ninghai County.,Ninghai County,True,0.4,0.0,预测答案“Ninghai County”直接给出了问题所询问的县名，包含了标准答案的核心关键信息。虽然它没有使用完整的句子结构，但在语义上与标准答案完全等价，准确回答了Qiantong所在的县。
What city is located in the county containing Qiantong?,What city is located in Ninghai County?,Qiantong is a town located in Ninghai County.,Qiantong,True,0.3636363636363636,0.0,预测答案“Qiantong”包含了标准答案中的核心实体信息。虽然标准答案补充了它是一个“town”的背景说明，但两者在语义上均指向同一个地点，且预测答案准确回答了问题所问的地点，符合语义等价的判断标准。
What city is located in the county containing Qiantong?,"What cities are located within Ninghai County, Zhejiang province?","The town of Qiantong is located within Ninghai County, Zhejiang province.","Qiantong, Ningbo",True,0.3333333333333333,0.0,预测答案中的“Qiantong”直接对应了标准答案中的“Qiantong town”，而“Ningbo”是宁波市，宁海县在行政区划上正属于浙江省宁波市。因此，预测答案不仅包含了标准答案的关键信息，在语义上也与标准答案完全等价，正确回答了问题。
What city is located in the county containing Qiantong?,"What cities are located in Ninghai County, Zhejiang province?","Qiantong is a town located in Ninghai County, Zhejiang province.","Qiantong, Ninghai County, Zhejiang province",True,0.8181818181818181,0.0,"预测答案“Qiantong, Ninghai County, Zhejiang province”包含了标准答案中的关键信息“Qiantong”，并且准确指出了其位于浙江省宁海县的地理位置。虽然预测答案省略了“is a town located in”等连接词，采用了短语形式，但与标准答案在语义上完全等价，符合允许措辞细微差异的评判标准。"
What pantheon is the God of the underworld in ancient Egypt a part of?,Who is the god of the underworld in ancient Egyptian mythology?,Osiris is the god of the underworld in ancient Egyptian mythology.,Osiris,True,0.16666666666666669,0.0,预测答案“Osiris”直接给出了古埃及神话中冥界之神的正确名字，包含了标准答案的核心关键信息。虽然它没有提供完整的句子结构，但在语义上与标准答案完全等价，准确回答了所提出的问题。
"Who is the grandmother of Philippe, Duke of Orléans?","Who is Philippe, Duke of Orléans?","Philippe, Duke of Orléans (1640–1701) was the younger son of King Louis XIII of France and Anne of Austria, making him the younger brother of King Louis XIV. He was originally styled Duke of Anjou and became Duke of Orléans in 1660. He was also granted other titles such as Duke of Valois, Chartres, and Nemours. At court, he was known simply as 'Monsieur'.","Philippe, Duke of Orléans was the younger son of Louis XIII of France and his wife, Anne of Austria. He became Duke of Orléans upon the death of his uncle Gaston in 1660.",True,0.5263157894736842,0.0,预测答案包含了标准答案的核心关键信息，即 Philippe 是法国路易十三与奥地利的安妮的小儿子，并在1660年成为奥尔良公爵。虽然预测答案遗漏了他在宫廷中的称号“Monsieur”以及其他爵位等细节，但其提供的信息与标准答案在语义上完全等价且准确无误，已经正确回答了问题。
"Who is the grandmother of Philippe, Duke of Orléans?",Who was the mother of King Louis XIII of France?,Marie de' Medici was the mother of King Louis XIII of France.,Marie de' Medici,True,0.47058823529411764,0.0,预测答案“Marie de' Medici”准确给出了问题所问的人物，包含了标准答案中的核心关键信息。虽然它没有像标准答案那样使用完整的句子，但在语义上与标准答案完全等价，正确回答了法国国王路易十三的母亲是谁这一问题。
In which district was Alhandra born?,Who is Alhandra?,"Alhandra is the nickname for Luís Miguel Assunção Joaquim, a Portuguese retired footballer who played mainly as a left back but could also appear as a midfielder. He was born on 5 March 1979 in Vila Franca de Xira, Lisbon.",Luís Miguel Assunção Joaquim,True,0.2857142857142857,0.0,预测答案“Luís Miguel Assunção Joaquim”准确给出了标准答案中提及的Alhandra的真实全名，包含了回答该问题所需的最核心关键信息。虽然预测答案省略了其职业、出生日期等额外细节，但已经正确回答了“Alhandra是谁”这一核心问题，符合评估标准。
What recognition did the actor of Truman Capote from Capote receive?,Who played Truman Capote in the movie Capote?,Philip Seymour Hoffman played Truman Capote in the movie 'Capote'.,Philip Seymour Hoffman,True,0.6086956521739131,0.0,预测答案“Philip Seymour Hoffman”准确给出了问题所询问的演员名字，包含了标准答案的核心关键信息。虽然缺少了部分陈述性语句，但在语义上与标准答案完全等价，正确回答了问题。
In which borough was Callum McManaman born?,Callum McManaman birthplace,"Whiston, Merseyside","Whiston, Merseyside",True,1.0,1.0,"预测答案与标准答案完全一致，均为“Whiston, Merseyside”。预测答案准确且完整地包含了标准答案中的所有关键信息，语义上完全等价，因此正确地回答了关于Callum McManaman出生地的问题。"
What province shares a border with the province where Lago District is located?,In which province is Lago District located?,Niassa Province,Niassa Province,True,1.0,1.0,预测答案“Niassa Province”与标准答案完全一致，准确包含了问题所需的关键信息，在语义上完全等价，因此正确地回答了Lago District所在的省份。
What province shares a border with the province where Lago District is located?,Which provinces share a border with Niassa Province?,Niassa Province borders Cabo Delgado Province and Tanzania.,"Cabo Delgado Province, Gaza Province, Inhambane Province, and Lichinga share a border with Niassa Province.",False,0.3636363636363636,0.0,预测答案未能包含标准答案的关键信息，且在语义上不等价。标准答案明确指出与Niassa省接壤的是Cabo Delgado省和坦桑尼亚，而预测答案不仅遗漏了跨国界接壤的坦桑尼亚，还错误地列出了Gaza省、Inhambane省和Lichinga（Lichinga实际上是Niassa省的首府，而非接壤省份）。因此，预测答案包含了严重的地理事实错误，未能正确回答问题。
What is the record label of the Metalworks Studio founder?,Who is the founder of Metalworks Studio?,Gil Moore,Gil Moore,True,1.0,1.0,预测答案“Gil Moore”与标准答案完全一致，准确包含了问题所询问的Metalworks Studio创始人的关键信息，语义上完全等价，因此正确回答了问题。
What is the record label of the Metalworks Studio founder?,What record label is Gil Moore associated with?,Gil Moore is associated with the record label TRC (later renamed TML Entertainment).,TML Entertainment,True,0.13333333333333333,0.0,预测答案“TML Entertainment”是标准答案中提到的唱片公司名称之一。标准答案指出Gil Moore关联的厂牌是TRC（后更名为TML Entertainment），预测答案准确包含了这一关键信息，语义上与标准答案保持一致，正确回答了问题。
What is the goal of the group that European Movement Germany is a member of?,Which group is European Movement Germany a member of?,European Movement Germany is a member of the European Movement International.,European Movement International,True,0.5,0.0,预测答案“European Movement International”直接提取了标准答案中的核心实体信息，准确回答了问题所询问的组织名称。虽然省略了主语和谓语等上下文修饰词，但在语义上与标准答案完全等价，符合评估标准。
What is the goal of the group that European Movement Germany is a member of?,What is the goal or mission of the European Movement International?,The goal of the European Movement International is to promote European integration and disseminate information about it.,"promoting European integration, and disseminating information about it",True,0.5833333333333334,0.0,预测答案包含了标准答案中的核心信息，即“promoting European integration”和“disseminating information about it”。虽然预测答案省略了主语且采用了动名词形式，但在语义上与标准答案完全等价，准确回答了问题。
The city which contains Broadhurst Park shares a border with what town?,Which city contains Broadhurst Park?,"Moston, Manchester, England",Manchester,True,0.33333333333333337,0.0,"预测答案“Manchester”包含了标准答案“Moston, Manchester, England”中的核心关键信息。虽然预测答案省略了更具体的行政区和国家级别，但它准确指出了Broadhurst Park所在的城市，在语义上正确回答了问题。"
The city which contains Broadhurst Park shares a border with what town?,"Which towns share a border with the city of Manchester, England?",Moston shares a border with the city of Manchester.,"Middleton and Moston share a border with the city of Manchester, England.",True,0.6666666666666667,0.0,预测答案不仅包含了标准答案中的关键信息“Moston shares a border with the city of Manchester”，还额外补充了“Middleton”这一信息。虽然预测答案的范围更广，但并未与标准答案产生语义冲突，且完全符合问题中关于“哪些城镇与曼彻斯特接壤”的提问意图，因此判断为正确。
In which state is Vera Barbosa's place of birth located?,What is Vera Barbosa's place of birth?,"Vila Franca de Xira, Portugal",13 January 1989 in Vila Franca de Xira,True,0.4545454545454545,0.0,预测答案中明确包含了“Vila Franca de Xira”这一关键信息，与标准答案中的出生地完全一致。虽然预测答案额外包含了出生日期“13 January 1989”，但这并不影响对出生地这一核心问题的正确回答，语义上完全符合标准答案的要求。
In which state is Vera Barbosa's place of birth located?,"In which state is Vila Franca de Xira, Portugal located?",Vila Franca de Xira is located in the Lisbon District of Portugal.,Lisbon District,True,0.25,0.0,预测答案“Lisbon District”直接提供了问题所询问的州/地区信息，与标准答案的核心内容完全一致。虽然预测答案省略了部分背景陈述，但包含了关键信息，且在语义上与标准答案等价，因此判断为正确。
What company succeeded the owner of Empire Sports Network?,Who owned Empire Sports Network?,Empire Sports Network was owned by the Adelphia Communications Corporation.,Adelphia Communications Corporation,True,0.33333333333333337,0.0,预测答案“Adelphia Communications Corporation”直接给出了问题的核心主体，包含了标准答案中的关键信息。虽然省略了“was owned by”等连接词，但在语义上与标准答案完全等价，准确回答了谁拥有Empire Sports Network的问题。
What company succeeded the owner of Empire Sports Network?,What company succeeded Adelphia Communications Corporation?,"Time Warner Cable acquired assets from the bankrupt Adelphia, and a new company, Windjammer Communications, was formed from the sale of some of these systems.",Windjammer Cable,True,0.21428571428571425,0.0,预测答案“Windjammer Cable”指出了标准答案中提到的关键公司之一。虽然标准答案还包含了Time Warner Cable等其他细节，但预测答案准确回答了问题，且“Cable”与“Communications”在语义上等价，符合允许细微差异的判断标准。
What is the mouth of watercourse for the body of water where Bartram's Covered Bridge is located?,What body of water is Bartram's Covered Bridge located on?,Crum Creek,Crum Creek,True,1.0,1.0,预测答案与标准答案完全一致，均为“Crum Creek”。预测答案准确且完整地包含了标准答案的关键信息，在语义上完全等价，正确地回答了关于Bartram's Covered Bridge所在水域的问题。
What is the mouth of watercourse for the body of water where Bartram's Covered Bridge is located?,What watercourse does Crum Creek flow into?,Crum Creek flows into the Delaware River.,Delaware River,True,0.4444444444444445,0.0,预测答案“Delaware River”直接给出了问题所问的水系名称，包含了标准答案的核心关键信息。虽然它没有使用完整的句子结构，但在语义上与标准答案完全等价，准确回答了Crum Creek最终流入的河流。
What is the ruler of the underworld in ancient Egypt a part of?,Who is the ruler of the underworld in ancient Egyptian mythology?,Osiris is the ruler of the underworld in ancient Egyptian mythology.,Osiris,True,0.16666666666666669,0.0,预测答案“Osiris”准确给出了古埃及神话中冥界统治者的名字，包含了标准答案的核心关键信息。虽然预测答案省略了部分解释性文字，但在语义上与标准答案完全等价，正确回答了所提出的问题。
What is the ruler of the underworld in ancient Egypt a part of?,"What broader mythological system, pantheon, or conceptual framework is Osiris a part of in ancient Egyptian religion?",Osiris is a part of the ancient Egyptian mythological system and pantheon of deities.,Ancient Egyptian deities,True,0.4347826086956522,0.0,预测答案“Ancient Egyptian deities”直接指出了奥西里斯所属的“古埃及神系”，在核心语义上与标准答案中的“ancient Egyptian mythological system and pantheon of deities”完全一致，准确回答了问题，符合允许措辞细微差异的评判标准。
What other county does the county where Imperial is located share a border with?,In which county is Imperial located?,"Imperial is located in Pecos County, Texas.","Imperial is a census-designated place (CDP) in Pecos County, Texas, United States.",True,0.608695652173913,0.0,"预测答案明确指出了Imperial位于Pecos County, Texas，包含了标准答案的核心信息。虽然预测答案增加了关于Imperial是人口普查指定区（CDP）以及所在国家（United States）的额外细节，但这不仅没有改变原意，反而使表述更加完整，在语义上与标准答案完全等价。"
What other county does the county where Imperial is located share a border with?,"What other counties share a border with Pecos County, Texas?",Crockett County shares a border with Pecos County.,Crockett County and Armstrong County,False,0.42857142857142855,0.0,虽然预测答案包含了标准答案中的关键信息“Crockett County”，但它额外添加了“Armstrong County”。根据地理事实，Armstrong County并不与Pecos County接壤，这引入了错误信息，导致预测答案与标准答案在语义上并不等价。
In which state is Póvoa de Santa Iria's municipality located?,What is the municipality of Póvoa de Santa Iria?,Vila Franca de Xira,"Póvoa de Santa Iria is a civil parish in the municipality of Vila Franca de Xira, Portugal.",True,0.3846153846153846,0.0,预测答案明确指出了“Póvoa de Santa Iria is a civil parish in the municipality of Vila Franca de Xira”，其中包含了标准答案中的关键信息“Vila Franca de Xira”。虽然预测答案增加了补充说明，但其核心语义与标准答案完全一致，准确回答了该地所属的市镇。
In which state is Póvoa de Santa Iria's municipality located?,In which district is the municipality of Vila Franca de Xira located?,Lisbon District,Lisbon District,True,1.0,1.0,预测答案与标准答案完全一致，均为“Lisbon District”。预测答案准确且完整地包含了标准答案的关键信息，在语义上完全等价，正确地回答了Vila Franca de Xira市所在的行政区问题。
What is a notable work written by the author of The Timothy files?,Who is the author of The Timothy Files?,Lawrence Sanders,Lawrence Sanders,True,1.0,1.0,预测答案与标准答案完全一致，都明确指出了《The Timothy Files》的作者是Lawrence Sanders。预测答案准确包含了标准答案的关键信息，语义完全等价，正确地回答了问题。
What is a notable work written by the author of The Timothy files?,What is a notable work written by Lawrence Sanders?,"A notable work written by Lawrence Sanders is 'The Anderson Tapes', his debut crime fiction novel published in 1970 that won the Edgar Award for best first mystery novel. Another notable work is 'The Timothy Files', a 1987 bestselling fiction collection.",The Anderson Tapes,True,0.07843137254901959,0.0,预测答案给出了“The Anderson Tapes”，这正是标准答案中所提及的Lawrence Sanders的一部著名作品。虽然预测答案没有包含标准答案中关于出版年份和获奖情况等额外细节，但它准确回答了问题所问的核心内容，符合包含关键信息且语义一致的要求。
In what county is William W. Blair's birthplace located?,Where was William W. Blair born?,"Holley, New York","Holley, New York",True,1.0,1.0,"预测答案与标准答案完全一致，均为“Holley, New York”。预测答案准确包含了标准答案的所有关键信息，在语义上完全等价，正确且直接地回答了William W. Blair的出生地这一问题。"
In what county is William W. Blair's birthplace located?,"In what county is Holley, New York located?","Holley, New York is located in Orleans County.",Orleans County,True,0.3636363636363636,0.0,预测答案“Orleans County”直接且准确地给出了问题所询问的县名，包含了标准答案的核心关键信息。虽然它没有像标准答案那样使用完整的句子结构，但在语义上与标准答案完全等价，正确地回答了问题。
How old was Mary when engaged to the person from whom São José dos Campos takes it's name?,Who is São José dos Campos named after?,São José dos Campos é nomeada em homenagem a São José (Saint Joseph).,Saint Joseph of the Fields,True,0.1818181818181818,0.0,预测答案“Saint Joseph of the Fields”准确包含了标准答案中的核心人物“Saint Joseph”（São José）。此外，“of the Fields”是对葡萄牙语中“dos Campos”的准确英文直译，在语义上与标准答案完全等价，正确回答了该城市命名所纪念的对象。
How old was Mary when engaged to the person from whom São José dos Campos takes it's name?,How old was Mary when she was engaged to Joseph according to historical or biblical records?,"According to apocryphal accounts, Mary was 12–14 years old when she was engaged to Joseph.",12–14 years old,True,0.4,0.0,预测答案“12–14 years old”准确包含了标准答案中的核心年龄信息，与标准答案在语义上完全等价。虽然预测答案省略了关于“伪经记载”的背景来源，但针对问题所询问的年龄，它已经给出了完全正确的数值，符合评估标准中允许的措辞细微差异。
What was the old show that was named after a character that Walt Disney created in 1928 called?,What is the name of the old show named after Mickey Mouse?,The Mickey Mouse Club,The Mickey Mouse Club,True,1.0,1.0,预测答案与标准答案完全一致，均为“The Mickey Mouse Club”。该答案准确包含了问题所需的关键信息，语义上完全等价，正确回答了关于以米老鼠命名的老节目名称的问题。
Where is the country with ISO code ISO 3166-2:CV located?,What country has the ISO 3166-1 alpha-2 code CV?,Cabo Verde,Cabo Verde,True,1.0,1.0,预测答案与标准答案完全一致，均为“Cabo Verde”，准确地给出了ISO 3166-1 alpha-2代码CV所对应的国家名称，包含了标准答案的所有关键信息，语义完全等价。
Where is the country with ISO code ISO 3166-2:CV located?,Where is Cabo Verde located geographically?,"Cabo Verde is an island country located in the central Atlantic Ocean, approximately 570 kilometers (350 miles) west of the Cape Verde Peninsula off the coast of Northwest Africa.",570 kilometres (350 mi) west of the Cape Verde Peninsula off the coast of Northwest Africa,True,0.64,0.0,预测答案包含了标准答案中的核心地理位置信息，即位于非洲西北部海岸外的佛得角半岛以西570公里处。虽然预测答案省略了“岛国”和“大西洋中部”等部分描述，但其提供的关键地理坐标与标准答案完全一致，语义上正确回答了问题。
What award did the author of The Red Tree receive?,Who is the author of The Red Tree?,Shaun Tan,Shaun Tan,True,1.0,1.0,预测答案“Shaun Tan”与标准答案完全一致，准确包含了问题所询问的《The Red Tree》一书作者的关键信息，语义完全等价，因此判断为正确。
What award did the author of The Red Tree receive?,What award did Shaun Tan receive?,Shaun Tan received an Academy Award for Best Animated Short Film in 2011.,Academy Award for Best Animated Short Film,True,0.5217391304347825,0.0,预测答案准确地提取了标准答案中的核心信息，即“Academy Award for Best Animated Short Film”。虽然它省略了获奖年份（2011年）和主语等细节，但已经完整且正确地回答了问题所问的奖项名称，在语义上与标准答案保持一致，符合评估标准。
What was the show named after the character featured in the video game Mickey's Safari in Letterland?,What character is featured in the video game Mickey's Safari in Letterland?,Mickey Mouse,Mickey Mouse,True,1.0,1.0,预测答案“Mickey Mouse”与标准答案完全一致，准确包含了问题所询问的电子游戏《Mickey's Safari in Letterland》中登场的角色信息，语义完全等价，因此判断为正确。
What was the show named after the character featured in the video game Mickey's Safari in Letterland?,What television show is named after the character Mickey Mouse?,The Mickey Mouse Club,The Mickey Mouse Club,True,1.0,1.0,预测答案与标准答案完全一致，均为“The Mickey Mouse Club”。该答案准确包含了标准答案的关键信息，且在语义上完全等价，正确回答了关于以米老鼠命名的电视节目的问题。
In which county is Southern Maryland Electric Cooperative headquartered?,Where is the headquarters of Southern Maryland Electric Cooperative?,"The headquarters of Southern Maryland Electric Cooperative is in Hughesville, Maryland.","Hughesville, Maryland",True,0.5,0.0,"预测答案“Hughesville, Maryland”准确包含了标准答案中的核心地理位置信息，与标准答案在语义上完全等价，正确回答了问题，符合评估标准。"
Where is Amílcar Cabral International Airport?,Amílcar Cabral International Airport location,Amílcar Cabral International Airport is located two km west-southwest from Espargos on Sal Island.,2 km west-southwest from Espargos on Sal Island,True,0.6875000000000001,0.0,预测答案包含了标准答案中的所有关键信息，即距离Espargos两公里、位于西南偏西方向以及Sal岛。虽然预测答案省略了主语并使用了数字“2”代替“two”，但在语义上与标准答案完全等价，准确地回答了机场的地理位置问题。
Where was the author of Hannibal and Scipio educated at?,Who is the author of the book 'Hannibal and Scipio'?,Thomas Nabbes,Thomas Nabbes,True,1.0,1.0,预测答案“Thomas Nabbes”与标准答案完全一致，准确包含了问题所询问的书籍作者信息，在语义上完全等价，因此正确地回答了问题。
Where was the author of Hannibal and Scipio educated at?,Where was Thomas Nabbes educated?,"Thomas Nabbes was educated at Exeter College, Oxford in 1621.","Exeter College, Oxford",True,0.38095238095238093,0.0,"预测答案“Exeter College, Oxford”准确包含了标准答案中的核心关键信息，即托马斯·纳布斯受教育的地点。虽然它省略了入学年份（1621）等细节，但在回答“在哪里受教育”这一问题上语义完全一致，符合正确回答的标准。"
