example_id,query_idx,label,query,smart_selected_count
145,4,control_other_example_149,What is the name of the old show named after Mickey Mouse?,191
145,5,control_other_example_150,What country has the ISO 3166-1 alpha-2 code CV?,191
145,6,control_other_example_150,Where is Cabo Verde located geographically?,191
145,7,control_other_example_151,Who is the author of The Red Tree?,191
146,0,control_other_example_147,Who is São José dos Campos named after?,251
146,1,control_other_example_147,How old was Mary when she was engaged to Joseph according to historical or biblical records?,251
146,2,control_other_example_149,What is the name of the old show named after Mickey Mouse?,251
146,3,control_other_example_150,What country has the ISO 3166-1 alpha-2 code CV?,251
146,4,control_other_example_150,Where is Cabo Verde located geographically?,251
146,5,control_other_example_151,Who is the author of The Red Tree?,251
146,6,control_other_example_151,What award did Shaun Tan receive?,251
146,7,control_other_example_152,What character is featured in the video game Mickey's Safari in Letterland?,251
147,0,control_other_example_149,What is the name of the old show named after Mickey Mouse?,266
147,1,control_other_example_150,What country has the ISO 3166-1 alpha-2 code CV?,266
147,2,control_other_example_150,Where is Cabo Verde located geographically?,266
147,3,control_other_example_151,Who is the author of The Red Tree?,266
147,4,control_other_example_151,What award did Shaun Tan receive?,266
147,5,control_other_example_152,What character is featured in the video game Mickey's Safari in Letterland?,266
147,6,control_other_example_152,What television show is named after the character Mickey Mouse?,266
147,7,control_other_example_153,Where is the headquarters of Southern Maryland Electric Cooperative?,266
149,0,control_other_example_150,What country has the ISO 3166-1 alpha-2 code CV?,156
149,1,control_other_example_150,Where is Cabo Verde located geographically?,156
149,2,control_other_example_151,Who is the author of The Red Tree?,156
149,3,control_other_example_151,What award did Shaun Tan receive?,156
149,4,control_other_example_152,What character is featured in the video game Mickey's Safari in Letterland?,156
149,5,control_other_example_152,What television show is named after the character Mickey Mouse?,156
149,6,control_other_example_153,Where is the headquarters of Southern Maryland Electric Cooperative?,156
149,7,control_other_example_154,Amílcar Cabral International Airport location,156
150,0,control_other_example_151,Who is the author of The Red Tree?,212
150,1,control_other_example_151,What award did Shaun Tan receive?,212
150,2,control_other_example_152,What character is featured in the video game Mickey's Safari in Letterland?,212
150,3,control_other_example_152,What television show is named after the character Mickey Mouse?,212
150,4,control_other_example_153,Where is the headquarters of Southern Maryland Electric Cooperative?,212
150,5,control_other_example_154,Amílcar Cabral International Airport location,212
150,6,control_other_example_155,Who is the author of the book 'Hannibal and Scipio'?,212
150,7,control_other_example_155,Where was Thomas Nabbes educated?,212
151,0,control_other_example_152,What character is featured in the video game Mickey's Safari in Letterland?,182
151,1,control_other_example_152,What television show is named after the character Mickey Mouse?,182
151,2,control_other_example_153,Where is the headquarters of Southern Maryland Electric Cooperative?,182
151,3,control_other_example_154,Amílcar Cabral International Airport location,182
151,4,control_other_example_155,Who is the author of the book 'Hannibal and Scipio'?,182
151,5,control_other_example_155,Where was Thomas Nabbes educated?,182
151,6,control_other_example_156,Who is Tyler MacDuff?,182
151,7,control_other_example_156,Where was Dana MacDuff educated?,182
152,0,control_other_example_153,Where is the headquarters of Southern Maryland Electric Cooperative?,239
152,1,control_other_example_154,Amílcar Cabral International Airport location,239
152,2,control_other_example_155,Who is the author of the book 'Hannibal and Scipio'?,239
152,3,control_other_example_155,Where was Thomas Nabbes educated?,239
152,4,control_other_example_156,Who is Tyler MacDuff?,239
152,5,control_other_example_156,Where was Dana MacDuff educated?,239
152,6,control_other_example_158,In which city is Kimbrough Memorial Stadium located?,239
152,7,control_other_example_158,"Which county is Canyon, Texas located in?",239
153,0,control_other_example_154,Amílcar Cabral International Airport location,125
153,1,control_other_example_155,Who is the author of the book 'Hannibal and Scipio'?,125
153,2,control_other_example_155,Where was Thomas Nabbes educated?,125
153,3,control_other_example_156,Who is Tyler MacDuff?,125
153,4,control_other_example_156,Where was Dana MacDuff educated?,125
153,5,control_other_example_158,In which city is Kimbrough Memorial Stadium located?,125
153,6,control_other_example_158,"Which county is Canyon, Texas located in?",125
153,7,control_other_example_160,Where was Erich Zakowski born?,125
154,0,control_other_example_155,Who is the author of the book 'Hannibal and Scipio'?,137
154,1,control_other_example_155,Where was Thomas Nabbes educated?,137
154,2,control_other_example_156,Who is Tyler MacDuff?,137
154,3,control_other_example_156,Where was Dana MacDuff educated?,137
154,4,control_other_example_158,In which city is Kimbrough Memorial Stadium located?,137
154,5,control_other_example_158,"Which county is Canyon, Texas located in?",137
154,6,control_other_example_160,Where was Erich Zakowski born?,137
154,7,control_other_example_160,Which military force overran much of East Prussia during World War II?,137
155,0,control_other_example_156,Who is Tyler MacDuff?,250
155,1,control_other_example_156,Where was Dana MacDuff educated?,250
155,2,control_other_example_158,In which city is Kimbrough Memorial Stadium located?,250
155,3,control_other_example_158,"Which county is Canyon, Texas located in?",250
155,4,control_other_example_160,Where was Erich Zakowski born?,250
155,5,control_other_example_160,Which military force overran much of East Prussia during World War II?,250
155,6,control_other_example_161,What is the Federation Cup in sports?,250
155,7,control_other_example_161,Which organization is the Federation Cup in women's tennis named after?,250
156,0,control_other_example_158,In which city is Kimbrough Memorial Stadium located?,205
156,1,control_other_example_158,"Which county is Canyon, Texas located in?",205
156,2,control_other_example_160,Where was Erich Zakowski born?,205
156,3,control_other_example_160,Which military force overran much of East Prussia during World War II?,205
156,4,control_other_example_161,What is the Federation Cup in sports?,205
156,5,control_other_example_161,Which organization is the Federation Cup in women's tennis named after?,205
156,6,control_other_example_162,What are notable works by Gotthold Ephraim Lessing?,205
156,7,control_other_example_163,Who is the performer of the song Almost Made Ya?,205
158,0,control_other_example_160,Where was Erich Zakowski born?,205
158,1,control_other_example_160,Which military force overran much of East Prussia during World War II?,205
158,2,control_other_example_161,What is the Federation Cup in sports?,205
158,3,control_other_example_161,Which organization is the Federation Cup in women's tennis named after?,205
158,4,control_other_example_162,What are notable works by Gotthold Ephraim Lessing?,205
158,5,control_other_example_163,Who is the performer of the song Almost Made Ya?,205
158,6,control_other_example_163,What record label is the duo Ali & Gipp signed to?,205
158,7,control_other_example_164,Which agency publishes the U.S. and World Population Clock?,205
160,0,control_other_example_161,What is the Federation Cup in sports?,241
160,1,control_other_example_161,Which organization is the Federation Cup in women's tennis named after?,241
160,2,control_other_example_162,What are notable works by Gotthold Ephraim Lessing?,241
160,3,control_other_example_163,Who is the performer of the song Almost Made Ya?,241
160,4,control_other_example_163,What record label is the duo Ali & Gipp signed to?,241
160,5,control_other_example_164,Which agency publishes the U.S. and World Population Clock?,241
160,6,control_other_example_164,What total area in square miles does the United States Census Bureau report?,241
160,7,control_other_example_165,What is the total area of Atlantic City in square miles according to TIGER?,241
161,0,control_other_example_162,What are notable works by Gotthold Ephraim Lessing?,170
161,1,control_other_example_163,Who is the performer of the song Almost Made Ya?,170
161,2,control_other_example_163,What record label is the duo Ali & Gipp signed to?,170
161,3,control_other_example_164,Which agency publishes the U.S. and World Population Clock?,170
161,4,control_other_example_164,What total area in square miles does the United States Census Bureau report?,170
161,5,control_other_example_165,What is the total area of Atlantic City in square miles according to TIGER?,170
161,6,control_other_example_166,Who is the child of Sigrid Eskilsdotter?,170
161,7,control_other_example_166,Who are the children of Christina Gyllenstierna?,170
162,0,control_other_example_163,Who is the performer of the song Almost Made Ya?,114
162,1,control_other_example_163,What record label is the duo Ali & Gipp signed to?,114
162,2,control_other_example_164,Which agency publishes the U.S. and World Population Clock?,114
162,3,control_other_example_164,What total area in square miles does the United States Census Bureau report?,114
162,4,control_other_example_165,What is the total area of Atlantic City in square miles according to TIGER?,114
162,5,control_other_example_166,Who is the child of Sigrid Eskilsdotter?,114
162,6,control_other_example_166,Who are the children of Christina Gyllenstierna?,114
162,7,control_other_example_167,Who performed the song 'Victim of Romance'?,114
163,0,control_other_example_164,Which agency publishes the U.S. and World Population Clock?,260
163,1,control_other_example_164,What total area in square miles does the United States Census Bureau report?,260
163,2,control_other_example_165,What is the total area of Atlantic City in square miles according to TIGER?,260
163,3,control_other_example_166,Who is the child of Sigrid Eskilsdotter?,260
163,4,control_other_example_166,Who are the children of Christina Gyllenstierna?,260
163,5,control_other_example_167,Who performed the song 'Victim of Romance'?,260
163,6,control_other_example_167,Who is Michelle Phillips' child?,260
163,7,control_other_example_169,Where was Erich Zakowski born?,260
164,0,control_other_example_165,What is the total area of Atlantic City in square miles according to TIGER?,317
164,1,control_other_example_166,Who is the child of Sigrid Eskilsdotter?,317
164,2,control_other_example_166,Who are the children of Christina Gyllenstierna?,317
164,3,control_other_example_167,Who performed the song 'Victim of Romance'?,317
164,4,control_other_example_167,Who is Michelle Phillips' child?,317
164,5,control_other_example_169,Where was Erich Zakowski born?,317
164,6,control_other_example_169,Which specific Curonian population historically inhabited East Prussia?,317
164,7,control_other_example_173,What is the 1965 Federation Cup?,317
165,0,control_other_example_166,Who is the child of Sigrid Eskilsdotter?,150
165,1,control_other_example_166,Who are the children of Christina Gyllenstierna?,150
165,2,control_other_example_167,Who performed the song 'Victim of Romance'?,150
165,3,control_other_example_167,Who is Michelle Phillips' child?,150
165,4,control_other_example_169,Where was Erich Zakowski born?,150
165,5,control_other_example_169,Which specific Curonian population historically inhabited East Prussia?,150
165,6,control_other_example_173,What is the 1965 Federation Cup?,150
165,7,control_other_example_173,What is the Fed Cup (formerly Federation Cup) tennis competition named after?,150
166,0,control_other_example_167,Who performed the song 'Victim of Romance'?,176
166,1,control_other_example_167,Who is Michelle Phillips' child?,176
166,2,control_other_example_169,Where was Erich Zakowski born?,176
166,3,control_other_example_169,Which specific Curonian population historically inhabited East Prussia?,176
166,4,control_other_example_173,What is the 1965 Federation Cup?,176
166,5,control_other_example_173,What is the Fed Cup (formerly Federation Cup) tennis competition named after?,176
166,6,control_other_example_174,Where was Tim Dubois born?,176
166,7,control_other_example_174,"What county is Southwest City, Missouri located in?",176
167,0,control_other_example_169,Where was Erich Zakowski born?,229
167,1,control_other_example_169,Which specific Curonian population historically inhabited East Prussia?,229
167,2,control_other_example_173,What is the 1965 Federation Cup?,229
167,3,control_other_example_173,What is the Fed Cup (formerly Federation Cup) tennis competition named after?,229
167,4,control_other_example_174,Where was Tim Dubois born?,229
167,5,control_other_example_174,"What county is Southwest City, Missouri located in?",229
167,6,control_other_example_176,Who performed the song 'Qui de nous deux'?,229
167,7,control_other_example_178,Who are the members of The Bruce Lee Band?,229
169,0,control_other_example_173,What is the 1965 Federation Cup?,236
169,1,control_other_example_173,What is the Fed Cup (formerly Federation Cup) tennis competition named after?,236
169,2,control_other_example_174,Where was Tim Dubois born?,236
169,3,control_other_example_174,"What county is Southwest City, Missouri located in?",236
169,4,control_other_example_176,Who performed the song 'Qui de nous deux'?,236
169,5,control_other_example_178,Who are the members of The Bruce Lee Band?,236
169,6,control_other_example_178,What record label did Mike Park start?,236
169,7,control_other_example_179,Who performed the song 'Je dis aime'?,236
173,0,control_other_example_174,Where was Tim Dubois born?,188
173,1,control_other_example_174,"What county is Southwest City, Missouri located in?",188
173,2,control_other_example_176,Who performed the song 'Qui de nous deux'?,188
173,3,control_other_example_178,Who are the members of The Bruce Lee Band?,188
173,4,control_other_example_178,What record label did Mike Park start?,188
173,5,control_other_example_179,Who performed the song 'Je dis aime'?,188
173,6,control_other_example_179,Who is the father of Matthieu Chedid?,188
173,7,control_other_example_180,What is Labo M?,188
174,0,control_other_example_176,Who performed the song 'Qui de nous deux'?,183
174,1,control_other_example_178,Who are the members of The Bruce Lee Band?,183
174,2,control_other_example_178,What record label did Mike Park start?,183
174,3,control_other_example_179,Who performed the song 'Je dis aime'?,183
174,4,control_other_example_179,Who is the father of Matthieu Chedid?,183
174,5,control_other_example_180,What is Labo M?,183
174,6,control_other_example_180,Who is the father of French singer-songwriter Matthieu Chedid?,183
174,7,control_other_example_183,Who is the producer of Julius Caesar?,183
176,0,control_other_example_178,Who are the members of The Bruce Lee Band?,101
176,1,control_other_example_178,What record label did Mike Park start?,101
176,2,control_other_example_179,Who performed the song 'Je dis aime'?,101
176,3,control_other_example_179,Who is the father of Matthieu Chedid?,101
176,4,control_other_example_180,What is Labo M?,101
176,5,control_other_example_180,Who is the father of French singer-songwriter Matthieu Chedid?,101
176,6,control_other_example_183,Who is the producer of Julius Caesar?,101
176,7,control_other_example_183,Where did John Houseman study or work?,101
178,0,control_other_example_179,Who performed the song 'Je dis aime'?,187
178,1,control_other_example_179,Who is the father of Matthieu Chedid?,187
178,2,control_other_example_180,What is Labo M?,187
178,3,control_other_example_180,Who is the father of French singer-songwriter Matthieu Chedid?,187
178,4,control_other_example_183,Who is the producer of Julius Caesar?,187
178,5,control_other_example_183,Where did John Houseman study or work?,187
178,6,control_other_example_186,What is the Federation Cup in sports?,187
178,7,control_other_example_186,What is the Federation Cup in women's tennis named after?,187
179,0,control_other_example_180,What is Labo M?,160
179,1,control_other_example_180,Who is the father of French singer-songwriter Matthieu Chedid?,160
179,2,control_other_example_183,Who is the producer of Julius Caesar?,160
179,3,control_other_example_183,Where did John Houseman study or work?,160
179,4,control_other_example_186,What is the Federation Cup in sports?,160
179,5,control_other_example_186,What is the Federation Cup in women's tennis named after?,160
179,6,control_other_example_188,In which county is Van Hook Township located?,160
179,7,control_other_example_188,"What is the county seat of Mountrail County, North Dakota?",160
180,0,control_other_example_183,Who is the producer of Julius Caesar?,211
180,1,control_other_example_183,Where did John Houseman study or work?,211
180,2,control_other_example_186,What is the Federation Cup in sports?,211
180,3,control_other_example_186,What is the Federation Cup in women's tennis named after?,211
180,4,control_other_example_188,In which county is Van Hook Township located?,211
180,5,control_other_example_188,"What is the county seat of Mountrail County, North Dakota?",211
180,6,control_other_example_191,Who produced the film On Dangerous Ground?,211
180,7,control_other_example_191,Where did John Houseman study or work?,211
183,0,control_other_example_186,What is the Federation Cup in sports?,279
183,1,control_other_example_186,What is the Federation Cup in women's tennis named after?,279
183,2,control_other_example_188,In which county is Van Hook Township located?,279
183,3,control_other_example_188,"What is the county seat of Mountrail County, North Dakota?",279
183,4,control_other_example_191,Who produced the film On Dangerous Ground?,279
183,5,control_other_example_191,Where did John Houseman study or work?,279
183,6,control_other_example_0,What network is National Cycle Route 57 part of?,279
183,7,control_other_example_1,Where is the headquarters of Julia's House located?,279
186,0,control_other_example_188,In which county is Van Hook Township located?,175
186,1,control_other_example_188,"What is the county seat of Mountrail County, North Dakota?",175
186,2,control_other_example_191,Who produced the film On Dangerous Ground?,175
186,3,control_other_example_191,Where did John Houseman study or work?,175
186,4,control_other_example_0,What network is National Cycle Route 57 part of?,175
186,5,control_other_example_1,Where is the headquarters of Julia's House located?,175
186,6,control_other_example_2,Where is Coffee Swamp located?,175
186,7,control_other_example_3,Who is the child of Peter Andreas Heiberg?,175
188,0,control_other_example_191,Who produced the film On Dangerous Ground?,159
188,1,control_other_example_191,Where did John Houseman study or work?,159
188,2,control_other_example_0,What network is National Cycle Route 57 part of?,159
188,3,control_other_example_1,Where is the headquarters of Julia's House located?,159
188,4,control_other_example_2,Where is Coffee Swamp located?,159
188,5,control_other_example_3,Who is the child of Peter Andreas Heiberg?,159
188,6,control_other_example_3,Who is the spouse of Johan Ludvig Heiberg?,159
188,7,control_other_example_4,"Who were the siblings of Alice de Lusignan, Countess of Surrey?",159
191,0,control_other_example_0,What network is National Cycle Route 57 part of?,227
191,1,control_other_example_1,Where is the headquarters of Julia's House located?,227
191,2,control_other_example_2,Where is Coffee Swamp located?,227
191,3,control_other_example_3,Who is the child of Peter Andreas Heiberg?,227
191,4,control_other_example_3,Who is the spouse of Johan Ludvig Heiberg?,227
191,5,control_other_example_4,"Who were the siblings of Alice de Lusignan, Countess of Surrey?",227
191,6,control_other_example_4,When was King Henry III of England crowned?,227
191,7,control_other_example_6,Which university employed Ernst Mach?,227
