selector,example_id,cache_example_id,rate,question,answers,prediction,rouge1,em,wall_time,selected_abs_path,error,storage_time,selection_time,selection_score_forward_time,reprocess_prefill_time,ttft,selected_doc_tokens,query_tokens,reprocess_prefill_tokens
position_tail,16,17,0.15,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,"[""January 2015""]",2018,0.0,0.0,0.8218752359971404,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example016_position_tail_selected_abs.json,,0.05104296188801527,0.0,0.0,0.21192270005121827,0.26296566193923354,967,66,1033
random_chunk,16,17,0.15,When did the party that gained control of Congress in the midterm elections in 1946 take control of the government branch that determines the rules of the US House?,"[""January 2015""]",2018,0.0,0.0,0.821851016022265,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example016_random_chunk_selected_abs.json,,0.05279196286574006,0.0,0.0,0.21112613705918193,0.263918099924922,967,66,1033
online_fusionrag_qk,17,18,0.15,Where did the producer of Julius Caesar study or work?,"[""Clifton College""]",The Juilliard School,0.0,0.0,1.1441731383092701,,,0.06508035585284233,0.10388715285807848,0.10204186383634806,0.23698117677122355,0.40594868548214436,1295,43,1338
offline_qk_freq,17,18,0.15,Where did the producer of Julius Caesar study or work?,"[""Clifton College""]",The Juilliard School,0.0,0.0,1.036802024114877,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example017_offline_qk_freq_selected_abs.json,,0.06514600617811084,0.0,0.0,0.23514552460983396,0.3002915307879448,1290,43,1333
offline_qk_mean,17,18,0.15,Where did the producer of Julius Caesar study or work?,"[""Clifton College""]",The Juilliard School,0.0,0.0,1.0051689292304218,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example017_offline_qk_mean_selected_abs.json,,0.06499735498800874,0.0,0.0,0.23512176610529423,0.30011912109330297,1290,43,1333
offline_draft_freq,17,18,0.15,Where did the producer of Julius Caesar study or work?,"[""Clifton College""]",The Juilliard School,0.0,0.0,1.039492736570537,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example017_offline_draft_freq_selected_abs.json,,0.0651543689891696,0.0,0.0,0.23509185714647174,0.30024622613564134,1290,43,1333
offline_draft_mean,17,18,0.15,Where did the producer of Julius Caesar study or work?,"[""Clifton College""]",The Juilliard School,0.0,0.0,1.0226372363977134,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example017_offline_draft_mean_selected_abs.json,,0.0651362999342382,0.0,0.0,0.23525661882013083,0.300392918754369,1290,43,1333
position_boundary,17,18,0.15,Where did the producer of Julius Caesar study or work?,"[""Clifton College""]",John Houseman studied or worked at Vassar College and The Juilliard School.,0.1538461512426036,0.0,2.2996088080108166,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example017_position_boundary_selected_abs.json,,0.06525112176313996,0.0,0.0,0.23549320083111525,0.3007443225942552,1290,43,1333
position_tail,17,18,0.15,Where did the producer of Julius Caesar study or work?,"[""Clifton College""]",John Houseman studied or worked at Vassar College and The Juilliard School.,0.1538461512426036,0.0,2.3005585954524577,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example017_position_tail_selected_abs.json,,0.06521909032016993,0.0,0.0,0.23737562773749232,0.30259471805766225,1290,43,1333
random_chunk,17,18,0.15,Where did the producer of Julius Caesar study or work?,"[""Clifton College""]",The Juilliard School,0.0,0.0,1.0109935272485018,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example017_random_chunk_selected_abs.json,,0.06360009824857116,0.0,0.0,0.23590194899588823,0.2995020472444594,1290,43,1333
online_fusionrag_qk,18,19,0.15,Mehmet Hayri Tarhan's birthplace is the capital of what municipality?,"[""Malko Tarnovo Municipality""]",Ankara,0.0,0.0,0.8517067115753889,,,0.052628545090556145,0.10421659983694553,0.10268234880641103,0.20918984105810523,0.3660349859856069,1006,48,1054
offline_qk_freq,18,19,0.15,Mehmet Hayri Tarhan's birthplace is the capital of what municipality?,"[""Malko Tarnovo Municipality""]",Ankara,0.0,0.0,0.7463194997981191,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example018_offline_qk_freq_selected_abs.json,,0.05226835003122687,0.0,0.0,0.21109042409807444,0.2633587741293013,1003,48,1051
offline_qk_mean,18,19,0.15,Mehmet Hayri Tarhan's birthplace is the capital of what municipality?,"[""Malko Tarnovo Municipality""]",Ankara,0.0,0.0,0.7233081120066345,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example018_offline_qk_mean_selected_abs.json,,0.05218143993988633,0.0,0.0,0.21131467400118709,0.2634961139410734,1003,48,1051
offline_draft_freq,18,19,0.15,Mehmet Hayri Tarhan's birthplace is the capital of what municipality?,"[""Malko Tarnovo Municipality""]",Istanbul,0.0,0.0,0.6309808646328747,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example018_offline_draft_freq_selected_abs.json,,0.05428806599229574,0.0,0.0,0.2112700156867504,0.26555808167904615,1003,48,1051
offline_draft_mean,18,19,0.15,Mehmet Hayri Tarhan's birthplace is the capital of what municipality?,"[""Malko Tarnovo Municipality""]",Ankara,0.0,0.0,0.7481545368209481,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example018_offline_draft_mean_selected_abs.json,,0.05656541604548693,0.0,0.0,0.21142635215073824,0.26799176819622517,1003,48,1051
position_boundary,18,19,0.15,Mehmet Hayri Tarhan's birthplace is the capital of what municipality?,"[""Malko Tarnovo Municipality""]",Istanbul,0.0,0.0,0.6271874383091927,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example018_position_boundary_selected_abs.json,,0.05257647484540939,0.0,0.0,0.21144612273201346,0.26402259757742286,1003,48,1051
position_tail,18,19,0.15,Mehmet Hayri Tarhan's birthplace is the capital of what municipality?,"[""Malko Tarnovo Municipality""]",Istanbul,0.0,0.0,0.6459068260155618,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example018_position_tail_selected_abs.json,,0.05276590632274747,0.0,0.0,0.21253517782315612,0.2653010841459036,1003,48,1051
random_chunk,18,19,0.15,Mehmet Hayri Tarhan's birthplace is the capital of what municipality?,"[""Malko Tarnovo Municipality""]",Istanbul,0.0,0.0,0.6517811138182878,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example018_random_chunk_selected_abs.json,,0.05216920003294945,0.0,0.0,0.21137718576937914,0.2635463858023286,1003,48,1051
online_fusionrag_qk,19,20,0.15,What is the performer of Heartbeat named after?,"[""Natalie Albino"", ""Nina Sky""]",Nina Sky,0.999999995,1.0,0.7847504881210625,,,0.04838570719584823,0.10283234622329473,0.10148272663354874,0.1880353121086955,0.33925336552783847,901,42,943
offline_qk_freq,19,20,0.15,What is the performer of Heartbeat named after?,"[""Natalie Albino"", ""Nina Sky""]",Nina Sky,0.999999995,1.0,0.6797725833021104,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example019_offline_qk_freq_selected_abs.json,,0.04846716346219182,0.0,0.0,0.18660607002675533,0.23507323348894715,897,42,939
offline_qk_mean,19,20,0.15,What is the performer of Heartbeat named after?,"[""Natalie Albino"", ""Nina Sky""]",Nina Sky,0.999999995,1.0,0.6789074097760022,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example019_offline_qk_mean_selected_abs.json,,0.04827131191268563,0.0,0.0,0.18672580271959305,0.23499711463227868,897,42,939
offline_draft_freq,19,20,0.15,What is the performer of Heartbeat named after?,"[""Natalie Albino"", ""Nina Sky""]",Nina Sky,0.999999995,1.0,0.6795185692608356,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example019_offline_draft_freq_selected_abs.json,,0.04842586629092693,0.0,0.0,0.18660733802244067,0.2350332043133676,897,42,939
offline_draft_mean,19,20,0.15,What is the performer of Heartbeat named after?,"[""Natalie Albino"", ""Nina Sky""]",Nina Sky,0.999999995,1.0,0.6792002189904451,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example019_offline_draft_mean_selected_abs.json,,0.048644503112882376,0.0,0.0,0.1862866790033877,0.23493118211627007,897,42,939
position_boundary,19,20,0.15,What is the performer of Heartbeat named after?,"[""Natalie Albino"", ""Nina Sky""]",Nina Sky,0.999999995,1.0,0.6819744631648064,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example019_position_boundary_selected_abs.json,,0.048302508890628815,0.0,0.0,0.18667712900787592,0.23497963789850473,897,42,939
position_tail,19,20,0.15,What is the performer of Heartbeat named after?,"[""Natalie Albino"", ""Nina Sky""]",Nina Sky,0.999999995,1.0,0.679526993073523,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example019_position_tail_selected_abs.json,,0.04845610400661826,0.0,0.0,0.18736376613378525,0.2358198701404035,897,42,939
random_chunk,19,20,0.15,What is the performer of Heartbeat named after?,"[""Natalie Albino"", ""Nina Sky""]",Nina Sky,0.999999995,1.0,0.6790930167771876,MOTIVATION_EXPERIMENTS/offline_fixed_token_selector/phase2_selector_methods_rate015/example019_random_chunk_selected_abs.json,,0.04857982136309147,0.0,0.0,0.18645602324977517,0.23503584461286664,897,42,939
