example_id,sub_question_id,selector,rate,ground_truth,predicted,f1,em,selected_tokens,question,glm_correct,glm_reason
40,1,draft_selected_set,0.05,Military instruction began at the University of the Philippines in 1912.,1912,0.375,0.0,75,When did military instruction begin at the University of the Philippines?,1,预测答案“1912”准确提供了问题所询问的时间，包含了标准答案的核心关键信息，在语义上与标准答案完全等价。
43,0,oracle_full_attention,0.05,"Cedar Springs is an unincorporated community in west Falls County, Texas, United States, located on Farm-to-market road #2027.","Cedar Springs is located in Lincoln County, south-central Kentucky, and is a tributary to the Dix River. It was also the name given to a two acre freshwater swamp in Guadalupe County, Wisconsin. However, the specific location provided in the documents seems to be in Texas, as it is mentioned",0.1728395061728395,0.0,41,Where is Cedar Springs located?,0,预测答案虽然最后提到了得克萨斯州，但主要描述的是肯塔基州和威斯康星州的信息，没有包含标准答案中“west Falls County”、“Farm-to-market road #2027”等核心关键信息，语义上与标准答案不等价。
43,0,fusionrag_qk,0.05,"Cedar Springs is an unincorporated community in west Falls County, Texas, United States, located on Farm-to-market road #2027.","Cedar Springs is located in west Falls County, Texas, United States. It is an unincorporated community on U.S. Routes 62 and 180, and it is near the northern edge of Washington Island, Door County, Wisconsin.",0.588235294117647,0.0,41,Where is Cedar Springs located?,0,"预测答案虽然提到了标准答案中的“west Falls County, Texas, United States”，但同时又错误地添加了关于威斯康星州华盛顿岛的信息，导致语义矛盾且与标准答案不符，未能准确回答问题。"
43,0,draft_selected_set,0.05,"Cedar Springs is an unincorporated community in west Falls County, Texas, United States, located on Farm-to-market road #2027.","Cedar Springs is an unincorporated community in west Falls County, Texas, United States.",0.7317073170731707,0.0,41,Where is Cedar Springs located?,1,预测答案包含了标准答案的核心地理位置信息，即“位于美国德克萨斯州福尔斯县西部的一个未建制社区”。虽然它省略了关于具体道路（Farm-to-market road #2027）的补充细节，但已经准确且完整地回答了“Cedar Springs位于哪里”的核心问题，语义上与标准答案保持一致。
43,1,oracle_full_attention,0.05,Bell County shares a border with Falls County.,"Bell County and Knox County share a border with Falls County, Texas. This can be inferred from the information that Troy Independent School District extends into Falls County and a small portion of Bell County, and Cedar Springs, an unincorporated community in Falls County, is near the Baylor County line, implying Baylor County also",0.16393442622950818,0.0,49,"Which counties share a border with Falls County, Texas?",0,预测答案虽然包含了标准答案中的“Bell County”，但它额外添加了“Knox County”这一错误信息，且句子未完整。根据判断标准，预测答案与标准答案在语义上并不等价，包含了多余且不正确的实体，因此判断为错误。
43,1,fusionrag_qk,0.05,Bell County shares a border with Falls County.,"Bell County and Knox County share a border with Falls County, Texas. This can be inferred from the information that Troy Independent School District extends into a small portion of Falls County and serves communities in Bell County, and Cedar Springs, an unincorporated community in Falls County, is located near the border with Knox County",0.16393442622950818,0.0,49,"Which counties share a border with Falls County, Texas?",0,预测答案虽然包含了标准答案中的“Bell County”，但额外添加了“Knox County”这一错误信息。事实上，Knox County并不与Falls County接壤，预测答案基于错误的地理推断给出了多余且不正确的实体，因此不能算作完全正确回答了问题。
43,1,draft_selected_set,0.05,Bell County shares a border with Falls County.,"Bell County and Knox County share a border with Falls County, Texas. This can be inferred from the information that Troy Independent School District extends into a small portion of Falls County and serves communities in Bell County, while Cedar Springs, an unincorporated community in Falls County, is near the Baylor County line, implying",0.16666666666666666,0.0,49,"Which counties share a border with Falls County, Texas?",0,预测答案虽然包含了标准答案中的核心实体“Bell County”，但它额外添加了“Knox County”这一错误信息。根据事实，Knox County并不与Falls County接壤，且预测答案的推理逻辑也是基于不相关的信息得出的。因此，预测答案包含了错误内容，未能正确回答问题。
44,0,oracle_full_attention,0.05,"Bancroft is located in Ontario, Canada.","Bancroft is located in Ontario, Canada. It is home to North Hastings High School, which serves students in the northern portion of Hastings County and is part of the Hastings and Prince Edward District School Board.",0.36,0.0,49,Where is Bancroft located?,1,"预测答案包含了标准答案的核心信息，明确指出了Bancroft位于Ontario, Canada，与标准答案在语义上完全一致。虽然预测答案额外补充了关于当地高中的信息，但这并不影响对问题核心的回答，因此判断为正确。"
44,0,fusionrag_qk,0.05,"Bancroft is located in Ontario, Canada.","Bancroft is located in Ontario, Canada. Specifically, it is in the West Kootenay region and is the location of North Hastings High School, which is described as being on the west side of the Fraser River just south of the town of Yale in British Columbia, Canada. However, Bancroft",0.27692307692307694,0.0,49,Where is Bancroft located?,1,"预测答案的开头明确指出了“Bancroft is located in Ontario, Canada”，这与标准答案完全一致，包含了核心实体和关键信息。尽管后续内容存在地理描述上的混淆，但已满足正确回答问题的标准。"
44,0,draft_selected_set,0.05,"Bancroft is located in Ontario, Canada.","Bancroft is located in Ontario, Canada.",1.0,1.0,49,Where is Bancroft located?,1,"预测答案与标准答案完全一致，准确包含了“Ontario, Canada”这一核心地理位置信息，语义完全等价，正确回答了问题。"
44,1,oracle_full_attention,0.05,"Bancroft, Ontario is located in Hastings County.",Hastings County,0.28571428571428575,0.0,55,"Which county is Bancroft, Ontario located in?",1,"预测答案直接给出了“Hastings County”，包含了标准答案中的核心实体和关键信息，准确回答了Bancroft, Ontario所在的县，两者在语义上完全等价。"
44,1,fusionrag_qk,0.05,"Bancroft, Ontario is located in Hastings County.",Hastings County,0.28571428571428575,0.0,55,"Which county is Bancroft, Ontario located in?",1,预测答案直接给出了“Hastings County”，包含了标准答案的核心实体和关键信息，在语义上与标准答案完全等价，正确回答了问题。
44,1,draft_selected_set,0.05,"Bancroft, Ontario is located in Hastings County.","Bancroft, Ontario is located in North Hastings County. 

The reasoning is as follows:
1. The question asks about the county where Bancroft, Ontario is located.
2. There is no direct mention of Bancroft in the provided documents.
3. However, we can infer Bancroft's",0.9565217391304348,0.0,55,"Which county is Bancroft, Ontario located in?",0,预测答案给出的核心实体是“North Hastings County”，而标准答案的核心实体是“Hastings County”。虽然两者相关，但预测答案包含了多余且可能改变行政区划层级的修饰词，缺少标准答案的准确核心实体，因此判断为错误。
44,2,oracle_full_attention,0.05,Renfrew County and Haliburton County border Hastings County in Ontario.,Renfrew County and Haliburton County,0.6956521739130436,0.0,80,Which counties border Hastings County in Ontario?,1,预测答案包含了标准答案中的核心实体“Renfrew County”和“Haliburton County”，虽然省略了部分修饰性语句，但在语义上与标准答案完全等价，正确回答了问题。
44,2,fusionrag_qk,0.05,Renfrew County and Haliburton County border Hastings County in Ontario.,Renfrew County and Haliburton County,0.6956521739130436,0.0,80,Which counties border Hastings County in Ontario?,1,预测答案包含了标准答案中的核心实体“Renfrew County”和“Haliburton County”，虽然省略了部分修饰性语句，但在语义上与标准答案完全等价，正确回答了问题。
44,2,draft_selected_set,0.05,Renfrew County and Haliburton County border Hastings County in Ontario.,Renfrew County and Haliburton County,0.6956521739130436,0.0,80,Which counties border Hastings County in Ontario?,1,预测答案包含了标准答案中的核心实体“Renfrew County”和“Haliburton County”，虽然省略了部分修饰性语句，但语义上与标准答案完全等价，正确回答了问题。
45,0,oracle_full_attention,0.05,"Empress Wang's husband was Yang Pu (Emperor Rui), the final ruler of the Chinese state Wu during the Five Dynasties and Ten Kingdoms period.",Fu Jiān,0,0.0,76,Who is Empress Wang's husband?,0,预测答案给出的“Fu Jiān”与标准答案中的“Yang Pu (Emperor Rui)”完全不符，未能包含标准答案的核心实体，因此是错误的。
45,0,fusionrag_qk,0.05,"Empress Wang's husband was Yang Pu (Emperor Rui), the final ruler of the Chinese state Wu during the Five Dynasties and Ten Kingdoms period.",Fu Jiān,0,0.0,76,Who is Empress Wang's husband?,0,预测答案给出的名字是“Fu Jiān”，而标准答案明确指出Empress Wang的丈夫是Yang Pu（Emperor Rui）。两者完全不一致，预测答案缺少标准答案的核心实体，因此判断为错误。
45,0,draft_selected_set,0.05,"Empress Wang's husband was Yang Pu (Emperor Rui), the final ruler of the Chinese state Wu during the Five Dynasties and Ten Kingdoms period.",Yang Pu,0.07407407407407407,0.0,76,Who is Empress Wang's husband?,1,预测答案“Yang Pu”准确给出了标准答案中的核心实体，即吴国皇帝杨溥，直接且正确地回答了王皇后的丈夫是谁的问题。
45,1,oracle_full_attention,0.05,"Yang Pu's father was Yang Xingmi, a late-Tang Dynasty warlord and military governor of Huainan Circuit.",Yang Xingmi,0.25,0.0,91,Who was the father of Yang Pu (Emperor Rui of Wu)?,1,预测答案“Yang Xingmi”准确给出了问题所问的核心实体，与标准答案中的核心人物完全一致，正确回答了杨溥的父亲是谁。
45,1,fusionrag_qk,0.05,"Yang Pu's father was Yang Xingmi, a late-Tang Dynasty warlord and military governor of Huainan Circuit.",Yang Xingmi,0.25,0.0,91,Who was the father of Yang Pu (Emperor Rui of Wu)?,1,预测答案“Yang Xingmi”准确给出了问题所问的核心实体，与标准答案中的关键信息完全一致，正确回答了杨溥的父亲是谁。
45,1,draft_selected_set,0.05,"Yang Pu's father was Yang Xingmi, a late-Tang Dynasty warlord and military governor of Huainan Circuit.",Yang Xingmi,0.25,0.0,91,Who was the father of Yang Pu (Emperor Rui of Wu)?,1,预测答案“Yang Xingmi”准确给出了问题所询问的核心实体，与标准答案中的核心人物信息完全一致，正确回答了杨溥的父亲是谁。
46,0,oracle_full_attention,0.05,George VI was the King of the United Kingdom in 1951.,George VI,0.2666666666666667,0.0,76,Who was the king of England in 1951?,1,预测答案“George VI”准确给出了问题所问的国王名字，包含了标准答案的核心实体，与标准答案在语义上完全等价，正确回答了问题。
46,0,fusionrag_qk,0.05,George VI was the King of the United Kingdom in 1951.,George VI,0.2666666666666667,0.0,76,Who was the king of England in 1951?,1,预测答案“George VI”准确包含了标准答案的核心实体，与标准答案在语义上完全等价，正确回答了1951年英国国王是谁的问题。
46,0,draft_selected_set,0.05,George VI was the King of the United Kingdom in 1951.,George VI,0.2666666666666667,0.0,76,Who was the king of England in 1951?,1,预测答案“George VI”准确给出了问题所问的国王名字，包含了标准答案的核心实体，与标准答案在语义上完全等价，正确回答了问题。
46,1,oracle_full_attention,0.05,Colin Firth,"Document: The King's Speech is a 2010 British historical drama film directed by Tom Hooper and written by David Seidler. Colin Firth plays the future King George VI who, to cope with a stammer, sees Lionel Logue, an Australian speech and language therapist played by Geoffrey Rush",0.1,0.0,96,Which actor played King George VI in the film 'The King's Speech'?,1,预测答案在提供的文档中明确指出了“Colin Firth plays the future King George VI”，包含了标准答案的核心实体“Colin Firth”，准确回答了谁在电影中扮演了乔治六世的问题，语义完全一致。
46,1,fusionrag_qk,0.05,Colin Firth,George VI,0,0.0,96,Which actor played King George VI in the film 'The King's Speech'?,0,预测答案“George VI”是电影中角色的名字，而问题询问的是扮演该角色的演员。标准答案应为“Colin Firth”，预测答案缺少了这一核心实体信息，因此判断为错误。
46,1,draft_selected_set,0.05,Colin Firth,Colin Firth,1.0,1.0,96,Which actor played King George VI in the film 'The King's Speech'?,1,预测答案“Colin Firth”与标准答案完全一致，准确包含了问题所询问的在电影《国王的演讲》中饰演乔治六世国王的演员信息，符合所有判断标准。
50,0,oracle_full_attention,0.05,Henry III,"John's eldest son is John III, Margrave of Brandenburg-Salzwedel, nicknamed ""John from Prague"".",0.08695652173913042,0.0,83,Who is John's eldest son?,0,预测答案给出的核心实体是“John III”，而标准答案明确指出John的长子是“Henry III”。两者在核心实体上完全不一致，因此预测答案未能正确回答问题。
50,0,fusionrag_qk,0.05,Henry III,"John III, Margrave of Brandenburg-Salzwedel",0.15384615384615385,0.0,83,Who is John's eldest son?,0,"预测答案给出的核心实体是“John III, Margrave of Brandenburg-Salzwedel”，这与标准答案中的“Henry III”完全不同。预测答案未能包含标准答案的关键信息，两者在语义上不等价，因此判断为错误。"
50,0,draft_selected_set,0.05,Henry III,"John III, Margrave of Brandenburg-Salzwedel",0.15384615384615385,0.0,83,Who is John's eldest son?,0,"预测答案给出的核心实体是“John III, Margrave of Brandenburg-Salzwedel”，这与标准答案“Henry III”完全不同。预测答案没有包含标准答案的关键信息，两者在语义上也不等价，因此判断为错误。"
50,1,oracle_full_attention,0.05,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,96,When was John's eldest son crowned?,1,预测答案“1284”准确包含了标准答案中关于加冕时间的核心年份信息，虽然缺少了具体的月日和人物背景，但已正确回答了问题所问的“何时”，语义上与标准答案的核心要点一致。
50,1,fusionrag_qk,0.05,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,96,When was John's eldest son crowned?,1,预测答案“1284”准确包含了标准答案中关于加冕时间的核心年份信息，虽然缺少了具体的月日，但已经正确回答了问题所问的时间，语义上与标准答案的核心要点一致。
50,1,draft_selected_set,0.05,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",11 May 1284,0.5,0.0,96,When was John's eldest son crowned?,1,预测答案“11 May 1284”与标准答案中的加冕时间完全一致，包含了核心的时间信息，语义上完全等价，正确回答了问题。
50,2,oracle_full_attention,0.05,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,96,When was John's eldest son crowned?,1,预测答案“1284”准确给出了约翰长子加冕的年份，包含了标准答案中最核心的时间信息，能够正确回答问题所问的时间。
50,2,fusionrag_qk,0.05,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,96,When was John's eldest son crowned?,1,预测答案“1284”准确包含了标准答案中关于约翰长子加冕时间的核心信息，即加冕年份为1284年，与标准答案在语义上等价，正确回答了问题。
50,2,draft_selected_set,0.05,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",11 May 1284,0.5,0.0,96,When was John's eldest son crowned?,1,预测答案“11 May 1284”包含了标准答案中的核心关键信息，即加冕的具体日期。虽然它省略了人物身份等背景描述，但与标准答案在语义上完全等价，正确回答了问题。
50,3,oracle_full_attention,0.05,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,141,When was John's eldest son crowned?,1,预测答案“1284”准确包含了标准答案中关于加冕时间的核心信息，即年份。虽然缺少了具体的月日和人物背景，但已正确回答了问题所问的“何时”，语义上与标准答案一致。
50,3,fusionrag_qk,0.05,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,141,When was John's eldest son crowned?,1,"预测答案“1284”准确提取了标准答案中关于加冕时间的核心年份信息，与标准答案“May 11, 1284”在语义上保持一致，正确回答了问题。"
50,3,draft_selected_set,0.05,"John I of Cyprus (John II of Jerusalem) was crowned on May 11, 1284.",1284,0.25,0.0,141,When was John's eldest son crowned?,1,预测答案“1284”准确包含了标准答案中关于加冕时间的核心年份信息，虽然缺少了具体的月日，但已经正确回答了问题所问的时间，语义上与标准答案的核心要点一致。
51,0,oracle_full_attention,0.05,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,0.35294117647058826,0.0,53,Who played Thelma in Thelma and Louise?,1,预测答案“Geena Davis”准确包含了标准答案中的核心实体信息，直接回答了谁扮演了Thelma这一问题，语义上与标准答案完全等价。
51,0,fusionrag_qk,0.05,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,0.35294117647058826,0.0,53,Who played Thelma in Thelma and Louise?,1,预测答案“Geena Davis”准确包含了标准答案中的核心实体信息，直接回答了谁在电影中扮演了Thelma的问题，语义上与标准答案完全一致。
51,0,draft_selected_set,0.05,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,0.35294117647058826,0.0,53,Who played Thelma in Thelma and Louise?,1,预测答案“Geena Davis”准确包含了标准答案中的核心实体信息，直接回答了谁在电影中扮演了Thelma这一问题，语义上与标准答案完全等价。
51,1,oracle_full_attention,0.05,Geena Davis played the character Dottie Hinson.,Thelma,0,0.0,76,What character did Geena Davis play in the movie A League of Their Own?,0,预测答案“Thelma”是吉娜·戴维斯在另一部电影《末路狂花》中饰演的角色，而问题问的是《红粉联盟》中的角色。预测答案缺少标准答案的核心实体“Dottie Hinson”，因此判断为错误。
51,1,fusionrag_qk,0.05,Geena Davis played the character Dottie Hinson.,Thelma,0,0.0,76,What character did Geena Davis play in the movie A League of Their Own?,0,预测答案给出的角色是“Thelma”，而标准答案指出Geena Davis在电影中扮演的角色是Dottie Hinson。两者完全不一致，缺少标准答案的核心实体，因此判断为错误。
51,1,draft_selected_set,0.05,Geena Davis played the character Dottie Hinson.,Thelma,0,0.0,76,What character did Geena Davis play in the movie A League of Their Own?,0,预测答案“Thelma”与标准答案“Dottie Hinson”不一致。Thelma是吉娜·戴维斯在另一部电影《末路狂花》中扮演的角色，而非《红粉联盟》中的角色，因此预测答案缺少标准答案的核心信息。
52,0,oracle_full_attention,0.05,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,0.35294117647058826,0.0,53,Who played Thelma in Thelma and Louise?,1,预测答案“Geena Davis”准确包含了标准答案中的核心实体信息，直接回答了谁扮演了Thelma这一问题，语义上与标准答案完全等价。
52,0,fusionrag_qk,0.05,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,0.35294117647058826,0.0,53,Who played Thelma in Thelma and Louise?,1,预测答案“Geena Davis”准确包含了标准答案中的核心实体信息，直接回答了谁在电影中扮演了Thelma的问题，语义上与标准答案完全一致。
52,0,draft_selected_set,0.05,Geena Davis played Thelma in Thelma and Louise.,Geena Davis,0.35294117647058826,0.0,53,Who played Thelma in Thelma and Louise?,1,预测答案“Geena Davis”准确包含了标准答案中的核心实体信息，直接回答了谁在电影中扮演了Thelma这一问题，语义上与标准答案完全等价。
52,1,oracle_full_attention,0.05,Geena Davis played the character Dottie Hinson.,Thelma,0,0.0,66,Which character did Geena Davis play in the film A League of Their Own?,0,预测答案给出的角色名是“Thelma”，而标准答案指出Geena Davis在电影中扮演的角色是Dottie Hinson。预测答案缺少核心实体，因此是错误的。
52,1,fusionrag_qk,0.05,Geena Davis played the character Dottie Hinson.,Thelma,0,0.0,66,Which character did Geena Davis play in the film A League of Their Own?,0,预测答案给出的角色名是“Thelma”，而标准答案指出Geena Davis在电影中扮演的角色是Dottie Hinson。两者信息不一致，因此预测答案错误。
52,1,draft_selected_set,0.05,Geena Davis played the character Dottie Hinson.,Thelma & Louise,0,0.0,66,Which character did Geena Davis play in the film A League of Their Own?,0,预测答案“Thelma & Louise”是吉娜·戴维斯出演的另一部电影，并未回答她在《红粉联盟》中扮演的角色。标准答案的核心实体是Dottie Hinson，预测答案完全缺少该关键信息。
52,2,oracle_full_attention,0.05,"Bill Pullman played Bob, the husband of Dottie Hinson.",Bill Pullman,0.33333333333333337,0.0,86,Who played the husband of Dottie Hinson in the film A League of Their Own?,1,预测答案“Bill Pullman”准确提供了标准答案中的核心实体信息，即扮演Dottie Hinson丈夫的演员姓名，虽然缺少了角色的补充细节，但已正确回答了问题。
52,2,fusionrag_qk,0.05,"Bill Pullman played Bob, the husband of Dottie Hinson.",Bill Pullman,0.33333333333333337,0.0,86,Who played the husband of Dottie Hinson in the film A League of Their Own?,1,预测答案“Bill Pullman”准确包含了标准答案中的核心实体信息，即扮演Dottie Hinson丈夫的演员名字，语义上与标准答案完全一致，正确回答了问题。
52,2,draft_selected_set,0.05,"Bill Pullman played Bob, the husband of Dottie Hinson.",Bill Pullman,0.33333333333333337,0.0,86,Who played the husband of Dottie Hinson in the film A League of Their Own?,1,预测答案“Bill Pullman”准确包含了标准答案中的核心实体信息，即扮演Dottie Hinson丈夫的演员名字，虽然缺少了角色的补充细节，但已正确回答了问题的核心要求。
53,0,oracle_full_attention,0.05,Chiang Hsiao-wen's father is Chiang Ching-kuo.,Chiang Ching-kuo,0.5555555555555556,0.0,70,Who is Chiang Hsiao-wen's father?,1,预测答案“Chiang Ching-kuo”直接给出了问题所问的人物，包含了标准答案的核心实体，且与标准答案在语义上完全等价，准确回答了问题。
53,0,fusionrag_qk,0.05,Chiang Hsiao-wen's father is Chiang Ching-kuo.,Chiang Ching-kuo,0.5555555555555556,0.0,70,Who is Chiang Hsiao-wen's father?,1,预测答案“Chiang Ching-kuo”直接给出了问题所问的核心人物，包含了标准答案的关键信息，且与标准答案在语义上完全等价，正确回答了问题。
53,0,draft_selected_set,0.05,Chiang Hsiao-wen's father is Chiang Ching-kuo.,Chiang Ching-kuo,0.5555555555555556,0.0,70,Who is Chiang Hsiao-wen's father?,1,预测答案“Chiang Ching-kuo”直接给出了问题所问的人物，包含了标准答案的核心实体，且与标准答案在语义上完全等价，正确回答了问题。
54,0,oracle_full_attention,0.05,Geena Davis played Thelma in the movie 'Thelma & Louise'.,Geena Davis,0.35294117647058826,0.0,48,Who played Thelma in the movie 'Thelma and Louise'?,1,预测答案“Geena Davis”准确包含了标准答案中的核心实体信息，直接回答了谁在电影中扮演了Thelma，与标准答案在语义上完全等价。
54,0,fusionrag_qk,0.05,Geena Davis played Thelma in the movie 'Thelma & Louise'.,Geena Davis,0.35294117647058826,0.0,48,Who played Thelma in the movie 'Thelma and Louise'?,1,预测答案“Geena Davis”准确包含了标准答案中的核心实体信息，直接回答了谁在电影中扮演了Thelma这一角色，与标准答案在语义上完全等价。
54,0,draft_selected_set,0.05,Geena Davis played Thelma in the movie 'Thelma & Louise'.,Geena Davis,0.35294117647058826,0.0,48,Who played Thelma in the movie 'Thelma and Louise'?,1,预测答案“Geena Davis”准确包含了标准答案中的核心实体信息，直接回答了谁在电影中扮演了Thelma的问题，语义上与标准答案完全等价。
54,1,oracle_full_attention,0.05,Geena Davis played the character Dottie Hinson.,Thelma,0,0.0,89,Which character did Geena Davis play in the movie 'A League of Their Own'?,0,预测答案“Thelma”与标准答案“Dottie Hinson”不一致。吉娜·戴维斯在该电影中饰演的角色是多蒂·辛森，而不是Thelma，因此预测答案缺少核心实体，回答错误。
54,1,fusionrag_qk,0.05,Geena Davis played the character Dottie Hinson.,Thelma,0,0.0,89,Which character did Geena Davis play in the movie 'A League of Their Own'?,0,预测答案“Thelma”与标准答案中的角色名“Dottie Hinson”不一致，未能包含标准答案的核心实体信息，因此回答错误。
54,1,draft_selected_set,0.05,Geena Davis played the character Dottie Hinson.,Dottie Hinson,0.5,0.0,89,Which character did Geena Davis play in the movie 'A League of Their Own'?,1,预测答案“Dottie Hinson”准确包含了标准答案中的核心实体，即吉娜·戴维斯在电影中扮演的角色名称，与标准答案在语义上完全等价，正确回答了问题。
55,0,oracle_full_attention,0.05,"The movie 'Yeh Raaste Hain Pyaar Ke' (2001) stars Preity Zinta, Madhuri Dixit, and Ajay Devgn.","Love Kiya Aur Lag Gayi, Mrityudand",0.05,0.0,74,"Movies starring Preity Zinta, Madhuri Dixit, and Ajay Devgn",0,预测答案给出的电影名称与标准答案完全不同，没有包含标准答案中的核心实体“Yeh Raaste Hain Pyaar Ke”，因此未能正确回答问题。
55,0,fusionrag_qk,0.05,"The movie 'Yeh Raaste Hain Pyaar Ke' (2001) stars Preity Zinta, Madhuri Dixit, and Ajay Devgn.","Yeh Raaste Hain Pyaar Ke, Dil Kya Kare, Love Kiya Aur Lagg Gayi",0.3137254901960784,0.0,74,"Movies starring Preity Zinta, Madhuri Dixit, and Ajay Devgn",0,预测答案虽然包含了标准答案中的核心电影名称“Yeh Raaste Hain Pyaar Ke”，但额外列出了“Dil Kya Kare”和“Love Kiya Aur Lagg Gayi”这两部电影。这两部电影并未同时由这三位演员共同主演，因此预测答案引入了错误信息，与标准答案在语义上不等价。
55,0,draft_selected_set,0.05,"The movie 'Yeh Raaste Hain Pyaar Ke' (2001) stars Preity Zinta, Madhuri Dixit, and Ajay Devgn.","Yeh Raaste Hain Pyaar Ke, Pyar Ka Devta",0.41860465116279066,0.0,74,"Movies starring Preity Zinta, Madhuri Dixit, and Ajay Devgn",1,预测答案中包含了“Yeh Raaste Hain Pyaar Ke”这一核心电影名称，准确回答了问题所问及的关键信息，与标准答案的核心内容一致。虽然多包含了其他电影名称，但并未遗漏核心实体。
56,0,oracle_full_attention,0.05,"Bansaan Island is a boomerang-shaped island located off the mid-northern coast of Bohol Island, Philippines, and is part of the municipality of Talibon.",Bansaan is a boomerang-shaped island located in the off the mid-northern coast of Bohol Island.,0.7599999999999999,0.0,64,Where is Bansaan Island located?,0,预测答案虽然提到了Bansaan岛位于Bohol岛中北部海岸附近，但缺少了标准答案中“Philippines”和“municipality of Talibon”这两个关键信息，未能完整回答岛屿的具体位置。
56,0,fusionrag_qk,0.05,"Bansaan Island is a boomerang-shaped island located off the mid-northern coast of Bohol Island, Philippines, and is part of the municipality of Talibon.",Bansaan is a boomerang-shaped island located off the mid-northern coast of Bohol Island.,0.7755102040816326,0.0,64,Where is Bansaan Island located?,1,预测答案包含了标准答案的核心地理位置信息，准确指出了Bansaan Island位于Bohol Island中北部海岸附近，语义上与标准答案的核心内容一致，正确回答了问题。
56,0,draft_selected_set,0.05,"Bansaan Island is a boomerang-shaped island located off the mid-northern coast of Bohol Island, Philippines, and is part of the municipality of Talibon.",Bansaan is a boomerang-shaped island located off the mid-northern coast of Bohol Island.,0.7755102040816326,0.0,64,Where is Bansaan Island located?,1,预测答案包含了标准答案的核心信息，准确指出了Bansaan Island位于Bohol Island中北部海岸附近。虽然缺少了“Philippines”和“municipality of Talibon”等部分细节，但已经正确回答了问题所问的核心地理位置，语义上与标准答案的核心内容保持一致。
57,0,oracle_full_attention,0.05,Woolhampton in Berkshire,Berkshire,0.25,0.0,58,Where was Ernie Watts born?,0,预测答案“Berkshire”只提供了出生地所在的郡，而缺少了标准答案中的核心实体“Woolhampton”。虽然两者相关，但未包含标准答案的关键信息，因此判断为错误。
57,0,fusionrag_qk,0.05,Woolhampton in Berkshire,Woolhampton in Berkshire,1.0,1.0,58,Where was Ernie Watts born?,1,预测答案与标准答案完全一致，均明确指出了Ernie Watts的出生地是Woolhampton in Berkshire，包含了所有关键信息，语义完全等价。
57,0,draft_selected_set,0.05,Woolhampton in Berkshire,Woolhampton in Berkshire,1.0,1.0,58,Where was Ernie Watts born?,1,预测答案与标准答案完全一致，均包含了“Woolhampton in Berkshire”这一关键信息，准确回答了Ernie Watts的出生地，语义完全等价。
58,0,oracle_full_attention,0.05,"Lynn Haven, Florida","1950, Lynn Haven, Florida",0.4,0.0,57,Where was James Finch born?,1,"预测答案中包含了“Lynn Haven, Florida”这一标准答案的核心信息，虽然多出了出生年份“1950”，但完整且准确地回答了问题所问的出生地，语义上与标准答案完全一致。"
58,0,fusionrag_qk,0.05,"Lynn Haven, Florida",1620,0,0.0,57,Where was James Finch born?,0,"预测答案“1620”看起来像是一个年份，完全没有包含标准答案中的地点信息“Lynn Haven, Florida”，两者在语义上没有任何关联，因此是错误的。"
58,0,draft_selected_set,0.05,"Lynn Haven, Florida","1950, Lynn Haven, Florida",0.4,0.0,57,Where was James Finch born?,1,"预测答案包含了标准答案中的核心地点信息“Lynn Haven, Florida”，准确回答了James Finch的出生地。虽然多出了出生年份“1950”，但并未改变对问题核心的回答，语义上与标准答案完全一致。"
58,1,oracle_full_attention,0.05,Bay County,Bay County,1.0,1.0,59,"Which county is Lynn Haven, Florida located in?",1,"预测答案与标准答案完全一致，均明确指出了Lynn Haven, Florida所在的县为Bay County，包含了核心实体且语义完全等价，因此判断为正确。"
58,1,fusionrag_qk,0.05,Bay County,Bay County,1.0,1.0,59,"Which county is Lynn Haven, Florida located in?",1,预测答案“Bay County”与标准答案完全一致，准确地包含了问题所询问的核心地理实体信息，正确回答了Lynn Haven所在的县。
58,1,draft_selected_set,0.05,Bay County,Bay County,1.0,1.0,59,"Which county is Lynn Haven, Florida located in?",1,预测答案“Bay County”与标准答案完全一致，准确地包含了问题所询问的县名这一核心实体信息，语义上完全等价，因此判断为正确。
59,0,oracle_full_attention,0.05,"Valerie Hobson, Leslie Perrins, and Robert Cochran starred in the movie No Escape.","Valerie Hobson, Leslie Perrins and Robert Cochran",0.8387096774193548,0.0,64,Who starred in the movie No Escape?,1,"预测答案包含了标准答案中的全部核心人物信息，即Valerie Hobson, Leslie Perrins和Robert Cochran。虽然缺少了“starred in the movie No Escape”等修饰性文字，但语义与标准答案完全一致，准确回答了问题。"
