chunk,method,chunk_len,selected_count,jaccard_vs_draft_freq,jaccard_vs_qk_freq,example_id
chunk15,hybrid_qk_draft_intersection_fill_draft_per_chunk,93,13,1.0,0.4444444444444444,88
chunk15,hybrid_qk_draft_rrf_per_chunk,93,13,0.7333333333333333,0.625,88
chunk16,hybrid_draft70_qk30_score_per_chunk,244,36,0.8947368421052632,0.38461538461538464,88
chunk16,hybrid_draft50_qk50_score_per_chunk,244,36,0.6,0.6363636363636364,88
chunk16,hybrid_draft70_then_qk30_per_chunk,244,36,0.6,0.6363636363636364,88
chunk16,hybrid_qk_draft_intersection_fill_draft_per_chunk,244,36,0.8947368421052632,0.4117647058823529,88
chunk16,hybrid_qk_draft_rrf_per_chunk,244,36,0.6363636363636364,0.6,88
chunk17,hybrid_draft70_qk30_score_per_chunk,137,20,0.9047619047619048,0.5384615384615384,88
chunk17,hybrid_draft50_qk50_score_per_chunk,137,20,0.8181818181818182,0.6,88
chunk17,hybrid_draft70_then_qk30_per_chunk,137,20,0.6666666666666666,0.7391304347826086,88
chunk17,hybrid_qk_draft_intersection_fill_draft_per_chunk,137,20,0.9047619047619048,0.5384615384615384,88
chunk17,hybrid_qk_draft_rrf_per_chunk,137,20,0.8181818181818182,0.5384615384615384,88
chunk18,hybrid_draft70_qk30_score_per_chunk,81,12,1.0,0.5,88
chunk18,hybrid_draft50_qk50_score_per_chunk,81,12,0.7142857142857143,0.7142857142857143,88
chunk18,hybrid_draft70_then_qk30_per_chunk,81,12,0.6,0.7142857142857143,88
chunk18,hybrid_qk_draft_intersection_fill_draft_per_chunk,81,12,1.0,0.5,88
chunk18,hybrid_qk_draft_rrf_per_chunk,81,12,0.6,0.7142857142857143,88
chunk19,hybrid_draft70_qk30_score_per_chunk,184,27,0.9285714285714286,0.5882352941176471,88
chunk19,hybrid_draft50_qk50_score_per_chunk,184,27,0.7419354838709677,0.7419354838709677,88
chunk19,hybrid_draft70_then_qk30_per_chunk,184,27,0.7419354838709677,0.7419354838709677,88
chunk19,hybrid_qk_draft_intersection_fill_draft_per_chunk,184,27,0.9285714285714286,0.5882352941176471,88
chunk19,hybrid_qk_draft_rrf_per_chunk,184,27,0.7419354838709677,0.7419354838709677,88
chunk20,hybrid_draft70_qk30_score_per_chunk,83,12,0.8461538461538461,0.6,88
chunk20,hybrid_draft50_qk50_score_per_chunk,83,12,0.8461538461538461,0.6,88
chunk20,hybrid_draft70_then_qk30_per_chunk,83,12,0.6,0.8461538461538461,88
chunk20,hybrid_qk_draft_intersection_fill_draft_per_chunk,83,12,1.0,0.6,88
chunk20,hybrid_qk_draft_rrf_per_chunk,83,12,0.8461538461538461,0.7142857142857143,88
chunk21,hybrid_draft70_qk30_score_per_chunk,51,7,0.75,0.5555555555555556,88
chunk21,hybrid_draft50_qk50_score_per_chunk,51,7,0.5555555555555556,0.75,88
chunk21,hybrid_draft70_then_qk30_per_chunk,51,7,0.5555555555555556,0.5555555555555556,88
chunk21,hybrid_qk_draft_intersection_fill_draft_per_chunk,51,7,0.75,0.5555555555555556,88
chunk21,hybrid_qk_draft_rrf_per_chunk,51,7,0.75,0.5555555555555556,88
chunk22,hybrid_draft70_qk30_score_per_chunk,90,13,1.0,0.4444444444444444,88
chunk22,hybrid_draft50_qk50_score_per_chunk,90,13,0.7333333333333333,0.625,88
chunk22,hybrid_draft70_then_qk30_per_chunk,90,13,0.625,0.7333333333333333,88
chunk22,hybrid_qk_draft_intersection_fill_draft_per_chunk,90,13,1.0,0.4444444444444444,88
chunk22,hybrid_qk_draft_rrf_per_chunk,90,13,0.7333333333333333,0.625,88
chunk23,hybrid_draft70_qk30_score_per_chunk,62,9,1.0,0.8,88
chunk23,hybrid_draft50_qk50_score_per_chunk,62,9,1.0,0.8,88
chunk23,hybrid_draft70_then_qk30_per_chunk,62,9,0.8,1.0,88
chunk23,hybrid_qk_draft_intersection_fill_draft_per_chunk,62,9,1.0,0.8,88
chunk23,hybrid_qk_draft_rrf_per_chunk,62,9,1.0,0.8,88
chunk00,hybrid_draft70_qk30_score_per_chunk,107,16,1.0,0.45454545454545453,89
chunk00,hybrid_draft50_qk50_score_per_chunk,107,16,0.7777777777777778,0.6,89
chunk00,hybrid_draft70_then_qk30_per_chunk,107,16,0.6,0.6842105263157895,89
chunk00,hybrid_qk_draft_intersection_fill_draft_per_chunk,107,16,1.0,0.45454545454545453,89
chunk00,hybrid_qk_draft_rrf_per_chunk,107,16,0.8823529411764706,0.5238095238095238,89
chunk01,hybrid_draft70_qk30_score_per_chunk,138,20,0.9047619047619048,0.48148148148148145,89
chunk01,hybrid_draft50_qk50_score_per_chunk,138,20,0.6666666666666666,0.6666666666666666,89
chunk01,hybrid_draft70_then_qk30_per_chunk,138,20,0.5384615384615384,0.8181818181818182,89
chunk01,hybrid_qk_draft_intersection_fill_draft_per_chunk,138,20,0.9047619047619048,0.48148148148148145,89
chunk01,hybrid_qk_draft_rrf_per_chunk,138,20,0.6666666666666666,0.6666666666666666,89
chunk02,hybrid_draft70_qk30_score_per_chunk,187,28,0.8666666666666667,0.6,89
chunk02,hybrid_draft50_qk50_score_per_chunk,187,28,0.696969696969697,0.75,89
chunk02,hybrid_draft70_then_qk30_per_chunk,187,28,0.6470588235294118,0.8064516129032258,89
chunk02,hybrid_qk_draft_intersection_fill_draft_per_chunk,187,28,0.8064516129032258,0.6470588235294118,89
chunk02,hybrid_qk_draft_rrf_per_chunk,187,28,0.6470588235294118,0.75,89
chunk03,hybrid_draft70_qk30_score_per_chunk,106,15,0.875,0.6666666666666666,89
chunk03,hybrid_draft50_qk50_score_per_chunk,106,15,0.7647058823529411,0.7647058823529411,89
chunk03,hybrid_draft70_then_qk30_per_chunk,106,15,0.6666666666666666,0.875,89
chunk03,hybrid_qk_draft_intersection_fill_draft_per_chunk,106,15,0.875,0.6666666666666666,89
chunk03,hybrid_qk_draft_rrf_per_chunk,106,15,0.7647058823529411,0.7647058823529411,89
chunk04,hybrid_draft70_qk30_score_per_chunk,147,22,0.9130434782608695,0.4666666666666667,89
chunk04,hybrid_draft50_qk50_score_per_chunk,147,22,0.6923076923076923,0.6923076923076923,89
chunk04,hybrid_draft70_then_qk30_per_chunk,147,22,0.5714285714285714,0.76,89
chunk04,hybrid_qk_draft_intersection_fill_draft_per_chunk,147,22,0.9130434782608695,0.4666666666666667,89
chunk04,hybrid_qk_draft_rrf_per_chunk,147,22,0.5714285714285714,0.6923076923076923,89
chunk05,hybrid_draft70_qk30_score_per_chunk,110,16,0.8823529411764706,0.7777777777777778,89
chunk05,hybrid_draft50_qk50_score_per_chunk,110,16,0.8823529411764706,0.8823529411764706,89
chunk05,hybrid_draft70_then_qk30_per_chunk,110,16,0.7777777777777778,1.0,89
chunk05,hybrid_qk_draft_intersection_fill_draft_per_chunk,110,16,0.8823529411764706,0.7777777777777778,89
chunk05,hybrid_qk_draft_rrf_per_chunk,110,16,0.8823529411764706,0.7777777777777778,89
chunk06,hybrid_draft70_qk30_score_per_chunk,218,32,1.0,0.6,89
chunk06,hybrid_draft50_qk50_score_per_chunk,218,32,0.9393939393939394,0.6410256410256411,89
chunk06,hybrid_draft70_then_qk30_per_chunk,218,32,0.7297297297297297,0.8285714285714286,89
chunk06,hybrid_qk_draft_intersection_fill_draft_per_chunk,218,32,1.0,0.6,89
chunk06,hybrid_qk_draft_rrf_per_chunk,218,32,0.8823529411764706,0.6410256410256411,89
chunk07,hybrid_draft70_qk30_score_per_chunk,91,13,0.8571428571428571,0.4444444444444444,89
chunk07,hybrid_draft50_qk50_score_per_chunk,91,13,0.7333333333333333,0.5294117647058824,89
chunk07,hybrid_draft70_then_qk30_per_chunk,91,13,0.625,0.625,89
chunk07,hybrid_qk_draft_intersection_fill_draft_per_chunk,91,13,0.7333333333333333,0.4444444444444444,89
chunk07,hybrid_qk_draft_rrf_per_chunk,91,13,0.625,0.4444444444444444,89
chunk08,hybrid_draft70_qk30_score_per_chunk,70,10,1.0,0.6666666666666666,89
chunk08,hybrid_draft50_qk50_score_per_chunk,70,10,1.0,0.6666666666666666,89
chunk08,hybrid_draft70_then_qk30_per_chunk,70,10,0.6666666666666666,0.6666666666666666,89
chunk08,hybrid_qk_draft_intersection_fill_draft_per_chunk,70,10,1.0,0.6666666666666666,89
chunk08,hybrid_qk_draft_rrf_per_chunk,70,10,1.0,0.6666666666666666,89
chunk09,hybrid_draft70_qk30_score_per_chunk,126,18,0.8947368421052632,0.5,89
chunk09,hybrid_draft50_qk50_score_per_chunk,126,18,0.8,0.5652173913043478,89
chunk09,hybrid_draft70_then_qk30_per_chunk,126,18,0.6363636363636364,0.6363636363636364,89
chunk09,hybrid_qk_draft_intersection_fill_draft_per_chunk,126,18,0.8947368421052632,0.5,89
chunk09,hybrid_qk_draft_rrf_per_chunk,126,18,0.8947368421052632,0.5,89
chunk10,hybrid_draft70_qk30_score_per_chunk,51,7,1.0,0.4,89
chunk10,hybrid_draft50_qk50_score_per_chunk,51,7,0.5555555555555556,0.75,89
chunk10,hybrid_draft70_then_qk30_per_chunk,51,7,0.75,0.5555555555555556,89
chunk10,hybrid_qk_draft_intersection_fill_draft_per_chunk,51,7,1.0,0.4,89
chunk10,hybrid_qk_draft_rrf_per_chunk,51,7,0.5555555555555556,0.5555555555555556,89
chunk11,hybrid_draft70_qk30_score_per_chunk,147,22,1.0,0.41935483870967744,89
chunk11,hybrid_draft50_qk50_score_per_chunk,147,22,0.5714285714285714,0.76,89
chunk11,hybrid_draft70_then_qk30_per_chunk,147,22,0.6296296296296297,0.6923076923076923,89
chunk11,hybrid_qk_draft_intersection_fill_draft_per_chunk,147,22,1.0,0.41935483870967744,89
chunk11,hybrid_qk_draft_rrf_per_chunk,147,22,0.6923076923076923,0.5172413793103449,89
chunk12,hybrid_draft70_qk30_score_per_chunk,130,19,0.8095238095238095,0.6521739130434783,89
chunk12,hybrid_draft50_qk50_score_per_chunk,130,19,0.7272727272727273,0.7272727272727273,89
chunk12,hybrid_draft70_then_qk30_per_chunk,130,19,0.6521739130434783,0.8095238095238095,89
chunk12,hybrid_qk_draft_intersection_fill_draft_per_chunk,130,19,0.8095238095238095,0.6521739130434783,89
chunk12,hybrid_qk_draft_rrf_per_chunk,130,19,0.6521739130434783,0.7272727272727273,89
chunk13,hybrid_draft70_qk30_score_per_chunk,77,11,1.0,0.29411764705882354,89
chunk13,hybrid_draft50_qk50_score_per_chunk,77,11,0.6923076923076923,0.4666666666666667,89
chunk13,hybrid_draft70_then_qk30_per_chunk,77,11,0.5714285714285714,0.4666666666666667,89
chunk13,hybrid_qk_draft_intersection_fill_draft_per_chunk,77,11,0.8333333333333334,0.375,89
chunk13,hybrid_qk_draft_rrf_per_chunk,77,11,0.6923076923076923,0.4666666666666667,89
chunk14,hybrid_draft70_qk30_score_per_chunk,149,22,0.8333333333333334,0.6923076923076923,89
chunk14,hybrid_draft50_qk50_score_per_chunk,149,22,0.6923076923076923,0.8333333333333334,89
chunk14,hybrid_draft70_then_qk30_per_chunk,149,22,0.6296296296296297,0.9130434782608695,89
chunk14,hybrid_qk_draft_intersection_fill_draft_per_chunk,149,22,0.76,0.76,89
chunk14,hybrid_qk_draft_rrf_per_chunk,149,22,0.6923076923076923,0.76,89
chunk15,hybrid_draft70_qk30_score_per_chunk,116,17,0.8888888888888888,0.7,89
chunk15,hybrid_draft50_qk50_score_per_chunk,116,17,0.7894736842105263,0.7894736842105263,89
chunk15,hybrid_draft70_then_qk30_per_chunk,116,17,0.7,0.8888888888888888,89
chunk15,hybrid_qk_draft_intersection_fill_draft_per_chunk,116,17,0.8888888888888888,0.7,89
chunk15,hybrid_qk_draft_rrf_per_chunk,116,17,0.7894736842105263,0.7,89
chunk16,hybrid_draft70_qk30_score_per_chunk,297,44,0.8723404255319149,0.3968253968253968,89
chunk16,hybrid_draft50_qk50_score_per_chunk,297,44,0.6,0.6,89
chunk16,hybrid_draft70_then_qk30_per_chunk,297,44,0.6296296296296297,0.4915254237288136,89
chunk16,hybrid_qk_draft_intersection_fill_draft_per_chunk,297,44,0.8723404255319149,0.3968253968253968,89
chunk16,hybrid_qk_draft_rrf_per_chunk,297,44,0.6296296296296297,0.543859649122807,89
chunk17,hybrid_draft70_qk30_score_per_chunk,70,10,0.8181818181818182,0.5384615384615384,89
chunk17,hybrid_draft50_qk50_score_per_chunk,70,10,0.6666666666666666,0.6666666666666666,89
chunk17,hybrid_draft70_then_qk30_per_chunk,70,10,0.5384615384615384,0.8181818181818182,89
chunk17,hybrid_qk_draft_intersection_fill_draft_per_chunk,70,10,0.8181818181818182,0.5384615384615384,89
chunk17,hybrid_qk_draft_rrf_per_chunk,70,10,0.6666666666666666,0.5384615384615384,89
chunk00,hybrid_draft70_qk30_score_per_chunk,101,15,1.0,0.36363636363636365,90
chunk00,hybrid_draft50_qk50_score_per_chunk,101,15,0.6666666666666666,0.5789473684210527,90
chunk00,hybrid_draft70_then_qk30_per_chunk,101,15,0.5789473684210527,0.6666666666666666,90
chunk00,hybrid_qk_draft_intersection_fill_draft_per_chunk,101,15,0.7647058823529411,0.5,90
chunk00,hybrid_qk_draft_rrf_per_chunk,101,15,0.6666666666666666,0.42857142857142855,90
chunk01,hybrid_draft70_qk30_score_per_chunk,206,30,0.9354838709677419,0.36363636363636365,90
chunk01,hybrid_draft50_qk50_score_per_chunk,206,30,0.6216216216216216,0.5789473684210527,90
chunk01,hybrid_draft70_then_qk30_per_chunk,206,30,0.5384615384615384,0.6666666666666666,90
chunk01,hybrid_qk_draft_intersection_fill_draft_per_chunk,206,30,0.9354838709677419,0.3953488372093023,90
chunk01,hybrid_qk_draft_rrf_per_chunk,206,30,0.7142857142857143,0.5384615384615384,90
chunk02,hybrid_draft70_qk30_score_per_chunk,103,15,1.0,0.5789473684210527,90
chunk02,hybrid_draft50_qk50_score_per_chunk,103,15,0.6666666666666666,0.875,90
chunk02,hybrid_draft70_then_qk30_per_chunk,103,15,0.6666666666666666,0.875,90
chunk02,hybrid_qk_draft_intersection_fill_draft_per_chunk,103,15,1.0,0.5789473684210527,90
chunk02,hybrid_qk_draft_rrf_per_chunk,103,15,0.6666666666666666,0.7647058823529411,90
chunk03,hybrid_draft70_qk30_score_per_chunk,188,28,0.8666666666666667,0.5555555555555556,90
chunk03,hybrid_draft50_qk50_score_per_chunk,188,28,0.75,0.6470588235294118,90
chunk03,hybrid_draft70_then_qk30_per_chunk,188,28,0.5555555555555556,0.8064516129032258,90
chunk03,hybrid_qk_draft_intersection_fill_draft_per_chunk,188,28,0.8666666666666667,0.5555555555555556,90
chunk03,hybrid_qk_draft_rrf_per_chunk,188,28,0.75,0.6470588235294118,90
chunk04,hybrid_draft70_qk30_score_per_chunk,136,20,0.9047619047619048,0.42857142857142855,90
chunk04,hybrid_draft50_qk50_score_per_chunk,136,20,0.6666666666666666,0.6,90
chunk04,hybrid_draft70_then_qk30_per_chunk,136,20,0.6,0.6666666666666666,90
chunk04,hybrid_qk_draft_intersection_fill_draft_per_chunk,136,20,0.9047619047619048,0.42857142857142855,90
chunk04,hybrid_qk_draft_rrf_per_chunk,136,20,0.5384615384615384,0.6666666666666666,90
chunk05,hybrid_draft70_qk30_score_per_chunk,129,19,1.0,0.35714285714285715,90
chunk05,hybrid_draft50_qk50_score_per_chunk,129,19,0.8095238095238095,0.46153846153846156,90
chunk05,hybrid_draft70_then_qk30_per_chunk,129,19,0.5833333333333334,0.52,90
chunk05,hybrid_qk_draft_intersection_fill_draft_per_chunk,129,19,1.0,0.35714285714285715,90
chunk05,hybrid_qk_draft_rrf_per_chunk,129,19,0.6521739130434783,0.5833333333333334,90
chunk06,hybrid_draft70_qk30_score_per_chunk,202,30,0.875,0.4634146341463415,90
chunk06,hybrid_draft50_qk50_score_per_chunk,202,30,0.7647058823529411,0.5384615384615384,90
chunk06,hybrid_draft70_then_qk30_per_chunk,202,30,0.5789473684210527,0.6666666666666666,90
chunk06,hybrid_qk_draft_intersection_fill_draft_per_chunk,202,30,0.875,0.4634146341463415,90
chunk06,hybrid_qk_draft_rrf_per_chunk,202,30,0.5789473684210527,0.6666666666666666,90
chunk07,hybrid_draft70_qk30_score_per_chunk,138,20,1.0,0.48148148148148145,90
chunk07,hybrid_draft50_qk50_score_per_chunk,138,20,0.7391304347826086,0.6666666666666666,90
chunk07,hybrid_draft70_then_qk30_per_chunk,138,20,0.6,0.6666666666666666,90
chunk07,hybrid_qk_draft_intersection_fill_draft_per_chunk,138,20,1.0,0.48148148148148145,90
chunk07,hybrid_qk_draft_rrf_per_chunk,138,20,0.7391304347826086,0.6666666666666666,90
chunk08,hybrid_draft70_qk30_score_per_chunk,188,28,0.9310344827586207,0.5555555555555556,90
chunk08,hybrid_draft50_qk50_score_per_chunk,188,28,0.75,0.696969696969697,90
chunk08,hybrid_draft70_then_qk30_per_chunk,188,28,0.696969696969697,0.696969696969697,90
chunk08,hybrid_qk_draft_intersection_fill_draft_per_chunk,188,28,0.9310344827586207,0.5555555555555556,90
chunk08,hybrid_qk_draft_rrf_per_chunk,188,28,0.696969696969697,0.696969696969697,90
chunk09,hybrid_draft70_qk30_score_per_chunk,229,34,0.9428571428571428,0.44680851063829785,90
chunk09,hybrid_draft50_qk50_score_per_chunk,229,34,0.7435897435897436,0.5813953488372093,90
chunk09,hybrid_draft70_then_qk30_per_chunk,229,34,0.6585365853658537,0.6190476190476191,90
chunk09,hybrid_qk_draft_intersection_fill_draft_per_chunk,229,34,0.9428571428571428,0.44680851063829785,90
chunk09,hybrid_qk_draft_rrf_per_chunk,229,34,0.7894736842105263,0.5454545454545454,90
chunk10,hybrid_draft70_qk30_score_per_chunk,79,11,1.0,0.5714285714285714,90
chunk10,hybrid_draft50_qk50_score_per_chunk,79,11,0.6923076923076923,0.8333333333333334,90
chunk10,hybrid_draft70_then_qk30_per_chunk,79,11,0.6923076923076923,0.8333333333333334,90
chunk10,hybrid_qk_draft_intersection_fill_draft_per_chunk,79,11,1.0,0.5714285714285714,90
chunk10,hybrid_qk_draft_rrf_per_chunk,79,11,0.8333333333333334,0.6923076923076923,90
chunk11,hybrid_draft70_qk30_score_per_chunk,77,11,1.0,0.29411764705882354,90
chunk11,hybrid_draft50_qk50_score_per_chunk,77,11,0.5714285714285714,0.5714285714285714,90
chunk11,hybrid_draft70_then_qk30_per_chunk,77,11,0.5714285714285714,0.5714285714285714,90
chunk11,hybrid_qk_draft_intersection_fill_draft_per_chunk,77,11,1.0,0.29411764705882354,90
chunk11,hybrid_qk_draft_rrf_per_chunk,77,11,0.5714285714285714,0.4666666666666667,90
chunk12,hybrid_draft70_qk30_score_per_chunk,86,12,1.0,0.5,90
chunk12,hybrid_draft50_qk50_score_per_chunk,86,12,0.7142857142857143,0.7142857142857143,90
chunk12,hybrid_draft70_then_qk30_per_chunk,86,12,0.6,0.6,90
chunk12,hybrid_qk_draft_intersection_fill_draft_per_chunk,86,12,1.0,0.5,90
chunk12,hybrid_qk_draft_rrf_per_chunk,86,12,0.7142857142857143,0.7142857142857143,90
chunk13,hybrid_draft70_qk30_score_per_chunk,109,16,0.8823529411764706,0.5238095238095238,90
chunk13,hybrid_draft50_qk50_score_per_chunk,109,16,0.6842105263157895,0.6842105263157895,90
chunk13,hybrid_draft70_then_qk30_per_chunk,109,16,0.6842105263157895,0.6842105263157895,90
chunk13,hybrid_qk_draft_intersection_fill_draft_per_chunk,109,16,0.8823529411764706,0.5238095238095238,90
chunk13,hybrid_qk_draft_rrf_per_chunk,109,16,0.6842105263157895,0.6842105263157895,90
chunk14,hybrid_draft70_qk30_score_per_chunk,65,9,1.0,0.5,90
chunk14,hybrid_draft50_qk50_score_per_chunk,65,9,0.8,0.6363636363636364,90
chunk14,hybrid_draft70_then_qk30_per_chunk,65,9,0.6363636363636364,0.6363636363636364,90
chunk14,hybrid_qk_draft_intersection_fill_draft_per_chunk,65,9,1.0,0.5,90
chunk14,hybrid_qk_draft_rrf_per_chunk,65,9,0.8,0.6363636363636364,90
chunk00,hybrid_draft70_qk30_score_per_chunk,95,14,1.0,0.3333333333333333,91
chunk00,hybrid_draft50_qk50_score_per_chunk,95,14,0.75,0.47368421052631576,91
chunk00,hybrid_draft70_then_qk30_per_chunk,95,14,0.5555555555555556,0.5555555555555556,91
chunk00,hybrid_qk_draft_intersection_fill_draft_per_chunk,95,14,1.0,0.3333333333333333,91
chunk00,hybrid_qk_draft_rrf_per_chunk,95,14,0.6470588235294118,0.5555555555555556,91
chunk01,hybrid_draft70_qk30_score_per_chunk,65,9,1.0,0.5,91
chunk01,hybrid_draft50_qk50_score_per_chunk,65,9,0.8,0.6363636363636364,91
chunk01,hybrid_draft70_then_qk30_per_chunk,65,9,0.6363636363636364,0.8,91
chunk01,hybrid_qk_draft_intersection_fill_draft_per_chunk,65,9,1.0,0.5,91
chunk01,hybrid_qk_draft_rrf_per_chunk,65,9,0.8,0.6363636363636364,91
chunk02,hybrid_draft70_qk30_score_per_chunk,71,10,1.0,0.42857142857142855,91
chunk02,hybrid_draft50_qk50_score_per_chunk,71,10,0.6666666666666666,0.6666666666666666,91
chunk02,hybrid_draft70_then_qk30_per_chunk,71,10,0.8181818181818182,0.5384615384615384,91
chunk02,hybrid_qk_draft_intersection_fill_draft_per_chunk,71,10,1.0,0.42857142857142855,91
chunk02,hybrid_qk_draft_rrf_per_chunk,71,10,0.8181818181818182,0.5384615384615384,91
chunk03,hybrid_draft70_qk30_score_per_chunk,175,26,0.9259259259259259,0.4444444444444444,91
chunk03,hybrid_draft50_qk50_score_per_chunk,175,26,0.5757575757575758,0.7333333333333333,91
chunk03,hybrid_draft70_then_qk30_per_chunk,175,26,0.5757575757575758,0.6774193548387096,91
chunk03,hybrid_qk_draft_intersection_fill_draft_per_chunk,175,26,0.8571428571428571,0.4857142857142857,91
chunk03,hybrid_qk_draft_rrf_per_chunk,175,26,0.625,0.625,91
chunk04,hybrid_draft70_qk30_score_per_chunk,88,13,1.0,0.4444444444444444,91
chunk04,hybrid_draft50_qk50_score_per_chunk,88,13,0.7333333333333333,0.625,91
chunk04,hybrid_draft70_then_qk30_per_chunk,88,13,0.625,0.7333333333333333,91
chunk04,hybrid_qk_draft_intersection_fill_draft_per_chunk,88,13,1.0,0.4444444444444444,91
chunk04,hybrid_qk_draft_rrf_per_chunk,88,13,0.625,0.625,91
chunk05,hybrid_draft70_qk30_score_per_chunk,86,12,1.0,0.4117647058823529,91
chunk05,hybrid_draft50_qk50_score_per_chunk,86,12,0.7142857142857143,0.6,91
chunk05,hybrid_draft70_then_qk30_per_chunk,86,12,0.6,0.7142857142857143,91
chunk05,hybrid_qk_draft_intersection_fill_draft_per_chunk,86,12,0.8461538461538461,0.5,91
chunk05,hybrid_qk_draft_rrf_per_chunk,86,12,0.7142857142857143,0.6,91
chunk06,hybrid_draft70_qk30_score_per_chunk,99,14,0.8666666666666667,0.4,91
chunk06,hybrid_draft50_qk50_score_per_chunk,99,14,0.47368421052631576,0.75,91
chunk06,hybrid_draft70_then_qk30_per_chunk,99,14,0.6470588235294118,0.5555555555555556,91
chunk06,hybrid_qk_draft_intersection_fill_draft_per_chunk,99,14,0.8666666666666667,0.4,91
chunk06,hybrid_qk_draft_rrf_per_chunk,99,14,0.6470588235294118,0.5555555555555556,91
chunk07,hybrid_draft70_qk30_score_per_chunk,115,17,1.0,0.7,91
chunk07,hybrid_draft50_qk50_score_per_chunk,115,17,0.8888888888888888,0.7894736842105263,91
chunk07,hybrid_draft70_then_qk30_per_chunk,115,17,0.7,1.0,91
chunk07,hybrid_qk_draft_intersection_fill_draft_per_chunk,115,17,1.0,0.7,91
chunk07,hybrid_qk_draft_rrf_per_chunk,115,17,0.7894736842105263,0.7894736842105263,91
chunk08,hybrid_draft70_qk30_score_per_chunk,71,10,1.0,0.6666666666666666,91
chunk08,hybrid_draft50_qk50_score_per_chunk,71,10,0.8181818181818182,0.8181818181818182,91
chunk08,hybrid_draft70_then_qk30_per_chunk,71,10,0.6666666666666666,0.8181818181818182,91
chunk08,hybrid_qk_draft_intersection_fill_draft_per_chunk,71,10,1.0,0.6666666666666666,91
chunk08,hybrid_qk_draft_rrf_per_chunk,71,10,0.8181818181818182,0.8181818181818182,91
chunk09,hybrid_draft70_qk30_score_per_chunk,119,17,1.0,0.4782608695652174,91
chunk09,hybrid_draft50_qk50_score_per_chunk,119,17,0.6190476190476191,0.7,91
chunk09,hybrid_draft70_then_qk30_per_chunk,119,17,0.5454545454545454,0.7894736842105263,91
chunk09,hybrid_qk_draft_intersection_fill_draft_per_chunk,119,17,0.7894736842105263,0.6190476190476191,91
chunk09,hybrid_qk_draft_rrf_per_chunk,119,17,0.7,0.7,91
chunk10,hybrid_draft70_qk30_score_per_chunk,110,16,0.7777777777777778,0.391304347826087,91
chunk10,hybrid_draft50_qk50_score_per_chunk,110,16,0.6,0.6,91
chunk10,hybrid_draft70_then_qk30_per_chunk,110,16,0.5238095238095238,0.6,91
chunk10,hybrid_qk_draft_intersection_fill_draft_per_chunk,110,16,0.7777777777777778,0.45454545454545453,91
chunk10,hybrid_qk_draft_rrf_per_chunk,110,16,0.6842105263157895,0.391304347826087,91
chunk11,hybrid_draft70_qk30_score_per_chunk,32,4,1.0,1.0,91
chunk11,hybrid_draft50_qk50_score_per_chunk,32,4,1.0,1.0,91
chunk11,hybrid_draft70_then_qk30_per_chunk,32,4,1.0,1.0,91
chunk11,hybrid_qk_draft_intersection_fill_draft_per_chunk,32,4,1.0,1.0,91
chunk11,hybrid_qk_draft_rrf_per_chunk,32,4,1.0,1.0,91
chunk12,hybrid_draft70_qk30_score_per_chunk,56,8,0.7777777777777778,0.7777777777777778,91
chunk12,hybrid_draft50_qk50_score_per_chunk,56,8,0.6,1.0,91
chunk12,hybrid_draft70_then_qk30_per_chunk,56,8,0.6,1.0,91
chunk12,hybrid_qk_draft_intersection_fill_draft_per_chunk,56,8,0.7777777777777778,0.7777777777777778,91
chunk12,hybrid_qk_draft_rrf_per_chunk,56,8,0.7777777777777778,0.7777777777777778,91
chunk13,hybrid_draft70_qk30_score_per_chunk,124,18,0.8947368421052632,0.44,91
chunk13,hybrid_draft50_qk50_score_per_chunk,124,18,0.6363636363636364,0.6363636363636364,91
chunk13,hybrid_draft70_then_qk30_per_chunk,124,18,0.5652173913043478,0.6363636363636364,91
chunk13,hybrid_qk_draft_intersection_fill_draft_per_chunk,124,18,0.8947368421052632,0.44,91
chunk13,hybrid_qk_draft_rrf_per_chunk,124,18,0.8,0.44,91
chunk14,hybrid_draft70_qk30_score_per_chunk,48,7,1.0,0.75,91
chunk14,hybrid_draft50_qk50_score_per_chunk,48,7,0.75,1.0,91
chunk14,hybrid_draft70_then_qk30_per_chunk,48,7,0.75,1.0,91
chunk14,hybrid_qk_draft_intersection_fill_draft_per_chunk,48,7,0.75,1.0,91
chunk14,hybrid_qk_draft_rrf_per_chunk,48,7,0.75,1.0,91
chunk15,hybrid_draft70_qk30_score_per_chunk,111,16,0.8823529411764706,0.45454545454545453,91
chunk15,hybrid_draft50_qk50_score_per_chunk,111,16,0.5238095238095238,0.7777777777777778,91
chunk15,hybrid_draft70_then_qk30_per_chunk,111,16,0.5238095238095238,0.6842105263157895,91
chunk15,hybrid_qk_draft_intersection_fill_draft_per_chunk,111,16,0.8823529411764706,0.45454545454545453,91
chunk15,hybrid_qk_draft_rrf_per_chunk,111,16,0.6842105263157895,0.6,91
chunk16,hybrid_draft70_qk30_score_per_chunk,49,7,1.0,0.4,91
chunk16,hybrid_draft50_qk50_score_per_chunk,49,7,0.75,0.5555555555555556,91
chunk16,hybrid_draft70_then_qk30_per_chunk,49,7,0.5555555555555556,0.75,91
chunk16,hybrid_qk_draft_intersection_fill_draft_per_chunk,49,7,1.0,0.4,91
