target,source,kind,test_context,method,delta_norm2,error_norm2,base_norm2,dot,pred_norm2,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
4,raw,k,1,oracle_anchor,1717645.0099027157,435433.88047504425,33543018.5625,1279342.9892814755,1276474.8484945297,0.22629014188637367,0.5034941198293728,0.11393575581514359,0.7464936712972452,0.8640008238450142
4,raw,k,1,position_top1,1717645.0099027157,702598.4348392487,33543018.5625,1508073.9946523905,2001101.413860321,0.22629014188637367,0.6395682308559175,0.14472798570640258,0.5909524780798318,0.8134322664555586
4,raw,k,1,position_top2,1717645.0099027157,702598.2661144733,33543018.5625,1508073.9062657356,2001101.0388441086,0.22629014188637367,0.6395681540616869,0.14472796832862522,0.5909525763101264,0.8134322950017389
4,raw,k,1,position_top4,1717645.0099027157,413327.47106552124,33543018.5625,1426248.0957422256,1548178.657526493,0.22629014188637367,0.4905467801226041,0.11100590047584784,0.7593638565113455,0.8746168368215045
4,raw,k,1,position_top8,1717645.0099027157,385592.9722890854,33543018.5625,1375455.85607028,1418859.6543319225,0.22629014188637367,0.4738030466289005,0.10721695864785001,0.775510673005172,0.8810696285358017
4,raw,k,1,cached_v_top1,1717645.0099027157,767046.590546608,33543018.5625,1656006.0776549578,2361413.719596863,0.22629014188637367,0.6682579989943123,0.1512201974091271,0.5534312467801178,0.8222600290991865
4,raw,k,1,cached_v_top2,1717645.0099027157,620522.9290323257,33543018.5625,1620806.7090331316,2144491.3250961304,0.22629014188637367,0.6010522273754833,0.13601219381391905,0.6387362199669704,0.8445052870142088
4,raw,k,1,cached_v_top4,1717645.0099027157,726841.182028532,33543018.5625,1606591.9548687935,2222380.058532715,0.22629014188637367,0.6505086217063857,0.1472036883042474,0.5768385330856584,0.8222989129247407
4,raw,k,1,cached_v_top8,1717645.0099027157,753910.2564253807,33543018.5625,1574777.9388093948,2185821.092754364,0.22629014188637367,0.6625110401657409,0.14991971728039455,0.561079121658508,0.81272816387052
4,raw,k,1,hybrid_top1,1717645.0099027157,435433.88047504425,33543018.5625,1279342.9892814755,1276474.8484945297,0.22629014188637367,0.5034941198293728,0.11393575581514359,0.7464936712972452,0.8640008238450142
4,raw,k,1,hybrid_top2,1717645.0099027157,379756.71754837036,33543018.5625,1428995.6926298141,1520103.0754189491,0.22629014188637367,0.4702036828873807,0.10640245811608083,0.7789084965991435,0.8843571570258699
4,raw,k,1,hybrid_top4,1717645.0099027157,404918.00018262863,33543018.5625,1504697.999064386,1696668.9890801907,0.22629014188637367,0.4855308567118979,0.10987084645554795,0.7642597871806105,0.8814223861149497
4,raw,k,1,hybrid_top8,1717645.0099027157,383197.0973882675,33543018.5625,1463080.3401412964,1591712.6874229908,0.22629014188637367,0.4723287696677119,0.10688334430512285,0.7769055333441856,0.8848489290394984
4,raw,k,2,no_update,2645560.761434555,2645560.761434555,33539429.96875,0.0,0.0,0.2808542703939669,1.0,0.2808542703939669,0.0,0.0
4,raw,k,2,mean_anchor,2645560.761434555,1372686.7771320343,33539429.96875,1577115.009119153,1881356.09271276,0.2808542703939669,0.7203222913663785,0.20230559159021463,0.48113579656069017,0.7069179225093254
4,raw,k,2,random_anchor,2645560.761434555,1656792.6994752884,33539429.96875,1469787.6889150143,1950807.3117358685,0.2808542703939669,0.7913620429156729,0.2222574091805604,0.37374611703233274,0.646976561944444
4,raw,k,2,oracle_anchor,2645560.761434555,1318851.2629776,33539429.96875,1687421.1142835617,2048132.7155838013,0.2808542703939669,0.706055823657335,0.19829879321069216,0.5014851738795623,0.7249124545992328
4,raw,k,2,position_top1,2645560.761434555,1656792.6994752884,33539429.96875,1469787.6889150143,1950807.3117358685,0.2808542703939669,0.7913620429156729,0.2222574091805604,0.37374611703233274,0.646976561944444
4,raw,k,2,position_top2,2645560.761434555,1478192.7809267044,33539429.96875,1528320.3554944992,1889272.659436226,0.2808542703939669,0.747492205168925,0.20993637790789582,0.44125540321169776,0.683609685595492
4,raw,k,2,position_top4,2645560.761434555,1380985.6204490662,33539429.96875,1581251.0191977024,1897926.968401432,0.2808542703939669,0.7224964341105228,0.20291620886435363,0.47799890269757905,0.7056708854783021
4,raw,k,2,position_top8,2645560.761434555,1297108.8496251106,33539429.96875,1530494.9811601639,1712538.0547374487,0.2808542703939669,0.7002116640093073,0.19665743601667948,0.5097036255853169,0.7190397903061149
4,raw,k,2,cached_v_top1,2645560.761434555,1552450.0315446854,33539429.96875,1770543.7239034176,2447976.7529513836,0.2808542703939669,0.7660373495563733,0.21514486090418336,0.41318677908464685,0.6957354638697419
4,raw,k,2,cached_v_top2,2645560.761434555,1479532.0927782059,33539429.96875,1750787.653423071,2335546.5982882977,0.2808542703939669,0.7478307599630997,0.2100314624676021,0.4407491544530129,0.7043367299500225
4,raw,k,2,cached_v_top4,2645560.761434555,1510712.449579239,33539429.96875,1738579.023301959,2342309.733146429,0.2808542703939669,0.7556697436756817,0.21223307451882956,0.42896323849312945,0.6984147512715099
4,raw,k,2,cached_v_top8,2645560.761434555,1451917.4454517365,33539429.96875,1756480.696210742,2319317.9793013334,0.2808542703939669,0.7408189644981218,0.20806216976813405,0.4511872618399305,0.7090949029626058
4,raw,k,2,hybrid_top1,2645560.761434555,1441196.3060150146,33539429.96875,1782889.0740232468,2361413.719596863,0.2808542703939669,0.738078746799842,0.20729256792576303,0.4552397635223747,0.7133118061779418
4,raw,k,2,hybrid_top2,2645560.761434555,1319741.926185608,33539429.96875,1735155.0785245895,2144491.3250961304,0.2808542703939669,0.7062941946648756,0.19836574072609806,0.5011485105826947,0.7284794054684461
4,raw,k,2,hybrid_top4,2645560.761434555,1259909.7697930336,33539429.96875,1608145.1928312778,1830639.3373806477,0.2808542703939669,0.6900981315193231,0.19381700722809928,0.5237645688735391,0.7307435511484137
4,raw,k,2,hybrid_top8,2645560.761434555,1292176.078690052,33539429.96875,1596141.8444702625,1838898.9843609333,0.2808542703939669,0.6988789794816095,0.19628314587598758,0.5115681720387439,0.7236585147029188
4,raw,k,3,no_update,2739648.2484002113,2739648.2484002113,33544197.4375,0.0,0.0,0.2857845196133275,1.0,0.2857845196133275,0.0,0.0
4,raw,k,3,mean_anchor,2739648.2484002113,1216673.7217345238,33544197.4375,1702165.2753531933,1881356.09271276,0.2857845196133275,0.6664071699000313,0.19044885291675756,0.5559014839058307,0.7497540517724761
4,raw,k,3,random_anchor,2739648.2484002113,1367709.3629837036,33544197.4375,1954992.6104474068,2538046.3500351906,0.2857845196133275,0.7065607477365335,0.20192412386951872,0.5007719097579906,0.7413920806052257
4,raw,k,3,oracle_anchor,2739648.2484002113,1228941.4329681396,33544197.4375,1955287.5721328259,2399868.281698942,0.2857845196133275,0.6697584324346972,0.19140659187032522,0.5514236421826171,0.7625521220098047
4,raw,k,3,position_top1,2739648.2484002113,1288215.4659175873,33544197.4375,1973002.2731149197,2494571.6862478256,0.2857845196133275,0.685720055172104,0.1959681765565842,0.5297880059347666,0.7547136210969227
4,raw,k,3,position_top2,2739648.2484002113,1206173.9403572083,33544197.4375,1971939.716785431,2410405.112695217,0.2857845196133275,0.663525423091311,0.18962529428938021,0.5597340129114967,0.7673636295588109
4,raw,k,3,position_top4,2739648.2484002113,1230309.3683857918,33544197.4375,1958085.7571413517,2406832.576055765,0.2857845196133275,0.6701310830128099,0.19151308963677474,0.5509243315800786,0.7625377786279357
4,raw,k,3,position_top8,2739648.2484002113,1165529.2976326942,33544197.4375,1909909.6361854076,2245700.3471233845,0.2857845196133275,0.6522501600750794,0.18640299866477256,0.5745697286820333,0.7699978522861032
4,raw,k,3,cached_v_top1,2739648.2484002113,1454276.678551674,33544197.4375,1826685.946408987,2368000.3763291836,0.2857845196133275,0.7285781066361804,0.2082163442058085,0.46917394253043854,0.7171757578212193
4,raw,k,3,cached_v_top2,2739648.2484002113,1442282.2224304676,33544197.4375,1844757.5707321167,2392149.152832508,0.2857845196133275,0.7255673343625361,0.20735591209791995,0.4735520433060437,0.7206058291118173
4,raw,k,3,cached_v_top4,2739648.2484002113,1410375.319647789,33544197.4375,1859522.6632401943,2389772.3662190437,0.2857845196133275,0.7174967641363654,0.20504946806282814,0.48519839345384475,0.7267345460150569
4,raw,k,3,cached_v_top8,2739648.2484002113,1364901.8547666073,33544197.4375,1897912.0414034128,2421077.7007927895,0.2857845196133275,0.7058351936891806,0.20171677175464245,0.5017966793497569,0.736926737972674
4,raw,k,3,hybrid_top1,2739648.2484002113,1288215.4659175873,33544197.4375,1973002.2731149197,2494571.6862478256,0.2857845196133275,0.685720055172104,0.1959681765565842,0.5297880059347666,0.7547136210969227
4,raw,k,3,hybrid_top2,2739648.2484002113,1272118.1495423317,33544197.4375,1978078.8314845562,2488627.640527725,0.2857845196133275,0.6814222676002134,0.1947399353999513,0.5356636932185832,0.7575585988557083
4,raw,k,3,hybrid_top4,2739648.2484002113,1150301.54194355,33544197.4375,1967312.6145973206,2345278.5483880043,0.2857845196133275,0.6479752948186508,0.18518130835105237,0.5801280173046826,0.7761197910389892
4,raw,k,3,hybrid_top8,2739648.2484002113,1138859.3327288628,33544197.4375,1940794.0437278748,2280799.114685893,0.2857845196133275,0.6447444902930117,0.18425799443172805,0.5843045422368045,0.7764053687101624
4,raw,k,4,no_update,2668993.07055974,2668993.07055974,33547488.375,0.0,0.0,0.2820614392313802,1.0,0.2820614392313802,0.0,0.0
4,raw,k,4,mean_anchor,2668993.07055974,933525.9404287338,33547488.375,1808411.593874216,1881356.09271276,0.2820614392313802,0.5914111009615362,0.16681426631462598,0.6502329096594637,0.8070269863827845
4,raw,k,4,random_anchor,2668993.07055974,1053209.1969985962,33547488.375,2076915.1103026867,2538046.3500351906,0.2820614392313802,0.6281792668020371,0.17718514808949576,0.6053908087600551,0.7979859564702375
4,raw,k,4,oracle_anchor,2668993.07055974,1021270.9917430878,33547488.375,2011024.6687340736,2374327.1816864014,0.2820614392313802,0.6185812830687927,0.1744779269839775,0.6173571962369662,0.7988649972173788
4,raw,k,4,position_top1,2668993.07055974,1060911.5593032837,33547488.375,2030460.8758666515,2452840.2198166847,0.2820614392313802,0.6304720925374468,0.1778318658163322,0.6025049405314531,0.7935718851643204
4,raw,k,4,position_top2,2668993.07055974,1045366.0067825317,33547488.375,1987943.8497741222,2352260.4782395363,0.2820614392313802,0.62583588789422,0.17652417126209238,0.6083294414236534,0.7933917576911421
4,raw,k,4,position_top4,2668993.07055974,1010886.5565872192,33547488.375,2011044.993817091,2363983.460234165,0.2820614392313802,0.6154283344890991,0.17358860176976654,0.6212479651079736,0.8006189169921549
4,raw,k,4,position_top8,2668993.07055974,992269.972328186,33547488.375,2037446.685070753,2398170.309935093,0.2820614392313802,0.6097351071670026,0.17198276187742462,0.6282230990880439,0.8053274806781615
4,raw,k,4,cached_v_top1,2668993.07055974,1102913.372598648,33547488.375,1967040.0250144005,2368000.3763291836,0.2820614392313802,0.6428312457521345,0.18131790635974812,0.586767989484759,0.7824355786237469
4,raw,k,4,cached_v_top2,2668993.07055974,1008866.4001178741,33547488.375,2021880.0093677044,2383633.3182034492,0.2820614392313802,0.6148130907318528,0.17341506523011954,0.6220048634647466,0.8016077947306749
4,raw,k,4,cached_v_top4,2668993.07055974,996721.1092844009,33547488.375,2028499.2068665028,2384726.3948101997,0.2820614392313802,0.611101155577308,0.1723680714580951,0.6265553776520787,0.8040477478388348
4,raw,k,4,cached_v_top8,2668993.07055974,987255.696991682,33547488.375,2029737.1036942005,2377736.8827705383,0.2820614392313802,0.6081925572167327,0.17154766801836518,0.6301018133461713,0.8057200487782264
4,raw,k,4,hybrid_top1,2668993.07055974,1060911.5593032837,33547488.375,2030460.8758666515,2452840.2198166847,0.2820614392313802,0.6304720925374468,0.1778318658163322,0.6025049405314531,0.7935718851643204
4,raw,k,4,hybrid_top2,2668993.07055974,1045366.0067825317,33547488.375,1987943.8497741222,2352260.4782395363,0.2820614392313802,0.62583588789422,0.17652417126209238,0.6083294414236534,0.7933917576911421
4,raw,k,4,hybrid_top4,2668993.07055974,1010886.5565872192,33547488.375,2011044.993817091,2363983.460234165,0.2820614392313802,0.6154283344890991,0.17358860176976654,0.6212479651079736,0.8006189169921549
4,raw,k,4,hybrid_top8,2668993.07055974,992269.972328186,33547488.375,2037446.685070753,2398170.309935093,0.2820614392313802,0.6097351071670026,0.17198276187742462,0.6282230990880439,0.8053274806781615
4,raw,k,5,no_update,2615482.0474438667,2615482.0474438667,33543690.75,0.0,0.0,0.2792353832324915,1.0,0.2792353832324915,0.0,0.0
4,raw,k,5,mean_anchor,2615482.0474438667,511259.1384074688,33543690.75,1992789.4705479145,1881356.09271276,0.2792353832324915,0.44212459012126587,0.12345682935901989,0.8045258468101026,0.8983592543994009
4,raw,k,5,random_anchor,2615482.0474438667,771286.6374783516,33543690.75,1844212.7429679632,1844230.0769312382,0.2792353832324915,0.5430402642189929,0.1516360562898639,0.7051072714369664,0.8397066577870492
4,raw,k,5,oracle_anchor,2615482.0474438667,541079.7281866074,33543690.75,2061267.480440855,2048132.7155838013,0.2792353832324915,0.45483592497965325,0.12700628381959822,0.7931242813479032,0.8905933184795544
4,raw,k,5,position_top1,2615482.0474438667,656886.7480506897,33543690.75,2205717.737754345,2452840.2198166847,0.2792353832324915,0.5011518969502916,0.13993934200260474,0.7488467761831243,0.8708421364207559
4,raw,k,5,position_top2,2615482.0474438667,611030.6970100403,33543690.75,2178355.946525097,2352260.4782395363,0.2792353832324915,0.4833432330944335,0.1349665329259556,0.7663793190218201,0.8782340436383134
4,raw,k,5,position_top4,2615482.0474438667,583926.493686676,33543690.75,2198112.6185679436,2364669.6866135597,0.2792353832324915,0.4725015292843595,0.13193914560765643,0.7767423048239416,0.8838708795773004
4,raw,k,5,position_top8,2615482.0474438667,629756.6419715881,33543690.75,2191947.8273997307,2398170.309935093,0.2792353832324915,0.49069372768444636,0.1370190510997462,0.7592196656111424,0.8752141494115847
4,raw,k,5,cached_v_top1,2615482.0474438667,656886.7480506897,33543690.75,2205717.737754345,2452840.2198166847,0.2792353832324915,0.5011518969502916,0.13993934200260474,0.7488467761831243,0.8708421364207559
4,raw,k,5,cached_v_top2,2615482.0474438667,634404.0271339417,33543690.75,2199503.8632121086,2417929.6908249855,0.2792353832324915,0.4925009741916862,0.1375236982707909,0.7574427904202401,0.8746353442491828
4,raw,k,5,cached_v_top4,2615482.0474438667,610129.3009986877,33543690.75,2184668.0941843987,2363983.460234165,0.2792353832324915,0.4829865861502213,0.1348669444798098,0.7667239575989548,0.8785922692552751
4,raw,k,5,cached_v_top8,2615482.0474438667,629756.6419715881,33543690.75,2191947.8273997307,2398170.309935093,0.2792353832324915,0.49069372768444636,0.1370190510997462,0.7592196656111424,0.8752141494115847
4,raw,k,5,hybrid_top1,2615482.0474438667,656886.7480506897,33543690.75,2205717.737754345,2452840.2198166847,0.2792353832324915,0.5011518969502916,0.13993934200260474,0.7488467761831243,0.8708421364207559
4,raw,k,5,hybrid_top2,2615482.0474438667,611030.6970100403,33543690.75,2178355.946525097,2352260.4782395363,0.2792353832324915,0.4833432330944335,0.1349665329259556,0.7663793190218201,0.8782340436383134
4,raw,k,5,hybrid_top4,2615482.0474438667,583926.493686676,33543690.75,2198112.6185679436,2364669.6866135597,0.2792353832324915,0.4725015292843595,0.13193914560765643,0.7767423048239416,0.8838708795773004
4,raw,k,5,hybrid_top8,2615482.0474438667,629756.6419715881,33543690.75,2191947.8273997307,2398170.309935093,0.2792353832324915,0.49069372768444636,0.1370190510997462,0.7592196656111424,0.8752141494115847
4,raw,k,6,no_update,2170951.353405714,2170951.353405714,33543108.03125,0.0,0.0,0.25440368370184474,1.0,0.25440368370184474,0.0,0.0
4,raw,k,6,mean_anchor,2170951.353405714,1125105.828072071,33543108.03125,1463600.7888052464,1881356.09271276,0.25440368370184474,0.7198991175678376,0.1831449874029653,0.48174526052504874,0.7242059470157335
4,raw,k,6,random_anchor,2170951.353405714,1503172.3418717384,33543108.03125,1512922.1181635857,2358065.212861061,0.25440368370184474,0.8321073193559139,0.21169116727941184,0.3075974090743152,0.6686727428956851
4,raw,k,6,oracle_anchor,2170951.353405714,1192109.0088226795,33543108.03125,1487179.134919405,1995515.9012231827,0.25440368370184474,0.7410251347768108,0.18851952400287664,0.4508817496290095,0.7145138332566715
4,raw,k,6,position_top1,2170951.353405714,1527420.262856245,33543108.03125,1569051.394288659,2494571.6862478256,0.25440368370184474,0.8387918998934575,0.21339174919216458,0.29642814867312406,0.6742394021201337
4,raw,k,6,position_top2,2170951.353405714,1524506.1038713455,33543108.03125,1567593.961149931,2488742.6776788235,0.25440368370184474,0.837991354023117,0.21318808737377765,0.29777049058250304,0.6744015164814973
4,raw,k,6,position_top4,2170951.353405714,1426905.5925364494,33543108.03125,1574744.9067049026,2405444.0781445503,0.25440368370184474,0.8107231495038277,0.2062509556961352,0.3427279748585942,0.6891083843268836
4,raw,k,6,position_top8,2170951.353405714,1271550.3705034256,33543108.03125,1552144.9267570972,2204888.9063174725,0.25440368370184474,0.7653176661084212,0.19469963346008082,0.41428886994235914,0.7094370533481843
4,raw,k,6,cached_v_top1,2170951.353405714,1325464.392241478,33543108.03125,1649163.628500104,2452840.2198166847,0.25440368370184474,0.7813740549345025,0.19878443792438505,0.389454586275213,0.7146675658548532
4,raw,k,6,cached_v_top2,2170951.353405714,1301017.1151723862,33543108.03125,1642502.7914639711,2415071.280119419,0.25440368370184474,0.7741345648006291,0.19694268496620448,0.40071567558094057,0.7173252092559292
4,raw,k,6,cached_v_top4,2170951.353405714,1313019.6087026596,33543108.03125,1640116.7854825258,2422301.800657749,0.25440368370184474,0.7776972441707153,0.19784904372180298,0.3951869964092749,0.7152133320172177
4,raw,k,6,cached_v_top8,2170951.353405714,1296642.9924607277,33543108.03125,1636239.100851059,2398169.862607479,0.25440368370184474,0.772832118248984,0.19661133776564121,0.4027305170027884,0.7171033481912882
4,raw,k,6,hybrid_top1,2170951.353405714,1527420.262856245,33543108.03125,1569051.394288659,2494571.6862478256,0.25440368370184474,0.8387918998934575,0.21339174919216458,0.29642814867312406,0.6742394021201337
4,raw,k,6,hybrid_top2,2170951.353405714,1524490.448366642,33543108.03125,1567596.0773134232,2488731.217879772,0.25440368370184474,0.8379870512488504,0.21318699273215413,0.29777770193925646,0.6744039795858284
4,raw,k,6,hybrid_top4,2170951.353405714,1426968.4433426857,33543108.03125,1574734.9371027946,2405486.978760481,0.25440368370184474,0.8107410042388435,0.20625549800649473,0.34269902404579144,0.6890978766946405
4,raw,k,6,hybrid_top8,2170951.353405714,1315368.3007802963,33543108.03125,1577114.2691206932,2298645.5106402636,0.25440368370184474,0.7783924947382329,0.19802591802727526,0.39410512413519005,0.7059957954580919
4,raw,k,7,no_update,2052842.533466339,2052842.533466339,33547080.15625,0.0,0.0,0.2473719516791455,1.0,0.2473719516791455,0.0,0.0
4,raw,k,7,mean_anchor,2052842.533466339,1494088.6910748482,33547080.15625,1220054.9455031157,1881356.09271276,0.2473719516791455,0.8531204855355042,0.2110380795243779,0.2721854371596656,0.6208205280736045
4,raw,k,7,random_anchor,2052842.533466339,1897425.8464484215,33547080.15625,1297898.210550785,2440379.745695591,0.2473719516791455,0.9614010395461229,0.23782365149888376,0.07570804115963436,0.5798746308268946
4,raw,k,7,oracle_anchor,2052842.533466339,1346204.2276697159,33547080.15625,991556.5769703388,1276474.8484945297,0.2473719516791455,0.8097997835436667,0.20032175292454638,0.3442243105726307,0.6125387245180759
4,raw,k,7,position_top1,2052842.533466339,1686846.924877882,33547080.15625,985092.6210331917,1604189.638734579,0.2473719516791455,0.9064837396007053,0.22423865183043679,0.17828722983952072,0.5428394399516681
4,raw,k,7,position_top2,2052842.533466339,1611832.9950916767,33547080.15625,988084.9447147846,1535160.3489341736,0.2473719516791455,0.8860989097071932,0.2191960166750313,0.21482872221572358,0.5565953721568441
4,raw,k,7,position_top4,2052842.533466339,1471672.68288517,33547080.15625,1001235.0804651976,1421300.3306281567,0.2473719516791455,0.8466965605765959,0.2094489806698524,0.28310493430776273,0.5861588283373652
4,raw,k,7,position_top8,2052842.533466339,1379279.8458161354,33547080.15625,1026982.2896888256,1380401.9015618563,0.2473719516791455,0.8196876211271805,0.20276772660546663,0.3281122037708638,0.6100737814103688
4,raw,k,7,cached_v_top1,2052842.533466339,1845677.093943596,33547080.15625,1399658.9479794502,2592152.4569244385,0.2473719516791455,0.948200199779778,0.23455813400207934,0.10091638113758916,0.6067560784675016
4,raw,k,7,cached_v_top2,2052842.533466339,1783298.8896284103,33547080.15625,1355334.0097165108,2441124.411972046,0.2473719516791455,0.9320393554733881,0.23056039440522488,0.13130263984875123,0.6054434159522505
4,raw,k,7,cached_v_top4,2052842.533466339,1671764.9427375793,33547080.15625,1351436.0755076408,2321794.584944725,0.2473719516791455,0.9024222364803713,0.22323394987680883,0.18563410710576467,0.6190215839572952
4,raw,k,7,cached_v_top8,2052842.533466339,1673159.697602272,33547080.15625,1323185.208275199,2266687.574094534,0.2473719516791455,0.9027986038023593,0.22332705259579727,0.18495468097251055,0.6134045409605392
4,raw,k,7,hybrid_top1,2052842.533466339,1346204.2276697159,33547080.15625,991556.5769703388,1276474.8484945297,0.2473719516791455,0.8097997835436667,0.20032175292454638,0.3442243105726307,0.6125387245180759
4,raw,k,7,hybrid_top2,2052842.533466339,1228447.7271142006,33547080.15625,1111983.3871371746,1399571.9914895296,0.2473719516791455,0.7735716083146843,0.19135991851237893,0.40158696680943273,0.6560287296074245
4,raw,k,7,hybrid_top4,2052842.533466339,1328386.5180339813,33547080.15625,1213422.5498484373,1702389.1094186306,0.2473719516791455,0.8044228731228624,0.19899165609974812,0.3529038411967592,0.6490898628511989
4,raw,k,7,hybrid_top8,2052842.533466339,1244622.9031348228,33547080.15625,1181153.19834733,1554086.7610034943,0.2473719516791455,0.7786478262742262,0.19261563245617958,0.3937075626384223,0.6612882121069736
4,raw,k,8,no_update,2060982.1647076607,2060982.1647076607,33548720.8125,0.0,0.0,0.2478558273067136,1.0,0.2478558273067136,0.0,0.0
4,raw,k,8,mean_anchor,2060982.1647076607,760442.8745200634,33548720.8125,1590947.6603870392,1881356.09271276,0.2478558273067136,0.6074299208925767,0.1505550455736812,0.631028891204438,0.8079477455239903
4,raw,k,8,random_anchor,2060982.1647076607,1397046.27464962,33548720.8125,1139813.006452322,1615690.1523571014,0.2478558273067136,0.8233192675945725,0.2040644782072103,0.32214538360753664,0.6246222532829417
4,raw,k,8,oracle_anchor,2060982.1647076607,804011.2562336922,33548720.8125,1828419.5652097464,2399868.281698942,0.2478558273067136,0.6245884482837876,0.15480788657559466,0.6098892702704505,0.8221386020173331
4,raw,k,8,position_top1,2060982.1647076607,865898.9768266678,33548720.8125,1844827.433897972,2494571.6862478256,0.2478558273067136,0.6481812984771514,0.1606555119787942,0.579861004304474,0.8136181668394972
4,raw,k,8,position_top2,2060982.1647076607,856638.5348100662,33548720.8125,1846545.8208856583,2488748.066912174,0.2478558273067136,0.6447059622534705,0.1597941296439048,0.5843542222348266,0.8153282762318945
4,raw,k,8,position_top4,2060982.1647076607,797058.7917990685,33548720.8125,1834614.8953969479,2405306.533852577,0.2478558273067136,0.6218821072746075,0.15413710418579024,0.6132626446516936,0.8239912178832486
4,raw,k,8,position_top8,2060982.1647076607,769308.4237895012,33548720.8125,1810486.2615708113,2329298.7974826097,0.2478558273067136,0.6109604918244858,0.15143011815287455,0.6267272774295825,0.8263147699909571
4,raw,k,8,cached_v_top1,2060982.1647076607,1055608.2830719948,33548720.8125,1838046.1349469423,2670718.383574009,0.2478558273067136,0.7156724148481343,0.17738357846277783,0.48781299462544003,0.7834391012852923
4,raw,k,8,cached_v_top2,2060982.1647076607,919202.911169529,33548720.8125,1792614.8900433779,2443450.5540452003,0.2478558273067136,0.6678340818418075,0.16552656885852068,0.5539976391305099,0.7988184834500099
4,raw,k,8,cached_v_top4,2060982.1647076607,901455.7924866676,33548720.8125,1796496.966276288,2433467.564421177,0.2478558273067136,0.6613556987407663,0.16392086385540228,0.5626086397431128,0.8021887931328234
4,raw,k,8,cached_v_top8,2060982.1647076607,915689.1407532692,33548720.8125,1771731.6576367617,2398170.309935093,0.2478558273067136,0.6665564191695438,0.16520989271986786,0.5557025400638754,0.7969311774096092
4,raw,k,8,hybrid_top1,2060982.1647076607,972829.6432704926,33548720.8125,1728076.4310760498,2368000.3763291836,0.2478558273067136,0.6870388266390763,0.17028657676846204,0.5279776506904011,0.7822308622766199
4,raw,k,8,hybrid_top2,2060982.1647076607,826197.5661625862,33548720.8125,1786173.5244994164,2337562.527876854,0.2478558273067136,0.633147416171818,0.15692927664237402,0.5991243493949507,0.8137760659925608
4,raw,k,8,hybrid_top4,2060982.1647076607,801341.7683312893,33548720.8125,1789711.1036586761,2319781.8477454185,0.2478558273067136,0.6235507031219799,0.15455067538998127,0.6111845206360845,0.8185067078446924
4,raw,k,8,hybrid_top8,2060982.1647076607,775022.9817109108,33548720.8125,1794586.7597703934,2303214.4000514746,0.2478558273067136,0.6132254543248499,0.15199150230722097,0.6239545421680814,0.8236831067013809
4,raw,k,9,no_update,3406116.113101244,3406116.113101244,33547488.375,0.0,0.0,0.318639578464981,1.0,0.318639578464981,0.0,0.0
4,raw,k,9,mean_anchor,3406116.113101244,1341363.6610708237,33547488.375,1973054.2477743626,1881356.09271276,0.318639578464981,0.6275430785871328,0.19996006202962044,0.6061896845173838,0.7794240450508805
4,raw,k,9,random_anchor,3406116.113101244,1516327.3007326126,33547488.375,2299138.559398055,2708488.2379612923,0.318639578464981,0.6672164616825078,0.21260157209541045,0.5548221932598747,0.7569582798449045
4,raw,k,9,oracle_anchor,3406116.113101244,1326423.3501415253,33547488.375,2335922.6131310463,2592152.4569244385,0.318639578464981,0.6240384577452159,0.19884335112187249,0.6105760032549723,0.7861373964088723
4,raw,k,9,position_top1,3406116.113101244,1470372.876838684,33547488.375,2194291.736218214,2452840.2198166847,0.318639578464981,0.6570282105175199,0.20935519203890335,0.5683139305841456,0.7591542256096717
4,raw,k,9,position_top2,3406116.113101244,1467342.2507095337,33547488.375,2145517.199688673,2352260.4782395363,0.318639578464981,0.6563507517635602,0.2091393268671142,0.5692036906594093,0.7579831827877226
4,raw,k,9,position_top4,3406116.113101244,1446816.9464492798,33547488.375,2161641.2840087414,2363983.460234165,0.318639578464981,0.6517440410798468,0.20767144651674566,0.5752297049169109,0.7617837160071945
4,raw,k,9,position_top8,3406116.113101244,1417149.1203689575,33547488.375,2193568.624233961,2398170.309935093,0.318639578464981,0.6450272337030771,0.20553120584558127,0.5839398677813559,0.7675054890619468
4,raw,k,9,cached_v_top1,3406116.113101244,1496715.7950839996,33547488.375,2138700.34961462,2368000.3763291836,0.318639578464981,0.6628876784039748,0.2112222504162724,0.5605799258201886,0.7530595708944249
4,raw,k,9,cached_v_top2,3406116.113101244,1392262.683138132,33547488.375,2198743.510405302,2383633.6121795177,0.318639578464981,0.6393385136364637,0.20371855448155027,0.5912462649811174,0.7716584136461316
4,raw,k,9,cached_v_top4,3406116.113101244,1408293.9983987808,33547488.375,2191274.2779114246,2384726.4319500923,0.318639578464981,0.6430088344619572,0.20488806396221682,0.5865396388038753,0.7688608257908525
4,raw,k,9,cached_v_top8,3406116.113101244,1407644.5177621841,33547488.375,2188104.4588731527,2377737.3125195503,0.318639578464981,0.6428605451314992,0.2048408131124688,0.5867303195132317,0.7688761511294597
4,raw,k,9,hybrid_top1,3406116.113101244,1470372.876838684,33547488.375,2194291.736218214,2452840.2198166847,0.318639578464981,0.6570282105175199,0.20935519203890335,0.5683139305841456,0.7591542256096717
4,raw,k,9,hybrid_top2,3406116.113101244,1467342.2507095337,33547488.375,2145517.199688673,2352260.4782395363,0.318639578464981,0.6563507517635602,0.2091393268671142,0.5692036906594093,0.7579831827877226
